n,m,cmin,cmax,dual_lp
1925,26950,1,100,567217404
1930,27020,1,100,619568147
1935,27090,1,100,584632957
1940,27160,1,100,581724003
1945,27230,1,100,607606192
1950,27300,1,100,615504939
1955,27370,1,100,546236793
1960,27440,1,100,601925432
1965,27510,1,100,589193772
1970,27580,1,100,527982398
1975,27650,1,100,551079207
1980,27720,1,100,549436691
1985,27790,1,100,516734646
1990,27860,1,100,605333543
1995,27930,1,100,519788325
2000,28000,1,100,578203328
2005,28070,1,100,617007725
2010,28140,1,100,597673611
2015,28210,1,100,683093286
2020,28280,1,100,551982736
2025,28350,1,100,558058906
2030,28420,1,100,589276492
2035,28490,1,100,606603485
2040,28560,1,100,544749168
2045,28630,1,100,562698966
2050,28700,1,100,594942360
2055,28770,1,100,564855314
2060,28840,1,100,650464356
2065,28910,1,100,566899519
2070,28980,1,100,656275769
2075,29050,1,100,613273735
2080,29120,1,100,613718038
2085,29190,1,100,565866039
2090,29260,1,100,646272278
2095,29330,1,100,879583058
2100,29400,1,100,589354364
2105,29470,1,100,657006225
2110,29540,1,100,575161992
2115,29610,1,100,692647372
2120,29680,1,100,582962327
2125,29750,1,100,623479176
2130,29820,1,100,614821343
2135,29890,1,100,650415440
2140,29960,1,100,669318281
2145,30030,1,100,697355797
2150,30100,1,100,645365500
2155,30170,1,100,630726283
2160,30240,1,100,777480482
2165,30310,1,100,560359783
2170,30380,1,100,600781337
2175,30450,1,100,592017653
2180,30520,1,100,558899844
2185,30590,1,100,630480065
2190,30660,1,100,580980472
2195,30730,1,100,585591585
2200,30800,1,100,645650337
2205,30870,1,100,665264413
2210,30940,1,100,661573835
2215,31010,1,100,595092200
2220,31080,1,100,562454635
2225,31150,1,100,680045894
2230,31220,1,100,624528593
2235,31290,1,100,695173457
2240,31360,1,100,615705744
2245,31430,1,100,629551361
2250,31500,1,100,667148899
2255,31570,1,100,601322592
2260,31640,1,100,600403351
2265,31710,1,100,618458598
2270,31780,1,100,633484774
2275,31850,1,100,621037627
2280,31920,1,100,579536947
2285,31990,1,100,603671054
2290,32060,1,100,679805698
2295,32130,1,100,610153385
2300,32200,1,100,691852425
2305,32270,1,100,615440769
2310,32340,1,100,665437996
2315,32410,1,100,621595459
2320,32480,1,100,672198400
2325,32550,1,100,620831847
2330,32620,1,100,629535560
2335,32690,1,100,652037690
2340,32760,1,100,613003902
2345,32830,1,100,693883999
2350,32900,1,100,679392635
2355,32970,1,100,602354596
2360,33040,1,100,629154316
2365,33110,1,100,723746781
2370,33180,1,100,647118304
2375,33250,1,100,700034758
2380,33320,1,100,693062944
2385,33390,1,100,670575451
2390,33460,1,100,644563438
2395,33530,1,100,644176934
2400,33600,1,100,609705758
2405,33670,1,100,728656422
2410,33740,1,100,742758120
2415,33810,1,100,665354957
2420,33880,1,100,657853297
2425,33950,1,100,632330697
2430,34020,1,100,602477025
2435,34090,1,100,850695052
2440,34160,1,100,602489518
2445,34230,1,100,744834867
2450,34300,1,100,679909635
2455,34370,1,100,760420327
2460,34440,1,100,630587938
2465,34510,1,100,745915748
2470,34580,1,100,685332200
2475,34650,1,100,751733243
2480,34720,1,100,671184716
2485,34790,1,100,734303771
2490,34860,1,100,677673596
2495,34930,1,100,767837353
2500,35000,1,100,757065253
2505,35070,1,100,800128637
2510,35140,1,100,690269188
2515,35210,1,100,695327991
2520,35280,1,100,753202834
2525,35350,1,100,772620090
2530,35420,1,100,725077537
2535,35490,1,100,762328776
2540,35560,1,100,766300894
2545,35630,1,100,785253505
2550,35700,1,100,703087575
2555,35770,1,100,727190126
2560,35840,1,100,711334321
2565,35910,1,100,782203138
2570,35980,1,100,759429114
2575,36050,1,100,768286217
2580,36120,1,100,878478559
2585,36190,1,100,795264151
2590,36260,1,100,835607282
2595,36330,1,100,743119975
2600,36400,1,100,793033629
2605,36470,1,100,776102751
2610,36540,1,100,755316805
2615,36610,1,100,714169352
2620,36680,1,100,820520350
2625,36750,1,100,789713911
2630,36820,1,100,727644830
2635,36890,1,100,730417256
2640,36960,1,100,729125126
2645,37030,1,100,814792005
2650,37100,1,100,816520197
2655,37170,1,100,811622423
2660,37240,1,100,825349323
2665,37310,1,100,838916574
2670,37380,1,100,783613878
2675,37450,1,100,787651084
2680,37520,1,100,766281176
2685,37590,1,100,848496366
2690,37660,1,100,832955211
2695,37730,1,100,824784048
2700,37800,1,100,808097237
2705,37870,1,100,804864886
2710,37940,1,100,843745826
2715,38010,1,100,839848850
2720,38080,1,100,886909577
2725,38150,1,100,747137890
2730,38220,1,100,853671769
2735,38290,1,100,806075241
2740,38360,1,100,860218955
2745,38430,1,100,866713909
2750,38500,1,100,853356030
2755,38570,1,100,730496634
2760,38640,1,100,848375150
2765,38710,1,100,845342665
2770,38780,1,100,829881404
2775,38850,1,100,856833484
2780,38920,1,100,875025411
2785,38990,1,100,866121888
2790,39060,1,100,895845282
2795,39130,1,100,878038432
2800,39200,1,100,901969230
2805,39270,1,100,886068586
2810,39340,1,100,862921324
2815,39410,1,100,740882332
2820,39480,1,100,850127160
2825,39550,1,100,878976959
2830,39620,1,100,868961024
2835,39690,1,100,888131389
2840,39760,1,100,851200980
2845,39830,1,100,954456217
2850,39900,1,100,874204361
2855,39970,1,100,878386872
2860,40040,1,100,898424034
2865,40110,1,100,827946439
2870,40180,1,100,879106785
2875,40250,1,100,907823317
2880,40320,1,100,901932728
2885,40390,1,100,887204286
2890,40460,1,100,890169433
2895,40530,1,100,834685205
2900,40600,1,100,903593078
2905,40670,1,100,889380121
2910,40740,1,100,909598265
2915,40810,1,100,918528824
2920,40880,1,100,911687490
2925,40950,1,100,848412216
2930,41020,1,100,861875070
2935,41090,1,100,912010833
2940,41160,1,100,911289037
2945,41230,1,100,858552832
2950,41300,1,100,903611667
2955,41370,1,100,930478569
2960,41440,1,100,916058496
2965,41510,1,100,1005734164
2970,41580,1,100,903654389
2975,41650,1,100,896624111
2980,41720,1,100,932165821
2985,41790,1,100,903408716
2990,41860,1,100,901855816
2995,41930,1,100,932058419
3000,42000,1,100,922297248
