n,m,cmin,cmax,dinic
1015,9135,1,1,1215122
1020,9180,1,1,1341778
1025,9225,1,1,1233350
1030,9270,1,1,1476395
1035,9315,1,1,1305892
1040,9360,1,1,1364870
1045,9405,1,1,1551481
1050,9450,1,1,1514791
1055,9495,1,1,1363309
1060,9540,1,1,1976527
1065,9585,1,1,1396348
1070,9630,1,1,1383682
1075,9675,1,1,1412095
1080,9720,1,1,1410564
1085,9765,1,1,1249872
1090,9810,1,1,1416181
1095,9855,1,1,1500407
1100,9900,1,1,1629315
1105,9945,1,1,1415627
1110,9990,1,1,1557190
1115,10035,1,1,1698261
1120,10080,1,1,1485080
1125,10125,1,1,1822869
1130,10170,1,1,1778707
1135,10215,1,1,1673750
1140,10260,1,1,1742505
1145,10305,1,1,1424895
1150,10350,1,1,1381063
1155,10395,1,1,2149261
1160,10440,1,1,1479084
1165,10485,1,1,1466675
1170,10530,1,1,1766961
1175,10575,1,1,1675024
1180,10620,1,1,1572339
1185,10665,1,1,1834158
1190,10710,1,1,1531674
1195,10755,1,1,1811731
1200,10800,1,1,1502699
1205,10845,1,1,1557734
1210,10890,1,1,1575563
1215,10935,1,1,1758891
1220,10980,1,1,1545958
1225,11025,1,1,1899798
1230,11070,1,1,1879703
1235,11115,1,1,1569056
1240,11160,1,1,1911976
1245,11205,1,1,1848204
1250,11250,1,1,1949183
1255,11295,1,1,2304541
1260,11340,1,1,1993999
1265,11385,1,1,1733761
1270,11430,1,1,1658768
1275,11475,1,1,2002349
1280,11520,1,1,1576204
1285,11565,1,1,1599074
1290,11610,1,1,1687642
1295,11655,1,1,1547956
1300,11700,1,1,2131951
1305,11745,1,1,1965833
1310,11790,1,1,1763380
1315,11835,1,1,1974589
1320,11880,1,1,1713933
1325,11925,1,1,1729944
1330,11970,1,1,1739395
1335,12015,1,1,1768442
1340,12060,1,1,1766791
1345,12105,1,1,2164565
1350,12150,1,1,2086168
1355,12195,1,1,1762634
1360,12240,1,1,1575788
1365,12285,1,1,2127557
1370,12330,1,1,2077120
1375,12375,1,1,1990549
1380,12420,1,1,1984217
1385,12465,1,1,2044684
1390,12510,1,1,2028771
1395,12555,1,1,2143795
1400,12600,1,1,2332318
1405,12645,1,1,1957908
1410,12690,1,1,1766604
1415,12735,1,1,1828386
1420,12780,1,1,1770935
1425,12825,1,1,1848989
1430,12870,1,1,2018480
1435,12915,1,1,2164423
1440,12960,1,1,1690352
1445,13005,1,1,2148599
1450,13050,1,1,2281096
1455,13095,1,1,2008586
1460,13140,1,1,2281378
1465,13185,1,1,2000041
1470,13230,1,1,2165539
1475,13275,1,1,1903625
1480,13320,1,1,1883170
1485,13365,1,1,1921952
1490,13410,1,1,2262176
1495,13455,1,1,2204291
1500,13500,1,1,2487687
1505,13545,1,1,1941583
1510,13590,1,1,2250749
1515,13635,1,1,1916630
1520,13680,1,1,2436782
1525,13725,1,1,2480580
1530,13770,1,1,2010384
1535,13815,1,1,2180278
1540,13860,1,1,1994256
1545,13905,1,1,2185610
1550,13950,1,1,2232356
1555,13995,1,1,1990212
1560,14040,1,1,2157913
1565,14085,1,1,2484381
1570,14130,1,1,2683681
1575,14175,1,1,2451430
1580,14220,1,1,2157114
1585,14265,1,1,2177298
1590,14310,1,1,2752998
1595,14355,1,1,2412702
1600,14400,1,1,2504389
1605,14445,1,1,2453434
1610,14490,1,1,2484131
1615,14535,1,1,2181372
1620,14580,1,1,2988362
1625,14625,1,1,2121929
1630,14670,1,1,2545159
1635,14715,1,1,2037926
1640,14760,1,1,2728668
1645,14805,1,1,2766200
1650,14850,1,1,2278263
1655,14895,1,1,2641151
1660,14940,1,1,2088218
1665,14985,1,1,2722426
1670,15030,1,1,2487323
1675,15075,1,1,2036133
1680,15120,1,1,2739519
1685,15165,1,1,2871175
1690,15210,1,1,2757706
1695,15255,1,1,2483635
1700,15300,1,1,2304928
1705,15345,1,1,3274429
1710,15390,1,1,2806321
1715,15435,1,1,2471477
1720,15480,1,1,3135364
1725,15525,1,1,2865371
1730,15570,1,1,2834534
1735,15615,1,1,2495540
1740,15660,1,1,2929599
1745,15705,1,1,2751073
1750,15750,1,1,2679995
1755,15795,1,1,3080075
1760,15840,1,1,3313337
1765,15885,1,1,2840238
1770,15930,1,1,2970578
1775,15975,1,1,2767249
1780,16020,1,1,2914300
1785,16065,1,1,2215355
1790,16110,1,1,2321989
1795,16155,1,1,2952922
1800,16200,1,1,2936755
1805,16245,1,1,3040743
1810,16290,1,1,2897078
1815,16335,1,1,3660495
1820,16380,1,1,2650062
1825,16425,1,1,2441386
1830,16470,1,1,2423073
1835,16515,1,1,2662600
1840,16560,1,1,3294533
1845,16605,1,1,3784705
1850,16650,1,1,3589021
1855,16695,1,1,2773966
1860,16740,1,1,2481589
1865,16785,1,1,3041475
1870,16830,1,1,2633453
1875,16875,1,1,3010910
1880,16920,1,1,4022986
1885,16965,1,1,3172885
1890,17010,1,1,3163539
1895,17055,1,1,3256287
1900,17100,1,1,2726868
1905,17145,1,1,3096715
1910,17190,1,1,2667580
1915,17235,1,1,3419241
1920,17280,1,1,4185199
1925,17325,1,1,3252999
1930,17370,1,1,3216023
1935,17415,1,1,3500723
1940,17460,1,1,3155664
1945,17505,1,1,2816070
1950,17550,1,1,2907189
1955,17595,1,1,3121214
1960,17640,1,1,3716566
1965,17685,1,1,2937260
1970,17730,1,1,2944098
1975,17775,1,1,2777543
1980,17820,1,1,2428207
1985,17865,1,1,2623152
1990,17910,1,1,3248440
1995,17955,1,1,2822610
2000,18000,1,1,3316123
2005,18045,1,1,3169313
2010,18090,1,1,3285655
2015,18135,1,1,3432358
2020,18180,1,1,2953077
2025,18225,1,1,3052196
2030,18270,1,1,3393365
2035,18315,1,1,2815308
2040,18360,1,1,2937290
2045,18405,1,1,3867623
2050,18450,1,1,3417909
2055,18495,1,1,2930967
2060,18540,1,1,3528141
2065,18585,1,1,3504240
2070,18630,1,1,3434077
2075,18675,1,1,3505267
2080,18720,1,1,2941731
2085,18765,1,1,3373201
2090,18810,1,1,3549359
2095,18855,1,1,2783056
2100,18900,1,1,2776305
2105,18945,1,1,3576112
2110,18990,1,1,3412202
2115,19035,1,1,3554859
2120,19080,1,1,3849165
2125,19125,1,1,3433496
2130,19170,1,1,3498219
2135,19215,1,1,3236637
2140,19260,1,1,4441527
2145,19305,1,1,3035616
2150,19350,1,1,3616825
2155,19395,1,1,3286652
2160,19440,1,1,3230807
2165,19485,1,1,3655281
2170,19530,1,1,3669650
2175,19575,1,1,3443040
2180,19620,1,1,3401952
2185,19665,1,1,3578668
2190,19710,1,1,3085166
2195,19755,1,1,3401212
2200,19800,1,1,3414756
2205,19845,1,1,3784840
2210,19890,1,1,3005437
2215,19935,1,1,2978947
2220,19980,1,1,3459809
2225,20025,1,1,3828495
2230,20070,1,1,3277156
2235,20115,1,1,3359095
2240,20160,1,1,3328773
2245,20205,1,1,3180459
2250,20250,1,1,2991609
2255,20295,1,1,3158759
2260,20340,1,1,3263455
2265,20385,1,1,4208971
2270,20430,1,1,3725089
2275,20475,1,1,3622901
2280,20520,1,1,3053926
2285,20565,1,1,3801469
2290,20610,1,1,3244302
2295,20655,1,1,3041063
2300,20700,1,1,4078347
2305,20745,1,1,3938065
2310,20790,1,1,3445085
2315,20835,1,1,3871091
2320,20880,1,1,5136414
2325,20925,1,1,3327277
2330,20970,1,1,2801442
2335,21015,1,1,3721759
2340,21060,1,1,4120401
2345,21105,1,1,4025133
2350,21150,1,1,3279845
2355,21195,1,1,3627645
2360,21240,1,1,4594476
2365,21285,1,1,5237073
2370,21330,1,1,2835585
2375,21375,1,1,3088336
2380,21420,1,1,3453685
2385,21465,1,1,5797142
2390,21510,1,1,4542566
2395,21555,1,1,4477398
2400,21600,1,1,3829139
2405,21645,1,1,3890644
2410,21690,1,1,3825297
2415,21735,1,1,3884939
2420,21780,1,1,4146346
2425,21825,1,1,3240069
2430,21870,1,1,4000977
2435,21915,1,1,4397729
2440,21960,1,1,3357656
2445,22005,1,1,4343133
2450,22050,1,1,2583729
2455,22095,1,1,4273675
2460,22140,1,1,4108547
2465,22185,1,1,4211720
2470,22230,1,1,4286900
2475,22275,1,1,4440903
2480,22320,1,1,3874867
2485,22365,1,1,3690219
2490,22410,1,1,3388935
2495,22455,1,1,4321735
2500,22500,1,1,3490124
2505,22545,1,1,4793392
2510,22590,1,1,5005098
2515,22635,1,1,4169769
2520,22680,1,1,4726781
2525,22725,1,1,4002513
2530,22770,1,1,3355661
2535,22815,1,1,4419613
2540,22860,1,1,4422682
2545,22905,1,1,4181189
2550,22950,1,1,4236977
2555,22995,1,1,3403908
2560,23040,1,1,3770532
2565,23085,1,1,4097367
2570,23130,1,1,4374927
2575,23175,1,1,3800496
2580,23220,1,1,3983957
2585,23265,1,1,4237423
2590,23310,1,1,3734503
2595,23355,1,1,4167141
2600,23400,1,1,4478861
2605,23445,1,1,4627332
2610,23490,1,1,4211085
2615,23535,1,1,4418391
2620,23580,1,1,4010331
2625,23625,1,1,4503302
2630,23670,1,1,6271694
2635,23715,1,1,4443042
2640,23760,1,1,4221748
2645,23805,1,1,3434544
2650,23850,1,1,3890667
2655,23895,1,1,4329981
2660,23940,1,1,3950758
2665,23985,1,1,4104077
2670,24030,1,1,4699665
2675,24075,1,1,4626713
2680,24120,1,1,5915370
2685,24165,1,1,4309564
2690,24210,1,1,4514760
2695,24255,1,1,5176278
2700,24300,1,1,4020123
2705,24345,1,1,3771340
2710,24390,1,1,4148750
2715,24435,1,1,4444904
2720,24480,1,1,4195471
2725,24525,1,1,3605020
2730,24570,1,1,4911230
2735,24615,1,1,4446393
2740,24660,1,1,4509075
2745,24705,1,1,3937020
2750,24750,1,1,3693044
2755,24795,1,1,3948390
2760,24840,1,1,4351324
2765,24885,1,1,4716382
2770,24930,1,1,4841947
2775,24975,1,1,4610382
2780,25020,1,1,4650459
2785,25065,1,1,4070856
2790,25110,1,1,3989437
2795,25155,1,1,6435635
2800,25200,1,1,4066754
2805,25245,1,1,4364404
2810,25290,1,1,5053786
2815,25335,1,1,4265670
2820,25380,1,1,5643654
2825,25425,1,1,5109263
2830,25470,1,1,5301390
2835,25515,1,1,5214795
2840,25560,1,1,3561881
2845,25605,1,1,4900145
2850,25650,1,1,4050489
2855,25695,1,1,5540014
2860,25740,1,1,4261588
2865,25785,1,1,5746436
2870,25830,1,1,4240898
2875,25875,1,1,5765593
2880,25920,1,1,3807404
2885,25965,1,1,4101101
2890,26010,1,1,3938860
2895,26055,1,1,4206290
2900,26100,1,1,4849725
2905,26145,1,1,4892264
2910,26190,1,1,4616557
2915,26235,1,1,3997325
2920,26280,1,1,4110029
2925,26325,1,1,5047075
2930,26370,1,1,5130711
2935,26415,1,1,5092426
2940,26460,1,1,4634915
2945,26505,1,1,4329882
2950,26550,1,1,3659228
2955,26595,1,1,4058298
2960,26640,1,1,4635644
2965,26685,1,1,4830330
2970,26730,1,1,4067894
2975,26775,1,1,4253575
2980,26820,1,1,5390602
2985,26865,1,1,4111683
2990,26910,1,1,8261201
2995,26955,1,1,5994702
3000,27000,1,1,6237560
