n,m,dual_lp
900,900,66570612
900,1000,10072912
900,1100,16290647
900,1200,10578549
900,1300,11316458
900,1400,12599404
900,1500,16238718
900,1600,17080955
900,1700,16616550
900,1800,20631131
900,1900,20780799
900,2000,20795763
900,2100,20833163
900,2200,22965863
900,2300,27258331
900,2400,40072687
900,2500,31499044
900,2600,29094053
900,2700,39703492
900,2800,42185527
900,2900,38038336
900,3000,39771328
900,3100,35849646
900,3200,32734584
900,3300,33661723
900,3400,34443813
900,3500,34617311
900,3600,42367431
900,3700,40593753
900,3800,46578233
900,3900,39916928
900,4000,40586320
900,4100,46484456
900,4200,51217627
900,4300,47178739
900,4400,48273747
900,4500,49680927
900,4600,49838587
900,4700,54788081
900,4800,52849925
900,4900,57393013
900,5000,54547946
900,5100,54984204
900,5200,60994054
900,5300,67534521
900,5400,62959023
900,5500,59840714
900,5600,60177741
900,5700,95190778
900,5800,63960318
900,5900,66857768
900,6000,63437134
900,6100,67577452
900,6200,69086685
900,6300,69760126
900,6400,73903421
900,6500,90489512
900,6600,104572103
900,6700,82289489
900,6800,115014444
900,6900,105248775
900,7000,89675395
900,7100,98779694
900,7200,81112614
900,7300,112000844
900,7400,116350370
900,7500,114569746
900,7600,104805471
900,7700,112481954
900,7800,135901385
900,7900,195605360
900,8000,126359632
900,8100,121542900
900,8200,122310532
900,8300,132329007
900,8400,121728705
900,8500,131043604
900,8600,118818218
900,8700,132275581
900,8800,127796955
900,8900,113342152
900,9000,125414161
900,9100,122388280
900,9200,123076950
900,9300,138183854
900,9400,123946732
900,9500,126473417
900,9600,122977354
900,9700,120457490
900,9800,142643104
900,9900,131427349
900,10000,122391645
900,10100,183152144
900,10200,167719292
900,10300,193188060
900,10400,198843972
900,10500,179547262
900,10600,180106950
900,10700,204171223
900,10800,180927680
900,10900,194526753
900,11000,184785833
900,11100,197375460
900,11200,199500315
900,11300,213348913
900,11400,205624117
900,11500,207187151
900,11600,194903792
900,11700,243941212
900,11800,219528961
900,11900,221392587
900,12000,220930247
900,12100,214773274
900,12200,288496010
900,12300,223282303
900,12400,222133951
900,12500,239831827
900,12600,229611148
900,12700,243519297
900,12800,225643935
900,12900,242077494
900,13000,240091363
900,13100,240416665
900,13200,240833753
900,13300,259788439
900,13400,272134866
900,13500,250904728
900,13600,242326475
900,13700,249735607
900,13800,264217290
900,13900,252950459
900,14000,256743634
900,14100,263587041
900,14200,270676049
900,14300,255497175
900,14400,271813646
900,14500,259972041
900,14600,294650908
900,14700,274821069
900,14800,291595714
900,14900,282495331
900,15000,283125644
900,15100,284540717
900,15200,294130624
900,15300,295083846
900,15400,306402770
900,15500,289212517
900,15600,305274049
900,15700,303053163
900,15800,322242892
900,15900,314298942
900,16000,312517814
900,16100,309543178
900,16200,323645342
900,16300,311708113
900,16400,321725907
900,16500,319622236
900,16600,341671707
900,16700,326365281
900,16800,324120870
900,16900,333840498
900,17000,325109395
900,17100,335144695
900,17200,342506121
900,17300,347528028
900,17400,353837849
900,17500,348679636
900,17600,358177894
900,17700,375005111
900,17800,363758027
900,17900,377372291
900,18000,386027468
900,18100,397854675
900,18200,363419831
900,18300,366969243
900,18400,383716436
900,18500,436554670
900,18600,497990676
900,18700,414293542
900,18800,390837812
900,18900,399782071
900,19000,386071661
900,19100,392611602
900,19200,402778293
900,19300,414827447
900,19400,403978851
900,19500,410795093
900,19600,436792151
900,19700,421696871
900,19800,418888213
900,19900,428093275
900,20000,448188093
900,20100,436710475
900,20200,414597145
900,20300,446686014
900,20400,633316229
900,20500,609613806
900,20600,700948109
900,20700,675799062
900,20800,613222008
900,20900,692352298
900,21000,519500278
900,21100,506038696
900,21200,679542559
900,21300,708690254
900,21400,571552936
900,21500,544105830
900,21600,598770591
900,21700,575610470
900,21800,530131752
900,21900,550709572
900,22000,572610530
900,22100,534969214
900,22200,581116217
900,22300,565437545
900,22400,618254079
900,22500,564699729
900,22600,543024458
900,22700,566703667
900,22800,583905819
900,22900,625912708
900,23000,626252521
900,23100,569432934
900,23200,569339814
900,23300,571364705
900,23400,608368693
900,23500,576203992
900,23600,636525885
900,23700,635042501
900,23800,651264764
900,23900,720023966
900,24000,750372857
900,24100,626799654
900,24200,781055556
900,24300,738295329
900,24400,881541417
900,24500,816201944
900,24600,711086215
900,24700,791397667
