n,m,dual_lp
1695,5085,52984050
1700,5100,53622467
1705,5115,52307905
1710,5130,53445248
1715,5145,54252695
1720,5160,52139450
1725,5175,48459085
1730,5190,50893965
1735,5205,52334967
1740,5220,49401737
1745,5235,51200040
1750,5250,51981516
1755,5265,52092641
1760,5280,51214393
1765,5295,59778002
1770,5310,51015624
1775,5325,51017424
1780,5340,50504909
1785,5355,50342442
1790,5370,54652880
1795,5385,55286681
1800,5400,54780241
1805,5415,57386162
1810,5430,55163552
1815,5445,53830843
1820,5460,55033081
1825,5475,52270060
1830,5490,55994519
1835,5505,54848422
1840,5520,53280753
1845,5535,56586616
1850,5550,55547299
1855,5565,58052360
1860,5580,59250400
1865,5595,56530525
1870,5610,53254223
1875,5625,57725411
1880,5640,52687985
1885,5655,58567289
1890,5670,57470115
1895,5685,53238871
1900,5700,58995596
1905,5715,58905557
1910,5730,59016211
1915,5745,56119387
1920,5760,59591368
1925,5775,54753800
1930,5790,54872720
1935,5805,60553475
1940,5820,62201809
1945,5835,55884610
1950,5850,59609072
1955,5865,60286151
1960,5880,61338506
1965,5895,59732776
1970,5910,56641916
1975,5925,58805720
1980,5940,59919159
1985,5955,63770972
1990,5970,66027027
1995,5985,62777104
2000,6000,61683612
2005,6015,58169192
2010,6030,64125141
2015,6045,62814232
2020,6060,56301510
2025,6075,59819979
2030,6090,60460654
2035,6105,60189734
2040,6120,63907967
2045,6135,59041373
2050,6150,63937344
2055,6165,65383372
2060,6180,61336890
2065,6195,62841882
2070,6210,64494813
2075,6225,69009221
2080,6240,67615756
2085,6255,64168538
2090,6270,63180781
2095,6285,62858337
2100,6300,65418799
2105,6315,70576221
2110,6330,65569543
2115,6345,62287477
2120,6360,67974725
2125,6375,65614944
2130,6390,64445676
2135,6405,65287383
2140,6420,65090756
2145,6435,62611228
2150,6450,64288770
2155,6465,67510456
2160,6480,77801901
2165,6495,61649543
2170,6510,66952271
2175,6525,66953899
2180,6540,70282151
2185,6555,73013940
2190,6570,70464637
2195,6585,61259382
2200,6600,59606754
2205,6615,67583455
2210,6630,64669615
2215,6645,63615965
2220,6660,63743002
2225,6675,63282086
2230,6690,63420056
2235,6705,60746277
2240,6720,61405375
2245,6735,69067035
2250,6750,68425861
2255,6765,66987659
2260,6780,63888947
2265,6795,62225432
2270,6810,61697543
2275,6825,62129966
2280,6840,63327795
2285,6855,61069217
2290,6870,61546191
2295,6885,64155806
2300,6900,63333539
2305,6915,65031054
2310,6930,68409642
2315,6945,66211577
2320,6960,66168958
2325,6975,63967070
2330,6990,67147716
2335,7005,66607200
2340,7020,65412268
2345,7035,65781806
2350,7050,65180257
2355,7065,64788802
2360,7080,67475987
2365,7095,65931388
2370,7110,64378978
2375,7125,66741160
2380,7140,67700658
2385,7155,66826371
2390,7170,64907028
2395,7185,71518409
2400,7200,72697586
2405,7215,67750636
2410,7230,68073807
2415,7245,73069722
2420,7260,72965440
2425,7275,72010045
2430,7290,68973460
2435,7305,77127092
2440,7320,70081061
2445,7335,73500421
2450,7350,81088420
2455,7365,77209787
2460,7380,74189825
2465,7395,72485642
2470,7410,74891498
2475,7425,69248566
2480,7440,74448471
2485,7455,75263171
2490,7470,71484522
2495,7485,77527476
2500,7500,69378339
2505,7515,78601342
2510,7530,75146080
2515,7545,75703754
2520,7560,73255755
2525,7575,77672629
2530,7590,72361070
2535,7605,78116990
2540,7620,77272421
2545,7635,81377445
2550,7650,79786493
2555,7665,87044187
2560,7680,76369599
2565,7695,80375931
2570,7710,80968729
2575,7725,80902738
2580,7740,78891394
2585,7755,81279270
2590,7770,82711557
2595,7785,74690805
2600,7800,84898865
2605,7815,83029908
2610,7830,70396050
2615,7845,79497960
2620,7860,76704528
2625,7875,77462633
2630,7890,82391583
2635,7905,83886147
2640,7920,77518626
2645,7935,85156432
2650,7950,89450295
2655,7965,76538339
2660,7980,83292143
2665,7995,80078211
2670,8010,83633915
2675,8025,85133950
2680,8040,85312992
2685,8055,83952572
2690,8070,92000624
2695,8085,83217205
2700,8100,85282592
2705,8115,80296259
2710,8130,146785636
2715,8145,78632605
2720,8160,75231304
2725,8175,81656664
2730,8190,89265692
2735,8205,85470670
2740,8220,83670127
2745,8235,79145566
2750,8250,78700377
2755,8265,81043231
2760,8280,84587003
2765,8295,79674570
2770,8310,80110186
2775,8325,77115636
2780,8340,76226247
2785,8355,76893937
2790,8370,81916472
2795,8385,75988383
2800,8400,79046246
2805,8415,75976623
2810,8430,79950739
2815,8445,78282087
2820,8460,79784308
2825,8475,80568962
2830,8490,77852585
2835,8505,83307881
2840,8520,86343214
2845,8535,83027290
2850,8550,79888240
2855,8565,80430159
2860,8580,79751350
2865,8595,83190877
2870,8610,80285266
2875,8625,83110579
2880,8640,81637404
2885,8655,82626227
2890,8670,83163189
2895,8685,82513688
2900,8700,81827711
2905,8715,83577961
2910,8730,81151183
2915,8745,80417043
2920,8760,83994346
2925,8775,83050025
2930,8790,83214326
2935,8805,90653259
2940,8820,83956128
2945,8835,83891833
2950,8850,84814681
2955,8865,84375053
2960,8880,83307180
2965,8895,84744432
2970,8910,87247279
2975,8925,87471486
2980,8940,87722281
2985,8955,87034657
2990,8970,86758078
2995,8985,89349906
3000,9000,86399877
