n,m,lp_runs,exp_lp
50,300,28,8066349
55,330,21,6101930
60,360,14,4939312
65,390,17,5527196
70,420,14,4927752
75,450,21,7172061
80,480,24,8150480
85,510,5,2950164
90,540,14,5823719
95,570,12,4806690
100,600,9,4541322
105,630,17,7025152
110,660,18,7476375
115,690,25,14379750
120,720,28,11530763
125,750,34,14059333
130,780,38,16465594
135,810,39,16983734
140,840,44,20865905
145,870,49,23140516
150,900,36,17709997
155,930,48,22261513
160,960,53,24782943
165,990,41,20606513
170,1020,50,25323937
175,1050,46,24031885
180,1080,44,23701236
185,1110,25,15021323
190,1140,28,16083847
195,1170,32,17326264
200,1200,34,19307414
205,1230,33,18121707
210,1260,41,22708088
215,1290,46,25611592
220,1320,28,16644819
225,1350,20,12543478
230,1380,29,18656278
235,1410,27,17806739
240,1440,26,17674756
245,1470,36,25125159
250,1500,28,19367371
255,1530,49,32325983
260,1560,67,44126143
265,1590,67,44225684
270,1620,58,41147284
275,1650,37,25673473
280,1680,41,30130303
285,1710,40,29114340
290,1740,37,25631790
295,1770,37,26628531
300,1800,23,17766549
305,1830,27,21982318
310,1860,31,25684701
315,1890,28,22721951
320,1920,41,32872706
325,1950,25,20948879
330,1980,21,18024268
335,2010,32,26046407
340,2040,22,19254407
345,2070,26,24153665
350,2100,32,29126463
355,2130,24,22788668
360,2160,26,24253758
365,2190,17,17194414
370,2220,17,16590505
375,2250,33,29925971
380,2280,36,32148976
385,2310,16,17286029
390,2340,33,32316559
395,2370,19,22209479
400,2400,37,35766005
405,2430,38,36216347
410,2460,16,17036989
415,2490,39,36171380
420,2520,30,28589615
425,2550,26,27606792
430,2580,42,45098231
435,2610,30,31676800
440,2640,43,42012968
445,2670,35,34793822
450,2700,32,33099973
455,2730,35,40597728
460,2760,38,43139584
465,2790,34,35601865
470,2820,19,21353852
475,2850,23,25534166
480,2880,35,37499233
485,2910,29,31721353
490,2940,28,33806862
495,2970,19,24610635
500,3000,17,21331848
505,3030,16,20363003
510,3060,21,25441860
515,3090,18,22830722
520,3120,21,25795351
525,3150,19,25971163
530,3180,23,32978877
535,3210,8,15553415
540,3240,30,38131979
545,3270,15,22512915
550,3300,23,29625814
555,3330,20,26930243
560,3360,14,20096591
565,3390,31,43945632
570,3420,13,21036025
575,3450,20,27737154
580,3480,12,19453994
585,3510,24,34876232
590,3540,25,33812854
595,3570,45,57373862
600,3600,27,38455335
605,3630,26,37505465
610,3660,25,41795408
615,3690,17,25834646
620,3720,15,24730731
625,3750,31,44046085
630,3780,16,26269616
635,3810,22,33773925
640,3840,42,56436023
645,3870,42,56925461
650,3900,45,65975489
655,3930,46,64147785
660,3960,51,71343146
665,3990,44,65070472
670,4020,25,39176783
675,4050,48,67271014
680,4080,42,59814791
685,4110,32,49816667
690,4140,59,89073581
695,4170,61,90530949
700,4200,36,57039342
705,4230,42,62595495
710,4260,57,83547793
715,4290,55,84139197
720,4320,48,71656447
725,4350,43,63593857
730,4380,46,73767306
735,4410,50,76231579
740,4440,43,65452830
745,4470,41,67143825
750,4500,49,75690188
755,4530,50,77972620
760,4560,44,71593151
765,4590,48,74997894
770,4620,51,84849538
775,4650,33,58163992
780,4680,50,81208516
785,4710,49,80006904
790,4740,56,95725849
795,4770,35,59084987
800,4800,46,76590399
805,4830,46,81894741
810,4860,56,92848478
815,4890,58,96085126
820,4920,53,92345093
825,4950,37,64026711
830,4980,43,74458404
835,5010,30,54421376
840,5040,30,58187510
845,5070,32,57783657
850,5100,32,58363545
855,5130,41,74112965
860,5160,33,64753719
865,5190,36,65465344
870,5220,19,37788556
875,5250,52,98218892
880,5280,44,79638884
885,5310,36,66926410
890,5340,39,75705361
895,5370,56,103509697
900,5400,33,63509142
905,5430,39,80452053
910,5460,34,66364374
915,5490,55,104180580
920,5520,39,78787716
925,5550,48,92346390
930,5580,25,51068333
935,5610,47,96437127
940,5640,36,70693707
945,5670,38,102422989
950,5700,32,90233078
955,5730,39,81926546
960,5760,34,85780038
965,5790,39,82822260
970,5820,30,62450390
975,5850,42,85957170
980,5880,34,73895528
985,5910,38,78885947
990,5940,43,87618269
995,5970,23,55044077
1000,6000,25,54874650
1005,6030,41,85194917
1010,6060,29,65229863
1015,6090,42,88142276
1020,6120,43,90878754
1025,6150,22,56684422
1030,6180,22,50905103
1035,6210,25,57042178
1040,6240,27,61300182
1045,6270,33,76674831
1050,6300,46,100066470
1055,6330,38,84077320
1060,6360,52,117726963
1065,6390,41,91166264
1070,6420,27,65014165
1075,6450,37,90098333
1080,6480,44,97698428
1085,6510,37,91692825
1090,6540,30,72773357
1095,6570,40,91263174
1100,6600,25,60200237
1105,6630,40,95124865
1110,6660,41,95608921
1115,6690,40,106755216
1120,6720,21,58642772
1125,6750,40,95736493
1130,6780,38,95352925
1135,6810,30,73955760
1140,6840,42,99538334
1145,6870,31,80661152
1150,6900,37,89141418
1155,6930,28,70806045
1160,6960,53,130322460
1165,6990,34,84645411
1170,7020,28,73799372
1175,7050,32,84172845
1180,7080,24,63621228
1185,7110,27,70723121
1190,7140,29,78833075
1195,7170,38,96499320
1200,7200,26,72379575
1205,7230,61,154463425
1210,7260,58,145298153
1215,7290,51,132426078
1220,7320,46,125407037
1225,7350,60,161735672
1230,7380,59,162971450
1235,7410,54,145262754
1240,7440,54,138835701
1245,7470,70,189299841
1250,7500,59,153334918
1255,7530,72,194846229
1260,7560,59,157442916
1265,7590,62,173544025
1270,7620,76,212331111
1275,7650,63,173734500
1280,7680,63,174709003
1285,7710,68,180936901
1290,7740,67,190531420
1295,7770,73,196824943
1300,7800,78,214569843
1305,7830,56,157411002
1310,7860,77,216294290
1315,7890,51,146926075
1320,7920,54,156723539
1325,7950,76,214951678
1330,7980,52,147847334
1335,8010,60,172574972
1340,8040,89,258523715
1345,8070,64,181582889
1350,8100,65,186720677
1355,8130,67,203457303
1360,8160,54,157208613
1365,8190,76,225569195
1370,8220,63,186320246
1375,8250,69,202422175
1380,8280,62,181369493
1385,8310,88,262153273
1390,8340,76,233571163
1395,8370,67,199960365
1400,8400,63,186010060
1405,8430,76,229944694
1410,8460,78,235869101
1415,8490,65,200996053
1420,8520,79,242067251
1425,8550,82,256721330
1430,8580,62,189488265
1435,8610,73,232220039
1440,8640,62,202109299
1445,8670,77,254598368
1450,8700,66,214878921
1455,8730,84,280406615
1460,8760,68,223825087
1465,8790,85,279399596
1470,8820,73,250121999
1475,8850,90,371875551
1480,8880,77,255629595
1485,8910,70,228355507
1490,8940,82,263062732
1495,8970,53,176096891
1500,9000,58,189173553
1505,9030,39,131450688
1510,9060,62,215598938
1515,9090,75,246956572
1520,9120,93,317426275
1525,9150,76,255955737
1530,9180,97,333115182
1535,9210,101,358688403
1540,9240,56,185819140
1545,9270,72,297260608
1550,9300,68,235562598
1555,9330,36,129955393
1560,9360,58,201959818
1565,9390,49,166467504
1570,9420,54,195078168
1575,9450,76,265194943
1580,9480,49,170314292
1585,9510,46,162491646
1590,9540,48,167733959
1595,9570,46,171710777
1600,9600,54,193016581
1605,9630,69,248663177
1610,9660,81,290215907
1615,9690,60,211903891
1620,9720,69,248233355
1625,9750,77,276860365
1630,9780,75,270877776
1635,9810,94,357080023
1640,9840,69,245379199
1645,9870,80,293706751
1650,9900,54,199138596
1655,9930,88,335703991
1660,9960,54,285139074
1665,9990,86,316237044
1670,10020,79,290266097
1675,10050,73,271992093
1680,10080,63,237362600
1685,10110,100,376301154
1690,10140,85,317776219
1695,10170,96,359518361
1700,10200,108,420254333
1705,10230,76,288750108
1710,10260,73,288149660
1715,10290,88,346803218
1720,10320,73,288056792
1725,10350,95,384537431
1730,10380,89,353454899
1735,10410,97,395158281
1740,10440,84,334478230
1745,10470,98,393477503
1750,10500,67,274519149
1755,10530,96,382024080
1760,10560,125,518366926
1765,10590,87,344432614
1770,10620,86,344916486
1775,10650,101,407029176
1780,10680,102,411604312
1785,10710,66,265331006
1790,10740,115,468001838
1795,10770,109,439904105
1800,10800,120,518096188
1805,10830,85,347111331
1810,10860,86,356444933
1815,10890,77,324334920
1820,10920,79,324636314
1825,10950,65,266693938
1830,10980,85,380566745
1835,11010,109,464111658
1840,11040,64,269306095
1845,11070,91,385095403
1850,11100,106,449338245
1855,11130,77,322225706
1860,11160,72,309361337
1865,11190,64,276631124
1870,11220,64,276238814
1875,11250,54,240574274
1880,11280,91,422153466
1885,11310,62,266493542
1890,11340,69,302432165
1895,11370,90,390180809
1900,11400,86,371822022
1905,11430,87,387690348
1910,11460,69,307744320
1915,11490,80,357880294
1920,11520,61,270400509
1925,11550,89,396537688
1930,11580,65,289794649
1935,11610,86,387954052
1940,11640,63,283990751
1945,11670,71,328044550
1950,11700,62,279783099
1955,11730,76,346599114
1960,11760,87,405398058
1965,11790,72,326905235
1970,11820,71,325295645
1975,11850,59,273503305
1980,11880,72,329547177
1985,11910,88,422012944
1990,11940,59,275078575
1995,11970,51,240336608
2000,12000,84,412076615
2005,12030,80,438008861
2010,12060,74,348866130
2015,12090,79,373161304
2020,12120,69,337573526
2025,12150,55,260619504
2030,12180,76,362332624
2035,12210,81,389473201
2040,12240,88,419497457
2045,12270,97,467157269
2050,12300,73,350731641
2055,12330,81,393814854
2060,12360,89,440098028
2065,12390,82,394168833
2070,12420,82,405472075
2075,12450,92,449878650
2080,12480,75,371125476
2085,12510,76,382921760
2090,12540,77,388019357
2095,12570,58,293151284
2100,12600,75,380880968
2105,12630,68,346486378
2110,12660,89,447852521
2115,12690,71,355644708
2120,12720,84,427255632
2125,12750,78,400344631
2130,12780,61,312974144
2135,12810,89,450570559
2140,12840,69,360072410
2145,12870,86,440843311
2150,12900,75,391997237
2155,12930,71,361152509
2160,12960,86,449872633
2165,12990,83,422241786
2170,13020,78,407394611
2175,13050,79,416013915
2180,13080,85,447674834
2185,13110,88,464875378
2190,13140,83,432271156
2195,13170,83,437027235
2200,13200,65,341995932
2205,13230,65,346518158
2210,13260,72,390117514
2215,13290,77,413914118
2220,13320,60,321648358
2225,13350,94,509467449
2230,13380,55,300398171
2235,13410,96,520689292
2240,13440,77,412659464
2245,13470,67,359820655
2250,13500,86,460337594
2255,13530,93,509557671
2260,13560,85,465460080
2265,13590,54,304866571
2270,13620,62,347746919
2275,13650,38,219608989
2280,13680,60,330864034
2285,13710,66,371138743
2290,13740,43,250744290
2295,13770,52,292878793
2300,13800,49,280571922
2305,13830,57,318236639
2310,13860,69,490528094
2315,13890,43,252810823
2320,13920,29,174199453
2325,13950,52,302093856
2330,13980,64,373496756
2335,14010,59,333157686
2340,14040,53,301273149
2345,14070,97,559042005
2350,14100,84,478416905
2355,14130,81,460636351
2360,14160,117,694857883
2365,14190,79,457734931
2370,14220,101,585389646
2375,14250,118,678836135
2380,14280,103,578066634
2385,14310,101,584975857
2390,14340,95,565315735
2395,14370,68,393730397
2400,14400,94,547447254
2405,14430,124,754414188
2410,14460,97,585794690
2415,14490,78,456285464
2420,14520,115,680018269
2425,14550,86,508453756
2430,14580,84,502740830
2435,14610,105,633246153
2440,14640,94,568575753
2445,14670,89,526212897
2450,14700,112,684397892
2455,14730,99,588845613
2460,14760,60,363725570
2465,14790,117,720898769
2470,14820,73,436443954
2475,14850,89,539345076
2480,14880,102,617381053
2485,14910,88,543163746
2490,14940,112,696729715
2495,14970,90,564951384
2500,15000,73,451610118
2505,15030,80,491114319
2510,15060,70,436671176
2515,15090,57,356474144
2520,15120,90,560980226
2525,15150,108,710383357
2530,15180,113,737619674
2535,15210,100,703584566
2540,15240,103,643698677
2545,15270,77,485518987
2550,15300,71,449844928
2555,15330,104,673418832
2560,15360,107,667807474
2565,15390,98,613278870
2570,15420,103,664205893
2575,15450,92,582170178
2580,15480,112,740472847
2585,15510,91,581691618
2590,15540,74,480090948
2595,15570,100,642583533
2600,15600,92,594000330
2605,15630,84,530746957
2610,15660,125,818887458
2615,15690,107,707041387
2620,15720,117,774799176
2625,15750,98,637666427
2630,15780,96,623468109
2635,15810,84,547339510
2640,15840,108,712223442
2645,15870,89,578535867
2650,15900,109,733290209
2655,15930,95,650219432
2660,15960,85,571909838
2665,15990,100,691180651
2670,16020,112,800426357
2675,16050,117,815125126
2680,16080,101,674127034
2685,16110,128,892454368
2690,16140,131,934942366
2695,16170,106,743116045
2700,16200,129,968415264
2705,16230,153,1219675439
2710,16260,109,764969110
2715,16290,95,650284511
2720,16320,109,750798278
2725,16350,124,878406096
2730,16380,123,903610706
2735,16410,154,1154457885
2740,16440,130,1010466433
2745,16470,119,896318440
2750,16500,110,794654934
2755,16530,111,820400107
2760,16560,123,922347918
2765,16590,119,868234732
2770,16620,125,933239832
