n,m,lp_runs,exp_lp
800,800,1,26605560
800,900,1,3523383
800,1000,1,3682305
800,1100,3,4734588
800,1200,10,7710428
800,1300,6,6905626
800,1400,6,6877044
800,1500,7,7529800
800,1600,9,9229899
800,1700,11,10693162
800,1800,10,10188125
800,1900,10,10944641
800,2000,10,11234446
800,2100,12,13697274
800,2200,12,13832389
800,2300,11,14822738
800,2400,12,14716582
800,2500,10,14066651
800,2600,11,14815732
800,2700,7,13377949
800,2800,10,14742361
800,2900,10,14854655
800,3000,9,14496992
800,3100,12,19896240
800,3200,9,15173036
800,3300,11,17370120
800,3400,9,15497277
800,3500,8,14810325
800,3600,11,18207780
800,3700,9,17545783
800,3800,13,21523694
800,3900,9,17702860
800,4000,8,20869024
800,4100,11,23427102
800,4200,9,22167939
800,4300,13,25554754
800,4400,10,20304656
800,4500,15,27306653
800,4600,11,23983814
800,4700,17,31505380
800,4800,16,30509842
800,4900,16,31513161
800,5000,17,33056702
800,5100,15,31452606
800,5200,15,31231459
800,5300,18,36788838
800,5400,22,44749025
800,5500,21,43218513
800,5600,17,36666300
800,5700,18,39233812
800,5800,19,40551516
800,5900,19,41641396
800,6000,17,39048413
800,6100,20,101772692
800,6200,17,39521146
800,6300,17,40639519
800,6400,26,65070199
800,6500,23,56634149
800,6600,16,39683202
800,6700,20,48371385
800,6800,20,49037394
800,6900,21,52656685
800,7000,20,54575761
800,7100,21,52825710
800,7200,22,58285641
800,7300,21,56283377
800,7400,20,57883112
800,7500,23,62900638
800,7600,23,66768960
800,7700,20,56425274
800,7800,24,73328636
800,7900,21,60967851
800,8000,18,57399706
800,8100,19,57767269
800,8200,19,63444159
800,8300,21,62203662
800,8400,24,75243278
800,8500,30,87351921
800,8600,31,91857662
800,8700,29,85699669
800,8800,29,90368012
800,8900,24,74870032
800,9000,28,92075750
800,9100,26,84367362
800,9200,30,99500420
800,9300,25,82722404
800,9400,29,97862789
800,9500,30,96854675
800,9600,29,99502326
800,9700,27,90244989
800,9800,27,93706562
800,9900,28,96451221
800,10000,30,108609799
800,10100,28,101684149
800,10200,32,117026301
800,10300,37,132262316
800,10400,36,129861654
800,10500,47,164426342
800,10600,37,133496395
800,10700,38,136410514
800,10800,35,131137384
800,10900,33,123944806
800,11000,33,124574906
800,11100,34,129734444
800,11200,29,112565184
800,11300,40,153937557
800,11400,42,163925476
800,11500,40,155620663
800,11600,37,145193997
800,11700,39,153157011
800,11800,42,173268005
800,11900,34,144779367
800,12000,44,178168875
800,12100,49,204931133
800,12200,42,176159764
800,12300,43,186423974
800,12400,44,189626861
800,12500,47,206267721
800,12600,47,209368551
800,12700,51,222317024
800,12800,61,266203076
800,12900,48,215958425
800,13000,51,226201935
800,13100,48,218486397
800,13200,55,253544743
800,13300,54,241874635
800,13400,50,232005060
800,13500,48,224073673
800,13600,47,225122465
800,13700,49,229605087
800,13800,50,238409853
800,13900,52,247825778
800,14000,48,231395377
800,14100,49,242175878
800,14200,45,225092328
800,14300,54,264323255
800,14400,50,249626199
800,14500,46,235875241
800,14600,50,257318789
800,14700,51,260991021
800,14800,42,219542732
800,14900,47,249611534
800,15000,44,232339747
800,15100,53,280043239
800,15200,45,240945064
800,15300,58,304635852
800,15400,48,259369784
800,15500,50,271083040
800,15600,56,303274889
800,15700,56,305481537
800,15800,51,282453452
800,15900,50,277219896
800,16000,57,317494958
800,16100,68,374471190
800,16200,75,424517958
800,16300,63,369038698
800,16400,69,411033250
800,16500,61,351144195
800,16600,69,393333225
800,16700,67,390869688
800,16800,72,485721435
800,16900,72,425062943
800,17000,67,396981460
800,17100,59,360852638
800,17200,54,325955062
800,17300,69,413951921
800,17400,61,368469430
800,17500,54,328113692
800,17600,63,388187449
800,17700,62,379204658
800,17800,67,412682855
800,17900,71,440313873
800,18000,70,436974332
800,18100,67,421052737
800,18200,71,459076479
800,18300,73,454289262
800,18400,70,444183370
800,18500,74,478602405
800,18600,71,461276670
800,18700,75,479456155
800,18800,80,519348313
800,18900,87,568278973
800,19000,82,536776486
800,19100,94,618958359
800,19200,90,591157208
800,19300,73,484023180
800,19400,73,492841737
800,19500,76,515682323
800,19600,75,509839756
800,19700,71,480751888
800,19800,73,493365436
800,19900,81,552145074
800,20000,80,549043609
800,20100,71,492311569
800,20200,77,536385245
800,20300,95,660949847
800,20400,86,602642803
800,20500,84,605298146
800,20600,76,540491269
800,20700,81,575084791
800,20800,82,586981388
800,20900,86,631649272
800,21000,75,558227396
800,21100,96,690946795
800,21200,99,783155274
800,21300,88,643507948
800,21400,74,546112531
800,21500,91,670515845
800,21600,79,585316541
800,21700,81,603270822
800,21800,91,680059876
800,21900,105,795138997
