n,m,primal_lp
50,200,25080026
55,220,6191380
60,240,2839829
65,260,2747904
70,280,2963251
75,300,2904442
80,320,3199208
85,340,2672894
90,360,2943608
95,380,3256635
100,400,3476992
105,420,3323010
110,440,3238942
115,460,3862219
120,480,3774450
125,500,3984842
130,520,3658567
135,540,4245174
140,560,4555006
145,580,4439656
150,600,4008459
155,620,4276985
160,640,4804939
165,660,4991253
170,680,5467370
175,700,5069294
180,720,5932812
185,740,6181744
190,760,6203652
195,780,5338241
200,800,6641493
205,820,6279998
210,840,7386846
215,860,8337967
220,880,7202841
225,900,6973556
230,920,7253782
235,940,7748679
240,960,8093715
245,980,8069323
250,1000,8414931
255,1020,8175956
260,1040,9567474
265,1060,8007107
270,1080,7760280
275,1100,8711614
280,1120,9286981
285,1140,8694111
290,1160,10050984
295,1180,9817679
300,1200,9352339
305,1220,9353492
310,1240,9942948
315,1260,11028550
320,1280,9951336
325,1300,10260873
330,1320,10571713
335,1340,9813836
340,1360,10404513
345,1380,11731391
350,1400,11957003
355,1420,10336412
360,1440,10706119
365,1460,12446630
370,1480,14203166
375,1500,13400151
380,1520,15908728
385,1540,13317764
390,1560,13669290
395,1580,15211538
400,1600,12869222
405,1620,12837729
410,1640,13999019
415,1660,14267413
420,1680,14431994
425,1700,14217565
430,1720,14177091
435,1740,14294876
440,1760,13003168
445,1780,14462489
450,1800,13606545
455,1820,14131531
460,1840,13953053
465,1860,16546184
470,1880,17447655
475,1900,19125846
480,1920,19224711
485,1940,17230820
490,1960,17212189
495,1980,18873833
500,2000,16859131
505,2020,18953442
510,2040,19170018
515,2060,19618539
520,2080,20369773
525,2100,17779760
530,2120,20037629
535,2140,22287363
540,2160,21372817
545,2180,19976080
550,2200,20199360
555,2220,21571356
560,2240,20279154
565,2260,21996145
570,2280,21229322
575,2300,20048659
580,2320,22971543
585,2340,20543618
590,2360,23720920
595,2380,22086553
600,2400,23001356
605,2420,23433144
610,2440,19760223
615,2460,18994261
620,2480,24538585
625,2500,20968257
630,2520,19226653
635,2540,21542216
640,2560,24844172
645,2580,24389797
650,2600,23297063
655,2620,26490323
660,2640,23609735
665,2660,24983527
670,2680,28408099
675,2700,28258972
680,2720,23976331
685,2740,26008046
690,2760,26050212
695,2780,24082932
700,2800,24524088
705,2820,23801022
710,2840,29304841
715,2860,30116495
720,2880,26355928
725,2900,30291862
730,2920,27604805
735,2940,26282209
740,2960,32854196
745,2980,33590284
750,3000,29529400
755,3020,26024372
760,3040,31564144
765,3060,28150327
770,3080,27922422
775,3100,32870009
780,3120,33215936
785,3140,33067368
790,3160,28081032
795,3180,33246363
800,3200,34074861
805,3220,33914043
810,3240,32050080
815,3260,33856054
820,3280,32569182
825,3300,32031241
830,3320,33979654
835,3340,35344285
840,3360,37201003
845,3380,35504333
850,3400,40520951
855,3420,33966839
860,3440,40699984
865,3460,37314133
870,3480,36812754
875,3500,36020545
880,3520,36675943
885,3540,35182594
890,3560,42347674
895,3580,38250694
900,3600,42623712
905,3620,43200462
910,3640,44094936
915,3660,44321103
920,3680,47650396
925,3700,42699811
930,3720,47262292
935,3740,43658517
940,3760,49222787
945,3780,43013931
950,3800,40684294
955,3820,52976393
960,3840,44129376
965,3860,42055303
970,3880,50615263
975,3900,51511296
980,3920,46288548
985,3940,50961839
990,3960,50426893
995,3980,54026518
1000,4000,49101967
1005,4020,46761930
1010,4040,53829072
1015,4060,50893527
1020,4080,46121476
1025,4100,46999360
1030,4120,54536772
1035,4140,45721685
1040,4160,47647705
1045,4180,46769011
1050,4200,56539150
1055,4220,58992830
1060,4240,52217644
1065,4260,58017531
1070,4280,47858152
1075,4300,47045240
1080,4320,59686011
1085,4340,59482076
1090,4360,48006772
1095,4380,53614498
1100,4400,55634889
1105,4420,55563326
1110,4440,57377561
1115,4460,55793063
1120,4480,64250198
1125,4500,56694140
1130,4520,60466985
1135,4540,62498883
1140,4560,62978253
1145,4580,57168510
1150,4600,60304003
1155,4620,56361537
1160,4640,56767632
1165,4660,59166400
1170,4680,48635227
1175,4700,51803993
1180,4720,52245836
1185,4740,52728105
1190,4760,55782141
1195,4780,64552039
1200,4800,65272712
1205,4820,67801165
1210,4840,56148362
1215,4860,60038426
1220,4880,61175978
1225,4900,69281987
1230,4920,51940986
1235,4940,65550197
1240,4960,66453053
1245,4980,64751959
1250,5000,65498351
1255,5020,58533924
1260,5040,61959314
1265,5060,72014578
1270,5080,76017584
1275,5100,72841057
1280,5120,68020825
1285,5140,66931498
1290,5160,67311525
1295,5180,62340492
1300,5200,66674122
1305,5220,80554314
1310,5240,77011732
1315,5260,81717044
1320,5280,78470065
1325,5300,73898807
1330,5320,79160521
1335,5340,66082457
1340,5360,74079490
1345,5380,71569499
1350,5400,74048650
1355,5420,87048981
1360,5440,85160173
1365,5460,72338394
1370,5480,81263908
1375,5500,73532019
1380,5520,74413191
1385,5540,80502361
1390,5560,85761822
1395,5580,80568896
1400,5600,90751856
1405,5620,91134152
1410,5640,95488207
1415,5660,82008066
1420,5680,84158985
1425,5700,107131957
1430,5720,89635512
1435,5740,88479195
1440,5760,83665729
1445,5780,91129526
1450,5800,88850300
1455,5820,94641913
1460,5840,89860952
1465,5860,95098983
1470,5880,86144711
1475,5900,92422213
1480,5920,93963884
1485,5940,98027177
1490,5960,97500682
1495,5980,106456967
1500,6000,80457228
1505,6020,98391402
1510,6040,99456050
1515,6060,98905098
1520,6080,91073718
1525,6100,99239707
1530,6120,97290614
1535,6140,116782683
1540,6160,110905639
1545,6180,104251876
1550,6200,95936339
1555,6220,104443050
1560,6240,105123401
1565,6260,100378888
1570,6280,109641018
1575,6300,105911177
1580,6320,106821733
1585,6340,109363093
1590,6360,113106116
1595,6380,102697975
1600,6400,100215788
1605,6420,105361292
1610,6440,113682245
1615,6460,120876097
1620,6480,116515210
1625,6500,153312670
1630,6520,115456590
1635,6540,111405067
1640,6560,128253286
1645,6580,109017703
1650,6600,108744453
1655,6620,107392113
1660,6640,124136181
1665,6660,106681115
1670,6680,118278332
1675,6700,109120805
1680,6720,132296163
1685,6740,120899264
1690,6760,104851096
1695,6780,118009047
