n,m,primal_lp
2015,2015,10959954
2020,2020,11324912
2025,2025,11537729
2030,2030,10351664
2035,2035,11367651
2040,2040,11297208
2045,2045,10140126
2050,2050,10727526
2055,2055,9866657
2060,2060,9980748
2065,2065,10187572
2070,2070,9972317
2075,2075,10240771
2080,2080,10544750
2085,2085,10971080
2090,2090,10529325
2095,2095,11193680
2100,2100,11209726
2105,2105,11737829
2110,2110,11505379
2115,2115,11187864
2120,2120,12005690
2125,2125,11848773
2130,2130,10561637
2135,2135,11800733
2140,2140,12162319
2145,2145,11301718
2150,2150,10766375
2155,2155,10937586
2160,2160,11432492
2165,2165,11668176
2170,2170,10854471
2175,2175,11682764
2180,2180,12242306
2185,2185,11814833
2190,2190,11466397
2195,2195,12205198
2200,2200,11811663
2205,2205,12231423
2210,2210,11076105
2215,2215,11700347
2220,2220,12262190
2225,2225,11433400
2230,2230,11029534
2235,2235,11395965
2240,2240,11034571
2245,2245,11964338
2250,2250,11231805
2255,2255,11555017
2260,2260,11413014
2265,2265,12387952
2270,2270,11505787
2275,2275,12414942
2280,2280,11845633
2285,2285,12613725
2290,2290,12519294
2295,2295,14634311
2300,2300,14535958
2305,2305,11894590
2310,2310,12289885
2315,2315,11632685
2320,2320,11136973
2325,2325,11765172
2330,2330,11191037
2335,2335,12059021
2340,2340,12869163
2345,2345,12256962
2350,2350,12157619
2355,2355,12351920
2360,2360,12631436
2365,2365,11962490
2370,2370,12736065
2375,2375,12596113
2380,2380,13753747
2385,2385,12061936
2390,2390,13644620
2395,2395,11951274
2400,2400,12639407
2405,2405,12017998
2410,2410,12158620
2415,2415,12742650
2420,2420,11919145
2425,2425,13290906
2430,2430,12793088
2435,2435,13247272
2440,2440,12785458
2445,2445,13010838
2450,2450,12926188
2455,2455,13048395
2460,2460,12897177
2465,2465,12280517
2470,2470,12006649
2475,2475,12490715
2480,2480,11761934
2485,2485,12330208
2490,2490,12844424
2495,2495,12599151
2500,2500,14472532
2505,2505,14163500
2510,2510,14627749
2515,2515,14518474
2520,2520,14279041
2525,2525,15456328
2530,2530,12543779
2535,2535,12511609
2540,2540,12520069
2545,2545,12958935
2550,2550,12305992
2555,2555,12157439
2560,2560,12845184
2565,2565,13155520
2570,2570,13944965
2575,2575,14090949
2580,2580,14627283
2585,2585,13583882
2590,2590,13691338
2595,2595,13938597
2600,2600,13720282
2605,2605,12534758
2610,2610,13617923
2615,2615,13041449
2620,2620,12680943
2625,2625,12444438
2630,2630,12671047
2635,2635,13692057
2640,2640,14504013
2645,2645,14163111
2650,2650,14167551
2655,2655,13568446
2660,2660,14202990
2665,2665,15147946
2670,2670,13420247
2675,2675,18409803
2680,2680,13496291
2685,2685,13837314
2690,2690,12926575
2695,2695,13344964
2700,2700,14190365
2705,2705,13885110
2710,2710,13820139
2715,2715,14716143
2720,2720,14332618
2725,2725,14201981
2730,2730,14456258
2735,2735,15668023
2740,2740,14251455
2745,2745,16620562
2750,2750,14014657
2755,2755,13088168
2760,2760,13767590
2765,2765,14526855
2770,2770,13337727
2775,2775,15084211
2780,2780,15247047
2785,2785,15287304
2790,2790,15340293
2795,2795,14107266
2800,2800,14337716
2805,2805,13559716
2810,2810,14275375
2815,2815,13519708
2820,2820,13622738
2825,2825,13550191
2830,2830,14389828
2835,2835,14272858
2840,2840,15295902
2845,2845,14964941
2850,2850,15907366
2855,2855,15085391
2860,2860,15188072
2865,2865,15644720
2870,2870,14607806
2875,2875,15041554
2880,2880,13953387
2885,2885,14320514
2890,2890,13992145
2895,2895,14794364
2900,2900,14741280
2905,2905,15105699
2910,2910,15823314
2915,2915,15012062
2920,2920,15548557
2925,2925,15306407
2930,2930,14906670
2935,2935,15599884
2940,2940,13993874
2945,2945,14059941
2950,2950,14500342
2955,2955,14270704
2960,2960,16138687
2965,2965,15302280
2970,2970,15027760
2975,2975,16470780
2980,2980,15640402
2985,2985,15575854
2990,2990,16061590
2995,2995,14855823
3000,3000,15572452
