n,m,dual_lp
1750,22750,391798465
1755,22815,475188588
1760,22880,394025464
1765,22945,386267510
1770,23010,420775415
1775,23075,395269640
1780,23140,422442706
1785,23205,391389524
1790,23270,405220963
1795,23335,448763307
1800,23400,398980803
1805,23465,437428259
1810,23530,409413120
1815,23595,399749339
1820,23660,391687217
1825,23725,413388801
1830,23790,416899447
1835,23855,482787986
1840,23920,420699271
1845,23985,469539310
1850,24050,474017955
1855,24115,432125041
1860,24180,442280357
1865,24245,445788277
1870,24310,428013718
1875,24375,418006771
1880,24440,441818874
1885,24505,494665460
1890,24570,472710392
1895,24635,441946998
1900,24700,445977538
1905,24765,405757485
1910,24830,426581649
1915,24895,465633120
1920,24960,456771225
1925,25025,479008347
1930,25090,436725521
1935,25155,477939304
1940,25220,467148220
1945,25285,428089514
1950,25350,461981154
1955,25415,486905368
1960,25480,501160644
1965,25545,543590913
1970,25610,454553060
1975,25675,497322759
1980,25740,459261886
1985,25805,505590222
1990,25870,486049842
1995,25935,555849095
2000,26000,516067600
2005,26065,518152693
2010,26130,438245515
2015,26195,552958509
2020,26260,470605920
2025,26325,525874113
2030,26390,481787579
2035,26455,514698453
2040,26520,440117645
2045,26585,488249198
2050,26650,458198101
2055,26715,516756709
2060,26780,562343494
2065,26845,458871352
2070,26910,478291766
2075,26975,573826852
2080,27040,474705362
2085,27105,470381191
2090,27170,490065741
2095,27235,545350858
2100,27300,551719491
2105,27365,491180696
2110,27430,455381328
2115,27495,500967681
2120,27560,546366544
2125,27625,587573606
2130,27690,508605906
2135,27755,506141098
2140,27820,588978380
2145,27885,591202921
2150,27950,582479138
2155,28015,530200563
2160,28080,588468038
2165,28145,579803194
2170,28210,570619419
2175,28275,489618240
2180,28340,517387258
2185,28405,605047238
2190,28470,587551986
2195,28535,552528406
2200,28600,587736919
2205,28665,726287672
2210,28730,612269291
2215,28795,588349909
2220,28860,549365052
2225,28925,580700986
2230,28990,607223328
2235,29055,594886609
2240,29120,622122345
2245,29185,497358245
2250,29250,532177945
2255,29315,508162417
2260,29380,515614712
2265,29445,520027208
2270,29510,585660549
2275,29575,606371558
2280,29640,620754177
2285,29705,527113434
2290,29770,621525674
2295,29835,539431043
2300,29900,611541948
2305,29965,559377990
2310,30030,609700075
2315,30095,605222060
2320,30160,563221529
2325,30225,604170373
2330,30290,628128523
2335,30355,564161709
2340,30420,563373372
2345,30485,619682404
2350,30550,564447889
2355,30615,625172490
2360,30680,634738988
2365,30745,544945627
2370,30810,634051139
2375,30875,584167761
2380,30940,587142999
2385,31005,623896187
2390,31070,547441387
2395,31135,640941914
2400,31200,591206134
2405,31265,579092917
2410,31330,637752639
2415,31395,591612693
2420,31460,658076791
2425,31525,652364660
2430,31590,579483422
2435,31655,644579143
2440,31720,662062911
2445,31785,668908196
2450,31850,687736448
2455,31915,561294796
2460,31980,673148775
2465,32045,571501988
2470,32110,670185159
2475,32175,585217729
2480,32240,675197363
2485,32305,690909299
2490,32370,607011128
2495,32435,682684147
2500,32500,684185226
2505,32565,704879199
2510,32630,605706693
2515,32695,679717209
2520,32760,654812495
2525,32825,618919296
2530,32890,677489793
2535,32955,694918490
2540,33020,714326886
2545,33085,715338791
2550,33150,764364513
2555,33215,746362716
2560,33280,713185860
2565,33345,637743043
2570,33410,680584377
2575,33475,721064406
2580,33540,717396501
2585,33605,659186639
2590,33670,678326105
2595,33735,707079396
2600,33800,735929002
2605,33865,613341281
2610,33930,717193208
2615,33995,650876963
2620,34060,734922710
2625,34125,723481284
2630,34190,743039520
2635,34255,690688397
2640,34320,750717391
2645,34385,739165122
2650,34450,734581965
2655,34515,728063553
2660,34580,732489352
2665,34645,738744625
2670,34710,737173714
2675,34775,755364680
2680,34840,725683963
2685,34905,678142522
2690,34970,761933671
2695,35035,773251104
2700,35100,811679368
2705,35165,749657852
2710,35230,742240574
2715,35295,733691963
2720,35360,650842610
2725,35425,620259978
2730,35490,779039068
2735,35555,764932944
2740,35620,764985842
2745,35685,722645784
2750,35750,754742657
2755,35815,828779767
2760,35880,821124956
2765,35945,823576095
2770,36010,908005341
2775,36075,926498475
2780,36140,806912497
2785,36205,892811435
2790,36270,846878601
2795,36335,762671354
2800,36400,783762195
2805,36465,866788910
2810,36530,742972101
2815,36595,935046655
2820,36660,799009494
2825,36725,801372833
2830,36790,786606497
2835,36855,784106535
2840,36920,778760094
2845,36985,806254071
2850,37050,789768979
2855,37115,850119801
2860,37180,728847981
2865,37245,808068254
2870,37310,823035845
2875,37375,790384760
2880,37440,812936868
2885,37505,754896487
2890,37570,805183787
2895,37635,801519324
2900,37700,792493171
2905,37765,807745224
2910,37830,776405757
2915,37895,845959024
2920,37960,812004863
2925,38025,831241883
2930,38090,751423375
2935,38155,798104863
2940,38220,784636059
2945,38285,871234660
2950,38350,817802405
2955,38415,825233100
2960,38480,826078032
2965,38545,812469470
2970,38610,812350587
2975,38675,856130401
2980,38740,839165183
2985,38805,826107408
2990,38870,841465276
2995,38935,800904099
3000,39000,874734613
