n,m,primal_lp
50,600,31843302
55,660,4478018
60,720,5770209
65,780,5019582
70,840,5332143
75,900,5666500
80,960,5822740
85,1020,8332340
90,1080,7282262
95,1140,8687216
100,1200,7315830
105,1260,8189960
110,1320,7821115
115,1380,9354660
120,1440,9100619
125,1500,9466948
130,1560,10012346
135,1620,10442230
140,1680,10238107
145,1740,8193644
150,1800,7844177
155,1860,11742211
160,1920,12259393
165,1980,13298681
170,2040,13637024
175,2100,12872414
180,2160,17642050
185,2220,14586663
190,2280,14885109
195,2340,16976597
200,2400,15789898
205,2460,16292372
210,2520,16046306
215,2580,14138904
220,2640,17257705
225,2700,18298847
230,2760,16457848
235,2820,19203333
240,2880,18490246
245,2940,18533188
250,3000,15770642
255,3060,21655438
260,3120,19445187
265,3180,20712286
270,3240,21872410
275,3300,21155641
280,3360,20328240
285,3420,24232927
290,3480,22696256
295,3540,20878241
300,3600,22613112
305,3660,21305871
310,3720,23969261
315,3780,22815076
320,3840,23366378
325,3900,26181213
330,3960,25637011
335,4020,24675859
340,4080,28171093
345,4140,22938080
350,4200,25381590
355,4260,24760243
360,4320,26027293
365,4380,27187713
370,4440,31606621
375,4500,32426455
380,4560,27988725
385,4620,28226071
390,4680,28722371
395,4740,30801083
400,4800,30767144
405,4860,36535319
410,4920,33499322
415,4980,33658507
420,5040,34158304
425,5100,30172084
430,5160,35161156
435,5220,33676601
440,5280,33832178
445,5340,40760039
450,5400,37943079
455,5460,36762417
460,5520,33090812
465,5580,34398191
470,5640,36232424
475,5700,38990578
480,5760,35651445
485,5820,35504261
490,5880,41384665
495,5940,39045915
500,6000,39170074
505,6060,40900957
510,6120,38788010
515,6180,39689430
520,6240,40368001
525,6300,45325516
530,6360,48317850
535,6420,37717894
540,6480,41645408
545,6540,41149967
550,6600,40836844
555,6660,41893974
560,6720,46546972
565,6780,47525618
570,6840,44600599
575,6900,46352997
580,6960,44040487
585,7020,43507850
590,7080,49397451
595,7140,51399599
600,7200,47347645
605,7260,50319922
610,7320,48524703
615,7380,52081681
620,7440,48326722
625,7500,50192827
630,7560,47020873
635,7620,49538723
640,7680,49725535
645,7740,51363760
650,7800,54767306
655,7860,60437770
660,7920,57678478
665,7980,55203323
670,8040,63529603
675,8100,58557999
680,8160,56522431
685,8220,52860102
690,8280,55628885
695,8340,59976457
700,8400,60163921
705,8460,53957638
710,8520,59379679
715,8580,63188942
720,8640,42261192
725,8700,63239052
730,8760,64206009
735,8820,61164126
740,8880,55289040
745,8940,54470172
750,9000,48811502
755,9060,58114632
760,9120,61898837
765,9180,59665755
770,9240,53490938
775,9300,64756199
780,9360,64689272
785,9420,62824084
790,9480,71222252
795,9540,70859660
800,9600,74982053
805,9660,70329467
810,9720,61331169
815,9780,65411476
820,9840,64249757
825,9900,58369381
830,9960,75215070
835,10020,62759063
840,10080,92171632
845,10140,76245677
850,10200,78657234
855,10260,76745109
860,10320,79696103
865,10380,88274617
870,10440,80121907
875,10500,81904373
880,10560,79476764
885,10620,79481961
890,10680,79883481
895,10740,81080168
900,10800,80089387
905,10860,74504813
910,10920,77148223
915,10980,72031231
920,11040,76478936
925,11100,88928863
930,11160,82842584
935,11220,104734255
940,11280,98904752
945,11340,78266322
950,11400,85529994
955,11460,83098934
960,11520,87532784
965,11580,80320365
970,11640,89917624
975,11700,89786669
980,11760,120593658
985,11820,92432442
990,11880,108975824
995,11940,88032022
1000,12000,89147987
1005,12060,91558674
1010,12120,110958499
1015,12180,102205632
1020,12240,108329528
1025,12300,121387063
1030,12360,103297816
1035,12420,107648007
1040,12480,121326787
1045,12540,115383525
1050,12600,129709135
1055,12660,130047467
1060,12720,118996471
1065,12780,118339608
1070,12840,110747461
1075,12900,104558207
1080,12960,135385393
1085,13020,116879768
1090,13080,174891531
1095,13140,128609282
1100,13200,121627058
1105,13260,122288930
1110,13320,139529265
1115,13380,130857559
1120,13440,125143596
1125,13500,141556934
1130,13560,142456541
1135,13620,126662877
1140,13680,127614374
1145,13740,143182250
1150,13800,135430180
1155,13860,107771002
1160,13920,128940513
1165,13980,146096102
1170,14040,117320441
1175,14100,119764894
1180,14160,129404601
1185,14220,137534729
1190,14280,117809174
1195,14340,142108097
1200,14400,151131872
1205,14460,136675478
1210,14520,141428596
1215,14580,150324520
1220,14640,121108115
1225,14700,145348634
1230,14760,146413796
1235,14820,147518273
1240,14880,156660976
1245,14940,137353418
1250,15000,137942895
1255,15060,166243575
1260,15120,161268770
1265,15180,164846515
1270,15240,169601582
1275,15300,174414967
1280,15360,219717641
1285,15420,200201184
1290,15480,190705682
1295,15540,225425248
1300,15600,194914568
1305,15660,195242642
1310,15720,161790084
1315,15780,243215719
1320,15840,184997304
1325,15900,217099189
1330,15960,176717198
1335,16020,194105460
1340,16080,213783563
1345,16140,219731432
1350,16200,217175009
1355,16260,211453807
1360,16320,197383844
1365,16380,214786033
1370,16440,168371540
1375,16500,169266294
1380,16560,193066392
1385,16620,196056063
1390,16680,222048710
1395,16740,186366689
1400,16800,198174035
1405,16860,243193436
1410,16920,190048312
1415,16980,237344886
1420,17040,221341649
1425,17100,221857697
1430,17160,220199741
1435,17220,155053582
1440,17280,188557455
1445,17340,188186543
1450,17400,207234192
1455,17460,247922878
1460,17520,247292234
1465,17580,225614649
1470,17640,243437218
1475,17700,251039144
1480,17760,186130543
1485,17820,245654342
1490,17880,229833898
1495,17940,212928488
1500,18000,198488632
1505,18060,237230699
1510,18120,255342292
1515,18180,260264388
1520,18240,244801237
1525,18300,201271590
1530,18360,225782732
1535,18420,198556582
1540,18480,262872819
1545,18540,274308530
1550,18600,293829820
1555,18660,241917636
1560,18720,241163610
1565,18780,234577714
1570,18840,267271075
1575,18900,238302998
1580,18960,218596248
1585,19020,267602154
1590,19080,221417705
1595,19140,272639463
1600,19200,247706936
1605,19260,291596059
1610,19320,293220826
1615,19380,292541496
1620,19440,285747590
1625,19500,289859742
1630,19560,316532606
1635,19620,297397512
1640,19680,312910215
1645,19740,296995459
1650,19800,314719275
1655,19860,291414726
1660,19920,287967797
1665,19980,250122005
1670,20040,276063793
1675,20100,287989202
1680,20160,311935555
1685,20220,272587982
1690,20280,279176810
1695,20340,294320464
1700,20400,299590384
1705,20460,305431668
1710,20520,290286135
1715,20580,289557028
1720,20640,310921025
1725,20700,329709582
1730,20760,318079257
1735,20820,297557435
1740,20880,391400774
1745,20940,306011954
1750,21000,323952404
1755,21060,393048126
1760,21120,379991058
1765,21180,281779871
1770,21240,292658577
1775,21300,325519025
1780,21360,311499340
1785,21420,342180051
1790,21480,344270626
1795,21540,342693450
1800,21600,282909353
1805,21660,280363377
1810,21720,285420268
1815,21780,367329796
1820,21840,341332805
1825,21900,305328037
1830,21960,325083363
1835,22020,378816772
1840,22080,310597776
1845,22140,361975842
1850,22200,371619541
1855,22260,360328508
1860,22320,332051244
1865,22380,347578794
1870,22440,367339485
1875,22500,319585536
1880,22560,356880422
1885,22620,374398005
1890,22680,365198813
1895,22740,473618265
1900,22800,410375282
1905,22860,305130948
1910,22920,361941837
1915,22980,407098537
1920,23040,337796563
1925,23100,356924232
1930,23160,343487794
1935,23220,371556668
1940,23280,346730301
1945,23340,364384768
1950,23400,409970828
1955,23460,355358977
1960,23520,338275025
1965,23580,385415490
1970,23640,375009215
1975,23700,383681197
1980,23760,350741836
1985,23820,356334419
1990,23880,432518129
1995,23940,408898228
2000,24000,352856131
2005,24060,464662771
2010,24120,393458176
2015,24180,400831821
2020,24240,322863235
2025,24300,391449561
2030,24360,388348165
2035,24420,395471308
2040,24480,556970372
2045,24540,438583073
2050,24600,384865753
2055,24660,424522991
2060,24720,372425182
2065,24780,400101551
2070,24840,447780252
2075,24900,426785993
2080,24960,405784832
2085,25020,427855841
2090,25080,383277070
2095,25140,370841574
2100,25200,392752212
2105,25260,463368068
2110,25320,430371950
2115,25380,466946144
2120,25440,446906167
2125,25500,347976677
2130,25560,451855247
2135,25620,433963320
2140,25680,451665994
2145,25740,444379550
2150,25800,482205125
2155,25860,461351771
2160,25920,435953384
2165,25980,430838647
2170,26040,560365906
2175,26100,498475333
2180,26160,474963400
2185,26220,444978688
2190,26280,536310159
2195,26340,444973708
2200,26400,604367416
2205,26460,545501843
2210,26520,468911358
2215,26580,487545734
2220,26640,428688180
2225,26700,464170822
2230,26760,476092315
2235,26820,488045179
2240,26880,470692311
2245,26940,437325119
2250,27000,540398501
2255,27060,493895423
2260,27120,500218530
2265,27180,426469648
2270,27240,446237920
2275,27300,493476803
2280,27360,493833109
2285,27420,426334310
2290,27480,423709815
2295,27540,541459398
2300,27600,465670797
2305,27660,521025303
2310,27720,465441990
2315,27780,438276444
2320,27840,507075229
2325,27900,442577916
2330,27960,521998164
2335,28020,431280494
2340,28080,434634065
2345,28140,522447792
2350,28200,504912199
2355,28260,582901148
2360,28320,504658207
2365,28380,492480502
2370,28440,511533359
2375,28500,495600239
2380,28560,492823224
2385,28620,544051103
2390,28680,530574002
2395,28740,544151431
2400,28800,462185458
2405,28860,505933161
2410,28920,653933706
2415,28980,527491685
2420,29040,547227410
2425,29100,507874246
2430,29160,582798111
2435,29220,542493172
2440,29280,506539917
2445,29340,547778873
2450,29400,504071650
2455,29460,488912663
2460,29520,608816443
2465,29580,461954272
2470,29640,461143350
2475,29700,586625316
2480,29760,543909631
2485,29820,532333257
2490,29880,548676687
2495,29940,505991735
2500,30000,425848087
2505,30060,568212741
2510,30120,613069064
2515,30180,527662009
2520,30240,560717962
2525,30300,543932225
2530,30360,567601277
2535,30420,485416022
2540,30480,528096960
2545,30540,525695942
2550,30600,562271650
2555,30660,496632227
2560,30720,518808641
2565,30780,586924483
2570,30840,512608338
2575,30900,588206920
2580,30960,648125490
2585,31020,573935078
2590,31080,543893466
2595,31140,577681712
2600,31200,588349850
2605,31260,616854824
2610,31320,562244020
2615,31380,515813953
2620,31440,603630341
2625,31500,661066737
2630,31560,568169954
2635,31620,509575537
2640,31680,544321067
2645,31740,532426687
2650,31800,561651326
2655,31860,595520738
2660,31920,563998722
2665,31980,658320769
2670,32040,561361553
2675,32100,625839262
2680,32160,536033013
2685,32220,575193231
2690,32280,653234552
2695,32340,539565880
2700,32400,524270215
2705,32460,673884527
2710,32520,604242691
2715,32580,618137211
2720,32640,603076724
2725,32700,628104854
2730,32760,610800239
2735,32820,684664701
2740,32880,669992633
2745,32940,612550829
2750,33000,630447095
2755,33060,706651812
2760,33120,638908186
2765,33180,566654359
2770,33240,592964405
2775,33300,553216413
2780,33360,612006889
