n,m,dinic
500,500,91855
500,600,94184
500,700,96275
500,800,110852
500,900,118351
500,1000,140520
500,1100,153286
500,1200,153008
500,1300,163332
500,1400,237184
500,1500,253799
500,1600,249701
500,1700,368677
500,1800,356546
500,1900,418854
500,2000,474157
500,2100,489338
500,2200,488698
500,2300,498241
500,2400,526778
500,2500,551780
500,2600,450706
500,2700,500597
500,2800,443629
500,2900,447980
500,3000,460210
500,3100,532976
500,3200,537397
500,3300,551873
500,3400,478024
500,3500,504488
500,3600,490697
500,3700,496469
500,3800,500658
500,3900,568737
500,4000,509337
500,4100,549097
500,4200,562112
500,4300,579877
500,4400,578897
500,4500,623400
500,4600,637094
500,4700,667548
500,4800,607263
500,4900,613608
500,5000,618595
500,5100,628179
500,5200,512345
500,5300,580940
500,5400,558851
500,5500,522066
500,5600,538559
500,5700,532027
500,5800,556226
500,5900,546080
500,6000,548853
500,6100,545375
500,6200,640786
500,6300,800886
500,6400,737454
500,6500,783725
500,6600,841299
500,6700,799988
500,6800,815359
500,6900,830586
500,7000,684178
500,7100,685745
500,7200,652966
500,7300,849715
500,7400,879426
500,7500,917628
500,7600,960017
500,7700,835355
500,7800,918496
500,7900,937037
500,8000,900601
500,8100,913696
500,8200,957620
500,8300,973894
500,8400,992896
500,8500,1004310
500,8600,789547
500,8700,839945
500,8800,855678
500,8900,873588
500,9000,881375
500,9100,884249
500,9200,930946
500,9300,905700
500,9400,868289
500,9500,897647
500,9600,870118
500,9700,1127984
500,9800,936245
500,9900,942101
500,10000,968299
500,10100,967137
500,10200,1016357
500,10300,1095648
500,10400,1060029
500,10500,1001760
500,10600,1093788
500,10700,985877
500,10800,1004522
500,10900,977436
500,11000,945396
500,11100,1012123
500,11200,1086500
500,11300,1050973
500,11400,1054330
500,11500,1042241
500,11600,1077814
500,11700,1040556
500,11800,1100625
500,11900,1051812
500,12000,1095329
500,12100,1092133
500,12200,1333062
500,12300,1302767
500,12400,1288067
500,12500,1359344
500,12600,1246726
500,12700,1344110
500,12800,1329510
500,12900,1315008
500,13000,1383062
500,13100,1375209
500,13200,1136224
500,13300,1302808
500,13400,1260110
500,13500,1287178
500,13600,1201996
500,13700,1278415
500,13800,1289435
500,13900,1285723
