n,m,dinic
300,300,72905
300,400,70221
300,500,78499
300,600,126137
300,700,135983
300,800,148251
300,900,151763
300,1000,162732
300,1100,224443
300,1200,225840
300,1300,250097
300,1400,258507
300,1500,260865
300,1600,283677
300,1700,219081
300,1800,262355
300,1900,249587
300,2000,269921
300,2100,319060
300,2200,302363
300,2300,363949
300,2400,341991
300,2500,384157
300,2600,386887
300,2700,377948
300,2800,424717
300,2900,391270
300,3000,433932
300,3100,520310
300,3200,453975
300,3300,622834
300,3400,475373
300,3500,506229
300,3600,444426
300,3700,410788
300,3800,446278
300,3900,546087
300,4000,457830
300,4100,492859
300,4200,764668
300,4300,829115
300,4400,528161
300,4500,606250
300,4600,611019
300,4700,607937
300,4800,609193
300,4900,963332
300,5000,654340
300,5100,651415
300,5200,802946
300,5300,670263
300,5400,598013
300,5500,612239
300,5600,614890
300,5700,902924
300,5800,677005
300,5900,734684
300,6000,851095
300,6100,870613
300,6200,749688
300,6300,933761
300,6400,656933
300,6500,649860
300,6600,672275
300,6700,879549
300,6800,683073
300,6900,654942
300,7000,656749
300,7100,675710
300,7200,704243
300,7300,681165
300,7400,664354
300,7500,679447
300,7600,611345
300,7700,653155
300,7800,634328
300,7900,602751
300,8000,747323
300,8100,763705
300,8200,786655
300,8300,785655
300,8400,884318
300,8500,744476
300,8600,858739
300,8700,836231
300,8800,968144
300,8900,909658
300,9000,959799
300,9100,895372
300,9200,943292
300,9300,892848
300,9400,994796
300,9500,895019
300,9600,878031
300,9700,966902
300,9800,871780
300,9900,1009143
300,10000,915280
300,10100,970039
300,10200,903878
300,10300,922757
300,10400,882531
300,10500,976219
300,10600,948413
300,10700,844044
300,10800,959965
300,10900,940270
300,11000,957991
300,11100,883235
300,11200,1520239
300,11300,886164
300,11400,1593304
300,11500,1088824
300,11600,1718185
300,11700,1086175
300,11800,998126
300,11900,998204
300,12000,1028544
300,12100,1124138
300,12200,1344967
300,12300,938777
300,12400,1241248
300,12500,1083807
300,12600,1087261
300,12700,1059004
300,12800,1128343
300,12900,955569
300,13000,1117649
300,13100,969147
300,13200,1209773
300,13300,986190
300,13400,1042934
300,13500,1015228
300,13600,968659
300,13700,1028008
300,13800,998201
300,13900,999741
300,14000,997181
300,14100,1027879
300,14200,1089477
300,14300,1185134
300,14400,1119541
300,14500,1176145
300,14600,1332725
300,14700,996412
300,14800,1045015
300,14900,1046882
300,15000,1213419
300,15100,1398355
300,15200,1327394
300,15300,1291429
300,15400,1174441
300,15500,1426013
300,15600,1230629
300,15700,1283990
300,15800,1201718
300,15900,1124795
300,16000,1220049
300,16100,1141674
300,16200,1500502
300,16300,1225107
300,16400,2140807
300,16500,1276162
300,16600,1245828
300,16700,1261575
300,16800,2779511
300,16900,1207442
300,17000,1209884
300,17100,1572658
300,17200,1834507
300,17300,1501804
300,17400,1228313
300,17500,1580685
300,17600,1271415
300,17700,1250402
300,17800,1315012
300,17900,1217722
300,18000,1293253
300,18100,1289406
300,18200,1377517
300,18300,1329051
300,18400,1418575
300,18500,1251810
300,18600,1889821
300,18700,1335848
300,18800,1461892
300,18900,1302491
300,19000,1333458
300,19100,1287516
300,19200,1381210
300,19300,1399196
300,19400,1377499
300,19500,1872371
300,19600,1495629
300,19700,1360786
300,19800,1542471
300,19900,1569557
300,20000,2471885
300,20100,1336812
300,20200,2215960
300,20300,1994056
300,20400,1990462
300,20500,2287225
300,20600,1502761
300,20700,1479316
300,20800,1402308
300,20900,1639821
300,21000,1506915
300,21100,1560398
300,21200,1780537
300,21300,1500547
300,21400,2217661
300,21500,1600889
300,21600,1775542
300,21700,1531098
300,21800,2318837
300,21900,1854988
300,22000,2061207
300,22100,1812766
300,22200,1863829
300,22300,1733073
300,22400,1771450
300,22500,1753546
300,22600,1860162
300,22700,2014892
300,22800,1960368
300,22900,2151306
300,23000,1869477
300,23100,2064233
300,23200,1787086
300,23300,2532656
300,23400,1987017
300,23500,2708232
300,23600,2197358
300,23700,2483287
300,23800,2944164
300,23900,1845052
300,24000,2020571
300,24100,3021146
300,24200,1977111
300,24300,2187401
300,24400,1855636
300,24500,2115755
300,24600,2016617
300,24700,2107961
300,24800,1994457
300,24900,2503666
300,25000,2098862
300,25100,2054122
300,25200,1955723
300,25300,2012382
300,25400,2227855
300,25500,1722785
300,25600,1787772
300,25700,1717764
300,25800,1838965
300,25900,1730862
300,26000,1845291
300,26100,1816898
300,26200,2374403
300,26300,1644548
300,26400,2616839
300,26500,1912140
300,26600,1758753
300,26700,1655409
300,26800,1743678
300,26900,1777210
300,27000,1787688
300,27100,1801339
300,27200,1878849
300,27300,2299428
300,27400,1736459
300,27500,2828338
300,27600,1795386
300,27700,1944461
300,27800,1708068
300,27900,1979020
300,28000,2669512
300,28100,2094611
300,28200,1794313
300,28300,1873394
300,28400,3333287
300,28500,1816315
300,28600,2314916
300,28700,1907254
300,28800,2472169
300,28900,2141173
300,29000,2025444
300,29100,2159083
300,29200,1977380
300,29300,1997491
300,29400,1901265
300,29500,2341428
300,29600,1911074
300,29700,2975574
300,29800,2437453
300,29900,1995302
300,30000,1869164
300,30100,2051469
300,30200,2105780
300,30300,1940301
300,30400,4313356
300,30500,1975446
300,30600,2195302
300,30700,2264793
300,30800,1981252
300,30900,2957334
300,31000,2067011
300,31100,3792312
300,31200,2092891
300,31300,2401809
300,31400,2178474
300,31500,2105747
300,31600,2957061
300,31700,2144083
300,31800,3328398
300,31900,2196506
300,32000,2141094
300,32100,1887399
300,32200,2090046
300,32300,2392268
300,32400,2337300
300,32500,3452824
300,32600,3715291
300,32700,2174638
300,32800,2417047
300,32900,2482945
300,33000,3791698
300,33100,2888738
300,33200,2440134
300,33300,2729569
300,33400,2629116
300,33500,2590766
300,33600,2213902
300,33700,3613362
300,33800,2295683
300,33900,2504024
300,34000,2704428
300,34100,2462626
300,34200,4487465
300,34300,2295999
300,34400,2619876
300,34500,3289653
300,34600,2480092
300,34700,2913902
300,34800,3144401
300,34900,2543241
300,35000,2713130
300,35100,2511970
300,35200,2542509
300,35300,5642474
300,35400,2546734
300,35500,3058320
300,35600,3024837
300,35700,2485944
300,35800,2688670
300,35900,2542675
300,36000,3481663
300,36100,3063993
300,36200,2546830
300,36300,2833946
300,36400,2735513
300,36500,3081470
300,36600,2596138
300,36700,2971133
300,36800,6399353
300,36900,3342911
300,37000,2726463
300,37100,4884002
300,37200,2499892
300,37300,2662344
300,37400,2908796
300,37500,2633055
300,37600,3149135
300,37700,2623460
300,37800,2666359
300,37900,3236968
300,38000,2672717
300,38100,2866002
300,38200,2646050
300,38300,2784667
300,38400,4487968
300,38500,2772681
300,38600,4317635
300,38700,3204690
300,38800,5920637
300,38900,2760093
300,39000,3067387
300,39100,3133075
300,39200,3268768
300,39300,2872340
300,39400,2947717
300,39500,3268042
300,39600,2857233
300,39700,2976284
300,39800,3220917
300,39900,3104321
300,40000,5474056
300,40100,3193341
300,40200,2944033
300,40300,3321186
300,40400,3095362
300,40500,3070244
300,40600,3181835
300,40700,2973732
300,40800,3713212
300,40900,5446300
300,41000,2830292
300,41100,4069716
300,41200,3265399
300,41300,2899897
300,41400,3762599
300,41500,3189169
300,41600,3057912
300,41700,3406917
300,41800,3048385
300,41900,3841170
300,42000,2894356
300,42100,2991697
300,42200,3357539
300,42300,3199791
300,42400,4865793
300,42500,3890482
300,42600,4253528
300,42700,3984687
300,42800,3305453
300,42900,3262059
300,43000,3295363
300,43100,3626043
300,43200,4587253
300,43300,3933162
300,43400,3173050
300,43500,3854043
300,43600,5423033
300,43700,6595252
300,43800,3774001
300,43900,3902881
300,44000,3795444
300,44100,3762697
300,44200,5298195
300,44300,5831303
300,44400,6644874
300,44500,3304766
300,44600,3238779
300,44700,5098151
300,44800,3268542
300,44900,3793195
300,45000,7177226
300,45100,4167720
300,45200,3578422
300,45300,4084837
300,45400,4728836
300,45500,4423636
300,45600,4511635
300,45700,5787618
300,45800,5980474
300,45900,5467700
300,46000,3860729
300,46100,3905475
300,46200,5864229
300,46300,5605892
300,46400,5191079
300,46500,4099122
300,46600,4692190
300,46700,4612405
300,46800,4003939
300,46900,5395317
300,47000,5773862
300,47100,3836611
300,47200,4039825
300,47300,10830853
300,47400,7185482
300,47500,9593726
300,47600,5007096
300,47700,9558550
300,47800,12452232
300,47900,10307016
300,48000,10545281
300,48100,8851060
300,48200,8902784
300,48300,10776725
300,48400,6181883
300,48500,4134328
300,48600,12129449
300,48700,5253391
300,48800,5945094
300,48900,4565144
300,49000,4066448
300,49100,3721425
300,49200,4359261
300,49300,3864689
300,49400,3615110
300,49500,4131017
300,49600,3869303
300,49700,3695878
300,49800,4011838
300,49900,5628986
300,50000,4302948
300,50100,4498400
300,50200,4905144
300,50300,4950222
300,50400,5895144
300,50500,4939448
300,50600,3924578
300,50700,5097557
300,50800,4750383
300,50900,3910169
300,51000,5811289
300,51100,4225249
300,51200,3822040
300,51300,3884860
300,51400,4376084
300,51500,4873019
300,51600,7399958
300,51700,4110214
300,51800,4191417
300,51900,3948840
300,52000,3517786
300,52100,7001307
300,52200,4162446
300,52300,3856804
300,52400,3484752
300,52500,4219871
300,52600,3775027
300,52700,3653995
300,52800,8069529
300,52900,3931384
300,53000,3608165
300,53100,4912348
300,53200,4931710
300,53300,5423055
300,53400,5611717
300,53500,6910948
300,53600,5488406
300,53700,4741112
300,53800,4956657
300,53900,4392866
300,54000,5362457
300,54100,4811733
300,54200,4069490
300,54300,4015201
300,54400,5552088
300,54500,4248490
300,54600,4469577
300,54700,5108371
300,54800,5894198
300,54900,5372430
300,55000,6184767
300,55100,4397310
300,55200,4255135
300,55300,5125844
300,55400,5222739
300,55500,4192188
300,55600,5407507
300,55700,5197013
300,55800,5414462
300,55900,4741850
300,56000,5756396
300,56100,4254095
300,56200,4584679
300,56300,3864860
300,56400,4499925
300,56500,6490973
300,56600,5168741
300,56700,4294563
300,56800,5587296
300,56900,4628320
300,57000,4172236
300,57100,4005007
300,57200,4377950
300,57300,4482344
300,57400,3953345
300,57500,4675848
300,57600,5045065
300,57700,4809398
300,57800,4687609
300,57900,5041912
300,58000,5577230
