n,m,primal_lp
400,400,24941976
400,500,4096489
400,600,4781998
400,700,5373496
400,800,6455567
400,900,6082116
400,1000,7789589
400,1100,9601572
400,1200,9947044
400,1300,10437536
400,1400,12749781
400,1500,11137645
400,1600,14587874
400,1700,15279731
400,1800,14272479
400,1900,13948044
400,2000,14866367
400,2100,13977495
400,2200,15287783
400,2300,15635531
400,2400,15870516
400,2500,15144599
400,2600,16598540
400,2700,17004105
400,2800,16719032
400,2900,17294242
400,3000,19843844
400,3100,19461865
400,3200,17473971
400,3300,17033395
400,3400,20418969
400,3500,20792490
400,3600,22587563
400,3700,23383421
400,3800,21258937
400,3900,20397054
400,4000,22218761
400,4100,19467249
400,4200,25239429
400,4300,24380267
400,4400,23321022
400,4500,24807830
400,4600,23083502
400,4700,25940884
400,4800,25145241
400,4900,27416856
400,5000,27655855
400,5100,27237684
400,5200,26556875
400,5300,28533044
400,5400,31244563
400,5500,30636528
400,5600,32128834
400,5700,32381046
400,5800,26865054
400,5900,30090379
400,6000,30179820
400,6100,30741474
400,6200,32792699
400,6300,30805404
400,6400,31109633
400,6500,31339563
400,6600,30030503
400,6700,39515164
400,6800,36312062
400,6900,35208879
400,7000,34090668
400,7100,34395981
400,7200,38497519
400,7300,42750503
400,7400,37839075
400,7500,36662099
400,7600,41348598
400,7700,64459325
400,7800,67995994
400,7900,49764775
400,8000,45237240
400,8100,36627668
400,8200,46449705
400,8300,40554078
400,8400,42610183
400,8500,47422160
400,8600,47807622
400,8700,46533127
400,8800,44581480
400,8900,45657351
400,9000,47708203
400,9100,45752078
400,9200,43669719
400,9300,55036248
400,9400,51273673
400,9500,51353223
400,9600,49916836
400,9700,54347646
400,9800,52137366
400,9900,46538376
400,10000,50133805
400,10100,54923378
400,10200,58043731
400,10300,66007010
400,10400,54452947
400,10500,61440735
400,10600,67158329
400,10700,67827919
400,10800,54692009
400,10900,75103908
400,11000,58329959
400,11100,61350540
400,11200,49973585
400,11300,63116471
400,11400,63901218
400,11500,63016626
400,11600,61506929
400,11700,73895909
400,11800,68179630
400,11900,94615042
400,12000,63805198
400,12100,71049008
400,12200,76682104
400,12300,81242895
400,12400,68119477
400,12500,69966350
400,12600,75221143
400,12700,83503405
400,12800,74304455
400,12900,75661509
400,13000,75015771
400,13100,79377502
400,13200,83867392
400,13300,75003688
400,13400,72085916
400,13500,65411403
400,13600,69523526
400,13700,79588437
400,13800,75233092
400,13900,86373476
400,14000,80629045
400,14100,81341301
400,14200,77649558
400,14300,79249127
400,14400,86453870
400,14500,85559577
400,14600,92060236
400,14700,81285130
400,14800,89091170
400,14900,98324361
400,15000,59809801
400,15100,58673068
400,15200,99147340
400,15300,119699054
400,15400,71154985
400,15500,65861289
400,15600,66270702
400,15700,70823873
400,15800,114496595
400,15900,102029104
400,16000,113634594
400,16100,108442870
400,16200,104420635
400,16300,118335998
400,16400,116222529
400,16500,113203821
400,16600,106847714
400,16700,111048589
400,16800,116926739
400,16900,120826912
400,17000,103542497
400,17100,127929381
400,17200,73453347
400,17300,134861543
400,17400,134699374
400,17500,108661280
400,17600,129249218
400,17700,127250991
400,17800,135824739
400,17900,140310554
400,18000,139144044
400,18100,124677958
400,18200,123935983
400,18300,131079746
400,18400,124767212
400,18500,144896881
400,18600,150859148
400,18700,115311323
400,18800,120773166
400,18900,142467026
400,19000,155704620
400,19100,127149639
400,19200,146726691
400,19300,151720615
400,19400,117858324
400,19500,135541916
400,19600,157855589
400,19700,147236151
400,19800,141798638
400,19900,142618305
400,20000,151397081
400,20100,153917643
400,20200,145122940
400,20300,121745084
400,20400,162668820
400,20500,133314365
400,20600,154180490
400,20700,158311908
400,20800,130645683
