n,m,dinic
1175,9400,1677245
1180,9440,1752015
1185,9480,1763656
1190,9520,1619592
1195,9560,2280328
1200,9600,1806449
1205,9640,1447386
1210,9680,2009264
1215,9720,1790117
1220,9760,2277444
1225,9800,1962372
1230,9840,1764482
1235,9880,1907763
1240,9920,1808227
1245,9960,1692841
1250,10000,2022227
1255,10040,1808232
1260,10080,1803669
1265,10120,1992454
1270,10160,1769752
1275,10200,1663478
1280,10240,1990663
1285,10280,2065722
1290,10320,2177938
1295,10360,2518144
1300,10400,2165349
1305,10440,2243451
1310,10480,1868643
1315,10520,3085409
1320,10560,1904162
1325,10600,1885546
1330,10640,1743625
1335,10680,1757364
1340,10720,2194598
1345,10760,2262634
1350,10800,1911366
1355,10840,2666822
1360,10880,2070020
1365,10920,2575948
1370,10960,1941764
1375,11000,1994517
1380,11040,2538047
1385,11080,2067868
1390,11120,3406229
1395,11160,2014931
1400,11200,2160358
1405,11240,2011219
1410,11280,1876042
1415,11320,2104341
1420,11360,1722074
1425,11400,2259568
1430,11440,2110825
1435,11480,2061949
1440,11520,3592785
1445,11560,2035416
1450,11600,1835897
1455,11640,3195961
1460,11680,4383580
1465,11720,2419053
1470,11760,2338685
1475,11800,1830049
1480,11840,2124966
1485,11880,1778992
1490,11920,4331089
1495,11960,1937191
1500,12000,2959107
1505,12040,2062215
1510,12080,2393657
1515,12120,2190742
1520,12160,2560553
1525,12200,2271911
1530,12240,2145823
1535,12280,2300668
1540,12320,1793717
1545,12360,2476176
1550,12400,2290514
1555,12440,2402485
1560,12480,2123498
1565,12520,2531550
1570,12560,2333722
1575,12600,3547528
1580,12640,2329345
1585,12680,3151551
1590,12720,2289868
1595,12760,3752461
1600,12800,2243200
1605,12840,3066174
1610,12880,2277962
1615,12920,3829165
1620,12960,2506876
1625,13000,2472525
1630,13040,2552879
1635,13080,2896001
1640,13120,2199452
1645,13160,2481094
1650,13200,2348279
1655,13240,2681184
1660,13280,2218635
1665,13320,3050840
1670,13360,2237592
1675,13400,2587520
1680,13440,2419290
1685,13480,3261513
1690,13520,2501298
1695,13560,2509339
1700,13600,2495210
1705,13640,3216662
1710,13680,4809537
1715,13720,3300647
1720,13760,3445867
1725,13800,2508832
1730,13840,2563260
1735,13880,3587721
1740,13920,2453836
1745,13960,3138940
1750,14000,2762990
1755,14040,2684779
1760,14080,2699930
1765,14120,2628439
1770,14160,3637419
1775,14200,2705520
1780,14240,2852133
1785,14280,4199685
1790,14320,2427461
1795,14360,4229101
1800,14400,2883490
1805,14440,2887223
1810,14480,2775935
1815,14520,2873145
1820,14560,3748932
1825,14600,3403239
1830,14640,4342989
1835,14680,2730273
1840,14720,2325808
1845,14760,4087308
1850,14800,3208442
1855,14840,2963124
1860,14880,2698557
1865,14920,2700388
1870,14960,2896225
1875,15000,2610938
1880,15040,3343222
1885,15080,3196010
1890,15120,3296989
1895,15160,3231901
1900,15200,3006435
1905,15240,2540876
1910,15280,4222371
1915,15320,3059771
1920,15360,2899076
1925,15400,5476101
1930,15440,3341267
1935,15480,2850104
1940,15520,3066417
1945,15560,2650795
1950,15600,2886067
1955,15640,2967989
1960,15680,2830314
1965,15720,3783834
1970,15760,2904322
1975,15800,5058673
1980,15840,3229284
1985,15880,2453796
1990,15920,3093077
1995,15960,4116767
2000,16000,2752569
2005,16040,5273878
2010,16080,3240147
2015,16120,3040689
2020,16160,2640749
2025,16200,4039969
2030,16240,3862587
2035,16280,3346334
2040,16320,3265440
2045,16360,3306376
2050,16400,3265909
2055,16440,5010678
2060,16480,4441639
2065,16520,3567554
2070,16560,4213040
2075,16600,5429321
2080,16640,3353740
2085,16680,3152113
2090,16720,6244283
2095,16760,3908598
2100,16800,3235688
2105,16840,4249636
2110,16880,3290814
2115,16920,4369429
2120,16960,3105019
2125,17000,3934868
2130,17040,3339657
2135,17080,2953085
2140,17120,2798794
2145,17160,3558816
2150,17200,4112606
2155,17240,2844321
2160,17280,3531864
2165,17320,5862328
2170,17360,4629829
2175,17400,2930949
2180,17440,3483742
2185,17480,3613211
2190,17520,4637971
2195,17560,4307391
2200,17600,3915817
2205,17640,3791130
2210,17680,3547336
2215,17720,3534605
2220,17760,3936212
2225,17800,3865280
2230,17840,3957205
2235,17880,3331943
2240,17920,3754968
2245,17960,3802798
2250,18000,3285198
2255,18040,3229306
2260,18080,4368070
2265,18120,4635005
2270,18160,5237284
2275,18200,6249630
2280,18240,3581296
2285,18280,3831657
2290,18320,4407002
2295,18360,3391145
2300,18400,3501274
2305,18440,3737343
2310,18480,4937141
2315,18520,3484211
2320,18560,4122182
2325,18600,3429066
2330,18640,3806574
2335,18680,3576137
2340,18720,4987434
2345,18760,4750848
2350,18800,4499640
2355,18840,3936159
2360,18880,4020541
2365,18920,3700791
2370,18960,4226520
2375,19000,3339103
2380,19040,3625377
2385,19080,4881840
2390,19120,6036396
2395,19160,4328544
2400,19200,3229116
2405,19240,4963817
2410,19280,4210319
2415,19320,5847589
2420,19360,4064425
2425,19400,5822045
2430,19440,6198948
2435,19480,4145408
2440,19520,3796078
2445,19560,4671454
2450,19600,3502334
2455,19640,5104682
2460,19680,5119898
2465,19720,3972506
2470,19760,3722254
2475,19800,5143238
2480,19840,4293168
2485,19880,4342171
2490,19920,6039135
2495,19960,5933820
2500,20000,3184571
2505,20040,4512768
2510,20080,6187122
2515,20120,4786827
2520,20160,4126288
2525,20200,5691346
2530,20240,5576052
2535,20280,3617546
2540,20320,3463358
2545,20360,4689769
2550,20400,4315534
2555,20440,5764258
2560,20480,5516200
2565,20520,6081961
2570,20560,5794103
2575,20600,4427712
2580,20640,5052897
2585,20680,4242549
2590,20720,4100798
2595,20760,4035513
2600,20800,4227974
2605,20840,4399413
2610,20880,5166148
2615,20920,5748723
2620,20960,4230851
2625,21000,4744490
2630,21040,3991896
2635,21080,5546566
2640,21120,3783982
2645,21160,4785094
2650,21200,5721834
2655,21240,4351459
2660,21280,4657861
2665,21320,4112832
2670,21360,5058062
2675,21400,5557547
2680,21440,4466813
2685,21480,6819769
2690,21520,4484689
2695,21560,5186234
2700,21600,5223271
2705,21640,4325021
2710,21680,4247761
2715,21720,4132295
2720,21760,4405826
2725,21800,4020148
2730,21840,4109375
2735,21880,4596494
2740,21920,5681530
2745,21960,4173626
2750,22000,5773010
2755,22040,4266642
2760,22080,5874168
2765,22120,4320312
2770,22160,5093897
2775,22200,7425973
2780,22240,4645811
2785,22280,4821320
2790,22320,4317791
2795,22360,4390957
2800,22400,5528804
2805,22440,4339270
2810,22480,6635592
2815,22520,4349292
2820,22560,6475126
2825,22600,4967304
2830,22640,4586210
2835,22680,5763913
2840,22720,4609658
2845,22760,4544473
2850,22800,3923493
2855,22840,5081913
2860,22880,5413085
2865,22920,5278451
2870,22960,5161137
2875,23000,4470111
2880,23040,5614491
2885,23080,4457260
2890,23120,4726301
2895,23160,5709387
2900,23200,5108171
2905,23240,5452857
2910,23280,4727111
2915,23320,4071911
2920,23360,5078181
2925,23400,4939564
2930,23440,7117939
2935,23480,5992495
2940,23520,6333835
2945,23560,5974225
2950,23600,6370010
2955,23640,5076821
2960,23680,6585745
2965,23720,4656985
2970,23760,4744795
2975,23800,4766869
2980,23840,5508167
2985,23880,5006210
2990,23920,4028313
2995,23960,6128617
3000,24000,5467969
