n,m,dual_lp
400,400,4284703
400,500,8478429
400,600,6228811
400,700,7253170
400,800,8359753
400,900,10063311
400,1000,10591474
400,1100,12267121
400,1200,13037289
400,1300,13598426
400,1400,15448420
400,1500,16895210
400,1600,17250405
400,1700,17825043
400,1800,18096840
400,1900,18056498
400,2000,19812278
400,2100,21785068
400,2200,21572550
400,2300,22158582
400,2400,21981665
400,2500,23476430
400,2600,25657328
400,2700,30538585
400,2800,29718591
400,2900,31954490
400,3000,32351652
400,3100,31933267
400,3200,33122238
400,3300,32313264
400,3400,34921512
400,3500,35819315
400,3600,38656040
400,3700,39707056
400,3800,39120651
400,3900,38221915
400,4000,40126513
400,4100,42312641
400,4200,42636227
400,4300,43587040
400,4400,46887466
400,4500,44942510
400,4600,45069285
400,4700,48088701
400,4800,48799580
400,4900,47674734
400,5000,49936749
400,5100,50749447
400,5200,52327048
400,5300,52124773
400,5400,53124814
400,5500,54021490
400,5600,57568307
400,5700,59405146
400,5800,56834772
400,5900,59351387
400,6000,58667982
400,6100,60811662
400,6200,68245902
400,6300,67393354
400,6400,65760662
400,6500,70362340
400,6600,70266308
400,6700,73722791
400,6800,69643019
400,6900,81118905
400,7000,70076838
400,7100,79517843
400,7200,79581720
400,7300,82751662
400,7400,92599448
400,7500,77978327
400,7600,75658553
400,7700,81414913
400,7800,77105574
400,7900,76004566
400,8000,83850849
400,8100,80299220
400,8200,86174410
400,8300,83383435
400,8400,89055655
400,8500,93260387
400,8600,88796443
400,8700,95648164
400,8800,84415064
400,8900,90285907
400,9000,91445745
400,9100,97625385
400,9200,95282823
400,9300,93868531
400,9400,99153264
400,9500,89823787
400,9600,93509922
400,9700,96064051
400,9800,110311725
400,9900,105491495
400,10000,103632480
400,10100,237739818
400,10200,251477650
400,10300,240741866
400,10400,258538434
400,10500,254386594
400,10600,254668357
400,10700,261138391
400,10800,248941707
400,10900,262647314
400,11000,279070478
400,11100,291646357
400,11200,277358456
400,11300,287034302
400,11400,303053508
400,11500,291468926
400,11600,123822135
400,11700,293860699
400,11800,302619476
400,11900,294985377
400,12000,303546676
400,12100,316063915
400,12200,332154271
400,12300,332407249
400,12400,327850502
400,12500,321346621
400,12600,331745022
400,12700,323721468
400,12800,329025383
400,12900,337758338
400,13000,339858634
400,13100,341959220
400,13200,361222381
400,13300,151302930
400,13400,379494382
400,13500,143747805
400,13600,356220626
400,13700,152189980
400,13800,151275125
400,13900,150076267
400,14000,161312577
400,14100,385448206
400,14200,148130938
400,14300,169737711
400,14400,169630733
400,14500,407501625
400,14600,161640662
400,14700,445958171
400,14800,163390608
400,14900,176356346
400,15000,424392630
400,15100,182948062
400,15200,182553592
400,15300,181638870
400,15400,192975774
400,15500,186539472
400,15600,198752644
400,15700,209862710
400,15800,196619267
400,15900,296812698
400,16000,218566517
400,16100,214305858
400,16200,216185049
400,16300,198927430
400,16400,212730042
400,16500,222279603
400,16600,214203868
400,16700,231600999
400,16800,218317751
400,16900,215159968
400,17000,230156901
400,17100,248111618
400,17200,235350685
400,17300,220613118
400,17400,221693733
400,17500,249869492
400,17600,265978751
400,17700,233414819
400,17800,240988882
400,17900,238327084
400,18000,256162753
400,18100,255087822
400,18200,242645377
400,18300,222495763
400,18400,252387680
400,18500,270093922
400,18600,266319220
400,18700,255608726
400,18800,248467444
400,18900,260424483
400,19000,248075059
400,19100,262688042
400,19200,281715643
400,19300,269070293
400,19400,270012586
400,19500,254121844
400,19600,290516428
400,19700,239341102
400,19800,290205030
400,19900,286859463
400,20000,287962805
400,20100,271882637
400,20200,288316855
400,20300,263968108
400,20400,289095824
400,20500,286584427
400,20600,278260016
400,20700,304468551
400,20800,287596096
400,20900,274213563
400,21000,285700981
400,21100,275042356
400,21200,293775453
400,21300,285395978
400,21400,324586771
400,21500,294233466
400,21600,329178335
400,21700,325733059
400,21800,302441294
400,21900,313841861
400,22000,289695606
400,22100,301375217
400,22200,319275568
400,22300,341847908
400,22400,326927594
400,22500,332297977
400,22600,300332465
400,22700,330544406
400,22800,318207338
400,22900,329294850
400,23000,324738110
400,23100,344525025
400,23200,319632229
400,23300,320735012
400,23400,351979757
400,23500,322994661
400,23600,346760677
400,23700,402934947
400,23800,339955469
400,23900,359930300
400,24000,321178498
400,24100,343971410
400,24200,369515275
400,24300,368171416
400,24400,360853928
400,24500,326135379
400,24600,348921140
400,24700,351853097
400,24800,386485830
400,24900,366992418
400,25000,356034423
400,25100,377629522
400,25200,375298835
400,25300,404059532
400,25400,392800717
400,25500,366539333
400,25600,385084923
400,25700,343348983
400,25800,406928149
400,25900,383452708
400,26000,377688676
400,26100,422624147
400,26200,376791147
400,26300,385947809
400,26400,420132545
400,26500,403237718
400,26600,365685517
400,26700,364000953
400,26800,439910056
400,26900,411305627
400,27000,390636346
400,27100,418309917
400,27200,441656008
400,27300,372422288
400,27400,404393307
400,27500,464453940
400,27600,424314429
400,27700,398604801
400,27800,420222680
400,27900,403436495
400,28000,411146200
400,28100,433784425
400,28200,456369481
400,28300,393303653
400,28400,445613089
400,28500,432810628
400,28600,449535516
400,28700,418824862
400,28800,402411580
400,28900,472945198
400,29000,431720220
400,29100,429012125
400,29200,519526206
400,29300,476582186
400,29400,429273390
400,29500,501204824
400,29600,476790138
400,29700,446418989
400,29800,455891853
400,29900,455049925
400,30000,487818841
400,30100,425696898
400,30200,418670479
400,30300,422647031
400,30400,458517256
400,30500,475723263
400,30600,451347778
400,30700,429343088
400,30800,489495282
400,30900,459601842
400,31000,516789940
400,31100,411964079
400,31200,511794395
400,31300,521769137
400,31400,492657103
400,31500,498604146
400,31600,452374528
400,31700,464935605
400,31800,496467185
400,31900,489413463
400,32000,487662087
400,32100,499524137
400,32200,485215667
400,32300,501145400
400,32400,460110326
400,32500,550841106
400,32600,515917962
400,32700,546866671
400,32800,498726658
400,32900,441604276
400,33000,508551684
400,33100,470009640
400,33200,521875502
400,33300,513431909
400,33400,447676889
400,33500,548892162
400,33600,563072638
400,33700,597877087
400,33800,482191362
400,33900,470487741
400,34000,502349828
400,34100,536073202
400,34200,558723553
400,34300,483535270
400,34400,466836106
400,34500,478903721
400,34600,516972656
400,34700,564381527
400,34800,461409968
400,34900,584611533
400,35000,546924305
400,35100,546204135
400,35200,567479396
400,35300,518793529
400,35400,499166415
400,35500,581650342
400,35600,574653897
400,35700,606238371
400,35800,544360171
400,35900,564639233
400,36000,556310967
400,36100,574400052
400,36200,510014026
400,36300,627921218
400,36400,545893001
400,36500,548724019
400,36600,577614189
400,36700,566296975
400,36800,549029668
400,36900,525561942
400,37000,558030526
400,37100,538874319
400,37200,611647457
400,37300,536183444
400,37400,568273309
400,37500,565358754
400,37600,617924548
400,37700,687453864
400,37800,598974308
400,37900,564896677
400,38000,568919251
400,38100,616764232
400,38200,605293994
400,38300,527941653
400,38400,550340758
400,38500,751290644
400,38600,584612334
400,38700,627420819
400,38800,648176892
400,38900,545041727
400,39000,562742835
400,39100,592540703
400,39200,592285684
400,39300,543688796
400,39400,695498372
400,39500,653201548
400,39600,657513701
400,39700,552265183
400,39800,638261336
400,39900,601837816
400,40000,650414946
400,40100,661190694
400,40200,659816022
400,40300,610439185
400,40400,656221547
400,40500,609344288
400,40600,629179212
400,40700,617415512
400,40800,661306441
400,40900,685702823
400,41000,629646600
400,41100,657040792
400,41200,635060503
400,41300,788331433
400,41400,598698929
400,41500,665395012
400,41600,649516832
400,41700,626446490
400,41800,715183405
400,41900,663736439
400,42000,605690058
400,42100,628003417
400,42200,751180160
400,42300,668366525
400,42400,611145106
400,42500,643840269
400,42600,686694292
400,42700,668126084
400,42800,655127221
400,42900,654518315
400,43000,624450109
400,43100,577673762
400,43200,714028934
400,43300,653949832
400,43400,622990329
400,43500,640331414
400,43600,737015923
400,43700,580574955
400,43800,743022328
400,43900,668016212
400,44000,662108531
400,44100,684142850
400,44200,831382453
400,44300,683811518
400,44400,675838093
400,44500,764240297
400,44600,803721194
400,44700,690918754
400,44800,762851240
400,44900,746542950
400,45000,672719297
400,45100,682573048
400,45200,703569868
400,45300,763365549
400,45400,752987970
400,45500,713851561
400,45600,725880372
400,45700,653208231
400,45800,693257740
400,45900,700951082
400,46000,782702212
400,46100,776989018
400,46200,612564366
400,46300,685609238
400,46400,766033604
400,46500,678849376
400,46600,653801253
400,46700,693239140
400,46800,801667140
400,46900,736366043
400,47000,717134806
400,47100,820147173
400,47200,744545101
400,47300,717611665
400,47400,682213076
400,47500,689860584
400,47600,915985025
400,47700,681353205
400,47800,732898337
400,47900,766263421
400,48000,764975539
400,48100,787197422
400,48200,750164577
400,48300,792719776
400,48400,751056820
400,48500,878244325
400,48600,750632379
400,48700,744435838
400,48800,807594241
400,48900,825459707
400,49000,731018956
400,49100,766723918
400,49200,679554918
400,49300,808064930
400,49400,833959186
400,49500,800046649
400,49600,942903375
400,49700,767203155
400,49800,946814911
400,49900,780431792
400,50000,773944718
400,50100,784573618
400,50200,841585563
400,50300,801468263
400,50400,827250704
400,50500,818558217
400,50600,757368718
400,50700,829955127
400,50800,871237236
400,50900,883779971
400,51000,861256039
400,51100,886199308
400,51200,817375984
400,51300,859882206
400,51400,738895786
400,51500,856439540
400,51600,801931674
400,51700,802180633
400,51800,932970782
400,51900,811898112
400,52000,826583403
400,52100,931952649
400,52200,816404745
400,52300,832089976
400,52400,907309177
400,52500,797539167
400,52600,821210193
400,52700,862595089
400,52800,874744626
400,52900,857738578
400,53000,894345715
400,53100,844112251
400,53200,905131201
400,53300,804114363
400,53400,870771468
400,53500,810415350
400,53600,1011710223
400,53700,948158167
400,53800,915393905
400,53900,771446377
400,54000,894563813
400,54100,823209434
400,54200,867018682
400,54300,890520820
400,54400,878206901
400,54500,879893075
400,54600,830529881
400,54700,825331209
400,54800,787114234
400,54900,828380720
400,55000,913395896
400,55100,835977708
400,55200,1038139879
400,55300,878640805
400,55400,874423647
400,55500,839595533
400,55600,993974968
400,55700,952343307
400,55800,997578270
400,55900,1009744514
400,56000,915549589
400,56100,890167766
400,56200,995539402
400,56300,929892125
400,56400,903003021
400,56500,801564166
400,56600,823690118
400,56700,861613170
400,56800,972708747
400,56900,878812663
400,57000,964592172
400,57100,928724475
400,57200,882495708
400,57300,952267840
400,57400,1014668482
400,57500,915528265
400,57600,885237771
400,57700,829282117
400,57800,896652360
400,57900,872076892
400,58000,894346591
400,58100,1077142314
400,58200,912739857
400,58300,916746825
400,58400,784208594
400,58500,940758249
400,58600,850125991
400,58700,896535357
400,58800,834641764
400,58900,948232058
400,59000,892259598
400,59100,918914093
400,59200,863799528
400,59300,1029227059
400,59400,976767687
400,59500,930952301
400,59600,847613171
400,59700,973699444
400,59800,909928620
400,59900,870231679
400,60000,943018074
400,60100,867919962
400,60200,1042356953
400,60300,1018704522
400,60400,969180720
400,60500,1115646336
