n,m,dual_lp
900,900,37375388
900,1000,16278102
900,1100,10594777
900,1200,12655396
900,1300,18604485
900,1400,23167823
900,1500,27148924
900,1600,27243526
900,1700,21976972
900,1800,26250927
900,1900,35105240
900,2000,27690339
900,2100,27158198
900,2200,33431881
900,2300,26846734
900,2400,32271428
900,2500,49118486
900,2600,50688391
900,2700,38212169
900,2800,48553127
900,2900,38071156
900,3000,64291228
900,3100,54198260
900,3200,42096628
900,3300,57484889
900,3400,52567737
900,3500,42747000
900,3600,48595899
900,3700,63947585
900,3800,71248857
900,3900,54054803
900,4000,46948896
900,4100,70096059
900,4200,67102810
900,4300,58417270
900,4400,78689257
900,4500,74613363
900,4600,62589486
900,4700,56537120
900,4800,60814005
900,4900,73919049
900,5000,77644240
900,5100,83459642
900,5200,76731543
900,5300,67128292
900,5400,62438363
900,5500,59979031
900,5600,59899455
900,5700,62280854
900,5800,63946316
900,5900,69254473
900,6000,72931889
900,6100,66924025
900,6200,66920235
900,6300,66673463
900,6400,69741787
900,6500,70088173
900,6600,74304125
900,6700,86747223
900,6800,75440989
900,6900,78494888
900,7000,79017873
900,7100,84986453
900,7200,92812273
900,7300,130453007
900,7400,118356950
900,7500,120767998
900,7600,122911399
900,7700,110777768
900,7800,152172844
900,7900,174370506
900,8000,178788638
900,8100,155669395
900,8200,134993589
900,8300,154196531
900,8400,132106784
900,8500,129022705
900,8600,137574878
900,8700,120149894
900,8800,170322554
900,8900,139078250
900,9000,140844831
900,9100,160204603
900,9200,160573388
900,9300,161324039
900,9400,179226796
900,9500,153876218
900,9600,169146660
900,9700,160438404
900,9800,168999388
900,9900,143685427
900,10000,150195780
900,10100,181118638
900,10200,197931437
900,10300,182625911
900,10400,196715663
900,10500,219781246
900,10600,230889466
900,10700,229197086
900,10800,222363409
900,10900,237355775
900,11000,246454283
900,11100,247280364
900,11200,257496997
900,11300,271358082
900,11400,298506544
900,11500,288824392
900,11600,251023837
900,11700,295164076
900,11800,241615983
900,11900,253654460
900,12000,231429614
900,12100,287157447
900,12200,252237533
900,12300,293600498
900,12400,346205391
900,12500,328353430
900,12600,267876817
900,12700,314391119
900,12800,330133653
900,12900,266438479
900,13000,303261126
900,13100,331028518
900,13200,348246052
900,13300,290595218
900,13400,290580404
900,13500,282794025
900,13600,313175047
900,13700,360864583
900,13800,282986128
900,13900,314213355
900,14000,373778272
900,14100,342791845
900,14200,328687495
900,14300,401101721
900,14400,321224448
900,14500,334392518
900,14600,319864649
900,14700,335290487
900,14800,352493927
900,14900,363078827
900,15000,375271708
900,15100,428314206
900,15200,355430904
900,15300,345753405
900,15400,403803702
900,15500,401256841
900,15600,428935675
900,15700,378964198
900,15800,432600577
900,15900,410256661
900,16000,387096949
900,16100,430613713
900,16200,461566040
900,16300,469720187
900,16400,439939350
900,16500,500662109
900,16600,488356350
900,16700,434189044
900,16800,499539179
900,16900,438767047
900,17000,509275360
900,17100,494269425
900,17200,467722029
900,17300,506030591
900,17400,494520331
900,17500,427371205
900,17600,449807942
900,17700,532679012
900,17800,490125013
900,17900,582837232
900,18000,567590016
900,18100,426327752
900,18200,476275061
900,18300,417560220
900,18400,458538495
900,18500,489982491
900,18600,556873476
900,18700,528073539
900,18800,579853695
900,18900,628361258
900,19000,630035457
900,19100,567633037
900,19200,588925556
900,19300,504271593
900,19400,473715273
900,19500,520210568
900,19600,512380133
900,19700,721542647
900,19800,534096859
900,19900,594891122
900,20000,487663101
900,20100,616565169
900,20200,506886863
900,20300,555202241
900,20400,553294584
900,20500,536298231
900,20600,547199972
900,20700,668682756
900,20800,592393648
900,20900,583845384
900,21000,651968516
900,21100,679254845
900,21200,604845219
900,21300,577139013
900,21400,640316087
900,21500,571242921
900,21600,592652002
900,21700,605293171
900,21800,759200569
900,21900,580933954
900,22000,688303947
900,22100,601550528
900,22200,757099883
900,22300,594608692
900,22400,621818750
900,22500,618608647
900,22600,593170045
900,22700,582937270
900,22800,618270800
900,22900,606691738
900,23000,585157354
900,23100,598186252
900,23200,634515742
900,23300,613846672
900,23400,629822342
900,23500,629677793
900,23600,673472810
900,23700,611360862
900,23800,601782226
900,23900,623788585
900,24000,662033819
900,24100,655835034
900,24200,654001386
900,24300,626580022
900,24400,638812615
900,24500,674302446
900,24600,683735914
900,24700,708445497
900,24800,696737563
900,24900,681283225
900,25000,639581293
900,25100,676995823
900,25200,732151287
900,25300,743990291
900,25400,717384888
900,25500,654606456
900,25600,735877287
900,25700,862203238
900,25800,708336878
900,25900,717614469
900,26000,757259231
900,26100,732506224
900,26200,759500155
900,26300,752128740
900,26400,830109922
900,26500,750141191
900,26600,766213470
900,26700,803680129
900,26800,901361340
900,26900,709286410
900,27000,755162088
900,27100,838618376
900,27200,817029077
900,27300,932997524
900,27400,899175661
900,27500,813831049
900,27600,757153899
900,27700,814227756
900,27800,890947068
900,27900,861616462
900,28000,907113021
900,28100,901787454
900,28200,1014799453
900,28300,850681191
