n,m,lp_runs,exp_lp
50,400,18,5940297
55,440,17,5680898
60,480,20,6743409
65,520,22,7290127
70,560,11,4873914
75,600,13,6109806
80,640,14,5714706
85,680,13,5965031
90,720,14,6547046
95,760,16,7250221
100,800,28,11713204
105,840,21,9488556
110,880,23,10632594
115,920,34,15435840
120,960,20,9729239
125,1000,24,11528896
130,1040,28,13707802
135,1080,25,12485425
140,1120,28,14015621
145,1160,17,9729442
150,1200,18,10327998
155,1240,23,13184130
160,1280,27,15088723
165,1320,25,14738907
170,1360,23,14823608
175,1400,22,13820116
180,1440,34,21084080
185,1480,27,18884529
190,1520,28,18589498
195,1560,24,15978298
200,1600,28,18519844
205,1640,32,21099213
210,1680,27,18226848
215,1720,25,17596063
220,1760,26,18476769
225,1800,30,22822509
230,1840,30,21608588
235,1880,21,17301431
240,1920,24,19284639
245,1960,22,17788985
250,2000,26,20719762
255,2040,34,28137214
260,2080,28,22371772
265,2120,28,23108354
270,2160,20,17268831
275,2200,17,15770268
280,2240,19,18765204
285,2280,18,17089483
290,2320,21,19491445
295,2360,22,20260490
300,2400,20,19754644
305,2440,27,25379616
310,2480,23,22036035
315,2520,22,21713481
320,2560,16,16943328
325,2600,17,18197924
330,2640,18,20531727
335,2680,19,22834152
340,2720,16,18266703
345,2760,17,19112638
350,2800,17,19197265
355,2840,14,16891706
360,2880,12,14944213
365,2920,8,12012268
370,2960,8,11898178
375,3000,11,15246608
380,3040,8,13925334
385,3080,9,13480565
390,3120,12,16585017
395,3160,12,17687483
400,3200,9,15284235
405,3240,9,14265111
410,3280,8,13107615
415,3320,10,14901059
420,3360,8,13438889
425,3400,10,15163329
430,3440,8,13639863
435,3480,13,19543385
440,3520,13,20968977
445,3560,16,22744675
450,3600,18,26872409
455,3640,17,24416173
460,3680,14,20973456
465,3720,13,19835662
470,3760,13,19980882
475,3800,13,20327744
480,3840,17,25980950
485,3880,14,22890577
490,3920,15,26744478
495,3960,12,20798867
500,4000,14,25443869
505,4040,15,24556814
510,4080,15,24372162
515,4120,12,20614306
520,4160,16,27161623
525,4200,11,21839511
530,4240,15,25680405
535,4280,13,22838197
540,4320,15,28438094
545,4360,16,28102943
550,4400,15,25866146
555,4440,15,26399432
560,4480,15,27041278
565,4520,15,26707131
570,4560,15,28860933
575,4600,15,27837805
580,4640,22,36475938
585,4680,15,27633835
590,4720,10,20686293
595,4760,15,31030367
600,4800,16,33164944
605,4840,15,30994334
610,4880,10,21413791
615,4920,12,24345282
620,4960,11,23297317
625,5000,16,32685335
630,5040,11,23670457
635,5080,9,21199187
640,5120,11,24106468
645,5160,8,19820323
650,5200,10,25309867
655,5240,11,24797624
660,5280,9,21438393
665,5320,11,24627540
670,5360,9,23102242
675,5400,12,27196738
680,5440,8,21629290
685,5480,11,30347518
690,5520,10,24615105
695,5560,10,27563852
700,5600,13,29984957
705,5640,14,35382207
710,5680,9,25151768
715,5720,13,30601733
720,5760,9,26446683
725,5800,12,28467701
730,5840,8,22135813
735,5880,14,32837806
740,5920,11,27116357
745,5960,12,29505817
750,6000,10,29241708
755,6040,11,28549892
760,6080,12,30197127
765,6120,10,26690993
770,6160,17,39998530
775,6200,9,25140911
780,6240,10,27456424
785,6280,10,29124543
790,6320,8,23972627
795,6360,11,29578969
800,6400,9,28281915
805,6440,10,31426679
810,6480,13,33953584
815,6520,12,33241838
820,6560,9,26733786
825,6600,12,36182157
830,6640,6,21881532
835,6680,9,31739769
840,6720,7,23625935
845,6760,7,26485290
850,6800,6,22699742
855,6840,7,24003602
860,6880,6,22837437
865,6920,6,22392077
870,6960,7,27612603
875,7000,9,28615147
880,7040,6,23370960
885,7080,5,22462917
890,7120,9,30885056
895,7160,10,32568385
900,7200,10,36271222
905,7240,15,44235188
910,7280,14,40322524
915,7320,17,47411578
920,7360,10,32851484
925,7400,11,35715152
930,7440,14,42019592
935,7480,14,42091136
940,7520,14,42482703
945,7560,14,46780065
950,7600,13,40251294
955,7640,12,38104593
960,7680,14,47467549
965,7720,15,47042475
970,7760,14,53377469
975,7800,16,52825157
980,7840,16,48469808
985,7880,15,47544371
990,7920,16,50155718
995,7960,15,51550784
1000,8000,13,42350631
1005,8040,17,52895144
1010,8080,14,46345305
1015,8120,14,45247649
1020,8160,11,38891592
1025,8200,17,56259801
1030,8240,15,51490834
1035,8280,18,60842602
1040,8320,20,65892389
1045,8360,15,50467959
1050,8400,17,55239942
1055,8440,13,45198594
1060,8480,15,51066966
1065,8520,13,47156027
1070,8560,15,52976315
1075,8600,16,54151856
1080,8640,18,65895319
1085,8680,15,55940909
1090,8720,14,49831261
1095,8760,14,50098223
1100,8800,16,56595706
1105,8840,15,52592898
1110,8880,16,57217700
1115,8920,20,70039931
1120,8960,16,57301013
1125,9000,14,53265642
1130,9040,16,67097944
1135,9080,21,73727578
1140,9120,23,78466655
1145,9160,26,93105701
1150,9200,18,64535809
1155,9240,25,84369423
1160,9280,19,71880896
1165,9320,24,88056252
1170,9360,26,88803997
1175,9400,20,72911382
1180,9440,22,78386652
1185,9480,22,77299175
1190,9520,21,78806831
1195,9560,23,83178227
1200,9600,20,75607211
1205,9640,29,180889802
1210,9680,26,93039844
1215,9720,24,87975493
1220,9760,24,87155212
1225,9800,28,100452099
1230,9840,26,100581003
1235,9880,25,94154541
1240,9920,23,90722776
1245,9960,22,86026835
1250,10000,21,83041430
1255,10040,26,102322232
1260,10080,24,96973142
1265,10120,24,96006795
1270,10160,34,126370132
1275,10200,34,126928814
1280,10240,33,122713738
1285,10280,29,119083260
1290,10320,27,104990618
1295,10360,25,99743843
1300,10400,26,104413636
1305,10440,33,130099000
1310,10480,31,125942285
1315,10520,28,110331645
1320,10560,37,142699282
1325,10600,32,127967326
1330,10640,33,131509018
1335,10680,32,136312438
1340,10720,28,113245818
1345,10760,28,115667130
1350,10800,29,118220920
1355,10840,26,107628914
1360,10880,32,135179574
1365,10920,28,118745454
1370,10960,33,135711811
1375,11000,32,137843594
1380,11040,29,129326076
1385,11080,29,125066911
1390,11120,31,129086418
1395,11160,30,127623543
1400,11200,32,136319542
1405,11240,34,143451915
1410,11280,31,136865206
1415,11320,32,138218875
1420,11360,26,115290970
1425,11400,26,119578464
1430,11440,28,122493140
1435,11480,32,139989516
1440,11520,33,148580724
1445,11560,35,156148516
1450,11600,27,124870748
1455,11640,27,124412728
1460,11680,30,135078672
1465,11720,32,142678529
1470,11760,22,109255466
1475,11800,28,134838983
1480,11840,31,145948978
1485,11880,31,152059777
1490,11920,29,144318394
1495,11960,26,124968851
1500,12000,22,108971116
1505,12040,28,131057298
1510,12080,29,142550252
1515,12120,29,134723300
1520,12160,27,134083444
1525,12200,27,127948343
1530,12240,23,116021033
1535,12280,21,108842572
1540,12320,24,117459316
1545,12360,19,96418368
1550,12400,19,100815143
1555,12440,18,93756983
1560,12480,20,105123510
1565,12520,25,129675297
1570,12560,20,103546449
1575,12600,19,102543361
1580,12640,18,95419506
1585,12680,17,92368198
1590,12720,19,105971386
1595,12760,23,119831364
1600,12800,23,118768596
1605,12840,19,101627761
1610,12880,23,136499535
1615,12920,19,106808212
1620,12960,18,99534770
1625,13000,21,111405538
1630,13040,19,105306059
1635,13080,19,103588498
1640,13120,16,97100956
1645,13160,18,100322149
1650,13200,14,83069551
1655,13240,21,120147456
1660,13280,17,97447870
1665,13320,16,96942379
1670,13360,20,116337315
1675,13400,17,99434176
1680,13440,19,108977498
1685,13480,19,108445575
1690,13520,21,119239806
1695,13560,15,94484290
1700,13600,18,108626208
1705,13640,21,120335938
1710,13680,18,107881268
1715,13720,19,110899625
1720,13760,16,97641586
1725,13800,20,119966095
1730,13840,16,99627888
1735,13880,17,102205148
1740,13920,19,113337508
1745,13960,21,126385447
1750,14000,26,155187580
1755,14040,28,159674625
1760,14080,30,168649684
1765,14120,27,160096979
1770,14160,24,141734147
1775,14200,29,169958380
1780,14240,25,150947073
1785,14280,28,166377725
1790,14320,33,188219069
1795,14360,23,138307933
1800,14400,31,181323133
1805,14440,24,149156286
1810,14480,27,160845395
1815,14520,28,164455500
1820,14560,27,164358440
1825,14600,28,168587145
1830,14640,23,140087639
1835,14680,27,166457443
1840,14720,25,157288552
1845,14760,26,156490402
1850,14800,31,185034894
1855,14840,25,160520019
1860,14880,15,103446011
1865,14920,26,164591383
1870,14960,17,111688884
1875,15000,24,154860921
1880,15040,19,125105107
1885,15080,22,140050883
1890,15120,24,153730126
1895,15160,22,142600535
1900,15200,19,132153523
1905,15240,19,126090468
1910,15280,24,156655784
1915,15320,22,143464387
1920,15360,25,162563454
1925,15400,22,146202584
1930,15440,24,154846992
1935,15480,18,124488600
1940,15520,20,140294304
1945,15560,23,151036536
1950,15600,19,129430980
1955,15640,21,142061729
1960,15680,25,169341495
1965,15720,21,146696127
1970,15760,19,131603407
1975,15800,17,122172842
1980,15840,20,140007562
1985,15880,21,145747729
1990,15920,22,151935326
1995,15960,22,151308915
2000,16000,23,162766158
2005,16040,24,165057614
2010,16080,25,170250728
2015,16120,31,210539600
2020,16160,25,172897514
2025,16200,34,227284650
2030,16240,24,170116341
2035,16280,27,184396510
2040,16320,27,183901428
2045,16360,25,180703711
2050,16400,26,186936392
2055,16440,29,200649490
2060,16480,28,197039395
2065,16520,19,198307819
2070,16560,30,208918200
2075,16600,28,200160863
2080,16640,30,207681400
2085,16680,33,223325804
2090,16720,23,168342793
2095,16760,32,225436641
2100,16800,22,166102460
2105,16840,31,221133357
2110,16880,24,174319143
2115,16920,28,198521290
2120,16960,27,199016593
2125,17000,25,182968436
2130,17040,25,183477380
2135,17080,34,243741415
2140,17120,27,195139908
2145,17160,31,221374092
2150,17200,30,219175614
2155,17240,26,193107545
2160,17280,21,159287000
2165,17320,26,193140908
2170,17360,28,206111970
2175,17400,21,162799826
2180,17440,25,191092725
2185,17480,23,172910865
2190,17520,22,168641040
2195,17560,32,237113630
2200,17600,25,193241224
2205,17640,29,221432263
2210,17680,24,183337397
2215,17720,23,178599959
2220,17760,25,194053499
2225,17800,27,210481660
2230,17840,25,200634576
2235,17880,25,196857974
2240,17920,29,225519847
2245,17960,28,216975391
2250,18000,29,229354477
2255,18040,28,217966379
2260,18080,32,247360118
2265,18120,23,187399604
2270,18160,25,200109347
2275,18200,25,204106413
2280,18240,23,188730334
2285,18280,26,204702168
2290,18320,22,181871992
2295,18360,20,168397573
2300,18400,19,159668668
2305,18440,22,180029236
2310,18480,26,209423896
2315,18520,20,168150263
2320,18560,26,211687543
2325,18600,18,156041962
2330,18640,27,216006024
2335,18680,21,173954267
2340,18720,23,190675469
2345,18760,23,194612663
2350,18800,26,221832833
2355,18840,20,171579365
2360,18880,22,184565232
2365,18920,23,191264823
2370,18960,20,175672698
2375,19000,22,185656115
2380,19040,22,185999963
2385,19080,26,215929719
2390,19120,27,224063669
2395,19160,27,223917732
2400,19200,28,235599751
2405,19240,33,271623712
2410,19280,30,252022342
2415,19320,23,197108898
2420,19360,25,214143978
2425,19400,25,219029429
2430,19440,28,233610349
2435,19480,24,208195622
2440,19520,30,256313633
2445,19560,22,193315113
2450,19600,29,251798497
2455,19640,25,218249553
2460,19680,30,263255045
2465,19720,29,245592884
2470,19760,23,201163670
2475,19800,26,226818669
2480,19840,30,254792390
2485,19880,24,215779371
2490,19920,30,258685925
2495,19960,37,313841487
2500,20000,31,268675178
2505,20040,38,322331352
2510,20080,36,304516492
2515,20120,38,327983420
2520,20160,29,252881159
2525,20200,30,264680348
2530,20240,34,295014256
2535,20280,31,275670187
2540,20320,31,270435259
2545,20360,31,272431967
2550,20400,31,274854905
2555,20440,26,233006896
2560,20480,33,289126604
2565,20520,31,273559592
2570,20560,38,334545321
2575,20600,33,292156745
2580,20640,29,262948057
2585,20680,32,345120302
2590,20720,25,230002691
2595,20760,32,282149395
2600,20800,31,287280715
2605,20840,29,263538278
2610,20880,30,272843374
2615,20920,31,280823534
2620,20960,30,275934053
2625,21000,37,326822116
2630,21040,34,308094848
2635,21080,34,306965397
2640,21120,35,317278471
2645,21160,38,339951477
2650,21200,33,304291576
2655,21240,31,284030659
2660,21280,29,275724728
2665,21320,35,321323046
2670,21360,32,299084867
2675,21400,34,309059088
2680,21440,32,299484307
2685,21480,36,333706384
2690,21520,29,271985117
2695,21560,33,309905073
2700,21600,31,293319639
2705,21640,32,301140795
2710,21680,33,310804603
2715,21720,32,303180522
2720,21760,35,327382153
2725,21800,30,285702291
2730,21840,33,311184026
2735,21880,30,288504875
2740,21920,31,294754340
2745,21960,28,275644134
2750,22000,28,271553553
2755,22040,35,327289286
2760,22080,29,278305191
2765,22120,27,269029868
2770,22160,33,315215492
2775,22200,32,313077989
2780,22240,33,317315428
2785,22280,29,285241536
2790,22320,31,299918904
2795,22360,28,278391369
2800,22400,32,325192500
2805,22440,35,358068337
2810,22480,28,299756168
2815,22520,28,285526233
2820,22560,33,325847934
2825,22600,32,331595262
2830,22640,30,305372950
2835,22680,29,302675665
2840,22720,30,307475587
2845,22760,28,279268061
2850,22800,35,342329324
2855,22840,29,289593837
2860,22880,25,258126323
2865,22920,28,281804301
2870,22960,29,294578015
2875,23000,28,281219509
2880,23040,26,268187259
2885,23080,30,297824200
2890,23120,33,332208448
2895,23160,28,286201524
2900,23200,26,269193979
2905,23240,29,293658116
2910,23280,27,282962985
2915,23320,24,254017778
2920,23360,27,279534505
2925,23400,33,339037026
2930,23440,29,302572141
2935,23480,32,322276808
2940,23520,29,305505222
2945,23560,32,327901691
