n,m,primal_lp
1100,11000,91399598
1105,11050,90544045
1110,11100,118336196
1115,11150,106735818
1120,11200,92458026
1125,11250,117279751
1130,11300,101913932
1135,11350,100240596
1140,11400,96548115
1145,11450,90581056
1150,11500,95071076
1155,11550,117374947
1160,11600,123635193
1165,11650,103704105
1170,11700,114259879
1175,11750,114553115
1180,11800,103616317
1185,11850,115909725
1190,11900,107099710
1195,11950,101299104
1200,12000,102744884
1205,12050,105450441
1210,12100,110640896
1215,12150,105155575
1220,12200,109939367
1225,12250,126411070
1230,12300,98083922
1235,12350,110179461
1240,12400,117741841
1245,12450,96857559
1250,12500,120033672
1255,12550,102531854
1260,12600,127511707
1265,12650,126313009
1270,12700,123964274
1275,12750,130334971
1280,12800,127279443
1285,12850,109270076
1290,12900,123034239
1295,12950,115113936
1300,13000,148872846
1305,13050,151611124
1310,13100,127069172
1315,13150,114378438
1320,13200,124133145
1325,13250,129333657
1330,13300,138296882
1335,13350,113586871
1340,13400,139893635
1345,13450,157673546
1350,13500,123906308
1355,13550,121768677
1360,13600,131320370
1365,13650,131553120
1370,13700,127312062
1375,13750,144321099
1380,13800,128729176
1385,13850,146895756
1390,13900,144341479
1395,13950,128211771
1400,14000,146958387
1405,14050,142392363
1410,14100,131364018
1415,14150,155538218
1420,14200,133723373
1425,14250,144122270
1430,14300,144905089
1435,14350,152251678
1440,14400,177012470
1445,14450,154107453
1450,14500,176190344
1455,14550,129125999
1460,14600,126329304
1465,14650,158333457
1470,14700,175669714
1475,14750,147268136
1480,14800,217201389
1485,14850,265749705
1490,14900,196823129
1495,14950,179086865
1500,15000,161794749
1505,15050,209966698
1510,15100,249895597
1515,15150,191364753
1520,15200,216072045
1525,15250,212384747
1530,15300,221967382
1535,15350,255794206
1540,15400,176753985
1545,15450,281366773
1550,15500,250544169
1555,15550,204922909
1560,15600,218698159
1565,15650,192767487
1570,15700,220516160
1575,15750,191424105
1580,15800,249898971
1585,15850,212788595
1590,15900,203027239
1595,15950,204555704
1600,16000,198439340
1605,16050,241164253
1610,16100,223842684
1615,16150,226269365
1620,16200,266040748
1625,16250,244766569
1630,16300,312602869
1635,16350,264825553
1640,16400,232605856
1645,16450,236177721
1650,16500,284052072
1655,16550,234526924
1660,16600,234729846
1665,16650,260947138
1670,16700,234437200
1675,16750,238644645
1680,16800,215951984
1685,16850,247159649
1690,16900,249076217
1695,16950,253384949
1700,17000,236711442
1705,17050,233810149
1710,17100,338036145
1715,17150,242551813
1720,17200,230206834
1725,17250,246775473
1730,17300,258284668
1735,17350,252586484
1740,17400,260106925
1745,17450,293356803
1750,17500,241978620
1755,17550,261752954
1760,17600,297126657
1765,17650,271218913
1770,17700,266590362
1775,17750,257788248
1780,17800,280390248
1785,17850,292555216
1790,17900,286495084
1795,17950,258399029
1800,18000,301911758
1805,18050,259730193
1810,18100,315416226
1815,18150,298068031
1820,18200,268100029
1825,18250,264753655
1830,18300,293491511
1835,18350,264064224
1840,18400,271399675
1845,18450,306777805
1850,18500,291568495
1855,18550,307835404
1860,18600,295023917
1865,18650,263937281
1870,18700,291726953
1875,18750,274796563
1880,18800,297784944
1885,18850,263493670
1890,18900,303567409
1895,18950,261574730
1900,19000,278067492
1905,19050,308624951
1910,19100,265425905
1915,19150,286677016
1920,19200,311404638
1925,19250,286859374
1930,19300,270677719
1935,19350,298467631
1940,19400,317242679
1945,19450,328823600
1950,19500,333354450
1955,19550,290622694
1960,19600,298038901
1965,19650,339004439
1970,19700,349356171
1975,19750,350567837
1980,19800,376722407
1985,19850,333185679
1990,19900,345385867
1995,19950,332498900
2000,20000,348302657
2005,20050,327222962
2010,20100,306563712
2015,20150,311270896
2020,20200,296967648
2025,20250,303685021
2030,20300,346755693
2035,20350,360840499
2040,20400,367160284
2045,20450,372253985
2050,20500,307778849
2055,20550,329441502
2060,20600,527386107
2065,20650,331001379
2070,20700,397420829
2075,20750,368765559
2080,20800,439357606
2085,20850,354439078
2090,20900,341733821
2095,20950,297927413
2100,21000,366568783
2105,21050,396529376
2110,21100,321077714
2115,21150,374622237
2120,21200,395213036
2125,21250,387852663
2130,21300,384657766
2135,21350,336960941
2140,21400,354054955
2145,21450,410108691
2150,21500,379787101
2155,21550,339843219
2160,21600,347114623
2165,21650,369681662
2170,21700,384506424
2175,21750,341726555
2180,21800,534311472
2185,21850,403660307
2190,21900,399902318
2195,21950,470053619
2200,22000,456760315
2205,22050,457309553
2210,22100,449602764
2215,22150,425611540
2220,22200,448399207
2225,22250,401843855
2230,22300,397555368
2235,22350,418033434
2240,22400,434337237
2245,22450,406421030
2250,22500,420325087
2255,22550,460093053
2260,22600,440611154
2265,22650,434775582
2270,22700,471076684
2275,22750,394258484
2280,22800,466500924
2285,22850,366535686
2290,22900,443124339
2295,22950,378826611
2300,23000,416402438
2305,23050,395913316
2310,23100,443075378
2315,23150,396124727
2320,23200,554298344
2325,23250,563564513
2330,23300,422267799
2335,23350,417098414
2340,23400,350126290
2345,23450,413541912
2350,23500,415289802
2355,23550,461418365
2360,23600,430377683
2365,23650,439996607
2370,23700,400585158
2375,23750,534204092
2380,23800,398031208
2385,23850,422779036
2390,23900,444829844
2395,23950,450268874
2400,24000,451654033
2405,24050,473201758
2410,24100,515187736
2415,24150,478535850
2420,24200,548769988
2425,24250,479206794
2430,24300,498437059
2435,24350,471085056
2440,24400,519532474
2445,24450,438719138
2450,24500,511452452
2455,24550,498399016
2460,24600,484193240
2465,24650,505701409
2470,24700,489742662
2475,24750,424120401
2480,24800,406659932
2485,24850,524144551
2490,24900,487723086
2495,24950,457726014
2500,25000,530462212
2505,25050,477302094
2510,25100,480931306
2515,25150,489601614
2520,25200,489840526
2525,25250,541928629
2530,25300,586048249
2535,25350,509662640
2540,25400,517551697
2545,25450,475104878
2550,25500,483936131
2555,25550,558478602
2560,25600,482122890
2565,25650,470922076
2570,25700,441549284
2575,25750,486040290
2580,25800,501781499
2585,25850,499868932
2590,25900,488750732
2595,25950,537159026
2600,26000,575188474
2605,26050,513669446
2610,26100,585843228
2615,26150,444873618
2620,26200,486509576
2625,26250,548935796
2630,26300,512461438
2635,26350,550217152
2640,26400,538584781
2645,26450,565766285
2650,26500,538001703
2655,26550,558278171
2660,26600,520974773
2665,26650,620848283
2670,26700,565060385
2675,26750,564818078
2680,26800,492336828
2685,26850,490546043
2690,26900,663645778
2695,26950,527795744
2700,27000,479425045
2705,27050,503996307
2710,27100,560547406
2715,27150,516308783
2720,27200,524722287
2725,27250,643373126
2730,27300,529274624
2735,27350,573911309
2740,27400,549337724
2745,27450,550646248
2750,27500,576023341
2755,27550,483689056
2760,27600,528047564
2765,27650,749857746
2770,27700,579954882
2775,27750,554405114
2780,27800,546256801
2785,27850,515903754
2790,27900,525939664
2795,27950,578232371
2800,28000,576849228
2805,28050,555521626
2810,28100,527463320
2815,28150,543338950
2820,28200,648471701
2825,28250,614537528
2830,28300,582865786
2835,28350,567155205
2840,28400,571295361
2845,28450,616601213
2850,28500,509276448
2855,28550,667283819
2860,28600,631598605
2865,28650,700935972
2870,28700,616779904
2875,28750,632142474
2880,28800,769814174
2885,28850,663661209
2890,28900,738635221
2895,28950,657310568
2900,29000,649966639
2905,29050,568027895
2910,29100,584237211
2915,29150,644443075
2920,29200,677211862
2925,29250,589219328
2930,29300,589368062
2935,29350,860940624
2940,29400,715876976
2945,29450,723893107
2950,29500,681618272
2955,29550,596345075
2960,29600,695650308
2965,29650,627944365
2970,29700,784657004
2975,29750,668031348
2980,29800,694276237
2985,29850,612516537
2990,29900,641795999
2995,29950,625990819
3000,30000,830869933
