n,m,cmin,cmax,dual_lp
50,700,1,1,11084301
55,770,1,1,11055125
60,840,1,1,8776987
65,910,1,1,8547664
70,980,1,1,9350479
75,1050,1,1,10037326
80,1120,1,1,12922316
85,1190,1,1,12458053
90,1260,1,1,13328861
95,1330,1,1,13402229
100,1400,1,1,12707729
105,1470,1,1,13314855
110,1540,1,1,16212474
115,1610,1,1,16057790
120,1680,1,1,28246036
125,1750,1,1,22710786
130,1820,1,1,16059094
135,1890,1,1,16143054
140,1960,1,1,17588424
145,2030,1,1,18760119
150,2100,1,1,20355230
155,2170,1,1,18679101
160,2240,1,1,19165082
165,2310,1,1,22821529
170,2380,1,1,26770085
175,2450,1,1,25167592
180,2520,1,1,26676370
185,2590,1,1,27829927
190,2660,1,1,26811959
195,2730,1,1,27536439
200,2800,1,1,29435226
205,2870,1,1,32213680
210,2940,1,1,30549652
215,3010,1,1,28250641
220,3080,1,1,33985078
225,3150,1,1,30870122
230,3220,1,1,33203507
235,3290,1,1,33546653
240,3360,1,1,33477655
245,3430,1,1,36824987
250,3500,1,1,37753584
255,3570,1,1,39206877
260,3640,1,1,40380635
265,3710,1,1,35897114
270,3780,1,1,37653779
275,3850,1,1,37802852
280,3920,1,1,36256341
285,3990,1,1,40940213
290,4060,1,1,37215708
295,4130,1,1,40697509
300,4200,1,1,46064199
305,4270,1,1,42634179
310,4340,1,1,42534352
315,4410,1,1,40240554
320,4480,1,1,47038597
325,4550,1,1,41359213
330,4620,1,1,47815779
335,4690,1,1,42836716
340,4760,1,1,46638641
345,4830,1,1,44621910
350,4900,1,1,46666207
355,4970,1,1,45187100
360,5040,1,1,47349033
365,5110,1,1,47848318
370,5180,1,1,49890827
375,5250,1,1,49967533
380,5320,1,1,52174071
385,5390,1,1,49670979
390,5460,1,1,54894415
395,5530,1,1,55335703
400,5600,1,1,55296996
405,5670,1,1,55346817
410,5740,1,1,57279549
415,5810,1,1,58854937
420,5880,1,1,58693351
425,5950,1,1,59974829
430,6020,1,1,57171433
435,6090,1,1,57436567
440,6160,1,1,57028439
445,6230,1,1,56542403
450,6300,1,1,59734900
455,6370,1,1,67923686
460,6440,1,1,59956237
465,6510,1,1,60562333
470,6580,1,1,59610912
475,6650,1,1,63338855
480,6720,1,1,66323065
485,6790,1,1,62382751
490,6860,1,1,66014223
