n,m,cmin,cmax,primal_lp
490,490,1,100,3721020
495,495,1,100,3522912
500,500,1,100,3630513
505,505,1,100,3908298
510,510,1,100,3825339
515,515,1,100,3654609
520,520,1,100,3643099
525,525,1,100,4088233
530,530,1,100,3776808
535,535,1,100,3715151
540,540,1,100,3782218
545,545,1,100,4168219
550,550,1,100,4018893
555,555,1,100,3912850
560,560,1,100,3537542
565,565,1,100,4204046
570,570,1,100,3938825
575,575,1,100,3957025
580,580,1,100,4273958
585,585,1,100,3742640
590,590,1,100,3595539
595,595,1,100,4054729
600,600,1,100,3775913
605,605,1,100,3794223
610,610,1,100,4023198
615,615,1,100,3692951
620,620,1,100,3590935
625,625,1,100,4183953
630,630,1,100,3832486
635,635,1,100,3943404
640,640,1,100,4037084
645,645,1,100,4004978
650,650,1,100,4943441
655,655,1,100,4626156
660,660,1,100,4143598
665,665,1,100,4073197
670,670,1,100,4369063
675,675,1,100,3933299
680,680,1,100,4132684
685,685,1,100,4294037
690,690,1,100,4447537
695,695,1,100,5187782
700,700,1,100,4533081
705,705,1,100,4622850
710,710,1,100,4065831
715,715,1,100,4667738
720,720,1,100,4686361
725,725,1,100,4540611
730,730,1,100,4904353
735,735,1,100,4776303
740,740,1,100,5109273
745,745,1,100,4758881
750,750,1,100,5565724
755,755,1,100,4672432
760,760,1,100,5163437
765,765,1,100,4933575
770,770,1,100,6941523
775,775,1,100,9025362
780,780,1,100,8724145
785,785,1,100,8006479
790,790,1,100,7768017
795,795,1,100,5769134
800,800,1,100,4816060
805,805,1,100,5157868
810,810,1,100,5093754
815,815,1,100,5010054
820,820,1,100,4773788
825,825,1,100,5177367
830,830,1,100,4679408
835,835,1,100,5029795
840,840,1,100,4967361
845,845,1,100,5103460
850,850,1,100,4818173
855,855,1,100,5221022
860,860,1,100,4793703
865,865,1,100,5268923
870,870,1,100,5735822
875,875,1,100,5843813
880,880,1,100,5192054
885,885,1,100,5536517
890,890,1,100,6091289
895,895,1,100,5313211
900,900,1,100,6284730
905,905,1,100,5657783
910,910,1,100,5270647
915,915,1,100,6154810
920,920,1,100,5514439
925,925,1,100,6198000
930,930,1,100,5334722
935,935,1,100,5396842
940,940,1,100,5328083
945,945,1,100,6726453
950,950,1,100,5408555
955,955,1,100,5557980
960,960,1,100,5313055
965,965,1,100,5387981
970,970,1,100,5240334
975,975,1,100,5400372
980,980,1,100,5125654
985,985,1,100,5394333
990,990,1,100,5145502
995,995,1,100,5552714
1000,1000,1,100,5669113
1005,1005,1,100,5737200
1010,1010,1,100,5202258
1015,1015,1,100,5551000
1020,1020,1,100,5274150
1025,1025,1,100,5558155
1030,1030,1,100,5166892
1035,1035,1,100,5901053
1040,1040,1,100,6383526
1045,1045,1,100,6522562
1050,1050,1,100,6069467
1055,1055,1,100,6533423
1060,1060,1,100,5732201
1065,1065,1,100,6691782
1070,1070,1,100,6372367
1075,1075,1,100,6358596
1080,1080,1,100,6511080
1085,1085,1,100,6269286
1090,1090,1,100,6863087
1095,1095,1,100,6053775
1100,1100,1,100,6003020
1105,1105,1,100,7007654
1110,1110,1,100,5987270
1115,1115,1,100,6187173
1120,1120,1,100,6141551
1125,1125,1,100,6018934
1130,1130,1,100,5859341
1135,1135,1,100,5929007
1140,1140,1,100,5780329
1145,1145,1,100,6120039
1150,1150,1,100,5840397
1155,1155,1,100,6054208
1160,1160,1,100,5888981
1165,1165,1,100,6218147
1170,1170,1,100,5930289
1175,1175,1,100,6307216
1180,1180,1,100,5862485
1185,1185,1,100,6233221
1190,1190,1,100,7708067
1195,1195,1,100,6768093
1200,1200,1,100,6948994
1205,1205,1,100,7201995
1210,1210,1,100,6963339
1215,1215,1,100,7319259
1220,1220,1,100,7139720
1225,1225,1,100,7507750
1230,1230,1,100,6733977
1235,1235,1,100,7532867
1240,1240,1,100,6778416
1245,1245,1,100,7290302
1250,1250,1,100,7208086
1255,1255,1,100,7489659
1260,1260,1,100,6381973
1265,1265,1,100,7267848
1270,1270,1,100,7121608
1275,1275,1,100,7054906
1280,1280,1,100,6751159
1285,1285,1,100,6926778
1290,1290,1,100,6716332
1295,1295,1,100,6803124
1300,1300,1,100,6939584
1305,1305,1,100,7188731
1310,1310,1,100,9064403
1315,1315,1,100,7739388
1320,1320,1,100,7760615
1325,1325,1,100,8260354
1330,1330,1,100,8191944
1335,1335,1,100,7443264
1340,1340,1,100,8106207
1345,1345,1,100,8051987
1350,1350,1,100,8453821
1355,1355,1,100,7855759
1360,1360,1,100,9105808
1365,1365,1,100,8064612
1370,1370,1,100,8525283
1375,1375,1,100,8114512
1380,1380,1,100,7989729
1385,1385,1,100,8013978
1390,1390,1,100,7743948
1395,1395,1,100,7357009
1400,1400,1,100,7595048
1405,1405,1,100,7894158
1410,1410,1,100,8905276
1415,1415,1,100,7783515
1420,1420,1,100,7736744
1425,1425,1,100,7713459
1430,1430,1,100,7884860
1435,1435,1,100,8074559
1440,1440,1,100,7833001
1445,1445,1,100,9167665
1450,1450,1,100,8510909
1455,1455,1,100,11901182
1460,1460,1,100,12655822
1465,1465,1,100,9908964
1470,1470,1,100,10958074
1475,1475,1,100,9803818
1480,1480,1,100,8044391
1485,1485,1,100,9094229
1490,1490,1,100,8953066
1495,1495,1,100,14053639
1500,1500,1,100,13310958
1505,1505,1,100,8306898
1510,1510,1,100,8542367
1515,1515,1,100,8415531
1520,1520,1,100,8368468
1525,1525,1,100,8721423
1530,1530,1,100,8459547
1535,1535,1,100,8598567
1540,1540,1,100,8497103
1545,1545,1,100,9058423
1550,1550,1,100,8667324
1555,1555,1,100,8722717
1560,1560,1,100,9158329
1565,1565,1,100,8822423
1570,1570,1,100,8960013
1575,1575,1,100,9215937
1580,1580,1,100,9342198
1585,1585,1,100,9236930
1590,1590,1,100,9009354
1595,1595,1,100,9187829
1600,1600,1,100,9760660
1605,1605,1,100,9169367
1610,1610,1,100,10197177
1615,1615,1,100,8295769
1620,1620,1,100,8681211
1625,1625,1,100,8769807
1630,1630,1,100,9102414
1635,1635,1,100,9874269
1640,1640,1,100,9238613
1645,1645,1,100,9401819
1650,1650,1,100,10228065
1655,1655,1,100,9923636
1660,1660,1,100,9570130
1665,1665,1,100,9526869
1670,1670,1,100,9187217
1675,1675,1,100,9417065
1680,1680,1,100,9050880
1685,1685,1,100,9445446
1690,1690,1,100,9150257
1695,1695,1,100,9438547
1700,1700,1,100,9922910
1705,1705,1,100,9636593
1710,1710,1,100,9911500
1715,1715,1,100,9622375
1720,1720,1,100,9835395
1725,1725,1,100,9186055
1730,1730,1,100,8885574
1735,1735,1,100,9567433
1740,1740,1,100,9407403
1745,1745,1,100,9561651
1750,1750,1,100,14461872
1755,1755,1,100,13522337
1760,1760,1,100,10768219
1765,1765,1,100,10296364
1770,1770,1,100,9924593
1775,1775,1,100,9647608
1780,1780,1,100,9309080
1785,1785,1,100,10303341
1790,1790,1,100,9715862
1795,1795,1,100,9195195
1800,1800,1,100,9472106
1805,1805,1,100,8967599
1810,1810,1,100,9328044
1815,1815,1,100,10171607
1820,1820,1,100,11565196
1825,1825,1,100,10580371
1830,1830,1,100,10577175
1835,1835,1,100,9429272
1840,1840,1,100,9377685
1845,1845,1,100,9286128
1850,1850,1,100,9400042
1855,1855,1,100,9751890
1860,1860,1,100,9591181
1865,1865,1,100,9841708
1870,1870,1,100,10181982
1875,1875,1,100,9665722
1880,1880,1,100,10716173
1885,1885,1,100,10391338
1890,1890,1,100,10137539
1895,1895,1,100,11756685
1900,1900,1,100,10796974
1905,1905,1,100,9424729
1910,1910,1,100,9304546
1915,1915,1,100,9234056
1920,1920,1,100,8999070
1925,1925,1,100,9446495
1930,1930,1,100,13065190
1935,1935,1,100,16681641
1940,1940,1,100,10018193
1945,1945,1,100,10042038
1950,1950,1,100,10213038
1955,1955,1,100,10043811
1960,1960,1,100,10114707
1965,1965,1,100,10543837
1970,1970,1,100,9905480
1975,1975,1,100,10322725
1980,1980,1,100,10987279
1985,1985,1,100,10103049
1990,1990,1,100,10348176
1995,1995,1,100,9641657
2000,2000,1,100,9802204
2005,2005,1,100,9602506
2010,2010,1,100,10291160
2015,2015,1,100,9845745
2020,2020,1,100,9901418
2025,2025,1,100,10384470
2030,2030,1,100,10144336
2035,2035,1,100,10431567
2040,2040,1,100,12730620
2045,2045,1,100,13084850
2050,2050,1,100,12105731
2055,2055,1,100,12010094
2060,2060,1,100,11387193
2065,2065,1,100,11556358
2070,2070,1,100,10870212
2075,2075,1,100,10735059
2080,2080,1,100,12570185
2085,2085,1,100,11725520
2090,2090,1,100,10508236
2095,2095,1,100,11492114
2100,2100,1,100,11157108
2105,2105,1,100,10959897
2110,2110,1,100,11470621
2115,2115,1,100,11934580
2120,2120,1,100,11086299
2125,2125,1,100,11953360
2130,2130,1,100,13437513
2135,2135,1,100,13025571
2140,2140,1,100,14433233
2145,2145,1,100,16423655
2150,2150,1,100,11662341
2155,2155,1,100,10627524
2160,2160,1,100,10332643
2165,2165,1,100,10052921
2170,2170,1,100,10492862
2175,2175,1,100,10427570
2180,2180,1,100,10220778
2185,2185,1,100,10546953
2190,2190,1,100,10784443
2195,2195,1,100,10676222
2200,2200,1,100,12122616
2205,2205,1,100,11055106
2210,2210,1,100,11355711
2215,2215,1,100,11594315
2220,2220,1,100,13993398
2225,2225,1,100,11588467
2230,2230,1,100,11417475
2235,2235,1,100,12301634
2240,2240,1,100,14243218
2245,2245,1,100,12392055
2250,2250,1,100,11191089
2255,2255,1,100,11472231
2260,2260,1,100,11260264
2265,2265,1,100,11137409
2270,2270,1,100,11439034
2275,2275,1,100,11628759
2280,2280,1,100,11666804
2285,2285,1,100,12130554
2290,2290,1,100,12211538
2295,2295,1,100,11287588
2300,2300,1,100,12434754
2305,2305,1,100,12137546
2310,2310,1,100,12600372
2315,2315,1,100,11915087
2320,2320,1,100,11673565
2325,2325,1,100,11959393
2330,2330,1,100,11471135
2335,2335,1,100,11008350
2340,2340,1,100,11897265
2345,2345,1,100,11893649
2350,2350,1,100,11809092
2355,2355,1,100,11882819
2360,2360,1,100,11954362
2365,2365,1,100,13321906
2370,2370,1,100,14419764
2375,2375,1,100,13394805
2380,2380,1,100,12343404
2385,2385,1,100,13054062
2390,2390,1,100,12857777
2395,2395,1,100,12855699
2400,2400,1,100,13228604
2405,2405,1,100,14512159
2410,2410,1,100,14355170
2415,2415,1,100,14100084
2420,2420,1,100,13671139
2425,2425,1,100,13742235
2430,2430,1,100,16295411
2435,2435,1,100,12364074
2440,2440,1,100,12771962
2445,2445,1,100,13373725
2450,2450,1,100,13490297
2455,2455,1,100,13293520
2460,2460,1,100,14000204
2465,2465,1,100,13999484
2470,2470,1,100,12929986
2475,2475,1,100,12723219
2480,2480,1,100,13348481
2485,2485,1,100,11832259
2490,2490,1,100,11934180
2495,2495,1,100,11876827
2500,2500,1,100,11779296
2505,2505,1,100,12081071
2510,2510,1,100,11901949
2515,2515,1,100,12600526
2520,2520,1,100,16766097
2525,2525,1,100,12228179
2530,2530,1,100,15935276
2535,2535,1,100,14115930
2540,2540,1,100,16872458
2545,2545,1,100,17483148
2550,2550,1,100,12733125
2555,2555,1,100,11776864
2560,2560,1,100,13547085
2565,2565,1,100,15302172
2570,2570,1,100,12580367
2575,2575,1,100,13702554
2580,2580,1,100,12468933
2585,2585,1,100,12105950
2590,2590,1,100,12356264
2595,2595,1,100,12276673
2600,2600,1,100,17520810
2605,2605,1,100,12559616
2610,2610,1,100,12344698
2615,2615,1,100,12327815
2620,2620,1,100,12434880
2625,2625,1,100,12589495
2630,2630,1,100,13586656
2635,2635,1,100,12804430
2640,2640,1,100,12416719
2645,2645,1,100,12451111
2650,2650,1,100,12803479
2655,2655,1,100,13308823
2660,2660,1,100,14654168
2665,2665,1,100,14361968
2670,2670,1,100,13261410
2675,2675,1,100,14287172
2680,2680,1,100,13330049
2685,2685,1,100,16682267
2690,2690,1,100,20284044
2695,2695,1,100,16566946
2700,2700,1,100,13195318
2705,2705,1,100,12818693
2710,2710,1,100,13022622
2715,2715,1,100,13222983
2720,2720,1,100,13001184
2725,2725,1,100,13134548
2730,2730,1,100,13701686
2735,2735,1,100,13513140
2740,2740,1,100,13987283
2745,2745,1,100,14516618
2750,2750,1,100,15298300
2755,2755,1,100,14310582
2760,2760,1,100,13431469
2765,2765,1,100,13079552
2770,2770,1,100,13205319
2775,2775,1,100,13401368
2780,2780,1,100,14107851
2785,2785,1,100,13340747
2790,2790,1,100,13471706
2795,2795,1,100,14871547
2800,2800,1,100,13351462
2805,2805,1,100,15418745
2810,2810,1,100,14422046
2815,2815,1,100,14683116
2820,2820,1,100,14924651
2825,2825,1,100,14034821
2830,2830,1,100,13799512
2835,2835,1,100,13988671
2840,2840,1,100,14550046
2845,2845,1,100,13960071
2850,2850,1,100,14202921
2855,2855,1,100,13919255
2860,2860,1,100,14169913
2865,2865,1,100,15169221
2870,2870,1,100,15615277
2875,2875,1,100,15295635
2880,2880,1,100,15558165
2885,2885,1,100,21701693
2890,2890,1,100,13760897
2895,2895,1,100,14576136
2900,2900,1,100,14569503
2905,2905,1,100,14371145
2910,2910,1,100,14917005
2915,2915,1,100,15226274
2920,2920,1,100,14415526
2925,2925,1,100,14006840
2930,2930,1,100,15485833
2935,2935,1,100,14620929
2940,2940,1,100,14003936
2945,2945,1,100,14054540
2950,2950,1,100,15465855
2955,2955,1,100,14853839
2960,2960,1,100,15194442
2965,2965,1,100,14988498
2970,2970,1,100,14212242
2975,2975,1,100,14777932
2980,2980,1,100,19445316
2985,2985,1,100,15757898
2990,2990,1,100,14116752
2995,2995,1,100,15013264
3000,3000,1,100,14503475
