n,m,primal_lp
200,31900,181504211
200,32000,212918765
200,32100,202759245
200,32200,214194522
200,32300,171257227
200,32400,218273456
200,32500,183792829
200,32600,187933575
200,32700,201770416
200,32800,198420741
200,32900,176930080
200,33000,201860049
200,33100,189322900
200,33200,209319423
200,33300,182839262
200,33400,210831897
200,33500,202762997
200,33600,188222897
200,33700,203068260
200,33800,222374050
200,33900,192351980
200,34000,217350197
200,34100,210985661
200,34200,186920552
200,34300,203213268
200,34400,174138745
200,34500,215041628
200,34600,222734923
200,34700,190972748
200,34800,205049407
200,34900,233445564
200,35000,183290419
200,35100,191477172
200,35200,214059229
200,35300,209812569
200,35400,218714242
200,35500,170263847
200,35600,168300219
200,35700,175502981
200,35800,99530052
200,35900,110860552
200,36000,229751399
200,36100,189171879
200,36200,235506572
200,36300,110786333
200,36400,125705359
200,36500,233628119
200,36600,208655525
200,36700,208335590
200,36800,191775673
200,36900,186888616
200,37000,242854165
200,37100,217311159
200,37200,218376245
200,37300,112771452
200,37400,128210748
200,37500,212242972
200,37600,203338858
200,37700,250771624
200,37800,182752229
200,37900,204824394
200,38000,204238332
200,38100,214336565
200,38200,213596074
200,38300,219383125
200,38400,236293260
200,38500,220105363
200,38600,232609155
200,38700,202447689
200,38800,237285266
200,38900,229165028
200,39000,174256552
200,39100,213122873
200,39200,216604731
200,39300,208712674
200,39400,232163011
200,39500,182245352
200,39600,200929620
200,39700,210581179
200,39800,214920067
200,39900,255405977
200,40000,193046784
