n,m,primal_lp
700,700,26680510
700,800,7636191
700,900,6350566
700,1000,6610162
700,1100,10122824
700,1200,9216744
700,1300,10889925
700,1400,15691213
700,1500,15130355
700,1600,16655462
700,1700,18254835
700,1800,17862046
700,1900,20032843
700,2000,22549059
700,2100,21329250
700,2200,25557317
700,2300,24829737
700,2400,25337329
700,2500,27024507
700,2600,31692633
700,2700,29357872
700,2800,30291747
700,2900,30595186
700,3000,32548425
700,3100,28535323
700,3200,32948516
700,3300,32679563
700,3400,34567382
700,3500,36357704
700,3600,33893331
700,3700,34437821
700,3800,35027903
700,3900,35702799
700,4000,35915866
700,4100,36957862
700,4200,39020415
700,4300,38876175
700,4400,38911314
700,4500,42925845
700,4600,35461743
700,4700,42348641
700,4800,38759900
700,4900,48873976
700,5000,50619808
700,5100,43951381
700,5200,41021126
700,5300,43353131
700,5400,42640382
700,5500,47297612
700,5600,66006772
700,5700,48194354
700,5800,48525428
700,5900,42805953
700,6000,44968991
700,6100,47719565
700,6200,55995488
700,6300,52637588
700,6400,48066935
700,6500,52766798
700,6600,51344838
700,6700,52368031
700,6800,55783369
700,6900,51388825
700,7000,65714479
700,7100,60665969
700,7200,66641730
700,7300,52025753
700,7400,56221290
700,7500,56544221
700,7600,49003555
700,7700,55020241
700,7800,50576840
700,7900,52915529
700,8000,57230701
700,8100,54964249
700,8200,52324822
700,8300,57632133
700,8400,54329515
700,8500,55618956
700,8600,50523217
700,8700,61504566
700,8800,70615162
700,8900,67125582
700,9000,58298057
700,9100,67417217
700,9200,71125571
700,9300,63243643
700,9400,55872265
700,9500,54889582
700,9600,78169138
700,9700,63006755
700,9800,65277327
700,9900,67049120
700,10000,78038968
700,10100,73362015
700,10200,69903048
700,10300,71749209
700,10400,69522573
700,10500,77436590
700,10600,84961861
700,10700,75867553
700,10800,75335611
700,10900,77296827
700,11000,82346299
700,11100,72860705
700,11200,95602739
700,11300,90976506
700,11400,91087049
700,11500,81144848
700,11600,100186310
700,11700,85788517
700,11800,78769005
700,11900,99292936
700,12000,82753848
700,12100,83200026
700,12200,96568736
700,12300,95358724
700,12400,95839952
700,12500,93842183
700,12600,88444369
700,12700,76114239
700,12800,90504643
700,12900,97386412
700,13000,96321625
700,13100,108237859
700,13200,117044831
700,13300,104050383
700,13400,86753853
700,13500,111682629
700,13600,89467408
700,13700,112234404
700,13800,87909320
700,13900,108561328
700,14000,109361136
700,14100,104885723
700,14200,91211828
700,14300,121303145
700,14400,112974994
700,14500,109063980
700,14600,124709577
700,14700,121545488
700,14800,109306647
700,14900,123766878
700,15000,134620377
700,15100,170347115
700,15200,141872238
700,15300,153490439
700,15400,134681321
700,15500,137738411
700,15600,139095279
700,15700,183993466
700,15800,156961746
700,15900,123452286
700,16000,154347991
700,16100,128902382
700,16200,141941139
700,16300,203439034
700,16400,137319457
700,16500,146862647
700,16600,158252464
700,16700,142634585
700,16800,168998078
700,16900,201563837
700,17000,196334709
700,17100,152548154
700,17200,190385056
700,17300,169370414
700,17400,145866846
700,17500,188094288
700,17600,198533155
700,17700,199611634
700,17800,170709253
700,17900,147299781
700,18000,174461998
700,18100,193571914
700,18200,172983251
700,18300,172171374
700,18400,180541680
700,18500,160364940
700,18600,235477545
700,18700,183727193
700,18800,162896317
700,18900,162094126
700,19000,197059770
700,19100,220130646
700,19200,204434466
700,19300,151372037
700,19400,193041697
700,19500,197864752
700,19600,167182027
700,19700,156875298
700,19800,187650235
700,19900,214858718
700,20000,147889386
700,20100,171814302
700,20200,234159903
700,20300,226629115
700,20400,202554683
700,20500,210372294
700,20600,155940728
700,20700,192069706
700,20800,190512898
700,20900,239133865
700,21000,210174786
700,21100,209482214
700,21200,243329298
700,21300,215522026
700,21400,242221831
700,21500,196575414
700,21600,185805604
700,21700,209524723
700,21800,266787961
700,21900,202933861
700,22000,214521937
700,22100,208227704
700,22200,176537863
700,22300,196778048
700,22400,259624054
700,22500,194732158
700,22600,250037505
700,22700,255395770
700,22800,220679890
700,22900,218792264
700,23000,189450538
700,23100,246806292
700,23200,269646470
700,23300,261855261
700,23400,246284079
700,23500,294808337
700,23600,224463061
700,23700,272671027
700,23800,228255863
700,23900,260486802
700,24000,303986027
700,24100,331447515
700,24200,303716615
700,24300,299724179
700,24400,248449156
700,24500,261691674
700,24600,304757875
700,24700,291569772
700,24800,279833642
700,24900,324413972
700,25000,248112315
700,25100,231110738
700,25200,295724909
700,25300,291242949
700,25400,245557670
700,25500,277357915
700,25600,309703404
700,25700,315153485
700,25800,305932477
700,25900,320184284
700,26000,337013265
700,26100,289105217
700,26200,319595036
700,26300,267046982
700,26400,226885032
700,26500,280677382
700,26600,281426281
700,26700,352803495
700,26800,269582467
700,26900,325328602
700,27000,333462186
700,27100,297429811
700,27200,363773449
700,27300,332333476
700,27400,324845632
700,27500,337046843
700,27600,339942136
700,27700,297718842
700,27800,318575518
700,27900,305391244
700,28000,361650131
700,28100,383207756
700,28200,299069097
700,28300,333554258
700,28400,334834689
700,28500,342111086
700,28600,367212724
700,28700,305820655
700,28800,378837849
700,28900,322824829
700,29000,368160234
700,29100,355551798
700,29200,333439837
700,29300,325360158
700,29400,342794854
700,29500,427134827
700,29600,379488114
700,29700,313020383
700,29800,373695697
700,29900,405058045
700,30000,367988377
700,30100,328508807
700,30200,302211778
700,30300,379431194
700,30400,327369774
700,30500,341571569
700,30600,351085980
700,30700,355155099
700,30800,335832051
700,30900,327259116
700,31000,364488530
700,31100,418752882
700,31200,386918069
700,31300,336106972
700,31400,349648180
700,31500,453316939
700,31600,361709467
700,31700,366725140
700,31800,386397820
700,31900,334790638
700,32000,553253676
700,32100,395250331
700,32200,494669214
700,32300,417680850
700,32400,417091773
700,32500,626195099
700,32600,462913913
700,32700,367461612
700,32800,374386887
700,32900,459154233
700,33000,366279461
700,33100,459004020
700,33200,333023688
700,33300,404730081
700,33400,399434061
700,33500,431011428
700,33600,362315435
700,33700,430955419
700,33800,492917771
700,33900,336187241
700,34000,383113359
700,34100,414473809
700,34200,454066415
700,34300,369814438
700,34400,379082105
700,34500,438003709
700,34600,472172796
700,34700,375725665
700,34800,567281473
700,34900,454023858
700,35000,519475711
700,35100,367448748
700,35200,465236435
700,35300,581553944
700,35400,451201913
700,35500,455031586
700,35600,491401770
700,35700,472962107
700,35800,421256010
700,35900,497222223
700,36000,463609820
700,36100,438164663
700,36200,458612322
700,36300,409618629
700,36400,511788254
700,36500,587010670
700,36600,439900853
700,36700,523286178
700,36800,544987511
700,36900,411694543
700,37000,572042908
700,37100,487390302
700,37200,541656189
700,37300,517636998
700,37400,615227961
700,37500,490653043
700,37600,540387693
700,37700,489414283
700,37800,427158809
700,37900,614358619
700,38000,485082037
700,38100,505055335
700,38200,514258847
700,38300,507940843
700,38400,531051479
700,38500,416722487
700,38600,556661735
700,38700,474115929
700,38800,576145940
700,38900,663286033
700,39000,356742304
700,39100,469992668
700,39200,518244235
700,39300,467469940
700,39400,531136028
700,39500,552907160
700,39600,515614388
700,39700,573515829
700,39800,594298741
700,39900,637235586
700,40000,565260214
700,40100,674093442
700,40200,479183625
700,40300,531689859
700,40400,535495155
700,40500,683004371
700,40600,594613645
700,40700,578368850
700,40800,597119720
700,40900,586322720
700,41000,457627776
700,41100,653281110
700,41200,607847705
700,41300,552696848
700,41400,578121148
700,41500,613605169
700,41600,477422514
700,41700,596068403
700,41800,450545961
700,41900,637555619
700,42000,442953076
700,42100,590556537
700,42200,603534240
700,42300,694055972
700,42400,579474034
700,42500,574521255
700,42600,569863142
700,42700,561908828
700,42800,477957360
700,42900,572963350
