n,m,dual_lp
900,900,115170308
900,1000,20270586
900,1100,33856004
900,1200,10717788
900,1300,11549540
900,1400,13076350
900,1500,13959419
900,1600,14786058
900,1700,16412064
900,1800,17371477
900,1900,18421270
900,2000,19429385
900,2100,19496380
900,2200,22381777
900,2300,22199765
900,2400,24416363
900,2500,25050807
900,2600,26494319
900,2700,26043122
900,2800,27077950
900,2900,28894136
900,3000,29079060
900,3100,31829026
900,3200,31924728
900,3300,30606690
900,3400,35878974
900,3500,34410582
900,3600,34717642
900,3700,33871256
900,3800,34397932
900,3900,41488564
900,4000,37946739
900,4100,43948804
900,4200,45904693
900,4300,46607204
900,4400,48459921
900,4500,48488308
900,4600,46309165
900,4700,50985482
900,4800,51867443
900,4900,51977421
900,5000,53355412
900,5100,53467566
900,5200,53794735
900,5300,56363271
900,5400,58029614
900,5500,58528772
900,5600,58134218
900,5700,59350006
900,5800,62179949
900,5900,63420894
900,6000,61134002
900,6100,63016357
900,6200,62385898
900,6300,65365865
900,6400,63207759
900,6500,64624168
900,6600,67762217
900,6700,71981620
900,6800,74643062
900,6900,74704293
900,7000,72941250
900,7100,70601205
900,7200,79202636
900,7300,84363685
900,7400,68897065
900,7500,85911933
900,7600,82542296
900,7700,85204658
900,7800,82153242
900,7900,94153981
900,8000,87401709
900,8100,92412156
900,8200,90408147
900,8300,92980124
900,8400,100654933
900,8500,89569790
900,8600,103222779
900,8700,99851176
900,8800,101692147
900,8900,102291989
900,9000,101444880
900,9100,93072147
900,9200,106057696
900,9300,106322267
900,9400,98195011
900,9500,106158472
900,9600,104322376
900,9700,113345825
900,9800,116344372
900,9900,103006459
900,10000,122904216
900,10100,195742720
900,10200,172057698
900,10300,181122021
900,10400,170789168
900,10500,171681570
900,10600,171926041
900,10700,177942300
900,10800,176044071
900,10900,182133402
900,11000,181161520
900,11100,215696481
900,11200,187727798
900,11300,189102326
900,11400,195575222
900,11500,199246581
900,11600,203189045
900,11700,212122582
900,11800,208456390
900,11900,211183928
900,12000,210798980
900,12100,202215463
900,12200,223668406
900,12300,215975540
900,12400,218118835
900,12500,219908508
900,12600,232008312
900,12700,237836156
900,12800,229658176
900,12900,242277236
900,13000,234780908
900,13100,242530500
900,13200,237216800
900,13300,238000023
900,13400,232322489
900,13500,240015434
900,13600,244269935
900,13700,248377723
900,13800,264671610
900,13900,255745869
900,14000,252735215
900,14100,263027249
900,14200,268693323
900,14300,255918514
900,14400,268692967
900,14500,260509654
900,14600,294642395
900,14700,275005859
900,14800,283628858
900,14900,280748093
900,15000,284289913
900,15100,279747168
900,15200,302031713
900,15300,298149324
900,15400,295264112
900,15500,287446107
900,15600,318937597
900,15700,296756205
900,15800,313235226
900,15900,315400144
900,16000,308278603
900,16100,308620484
900,16200,324098938
900,16300,322932181
900,16400,335575751
900,16500,321764532
900,16600,338710673
900,16700,326653064
900,16800,328874848
900,16900,337176255
900,17000,327763534
900,17100,385041719
900,17200,358570216
900,17300,350539921
900,17400,357569335
900,17500,349579791
900,17600,357592991
900,17700,371334505
900,17800,376030438
900,17900,383235653
900,18000,376714849
900,18100,392757332
900,18200,367426024
900,18300,376443591
900,18400,390376077
900,18500,431668561
900,18600,425592954
900,18700,412884616
900,18800,392414776
900,18900,392496554
900,19000,389422896
900,19100,398900158
900,19200,411020297
900,19300,417439803
900,19400,504696647
900,19500,433654163
900,19600,448122937
900,19700,431583305
900,19800,423551157
900,19900,442909051
900,20000,443758156
900,20100,428893836
900,20200,413353099
