n,m,cmin,cmax,dinic
1380,2760,1,1,441924
1385,2770,1,1,417557
1390,2780,1,1,483861
1395,2790,1,1,392875
1400,2800,1,1,351252
1405,2810,1,1,412472
1410,2820,1,1,518525
1415,2830,1,1,399516
1420,2840,1,1,683947
1425,2850,1,1,486832
1430,2860,1,1,445633
1435,2870,1,1,386264
1440,2880,1,1,473745
1445,2890,1,1,423000
1450,2900,1,1,457811
1455,2910,1,1,430108
1460,2920,1,1,457899
1465,2930,1,1,435148
1470,2940,1,1,431392
1475,2950,1,1,612025
1480,2960,1,1,487689
1485,2970,1,1,441628
1490,2980,1,1,495128
1495,2990,1,1,471010
1500,3000,1,1,443159
1505,3010,1,1,456773
1510,3020,1,1,444250
1515,3030,1,1,442451
1520,3040,1,1,444800
1525,3050,1,1,680041
1530,3060,1,1,498298
1535,3070,1,1,399213
1540,3080,1,1,385353
1545,3090,1,1,492060
1550,3100,1,1,459714
1555,3110,1,1,382906
1560,3120,1,1,383953
1565,3130,1,1,449684
1570,3140,1,1,383033
1575,3150,1,1,386530
1580,3160,1,1,414032
1585,3170,1,1,408042
1590,3180,1,1,409706
1595,3190,1,1,394070
1600,3200,1,1,393566
1605,3210,1,1,396535
1610,3220,1,1,396810
1615,3230,1,1,508121
1620,3240,1,1,400559
1625,3250,1,1,398535
1630,3260,1,1,394155
1635,3270,1,1,376745
1640,3280,1,1,382486
1645,3290,1,1,408467
1650,3300,1,1,405877
1655,3310,1,1,409220
1660,3320,1,1,407371
1665,3330,1,1,405929
1670,3340,1,1,409289
1675,3350,1,1,385667
1680,3360,1,1,401443
1685,3370,1,1,393660
1690,3380,1,1,413194
1695,3390,1,1,414168
1700,3400,1,1,418999
1705,3410,1,1,418952
1710,3420,1,1,433037
1715,3430,1,1,421332
1720,3440,1,1,421049
1725,3450,1,1,423153
1730,3460,1,1,397558
1735,3470,1,1,427833
1740,3480,1,1,412616
1745,3490,1,1,427496
1750,3500,1,1,429961
1755,3510,1,1,426576
1760,3520,1,1,432034
1765,3530,1,1,431999
1770,3540,1,1,432326
1775,3550,1,1,434554
1780,3560,1,1,437540
1785,3570,1,1,483415
1790,3580,1,1,443132
1795,3590,1,1,449639
1800,3600,1,1,461139
1805,3610,1,1,456187
1810,3620,1,1,551725
1815,3630,1,1,453983
1820,3640,1,1,449331
1825,3650,1,1,674067
1830,3660,1,1,467505
1835,3670,1,1,533907
1840,3680,1,1,460678
1845,3690,1,1,458828
1850,3700,1,1,461337
1855,3710,1,1,464936
1860,3720,1,1,473188
1865,3730,1,1,460477
1870,3740,1,1,521792
1875,3750,1,1,472373
1880,3760,1,1,525861
1885,3770,1,1,563572
1890,3780,1,1,690045
1895,3790,1,1,464208
1900,3800,1,1,434855
1905,3810,1,1,486206
1910,3820,1,1,820281
1915,3830,1,1,491905
1920,3840,1,1,479300
1925,3850,1,1,472443
1930,3860,1,1,675733
1935,3870,1,1,604943
1940,3880,1,1,506166
1945,3890,1,1,475812
1950,3900,1,1,492171
1955,3910,1,1,485347
1960,3920,1,1,480561
1965,3930,1,1,745995
1970,3940,1,1,582112
1975,3950,1,1,482204
1980,3960,1,1,485585
1985,3970,1,1,484611
1990,3980,1,1,563931
1995,3990,1,1,505710
2000,4000,1,1,511849
2005,4010,1,1,491005
2010,4020,1,1,915591
2015,4030,1,1,491301
2020,4040,1,1,572574
2025,4050,1,1,492752
2030,4060,1,1,514806
2035,4070,1,1,618194
2040,4080,1,1,626239
2045,4090,1,1,501605
2050,4100,1,1,606723
2055,4110,1,1,519081
2060,4120,1,1,526405
2065,4130,1,1,545967
2070,4140,1,1,541072
2075,4150,1,1,855651
2080,4160,1,1,751556
2085,4170,1,1,547118
2090,4180,1,1,671945
2095,4190,1,1,536151
2100,4200,1,1,535848
2105,4210,1,1,823369
2110,4220,1,1,658156
2115,4230,1,1,666746
2120,4240,1,1,669473
2125,4250,1,1,660041
2130,4260,1,1,601041
2135,4270,1,1,509599
2140,4280,1,1,506483
2145,4290,1,1,538323
2150,4300,1,1,654031
2155,4310,1,1,713856
2160,4320,1,1,654838
2165,4330,1,1,663236
2170,4340,1,1,670075
2175,4350,1,1,551703
2180,4360,1,1,645899
2185,4370,1,1,676684
2190,4380,1,1,697183
2195,4390,1,1,663996
2200,4400,1,1,665350
2205,4410,1,1,569582
2210,4420,1,1,561685
2215,4430,1,1,585654
2220,4440,1,1,845640
2225,4450,1,1,719957
2230,4460,1,1,737505
2235,4470,1,1,678820
2240,4480,1,1,735142
2245,4490,1,1,683256
2250,4500,1,1,683786
2255,4510,1,1,640133
2260,4520,1,1,1035748
2265,4530,1,1,723759
2270,4540,1,1,690972
2275,4550,1,1,640406
2280,4560,1,1,584511
2285,4570,1,1,738652
2290,4580,1,1,605855
2295,4590,1,1,751587
2300,4600,1,1,700995
2305,4610,1,1,802049
2310,4620,1,1,732948
2315,4630,1,1,789900
2320,4640,1,1,771247
2325,4650,1,1,721207
2330,4660,1,1,795341
2335,4670,1,1,720578
2340,4680,1,1,715522
2345,4690,1,1,692308
2350,4700,1,1,919225
2355,4710,1,1,981595
2360,4720,1,1,722277
2365,4730,1,1,729351
2370,4740,1,1,714309
2375,4750,1,1,859907
2380,4760,1,1,738175
2385,4770,1,1,733055
2390,4780,1,1,740743
2395,4790,1,1,881810
2400,4800,1,1,732981
2405,4810,1,1,711574
2410,4820,1,1,780709
2415,4830,1,1,1074589
2420,4840,1,1,755338
2425,4850,1,1,734996
2430,4860,1,1,736267
2435,4870,1,1,775784
2440,4880,1,1,761376
2445,4890,1,1,761946
2450,4900,1,1,924081
2455,4910,1,1,754590
2460,4920,1,1,885648
2465,4930,1,1,815997
2470,4940,1,1,699088
2475,4950,1,1,771369
2480,4960,1,1,776394
2485,4970,1,1,750662
2490,4980,1,1,751374
2495,4990,1,1,769513
2500,5000,1,1,753020
2505,5010,1,1,730083
2510,5020,1,1,708856
2515,5030,1,1,760777
2520,5040,1,1,777359
2525,5050,1,1,763831
2530,5060,1,1,761815
2535,5070,1,1,768177
2540,5080,1,1,735000
2545,5090,1,1,781791
2550,5100,1,1,769202
2555,5110,1,1,774082
2560,5120,1,1,761757
2565,5130,1,1,765032
2570,5140,1,1,775920
2575,5150,1,1,1275729
2580,5160,1,1,778051
2585,5170,1,1,793807
2590,5180,1,1,713551
2595,5190,1,1,909417
2600,5200,1,1,788206
2605,5210,1,1,1001654
2610,5220,1,1,787527
2615,5230,1,1,787232
2620,5240,1,1,837174
2625,5250,1,1,772693
2630,5260,1,1,781022
2635,5270,1,1,956522
2640,5280,1,1,1026810
2645,5290,1,1,960524
2650,5300,1,1,805031
2655,5310,1,1,1154604
2660,5320,1,1,865350
2665,5330,1,1,804972
2670,5340,1,1,812524
2675,5350,1,1,856383
2680,5360,1,1,1123201
2685,5370,1,1,913831
2690,5380,1,1,845032
2695,5390,1,1,826101
2700,5400,1,1,1188182
2705,5410,1,1,834649
2710,5420,1,1,831935
2715,5430,1,1,826687
2720,5440,1,1,1020340
2725,5450,1,1,702860
2730,5460,1,1,831866
2735,5470,1,1,800594
2740,5480,1,1,916059
2745,5490,1,1,851770
2750,5500,1,1,926023
2755,5510,1,1,1070596
2760,5520,1,1,868480
2765,5530,1,1,857209
2770,5540,1,1,874628
2775,5550,1,1,1086161
2780,5560,1,1,875967
2785,5570,1,1,851690
2790,5580,1,1,847700
2795,5590,1,1,874054
2800,5600,1,1,857923
2805,5610,1,1,1051654
2810,5620,1,1,902366
2815,5630,1,1,860812
2820,5640,1,1,966880
2825,5650,1,1,882780
2830,5660,1,1,855582
2835,5670,1,1,864638
2840,5680,1,1,823063
2845,5690,1,1,864554
2850,5700,1,1,854778
2855,5710,1,1,894511
2860,5720,1,1,859822
2865,5730,1,1,877788
2870,5740,1,1,816193
2875,5750,1,1,813991
2880,5760,1,1,883545
2885,5770,1,1,871939
2890,5780,1,1,871882
2895,5790,1,1,877731
2900,5800,1,1,882221
2905,5810,1,1,824484
2910,5820,1,1,881741
2915,5830,1,1,886451
2920,5840,1,1,887639
2925,5850,1,1,863003
2930,5860,1,1,880299
2935,5870,1,1,950371
2940,5880,1,1,922078
2945,5890,1,1,915885
2950,5900,1,1,891933
2955,5910,1,1,906006
2960,5920,1,1,873892
2965,5930,1,1,890996
2970,5940,1,1,896978
2975,5950,1,1,989692
2980,5960,1,1,1070673
2985,5970,1,1,935587
2990,5980,1,1,926702
2995,5990,1,1,946212
3000,6000,1,1,1042375
