n,m,lp_runs,exp_lp
1000,1000,1,25075320
1000,1100,1,4342680
1000,1200,1,4273527
1000,1300,1,4916864
1000,1400,1,4580466
1000,1500,1,4775731
1000,1600,1,4844534
1000,1700,1,5024751
1000,1800,1,5205514
1000,1900,1,5373979
1000,2000,2,6158558
1000,2100,2,6517547
1000,2200,2,6757682
1000,2300,2,7181443
1000,2400,2,7127315
1000,2500,2,7089192
1000,2600,2,7539629
1000,2700,2,7678332
1000,2800,2,7783256
1000,2900,2,7673525
1000,3000,2,8326400
1000,3100,2,8571010
1000,3200,3,9097664
1000,3300,7,13702311
1000,3400,9,16601302
1000,3500,8,18509866
1000,3600,12,20375807
1000,3700,10,19614164
1000,3800,8,16248761
1000,3900,11,21821547
1000,4000,8,17544504
1000,4100,8,19774073
1000,4200,9,18906794
1000,4300,10,23151079
1000,4400,7,17714564
1000,4500,10,23517772
1000,4600,8,18961598
1000,4700,9,23059306
1000,4800,9,21520010
1000,4900,10,25659978
1000,5000,13,31340520
1000,5100,11,26692929
1000,5200,10,24313677
1000,5300,12,32101680
1000,5400,10,24987365
1000,5500,10,28710515
1000,5600,10,25951760
1000,5700,14,37057991
1000,5800,18,40944732
1000,5900,14,37546274
1000,6000,13,32197352
1000,6100,14,46621282
1000,6200,15,38268217
1000,6300,15,38917295
1000,6400,12,32347179
1000,6500,15,40548955
1000,6600,14,36840664
1000,6700,15,40807774
1000,6800,13,36531835
1000,6900,14,40142933
1000,7000,12,35410657
1000,7100,14,41292158
1000,7200,13,38645411
1000,7300,12,37763783
1000,7400,13,39332603
1000,7500,14,43746388
1000,7600,13,40398351
1000,7700,15,50644605
1000,7800,15,51499841
1000,7900,17,51804077
1000,8000,13,43256956
1000,8100,16,50692317
1000,8200,16,50037105
1000,8300,15,48288423
1000,8400,16,52074534
1000,8500,17,55823167
1000,8600,16,53509331
1000,8700,18,60145309
1000,8800,19,62965601
1000,8900,15,54438015
1000,9000,13,48005004
1000,9100,15,54738252
1000,9200,19,66573652
1000,9300,16,59064166
1000,9400,18,64506399
1000,9500,17,63140855
1000,9600,17,68558490
1000,9700,15,57415770
1000,9800,17,66278580
1000,9900,16,61892662
1000,10000,15,59761064
1000,10100,15,61026885
1000,10200,14,59808898
1000,10300,14,62036084
1000,10400,17,69322046
1000,10500,13,89755774
1000,10600,18,79614803
1000,10700,20,81716197
1000,10800,15,64452100
1000,10900,18,75508015
1000,11000,20,83119446
1000,11100,18,91499421
1000,11200,20,83715063
1000,11300,16,74246357
1000,11400,17,75607264
1000,11500,17,76844644
1000,11600,18,80734680
1000,11700,19,88577373
1000,11800,25,109134415
1000,11900,23,101920828
1000,12000,24,111966012
1000,12100,29,128534729
1000,12200,27,124876112
1000,12300,31,139557485
1000,12400,24,112505835
1000,12500,25,116219293
1000,12600,24,114370945
1000,12700,24,113626797
1000,12800,23,113747136
1000,12900,29,143074802
1000,13000,27,129597823
1000,13100,25,128172946
1000,13200,24,119546979
1000,13300,25,123974222
1000,13400,26,133705692
1000,13500,22,113657538
1000,13600,23,124570197
1000,13700,24,137884673
1000,13800,25,134590585
1000,13900,24,129031670
1000,14000,25,134974520
1000,14100,25,136789898
1000,14200,25,135955782
1000,14300,29,158123445
1000,14400,29,158817225
1000,14500,28,155166879
1000,14600,34,184709990
1000,14700,36,196122527
1000,14800,35,191024330
1000,14900,41,224301483
1000,15000,41,228214397
1000,15100,40,222500656
1000,15200,50,285621777
1000,15300,44,242581024
1000,15400,46,254534825
1000,15500,52,301749346
1000,15600,47,273490750
1000,15700,49,287163674
1000,15800,41,260665676
1000,15900,47,272419480
1000,16000,42,248856371
1000,16100,45,264107715
