n,m,dinic
715,2145,289216
720,2160,290266
725,2175,305831
730,2190,317133
735,2205,276758
740,2220,281957
745,2235,279665
750,2250,284797
755,2265,282633
760,2280,346667
765,2295,308291
770,2310,451924
775,2325,450578
780,2340,351089
785,2355,312633
790,2370,317195
795,2385,317702
800,2400,298013
805,2415,303529
810,2430,302975
815,2445,494269
820,2460,327044
825,2475,522338
830,2490,321040
835,2505,507843
840,2520,534293
845,2535,526870
850,2550,434488
855,2565,531558
860,2580,589173
865,2595,358535
870,2610,618148
875,2625,381268
880,2640,353744
885,2655,335131
890,2670,560937
895,2685,355987
900,2700,691286
905,2715,394125
910,2730,580357
915,2745,363047
920,2760,541599
925,2775,344332
930,2790,511392
935,2805,363676
940,2820,838161
945,2835,376337
950,2850,612695
955,2865,384945
960,2880,607403
965,2895,497065
970,2910,575685
975,2925,720158
980,2940,363234
985,2955,473902
990,2970,375075
995,2985,541384
1000,3000,395337
1005,3015,623693
1010,3030,594706
1015,3045,590862
1020,3060,407145
1025,3075,417654
1030,3090,411954
1035,3105,827248
1040,3120,410506
1045,3135,882041
1050,3150,415951
1055,3165,657888
1060,3180,417162
1065,3195,644526
1070,3210,431277
1075,3225,561577
1080,3240,400439
1085,3255,651642
1090,3270,431696
1095,3285,685018
1100,3300,689890
1105,3315,448819
1110,3330,659818
1115,3345,713050
1120,3360,694958
1125,3375,671609
1130,3390,744746
1135,3405,729176
1140,3420,586430
1145,3435,570055
1150,3450,625746
1155,3465,597065
1160,3480,610286
1165,3495,600134
1170,3510,585830
1175,3525,727894
1180,3540,773664
1185,3555,760085
1190,3570,939164
1195,3585,619034
1200,3600,758764
1205,3615,725190
1210,3630,718707
1215,3645,594002
1220,3660,804107
1225,3675,773095
1230,3690,618162
1235,3705,642431
1240,3720,492376
1245,3735,642421
1250,3750,730619
1255,3765,588473
1260,3780,781183
1265,3795,752668
1270,3810,813353
1275,3825,771274
1280,3840,839823
1285,3855,843821
1290,3870,536158
1295,3885,657186
1300,3900,946710
1305,3915,674997
1310,3930,656621
1315,3945,901378
1320,3960,750771
1325,3975,941210
1330,3990,1245876
1335,4005,1329195
1340,4020,952014
1345,4035,1445082
1350,4050,1033216
1355,4065,1055515
1360,4080,1024258
1365,4095,825042
1370,4110,1243399
1375,4125,1137198
1380,4140,1025473
1385,4155,1185090
1390,4170,1687565
1395,4185,1062291
1400,4200,938568
1405,4215,1315430
1410,4230,1615329
1415,4245,883937
1420,4260,1234202
1425,4275,888375
1430,4290,1138386
1435,4305,1371453
1440,4320,955763
1445,4335,926295
1450,4350,1011024
1455,4365,1254288
1460,4380,1150044
1465,4395,985450
1470,4410,1102567
1475,4425,666840
1480,4440,1115806
1485,4455,1246230
1490,4470,858832
1495,4485,998203
1500,4500,1270697
1505,4515,927335
1510,4530,1183580
1515,4545,952410
1520,4560,1333347
1525,4575,1434955
1530,4590,1117822
1535,4605,997855
1540,4620,781390
1545,4635,989004
1550,4650,1066449
1555,4665,1027167
1560,4680,1230314
1565,4695,1092069
1570,4710,924664
1575,4725,1329200
1580,4740,892539
1585,4755,1396805
1590,4770,1013378
1595,4785,1008777
1600,4800,1014959
1605,4815,1025433
1610,4830,1041052
1615,4845,1044143
1620,4860,1285984
1625,4875,1025773
1630,4890,1042910
1635,4905,837581
1640,4920,1022685
1645,4935,1055411
1650,4950,1327554
1655,4965,1043038
1660,4980,822339
1665,4995,854574
1670,5010,1039017
1675,5025,826630
1680,5040,1091876
1685,5055,1175912
1690,5070,1008295
1695,5085,1216409
1700,5100,1108555
1705,5115,1449659
1710,5130,1100515
1715,5145,1083393
1720,5160,821192
1725,5175,1084861
1730,5190,1138891
1735,5205,1100324
1740,5220,1363772
1745,5235,969523
1750,5250,1315338
1755,5265,919180
1760,5280,914921
1765,5295,1164289
1770,5310,961419
1775,5325,1054958
1780,5340,1062838
1785,5355,1656626
1790,5370,1144489
1795,5385,959475
1800,5400,1226725
1805,5415,1021018
1810,5430,1230280
1815,5445,983211
1820,5460,1260363
1825,5475,1189099
1830,5490,1092496
1835,5505,1344478
1840,5520,965654
1845,5535,1003073
1850,5550,1218618
1855,5565,994837
1860,5580,992135
1865,5595,1227148
1870,5610,1010197
1875,5625,1180996
1880,5640,1167343
1885,5655,1194644
1890,5670,1126728
1895,5685,1277146
1900,5700,1264424
1905,5715,1056661
1910,5730,1151059
1915,5745,1373506
1920,5760,1250773
1925,5775,1345096
1930,5790,1343605
1935,5805,1014308
1940,5820,1181143
1945,5835,1284047
1950,5850,1237284
1955,5865,1359146
1960,5880,1065044
1965,5895,1162371
1970,5910,987528
1975,5925,1205309
1980,5940,1293469
1985,5955,1146552
1990,5970,1763727
1995,5985,1214200
2000,6000,1209809
2005,6015,1319802
2010,6030,1321122
2015,6045,1095029
2020,6060,1528883
2025,6075,952289
2030,6090,1146649
2035,6105,1965013
2040,6120,1168560
2045,6135,1375691
2050,6150,1263918
2055,6165,1211973
2060,6180,1377322
2065,6195,1086464
2070,6210,1313654
2075,6225,1332518
2080,6240,1511040
2085,6255,1041547
2090,6270,1123042
2095,6285,1401522
2100,6300,1155889
2105,6315,1090635
2110,6330,1139195
2115,6345,1077350
2120,6360,1086784
2125,6375,1117429
2130,6390,1678500
2135,6405,1421924
2140,6420,1250175
2145,6435,1447226
2150,6450,1291174
2155,6465,1208835
2160,6480,1609913
2165,6495,1509635
2170,6510,1382879
2175,6525,1194164
2180,6540,1345513
2185,6555,1297421
2190,6570,1321004
2195,6585,1413617
2200,6600,1250892
2205,6615,1524118
2210,6630,1211327
2215,6645,1272763
2220,6660,1118875
2225,6675,1140026
2230,6690,1453070
2235,6705,1518505
2240,6720,1218057
2245,6735,1505427
2250,6750,1130506
2255,6765,1450040
2260,6780,1360363
2265,6795,859746
2270,6810,946282
2275,6825,959584
2280,6840,921353
2285,6855,939594
2290,6870,1137819
2295,6885,948533
2300,6900,937108
2305,6915,876831
2310,6930,946162
2315,6945,877983
2320,6960,931740
2325,6975,990121
2330,6990,940980
2335,7005,943979
2340,7020,985913
2345,7035,1242481
2350,7050,970905
2355,7065,995081
2360,7080,952730
2365,7095,1113550
2370,7110,936098
2375,7125,991995
2380,7140,980868
2385,7155,1036275
2390,7170,1072804
2395,7185,1318965
2400,7200,1321253
2405,7215,1702503
2410,7230,1628064
2415,7245,1621222
2420,7260,1376762
2425,7275,1313347
2430,7290,1637324
2435,7305,1378833
2440,7320,1337663
2445,7335,1256487
2450,7350,1290599
2455,7365,1371242
2460,7380,1617326
2465,7395,1241844
2470,7410,1468451
2475,7425,1314641
2480,7440,1649887
2485,7455,1266425
2490,7470,1333132
2495,7485,1370868
2500,7500,1358670
2505,7515,1489935
2510,7530,1649900
2515,7545,1293212
2520,7560,1260054
2525,7575,1267152
2530,7590,1999976
2535,7605,1796811
2540,7620,1265449
2545,7635,1429053
2550,7650,1426216
2555,7665,1323281
2560,7680,1371332
2565,7695,1303603
2570,7710,1339542
2575,7725,1458208
2580,7740,1376952
2585,7755,1283454
2590,7770,1408637
2595,7785,1620990
2600,7800,1336913
2605,7815,1489119
2610,7830,1953620
2615,7845,1380559
2620,7860,1586053
2625,7875,1381930
2630,7890,1661445
2635,7905,1274089
2640,7920,1545682
2645,7935,1813129
2650,7950,1746684
2655,7965,1551082
2660,7980,1669090
2665,7995,1320028
2670,8010,1778610
2675,8025,1387563
2680,8040,1339669
2685,8055,1828039
2690,8070,1463731
2695,8085,1359246
2700,8100,1788368
2705,8115,1892205
2710,8130,1428973
2715,8145,1759689
2720,8160,2063362
2725,8175,1333914
2730,8190,1370961
2735,8205,1481581
2740,8220,1853623
2745,8235,1158676
2750,8250,1074377
2755,8265,1051497
2760,8280,1389799
2765,8295,1178089
2770,8310,1118539
2775,8325,1245435
2780,8340,1290853
2785,8355,1134027
2790,8370,1217018
2795,8385,1191196
2800,8400,1222648
2805,8415,1135321
2810,8430,1103151
2815,8445,1200799
2820,8460,1199274
2825,8475,1086594
2830,8490,1815615
2835,8505,1243587
2840,8520,1237878
2845,8535,1157355
2850,8550,1666606
2855,8565,1227192
2860,8580,1157450
2865,8595,1224814
2870,8610,1190176
2875,8625,1550155
2880,8640,1263791
2885,8655,1281905
2890,8670,1300612
2895,8685,1258572
2900,8700,1126770
2905,8715,1234258
2910,8730,1145237
2915,8745,1160163
2920,8760,1750853
2925,8775,1199474
2930,8790,1249350
2935,8805,1182357
2940,8820,1167773
2945,8835,1240605
2950,8850,1147288
2955,8865,1159516
2960,8880,1247173
2965,8895,1249414
2970,8910,1191441
2975,8925,1582283
2980,8940,1315818
2985,8955,1307526
2990,8970,1212037
2995,8985,1777379
3000,9000,1284080
