n,m,cmin,cmax,dinic
50,350,1,1,103052
55,385,1,1,68847
60,420,1,1,63214
65,455,1,1,70102
70,490,1,1,65344
75,525,1,1,74676
80,560,1,1,96458
85,595,1,1,78412
90,630,1,1,108810
95,665,1,1,85444
100,700,1,1,113406
105,735,1,1,92397
110,770,1,1,100499
115,805,1,1,120005
120,840,1,1,141735
125,875,1,1,111806
130,910,1,1,226171
135,945,1,1,150005
140,980,1,1,143062
145,1015,1,1,157275
150,1050,1,1,189553
155,1085,1,1,205200
160,1120,1,1,219632
165,1155,1,1,217862
170,1190,1,1,271292
175,1225,1,1,301145
180,1260,1,1,201520
185,1295,1,1,235402
190,1330,1,1,253015
195,1365,1,1,261883
200,1400,1,1,215684
205,1435,1,1,222631
210,1470,1,1,223500
215,1505,1,1,282238
220,1540,1,1,240931
225,1575,1,1,240132
230,1610,1,1,269031
235,1645,1,1,374554
240,1680,1,1,407816
245,1715,1,1,672461
250,1750,1,1,622832
255,1785,1,1,553531
260,1820,1,1,430556
265,1855,1,1,381908
270,1890,1,1,402468
275,1925,1,1,405569
280,1960,1,1,389998
285,1995,1,1,369702
290,2030,1,1,368289
295,2065,1,1,409687
300,2100,1,1,409444
305,2135,1,1,355809
310,2170,1,1,587393
315,2205,1,1,425491
320,2240,1,1,431978
325,2275,1,1,425140
330,2310,1,1,372840
335,2345,1,1,385040
340,2380,1,1,530883
345,2415,1,1,385560
350,2450,1,1,633517
355,2485,1,1,689833
360,2520,1,1,701602
365,2555,1,1,1007226
370,2590,1,1,803537
375,2625,1,1,444094
380,2660,1,1,452828
385,2695,1,1,481324
390,2730,1,1,586994
395,2765,1,1,610461
400,2800,1,1,464386
405,2835,1,1,454207
410,2870,1,1,625727
415,2905,1,1,742305
420,2940,1,1,396468
425,2975,1,1,398359
430,3010,1,1,490211
435,3045,1,1,495021
440,3080,1,1,708711
445,3115,1,1,756387
450,3150,1,1,629587
455,3185,1,1,556539
460,3220,1,1,641878
465,3255,1,1,611061
470,3290,1,1,836996
475,3325,1,1,789033
480,3360,1,1,553144
485,3395,1,1,505177
490,3430,1,1,673658
495,3465,1,1,477342
500,3500,1,1,641740
505,3535,1,1,665520
510,3570,1,1,905992
515,3605,1,1,1151236
520,3640,1,1,791702
525,3675,1,1,659153
530,3710,1,1,617532
535,3745,1,1,514024
540,3780,1,1,478155
545,3815,1,1,643543
550,3850,1,1,765113
555,3885,1,1,778059
560,3920,1,1,666243
565,3955,1,1,661845
570,3990,1,1,616991
575,4025,1,1,845032
580,4060,1,1,1319544
585,4095,1,1,845938
590,4130,1,1,900463
595,4165,1,1,809749
600,4200,1,1,660992
605,4235,1,1,1469899
610,4270,1,1,825785
615,4305,1,1,895882
620,4340,1,1,853043
625,4375,1,1,1109219
630,4410,1,1,1547217
635,4445,1,1,815532
640,4480,1,1,1089247
645,4515,1,1,804262
650,4550,1,1,957004
655,4585,1,1,1390438
660,4620,1,1,983452
665,4655,1,1,801178
670,4690,1,1,779404
675,4725,1,1,820163
680,4760,1,1,1433582
685,4795,1,1,894394
690,4830,1,1,1062449
695,4865,1,1,860862
700,4900,1,1,1030166
705,4935,1,1,846409
710,4970,1,1,836029
715,5005,1,1,917570
720,5040,1,1,902428
725,5075,1,1,2077241
730,5110,1,1,951199
735,5145,1,1,1033634
740,5180,1,1,1610447
745,5215,1,1,1380578
750,5250,1,1,1075818
755,5285,1,1,892020
760,5320,1,1,965171
765,5355,1,1,1792419
770,5390,1,1,942093
775,5425,1,1,923846
780,5460,1,1,976431
785,5495,1,1,767878
790,5530,1,1,851830
795,5565,1,1,1094790
800,5600,1,1,877091
805,5635,1,1,891705
810,5670,1,1,1552546
815,5705,1,1,903924
820,5740,1,1,749412
825,5775,1,1,891332
830,5810,1,1,873800
835,5845,1,1,826066
840,5880,1,1,991390
845,5915,1,1,936847
850,5950,1,1,1059759
855,5985,1,1,1294883
860,6020,1,1,1017451
865,6055,1,1,933675
870,6090,1,1,990600
875,6125,1,1,2748530
880,6160,1,1,1015487
885,6195,1,1,990774
890,6230,1,1,2323328
895,6265,1,1,1000613
900,6300,1,1,1139026
905,6335,1,1,973910
910,6370,1,1,887916
915,6405,1,1,1071553
920,6440,1,1,837668
925,6475,1,1,964836
930,6510,1,1,952330
935,6545,1,1,1399841
940,6580,1,1,886044
945,6615,1,1,1100291
950,6650,1,1,1472348
955,6685,1,1,1067802
960,6720,1,1,967132
965,6755,1,1,1080441
970,6790,1,1,950914
975,6825,1,1,1681754
980,6860,1,1,1265945
985,6895,1,1,1073010
990,6930,1,1,3467473
995,6965,1,1,1550201
1000,7000,1,1,1168314
1005,7035,1,1,2183190
1010,7070,1,1,1137836
1015,7105,1,1,925660
1020,7140,1,1,950529
1025,7175,1,1,1209983
1030,7210,1,1,1120692
1035,7245,1,1,1398329
1040,7280,1,1,1567054
1045,7315,1,1,1332236
1050,7350,1,1,1395263
1055,7385,1,1,2016842
1060,7420,1,1,1265004
1065,7455,1,1,1256332
1070,7490,1,1,1334865
1075,7525,1,1,1602805
1080,7560,1,1,1354451
1085,7595,1,1,1184508
1090,7630,1,1,2094139
1095,7665,1,1,1620298
1100,7700,1,1,1825489
1105,7735,1,1,1965553
1110,7770,1,1,3065010
1115,7805,1,1,2421866
1120,7840,1,1,1104837
1125,7875,1,1,1359148
1130,7910,1,1,1299876
1135,7945,1,1,1502052
1140,7980,1,1,1938676
1145,8015,1,1,1260971
1150,8050,1,1,4880589
1155,8085,1,1,1427958
1160,8120,1,1,2122172
1165,8155,1,1,2987760
1170,8190,1,1,1860769
1175,8225,1,1,2231922
1180,8260,1,1,1576457
1185,8295,1,1,1753610
1190,8330,1,1,1185067
1195,8365,1,1,1581383
1200,8400,1,1,1416050
1205,8435,1,1,1578784
1210,8470,1,1,1815203
1215,8505,1,1,2341061
1220,8540,1,1,1724682
1225,8575,1,1,1595580
1230,8610,1,1,1696177
1235,8645,1,1,1652514
1240,8680,1,1,2406088
1245,8715,1,1,2941870
1250,8750,1,1,2364186
1255,8785,1,1,2582169
1260,8820,1,1,1850144
1265,8855,1,1,1960723
1270,8890,1,1,1683673
1275,8925,1,1,3986489
1280,8960,1,1,1780021
1285,8995,1,1,3655403
1290,9030,1,1,1416970
1295,9065,1,1,5220364
1300,9100,1,1,1760168
1305,9135,1,1,5635007
1310,9170,1,1,1918697
1315,9205,1,1,2018298
1320,9240,1,1,1833673
1325,9275,1,1,1862652
1330,9310,1,1,1423849
1335,9345,1,1,2450453
1340,9380,1,1,1939298
1345,9415,1,1,1754735
1350,9450,1,1,1818301
1355,9485,1,1,1780673
1360,9520,1,1,1716198
1365,9555,1,1,1867019
1370,9590,1,1,1737268
1375,9625,1,1,2485391
1380,9660,1,1,1686442
1385,9695,1,1,2608851
1390,9730,1,1,1780281
1395,9765,1,1,2093507
1400,9800,1,1,1747401
1405,9835,1,1,1866219
1410,9870,1,1,1556468
1415,9905,1,1,1502283
1420,9940,1,1,2352857
1425,9975,1,1,2108816
1430,10010,1,1,4832707
1435,10045,1,1,2812543
1440,10080,1,1,2898458
1445,10115,1,1,2770089
1450,10150,1,1,2986722
1455,10185,1,1,2770013
1460,10220,1,1,1917854
1465,10255,1,1,2076147
1470,10290,1,1,2074087
1475,10325,1,1,1597675
1480,10360,1,1,1694763
1485,10395,1,1,1961923
1490,10430,1,1,1860145
1495,10465,1,1,1898489
1500,10500,1,1,2067979
1505,10535,1,1,1950454
1510,10570,1,1,2178121
1515,10605,1,1,1867772
1520,10640,1,1,2631636
1525,10675,1,1,2226313
1530,10710,1,1,3354482
1535,10745,1,1,1887609
1540,10780,1,1,2416853
1545,10815,1,1,2305717
1550,10850,1,1,2641149
1555,10885,1,1,2054213
1560,10920,1,1,5281987
1565,10955,1,1,2089660
1570,10990,1,1,3815022
1575,11025,1,1,2916832
1580,11060,1,1,2571948
