n,m,lp_runs,exp_lp
50,150,8,2889720
55,165,6,2255462
60,180,5,2559695
65,195,7,2697369
70,210,3,1958521
75,225,3,1856816
80,240,4,2051037
85,255,3,2204954
90,270,5,2360750
95,285,3,2559215
100,300,3,2061445
105,315,4,2323314
110,330,3,2118951
115,345,3,2171790
120,360,3,2165475
125,375,3,2115156
130,390,3,2740422
135,405,4,3058251
140,420,3,2986459
145,435,1,1885498
150,450,1,1853548
155,465,1,1852854
160,480,1,2188133
165,495,1,1873048
170,510,1,1767643
175,525,1,1760886
180,540,1,2085375
185,555,4,2976667
190,570,3,2549436
195,585,4,3422391
200,600,4,3173032
205,615,4,2819410
210,630,4,3111862
215,645,5,3549277
220,660,4,3354266
225,675,3,2863151
230,690,3,2976529
235,705,6,3694743
240,720,4,3380123
245,735,5,3505625
250,750,4,3170872
255,765,5,4134979
260,780,7,4891221
265,795,7,5049326
270,810,11,6259942
275,825,5,3922870
280,840,9,6110274
285,855,10,6137307
290,870,6,4822366
295,885,12,7241480
300,900,7,5116023
305,915,7,5434342
310,930,5,4541996
315,945,5,4322926
320,960,3,3771769
325,975,4,4138775
330,990,1,3426972
335,1005,3,3777137
340,1020,3,4185827
345,1035,1,3178857
350,1050,3,3697399
355,1065,3,3784794
360,1080,3,3954479
365,1095,4,4333082
370,1110,4,4195458
375,1125,3,3806664
380,1140,5,4889699
385,1155,4,4402704
390,1170,2,3568686
395,1185,5,4747629
400,1200,2,3609809
405,1215,3,4049869
410,1230,4,4538223
415,1245,2,3739919
420,1260,2,3690707
425,1275,4,4565475
430,1290,3,4416816
435,1305,6,5537104
440,1320,10,7918122
445,1335,4,4718522
450,1350,11,8341379
455,1365,9,9369087
460,1380,5,5490325
465,1395,5,5606023
470,1410,8,7906310
475,1425,7,7203343
480,1440,8,7892474
485,1455,5,6380837
490,1470,4,6181025
495,1485,1,3706724
500,1500,4,5587208
505,1515,4,6430024
510,1530,5,6845522
515,1545,6,7453968
520,1560,7,7344844
525,1575,1,3924705
530,1590,4,5810302
535,1605,4,5523506
540,1620,4,5655928
545,1635,4,5670314
550,1650,3,5209880
555,1665,1,4267016
560,1680,3,5349345
565,1695,4,5591477
570,1710,4,5862509
575,1725,5,6498894
580,1740,1,4270413
585,1755,1,4174231
590,1770,5,6754149
595,1785,4,6083919
600,1800,5,6800313
605,1815,5,6801707
610,1830,1,4642526
615,1845,1,4716721
620,1860,1,5089485
625,1875,1,4687625
630,1890,1,4654522
635,1905,1,5203894
640,1920,1,4707898
645,1935,1,4904148
650,1950,1,5236895
655,1965,1,5134506
660,1980,1,4874486
665,1995,1,5486529
670,2010,1,4993204
675,2025,1,5540179
680,2040,1,5374733
685,2055,1,4904367
690,2070,1,5208804
695,2085,1,5331511
700,2100,1,5232393
705,2115,1,4957078
710,2130,1,5031730
715,2145,1,4981757
720,2160,1,5211676
725,2175,1,5113322
730,2190,1,4993078
735,2205,1,5238359
740,2220,1,5152173
745,2235,1,5074989
750,2250,1,5300159
755,2265,1,5024941
760,2280,1,5445180
765,2295,1,5266443
770,2310,1,5388762
775,2325,1,5425259
780,2340,1,5398686
785,2355,1,6030652
790,2370,1,6783845
795,2385,1,5713970
800,2400,1,7102541
805,2415,1,5653924
810,2430,1,6443643
815,2445,3,7948306
820,2460,1,6548834
825,2475,4,9136828
830,2490,1,9590135
835,2505,3,8064678
840,2520,3,8221065
845,2535,4,11025252
850,2550,4,9250829
855,2565,3,7903465
860,2580,5,9126958
865,2595,1,6195675
870,2610,3,7671271
875,2625,1,5968482
880,2640,1,5991217
885,2655,1,6383106
890,2670,4,8569439
895,2685,1,6455807
900,2700,4,9961504
905,2715,1,7211390
910,2730,6,11631205
915,2745,1,6744733
920,2760,3,9403177
925,2775,1,6896259
930,2790,4,13778274
935,2805,1,7906900
940,2820,3,9229393
945,2835,1,7646122
950,2850,4,9562162
955,2865,1,7129185
960,2880,3,8805216
965,2895,3,9230140
970,2910,4,9713270
975,2925,3,8631678
980,2940,1,6939645
985,2955,4,9669344
990,2970,1,7054626
995,2985,4,10044764
1000,3000,1,7201325
1005,3015,5,12464819
1010,3030,1,7342623
1015,3045,5,11830628
1020,3060,1,8282747
1025,3075,1,7755662
1030,3090,1,8291904
1035,3105,4,11988741
1040,3120,1,8844577
1045,3135,5,12974173
1050,3150,1,8175243
1055,3165,5,11338022
1060,3180,1,7368673
1065,3195,6,13563108
1070,3210,1,8089971
1075,3225,1,7654306
1080,3240,1,8344314
1085,3255,4,10688688
1090,3270,1,8073983
1095,3285,4,11145878
1100,3300,3,12063783
1105,3315,1,9385348
1110,3330,5,13930406
1115,3345,5,13900539
1120,3360,3,11384660
1125,3375,5,15311421
1130,3390,4,12255056
1135,3405,3,11908129
1140,3420,4,11117870
1145,3435,4,11657066
1150,3450,5,12429049
1155,3465,5,13279550
1160,3480,4,11544563
1165,3495,4,11964582
1170,3510,4,12140289
1175,3525,4,14883913
1180,3540,5,15198672
1185,3555,4,13757485
1190,3570,5,14893793
1195,3585,4,13884845
1200,3600,4,12724948
1205,3615,3,12114788
1210,3630,4,13135002
1215,3645,4,12470205
1220,3660,4,12040870
1225,3675,5,13407413
1230,3690,5,13763599
1235,3705,5,13366187
1240,3720,1,8750231
1245,3735,5,15224554
1250,3750,4,13530604
1255,3765,5,15114790
1260,3780,3,15332661
1265,3795,4,14886391
1270,3810,4,13846017
1275,3825,3,13434866
1280,3840,4,12816728
1285,3855,5,13779208
1290,3870,5,14031798
1295,3885,7,16625741
1300,3900,4,12909259
1305,3915,5,14111126
1310,3930,12,27011441
1315,3945,11,26942919
1320,3960,6,18721824
1325,3975,10,23198543
1330,3990,6,17876193
1335,4005,7,17190717
1340,4020,6,15857771
1345,4035,9,19454716
1350,4050,6,15576695
1355,4065,11,23461027
1360,4080,9,23276760
1365,4095,7,18955945
1370,4110,9,26643812
1375,4125,9,21451249
1380,4140,6,17149221
1385,4155,12,23853546
1390,4170,6,16089716
1395,4185,9,27942182
1400,4200,9,20704451
1405,4215,9,23103375
1410,4230,10,24592145
1415,4245,5,17473182
1420,4260,8,22288700
1425,4275,13,30001618
1430,4290,10,22815632
1435,4305,8,21526092
1440,4320,10,23306945
1445,4335,12,26292486
1450,4350,10,24894133
1455,4365,10,25770277
1460,4380,7,19954283
1465,4395,6,19240784
1470,4410,9,21985496
1475,4425,8,20260667
1480,4440,10,23834695
1485,4455,7,27148119
1490,4470,4,18068434
1495,4485,11,28372681
1500,4500,9,24431019
1505,4515,9,25020760
1510,4530,11,25489433
1515,4545,4,15718512
1520,4560,10,24061054
1525,4575,10,24779925
1530,4590,8,21713377
1535,4605,13,36226811
1540,4620,3,15885217
1545,4635,3,14201734
1550,4650,4,17013477
1555,4665,4,15651268
1560,4680,5,16909899
1565,4695,3,14065060
1570,4710,5,17128981
1575,4725,4,15941562
1580,4740,3,14561948
1585,4755,3,16153839
1590,4770,4,17043430
1595,4785,4,18211979
1600,4800,5,20024310
1605,4815,5,18990588
1610,4830,5,18783894
1615,4845,3,14673074
1620,4860,5,17469980
1625,4875,3,14879706
1630,4890,5,17917735
1635,4905,4,16366671
1640,4920,6,21548483
1645,4935,3,15887520
1650,4950,4,18196955
1655,4965,5,21421105
1660,4980,4,17220521
1665,4995,4,18198123
1670,5010,3,14899885
1675,5025,6,20137006
1680,5040,4,16726742
1685,5055,4,16589096
1690,5070,3,15206824
1695,5085,4,18765937
