n,m,dinic
1000,1000,174880
1000,1100,183437
1000,1200,200430
1000,1300,294426
1000,1400,321415
1000,1500,336711
1000,1600,474364
1000,1700,364176
1000,1800,493337
1000,1900,509165
1000,2000,436548
1000,2100,365545
1000,2200,386398
1000,2300,423448
1000,2400,437337
1000,2500,466303
1000,2600,423482
1000,2700,490237
1000,2800,442653
1000,2900,494627
1000,3000,528250
1000,3100,495616
1000,3200,561038
1000,3300,535908
1000,3400,496685
1000,3500,558715
1000,3600,562958
1000,3700,943946
1000,3800,685953
1000,3900,701853
1000,4000,714179
1000,4100,741196
1000,4200,761668
1000,4300,814315
1000,4400,786810
1000,4500,804305
1000,4600,819013
1000,4700,910668
1000,4800,848538
1000,4900,753742
1000,5000,845478
1000,5100,862198
1000,5200,799818
1000,5300,1067668
1000,5400,1075000
1000,5500,933937
1000,5600,885783
1000,5700,841481
1000,5800,924544
1000,5900,929294
1000,6000,907059
1000,6100,1072665
1000,6200,939127
1000,6300,914119
1000,6400,959824
1000,6500,964151
1000,6600,939592
1000,6700,928542
1000,6800,1049536
1000,6900,982785
1000,7000,1020593
1000,7100,992115
1000,7200,1011105
1000,7300,1021135
1000,7400,1047665
1000,7500,1264204
1000,7600,1086023
1000,7700,803920
1000,7800,843575
1000,7900,836641
1000,8000,885328
1000,8100,826572
1000,8200,967459
1000,8300,973421
1000,8400,1132720
1000,8500,1114939
1000,8600,1089473
1000,8700,1178143
1000,8800,1132366
1000,8900,1194520
1000,9000,1230023
1000,9100,1147618
1000,9200,1186875
1000,9300,1787967
1000,9400,1086842
1000,9500,1195796
1000,9600,1081025
1000,9700,1103893
1000,9800,1102070
1000,9900,1123125
1000,10000,1064352
1000,10100,1058812
1000,10200,1273592
1000,10300,1171743
1000,10400,1209469
1000,10500,1246556
1000,10600,1352161
1000,10700,1149535
1000,10800,1156852
1000,10900,1557245
1000,11000,1619650
1000,11100,1471179
1000,11200,1570630
1000,11300,1736571
1000,11400,1644857
1000,11500,1635899
1000,11600,1656205
1000,11700,1518697
1000,11800,1665183
1000,11900,1744459
1000,12000,1425514
1000,12100,2612691
1000,12200,1632028
1000,12300,1426760
1000,12400,1561448
1000,12500,1498170
1000,12600,1581310
1000,12700,1639164
1000,12800,1583523
1000,12900,1603105
1000,13000,1486353
1000,13100,1506938
1000,13200,1655165
1000,13300,1559181
1000,13400,1619028
1000,13500,1632615
1000,13600,1623653
1000,13700,1501708
1000,13800,1646114
1000,13900,1664068
1000,14000,1539960
1000,14100,1619174
1000,14200,1637808
1000,14300,1549008
1000,14400,1626595
1000,14500,1719035
1000,14600,1676071
