n,m,dual_lp
50,500,6001918
55,550,6556539
60,600,9935917
65,650,7717946
70,700,7614007
75,750,8497788
80,800,8788422
85,850,10345505
90,900,11244190
95,950,10731406
100,1000,10996600
105,1050,11844159
110,1100,11126208
115,1150,14494157
120,1200,12010391
125,1250,12003491
130,1300,13527973
135,1350,15270115
140,1400,16015559
145,1450,15441452
150,1500,14625848
155,1550,16052739
160,1600,16251525
165,1650,16924201
170,1700,18457477
175,1750,17186846
180,1800,16802417
185,1850,17018569
190,1900,20188211
195,1950,20614419
200,2000,20340710
205,2050,24794878
210,2100,21323454
215,2150,20397952
220,2200,21445188
225,2250,21928306
230,2300,23464613
235,2350,23264498
240,2400,27520248
245,2450,29081810
250,2500,31234577
255,2550,29280210
260,2600,32210758
265,2650,30822024
270,2700,28731198
275,2750,28470012
280,2800,29245167
285,2850,31148559
290,2900,29636999
295,2950,32484334
300,3000,31119762
305,3050,31396355
310,3100,31181900
315,3150,35179481
320,3200,33620211
325,3250,34865235
330,3300,34107575
335,3350,31785891
340,3400,33919486
345,3450,37102185
350,3500,35706778
355,3550,35229838
360,3600,36965541
365,3650,34366494
370,3700,39843081
375,3750,36454410
380,3800,37408109
385,3850,40578807
390,3900,38288236
395,3950,41101646
400,4000,43071326
405,4050,43437771
410,4100,40388984
415,4150,43158928
420,4200,43317139
425,4250,47368883
430,4300,48106793
435,4350,46400990
440,4400,44403847
445,4450,48475149
450,4500,47212976
455,4550,44042170
460,4600,45967239
465,4650,49795271
470,4700,47866934
475,4750,47621938
480,4800,49713538
485,4850,48578023
490,4900,49375661
495,4950,49481827
500,5000,51208370
505,5050,53814912
510,5100,51071241
515,5150,53619788
520,5200,54539971
525,5250,56542139
530,5300,54462230
535,5350,55347349
540,5400,55941697
545,5450,54196188
550,5500,56677033
555,5550,57118532
560,5600,54849425
565,5650,56270672
570,5700,58489147
575,5750,64182787
580,5800,61368741
585,5850,59212828
590,5900,59325141
595,5950,60188398
600,6000,61531520
605,6050,60553217
610,6100,65688505
615,6150,63030589
620,6200,61500752
625,6250,62327908
630,6300,65805590
635,6350,68241706
640,6400,75367878
645,6450,71488446
650,6500,72869301
655,6550,70501420
660,6600,68198782
665,6650,71051466
670,6700,82079698
675,6750,82076473
680,6800,78316856
685,6850,81041785
690,6900,80343423
695,6950,89391443
700,7000,79494609
705,7050,93142932
710,7100,83986269
715,7150,82709043
720,7200,83656416
725,7250,79195107
730,7300,92893484
735,7350,87751749
740,7400,89960610
745,7450,91524657
750,7500,92157653
755,7550,88361404
760,7600,98982205
