n,m,cmin,cmax,primal_lp
50,300,1,100,23797568
55,330,1,100,6092194
60,360,1,100,5249624
65,390,1,100,3222131
70,420,1,100,3068993
75,450,1,100,4137290
80,480,1,100,3733823
85,510,1,100,4052957
90,540,1,100,4285917
95,570,1,100,3914467
100,600,1,100,4224718
105,630,1,100,5128219
110,660,1,100,5793176
115,690,1,100,5005638
120,720,1,100,5157653
125,750,1,100,5148522
130,780,1,100,6056536
135,810,1,100,6078831
140,840,1,100,6429526
145,870,1,100,6667265
150,900,1,100,7180807
155,930,1,100,7782859
160,960,1,100,7193040
165,990,1,100,7860291
170,1020,1,100,7670794
175,1050,1,100,7961741
180,1080,1,100,8018657
185,1110,1,100,8470787
190,1140,1,100,8187301
195,1170,1,100,9222905
200,1200,1,100,8307349
205,1230,1,100,8972057
210,1260,1,100,10584118
215,1290,1,100,9627143
220,1320,1,100,11618812
225,1350,1,100,10113719
230,1380,1,100,10448995
235,1410,1,100,9366006
240,1440,1,100,11393551
245,1470,1,100,11425455
250,1500,1,100,12463625
255,1530,1,100,10623309
260,1560,1,100,10211273
265,1590,1,100,11134755
270,1620,1,100,12268807
275,1650,1,100,12299673
280,1680,1,100,12549951
285,1710,1,100,12278943
290,1740,1,100,13226923
295,1770,1,100,12682668
300,1800,1,100,13973259
305,1830,1,100,13898407
310,1860,1,100,15364644
315,1890,1,100,14888406
320,1920,1,100,14671588
325,1950,1,100,14679014
330,1980,1,100,16320771
335,2010,1,100,17949770
340,2040,1,100,15551660
345,2070,1,100,16321732
350,2100,1,100,16995437
355,2130,1,100,14485210
360,2160,1,100,14057065
365,2190,1,100,16617639
370,2220,1,100,18554099
375,2250,1,100,18938879
380,2280,1,100,16813744
385,2310,1,100,15815943
390,2340,1,100,17918856
395,2370,1,100,17404246
400,2400,1,100,17814776
405,2430,1,100,18631737
410,2460,1,100,20184835
415,2490,1,100,21456080
420,2520,1,100,20262447
425,2550,1,100,19514083
430,2580,1,100,20869547
435,2610,1,100,20902649
440,2640,1,100,21112799
445,2670,1,100,19503633
450,2700,1,100,22313961
455,2730,1,100,23474725
460,2760,1,100,23377504
465,2790,1,100,21760651
470,2820,1,100,22772368
475,2850,1,100,23344515
480,2880,1,100,23083342
485,2910,1,100,21656254
490,2940,1,100,25822899
495,2970,1,100,25623707
500,3000,1,100,25188443
505,3030,1,100,24292635
510,3060,1,100,32801279
515,3090,1,100,25914342
520,3120,1,100,25647413
525,3150,1,100,24962006
530,3180,1,100,29650598
535,3210,1,100,23629749
540,3240,1,100,25346020
545,3270,1,100,22306196
550,3300,1,100,28220208
555,3330,1,100,23160504
560,3360,1,100,28989993
565,3390,1,100,30644721
570,3420,1,100,30492683
575,3450,1,100,29427064
580,3480,1,100,27680214
585,3510,1,100,32807071
590,3540,1,100,27370382
595,3570,1,100,33402841
600,3600,1,100,32220065
605,3630,1,100,30082776
610,3660,1,100,31980726
615,3690,1,100,34438198
620,3720,1,100,36525646
625,3750,1,100,33205461
630,3780,1,100,30298157
635,3810,1,100,32613927
640,3840,1,100,35742958
645,3870,1,100,36194816
650,3900,1,100,35422222
655,3930,1,100,34857395
660,3960,1,100,36255120
665,3990,1,100,35057136
670,4020,1,100,34193306
675,4050,1,100,35273834
680,4080,1,100,31847058
685,4110,1,100,38336331
690,4140,1,100,32781192
695,4170,1,100,33649139
700,4200,1,100,32535573
705,4230,1,100,36903959
710,4260,1,100,33941979
715,4290,1,100,36576504
720,4320,1,100,33560273
725,4350,1,100,36297518
730,4380,1,100,33511137
735,4410,1,100,34897915
740,4440,1,100,40266520
745,4470,1,100,41118933
750,4500,1,100,41324595
755,4530,1,100,38070225
760,4560,1,100,36018407
765,4590,1,100,35897927
770,4620,1,100,36979359
775,4650,1,100,41496863
780,4680,1,100,42383304
785,4710,1,100,47181617
790,4740,1,100,46101249
795,4770,1,100,45177936
800,4800,1,100,47632938
805,4830,1,100,42170609
810,4860,1,100,47001736
815,4890,1,100,47024693
820,4920,1,100,42950477
825,4950,1,100,45011541
830,4980,1,100,47988813
835,5010,1,100,45362618
840,5040,1,100,48610401
845,5070,1,100,45776184
850,5100,1,100,44604729
855,5130,1,100,48599080
860,5160,1,100,48215656
865,5190,1,100,46827892
870,5220,1,100,50045644
875,5250,1,100,46552681
880,5280,1,100,48090780
885,5310,1,100,56299376
890,5340,1,100,48035817
895,5370,1,100,63121320
900,5400,1,100,54851701
905,5430,1,100,51362096
910,5460,1,100,54912188
915,5490,1,100,52008307
920,5520,1,100,51423990
925,5550,1,100,56577700
930,5580,1,100,46731720
935,5610,1,100,51770257
940,5640,1,100,57722515
945,5670,1,100,55826971
950,5700,1,100,62267152
955,5730,1,100,63070066
960,5760,1,100,53938474
965,5790,1,100,59218758
970,5820,1,100,56858759
975,5850,1,100,58896878
980,5880,1,100,62897700
985,5910,1,100,55113033
990,5940,1,100,63715841
995,5970,1,100,58499656
1000,6000,1,100,52217074
1005,6030,1,100,56932496
1010,6060,1,100,80382141
1015,6090,1,100,64453448
1020,6120,1,100,71436560
1025,6150,1,100,66689075
1030,6180,1,100,63303345
1035,6210,1,100,78001186
1040,6240,1,100,68292279
1045,6270,1,100,67160860
1050,6300,1,100,64723014
1055,6330,1,100,66499960
1060,6360,1,100,70372829
1065,6390,1,100,73879076
1070,6420,1,100,72197122
1075,6450,1,100,69937436
1080,6480,1,100,73541448
1085,6510,1,100,68166245
1090,6540,1,100,79590758
1095,6570,1,100,80143996
1100,6600,1,100,65917414
1105,6630,1,100,69209708
1110,6660,1,100,67755726
1115,6690,1,100,73962965
1120,6720,1,100,79532762
1125,6750,1,100,78100685
1130,6780,1,100,90900220
1135,6810,1,100,76830045
1140,6840,1,100,82492908
1145,6870,1,100,85939580
1150,6900,1,100,75083578
1155,6930,1,100,80774137
1160,6960,1,100,85009399
1165,6990,1,100,89838115
1170,7020,1,100,78261457
1175,7050,1,100,86681230
1180,7080,1,100,90543064
1185,7110,1,100,82271180
1190,7140,1,100,75258768
1195,7170,1,100,81138657
1200,7200,1,100,100783752
1205,7230,1,100,118046920
1210,7260,1,100,97393899
1215,7290,1,100,80501140
1220,7320,1,100,81644260
1225,7350,1,100,88705844
1230,7380,1,100,100473920
1235,7410,1,100,107410423
1240,7440,1,100,89463197
1245,7470,1,100,96115629
1250,7500,1,100,97693102
1255,7530,1,100,97843323
1260,7560,1,100,97670048
1265,7590,1,100,109909152
1270,7620,1,100,111553139
1275,7650,1,100,94567057
1280,7680,1,100,111771816
1285,7710,1,100,114750712
1290,7740,1,100,97186644
1295,7770,1,100,122147703
1300,7800,1,100,112126025
1305,7830,1,100,102872125
1310,7860,1,100,93249246
1315,7890,1,100,102033950
1320,7920,1,100,100067928
1325,7950,1,100,109959437
1330,7980,1,100,109201666
1335,8010,1,100,99349472
1340,8040,1,100,95624111
1345,8070,1,100,113858551
1350,8100,1,100,127235390
1355,8130,1,100,125136630
1360,8160,1,100,107137864
1365,8190,1,100,110660168
1370,8220,1,100,139813941
1375,8250,1,100,117490551
1380,8280,1,100,125300291
1385,8310,1,100,106330531
1390,8340,1,100,114325046
1395,8370,1,100,108041612
1400,8400,1,100,104491759
1405,8430,1,100,128534874
1410,8460,1,100,122063627
1415,8490,1,100,123519049
1420,8520,1,100,112941282
1425,8550,1,100,115459676
1430,8580,1,100,136745008
1435,8610,1,100,120408160
1440,8640,1,100,130846346
1445,8670,1,100,134174354
1450,8700,1,100,114342093
1455,8730,1,100,123739246
1460,8760,1,100,123341679
1465,8790,1,100,121006640
1470,8820,1,100,131756352
1475,8850,1,100,128583693
1480,8880,1,100,134702002
1485,8910,1,100,139599069
1490,8940,1,100,127336905
1495,8970,1,100,144095372
1500,9000,1,100,145801019
1505,9030,1,100,136394315
1510,9060,1,100,148280839
1515,9090,1,100,182244546
1520,9120,1,100,134921771
1525,9150,1,100,121240707
1530,9180,1,100,120325209
1535,9210,1,100,153591621
1540,9240,1,100,145216483
1545,9270,1,100,122123482
1550,9300,1,100,105289678
1555,9330,1,100,146261270
1560,9360,1,100,125153521
1565,9390,1,100,184617829
1570,9420,1,100,164465159
1575,9450,1,100,129135903
1580,9480,1,100,158987636
1585,9510,1,100,130119069
1590,9540,1,100,130560155
1595,9570,1,100,151773068
1600,9600,1,100,135175053
1605,9630,1,100,138302088
1610,9660,1,100,159800612
1615,9690,1,100,168766460
