n,m,cmin,cmax,primal_lp
1110,11100,1,100,118431096
1115,11150,1,100,114759936
1120,11200,1,100,110702665
1125,11250,1,100,130532532
1130,11300,1,100,100425577
1135,11350,1,100,136186638
1140,11400,1,100,141154062
1145,11450,1,100,115142982
1150,11500,1,100,128884794
1155,11550,1,100,105570142
1160,11600,1,100,126354418
1165,11650,1,100,116989759
1170,11700,1,100,140511870
1175,11750,1,100,144413494
1180,11800,1,100,112029121
1185,11850,1,100,123629993
1190,11900,1,100,121851657
1195,11950,1,100,133482516
1200,12000,1,100,129995385
1205,12050,1,100,167677888
1210,12100,1,100,106848543
1215,12150,1,100,142344381
1220,12200,1,100,130086642
1225,12250,1,100,143348688
1230,12300,1,100,147424840
1235,12350,1,100,135217812
1240,12400,1,100,161983550
1245,12450,1,100,166359001
1250,12500,1,100,160429223
1255,12550,1,100,170546405
1260,12600,1,100,145997821
1265,12650,1,100,134675408
1270,12700,1,100,135872808
1275,12750,1,100,135381975
1280,12800,1,100,153577247
1285,12850,1,100,166878420
1290,12900,1,100,148994667
1295,12950,1,100,160941891
1300,13000,1,100,159157334
1305,13050,1,100,162174714
1310,13100,1,100,163259676
1315,13150,1,100,150949052
1320,13200,1,100,158282273
1325,13250,1,100,149582417
1330,13300,1,100,157336113
1335,13350,1,100,143995546
1340,13400,1,100,133752877
1345,13450,1,100,171283641
1350,13500,1,100,139130870
1355,13550,1,100,194462599
1360,13600,1,100,180326618
1365,13650,1,100,183345103
1370,13700,1,100,183707583
1375,13750,1,100,195544889
1380,13800,1,100,199767250
1385,13850,1,100,197673823
1390,13900,1,100,191450053
1395,13950,1,100,171182663
1400,14000,1,100,176677159
1405,14050,1,100,176533630
1410,14100,1,100,193414398
1415,14150,1,100,196339166
1420,14200,1,100,171972359
1425,14250,1,100,168688550
1430,14300,1,100,165027802
1435,14350,1,100,157580877
1440,14400,1,100,169379433
1445,14450,1,100,166365744
1450,14500,1,100,154912789
1455,14550,1,100,201456729
1460,14600,1,100,174001342
1465,14650,1,100,152305414
1470,14700,1,100,151104074
1475,14750,1,100,171694357
1480,14800,1,100,157586910
1485,14850,1,100,212517727
1490,14900,1,100,200138319
1495,14950,1,100,194504824
1500,15000,1,100,203679073
1505,15050,1,100,190651278
1510,15100,1,100,260128796
1515,15150,1,100,227687856
1520,15200,1,100,210424045
1525,15250,1,100,251711561
1530,15300,1,100,259983007
1535,15350,1,100,221265262
1540,15400,1,100,234610602
1545,15450,1,100,270123394
1550,15500,1,100,212412074
1555,15550,1,100,231081051
1560,15600,1,100,337091546
1565,15650,1,100,320043007
1570,15700,1,100,266819714
1575,15750,1,100,235751159
1580,15800,1,100,234250696
1585,15850,1,100,304404372
1590,15900,1,100,311050902
1595,15950,1,100,211639432
1600,16000,1,100,266087599
1605,16050,1,100,257599253
1610,16100,1,100,279582036
1615,16150,1,100,237121404
1620,16200,1,100,245068721
1625,16250,1,100,269913026
1630,16300,1,100,243366352
1635,16350,1,100,295211472
1640,16400,1,100,256151519
1645,16450,1,100,252329917
1650,16500,1,100,275916870
1655,16550,1,100,287134112
1660,16600,1,100,265327089
1665,16650,1,100,246757613
1670,16700,1,100,234936361
1675,16750,1,100,266663602
1680,16800,1,100,250254895
1685,16850,1,100,265655108
1690,16900,1,100,301955385
1695,16950,1,100,269168033
1700,17000,1,100,401758352
1705,17050,1,100,241049799
1710,17100,1,100,249725753
1715,17150,1,100,261333740
1720,17200,1,100,252458352
1725,17250,1,100,301505978
1730,17300,1,100,275992721
1735,17350,1,100,254914672
1740,17400,1,100,270725034
1745,17450,1,100,277205623
1750,17500,1,100,305414191
1755,17550,1,100,345062884
1760,17600,1,100,284277318
1765,17650,1,100,329978379
1770,17700,1,100,282531229
1775,17750,1,100,348820878
1780,17800,1,100,265228996
1785,17850,1,100,277021016
1790,17900,1,100,323230671
1795,17950,1,100,287495350
1800,18000,1,100,268436853
1805,18050,1,100,281847805
1810,18100,1,100,278041819
1815,18150,1,100,423352208
1820,18200,1,100,278420053
1825,18250,1,100,359212004
1830,18300,1,100,268259138
1835,18350,1,100,362420021
1840,18400,1,100,364248363
1845,18450,1,100,412144265
1850,18500,1,100,477920361
1855,18550,1,100,347675614
1860,18600,1,100,339619692
1865,18650,1,100,332364127
1870,18700,1,100,387816010
1875,18750,1,100,506259750
1880,18800,1,100,327023856
1885,18850,1,100,336515690
1890,18900,1,100,296803464
1895,18950,1,100,313700282
1900,19000,1,100,276692602
1905,19050,1,100,266510567
1910,19100,1,100,344155327
1915,19150,1,100,330537570
1920,19200,1,100,329554569
1925,19250,1,100,338803961
1930,19300,1,100,401216751
1935,19350,1,100,329950791
1940,19400,1,100,386639696
1945,19450,1,100,402074808
1950,19500,1,100,386134798
1955,19550,1,100,316005221
1960,19600,1,100,337227329
1965,19650,1,100,323753785
1970,19700,1,100,377343883
1975,19750,1,100,418602399
1980,19800,1,100,336304624
1985,19850,1,100,287168220
1990,19900,1,100,382012762
1995,19950,1,100,383554397
2000,20000,1,100,295399907
2005,20050,1,100,321393133
2010,20100,1,100,316728601
2015,20150,1,100,382248294
2020,20200,1,100,331859450
2025,20250,1,100,333546029
2030,20300,1,100,385962974
2035,20350,1,100,392156824
2040,20400,1,100,342066468
2045,20450,1,100,337368836
2050,20500,1,100,412302080
2055,20550,1,100,348631149
2060,20600,1,100,377427070
2065,20650,1,100,355993090
2070,20700,1,100,410574469
2075,20750,1,100,353899162
2080,20800,1,100,346600847
2085,20850,1,100,364699503
2090,20900,1,100,350740492
2095,20950,1,100,475567410
2100,21000,1,100,397682199
2105,21050,1,100,382507373
2110,21100,1,100,403282786
2115,21150,1,100,376678580
2120,21200,1,100,366354714
2125,21250,1,100,391298389
2130,21300,1,100,367370016
2135,21350,1,100,338957010
2140,21400,1,100,441099842
2145,21450,1,100,367569511
2150,21500,1,100,384149696
2155,21550,1,100,360676131
2160,21600,1,100,441996894
2165,21650,1,100,374986516
2170,21700,1,100,404602429
2175,21750,1,100,408559056
2180,21800,1,100,424660192
2185,21850,1,100,416916092
2190,21900,1,100,364671373
2195,21950,1,100,372294683
2200,22000,1,100,405930796
2205,22050,1,100,423554048
2210,22100,1,100,396338168
2215,22150,1,100,439792343
2220,22200,1,100,335662049
2225,22250,1,100,385466730
2230,22300,1,100,416272237
2235,22350,1,100,475116735
2240,22400,1,100,362730283
2245,22450,1,100,470021553
2250,22500,1,100,392357453
2255,22550,1,100,353849545
2260,22600,1,100,476398470
2265,22650,1,100,454344087
2270,22700,1,100,389752755
2275,22750,1,100,420121377
2280,22800,1,100,384503394
2285,22850,1,100,485640776
2290,22900,1,100,394662179
2295,22950,1,100,382680497
2300,23000,1,100,420247051
2305,23050,1,100,436418323
2310,23100,1,100,404365476
2315,23150,1,100,400507973
2320,23200,1,100,388306781
2325,23250,1,100,485059047
2330,23300,1,100,435360651
2335,23350,1,100,445339690
2340,23400,1,100,510404306
2345,23450,1,100,442208339
2350,23500,1,100,427769236
2355,23550,1,100,501475469
2360,23600,1,100,501545388
2365,23650,1,100,439762627
2370,23700,1,100,384382053
2375,23750,1,100,407986486
2380,23800,1,100,398812956
2385,23850,1,100,426234608
2390,23900,1,100,442977340
2395,23950,1,100,430265752
2400,24000,1,100,502918566
2405,24050,1,100,454509459
2410,24100,1,100,548066270
2415,24150,1,100,433013601
2420,24200,1,100,555518739
2425,24250,1,100,461238881
2430,24300,1,100,431720077
2435,24350,1,100,432428133
2440,24400,1,100,442198071
2445,24450,1,100,478071234
2450,24500,1,100,437987409
2455,24550,1,100,461454043
2460,24600,1,100,471792198
2465,24650,1,100,472966969
2470,24700,1,100,412459320
2475,24750,1,100,555817208
2480,24800,1,100,471158114
2485,24850,1,100,514295437
2490,24900,1,100,457598405
2495,24950,1,100,522598985
2500,25000,1,100,460311858
2505,25050,1,100,521450672
2510,25100,1,100,483891130
2515,25150,1,100,489694578
2520,25200,1,100,451479151
2525,25250,1,100,465601329
2530,25300,1,100,466950955
2535,25350,1,100,460389924
2540,25400,1,100,496067098
2545,25450,1,100,565163382
2550,25500,1,100,517928606
2555,25550,1,100,442414089
2560,25600,1,100,477705777
2565,25650,1,100,568379527
2570,25700,1,100,550321738
2575,25750,1,100,536766955
2580,25800,1,100,578383415
2585,25850,1,100,544429201
2590,25900,1,100,479562234
2595,25950,1,100,468797159
2600,26000,1,100,468581974
2605,26050,1,100,488783037
2610,26100,1,100,515755753
2615,26150,1,100,449390936
2620,26200,1,100,653526891
2625,26250,1,100,463049627
2630,26300,1,100,426066372
2635,26350,1,100,379704720
2640,26400,1,100,498047738
2645,26450,1,100,478963015
2650,26500,1,100,425001700
2655,26550,1,100,422968253
2660,26600,1,100,453073736
2665,26650,1,100,407406105
2670,26700,1,100,439765919
2675,26750,1,100,416829291
2680,26800,1,100,411879201
2685,26850,1,100,394667594
2690,26900,1,100,458188155
2695,26950,1,100,415915629
2700,27000,1,100,375927066
2705,27050,1,100,544892006
2710,27100,1,100,448603724
2715,27150,1,100,469302892
2720,27200,1,100,453081886
2725,27250,1,100,478443292
2730,27300,1,100,412000184
2735,27350,1,100,433025651
2740,27400,1,100,403312877
2745,27450,1,100,515793031
2750,27500,1,100,403028458
2755,27550,1,100,430458666
2760,27600,1,100,477723002
2765,27650,1,100,502302174
2770,27700,1,100,462307893
2775,27750,1,100,440194802
2780,27800,1,100,439038202
2785,27850,1,100,448625113
2790,27900,1,100,518219052
2795,27950,1,100,542800534
2800,28000,1,100,713473141
2805,28050,1,100,723021684
2810,28100,1,100,968341764
2815,28150,1,100,770079958
2820,28200,1,100,744861424
2825,28250,1,100,669395955
2830,28300,1,100,752807974
2835,28350,1,100,805760454
2840,28400,1,100,830663255
2845,28450,1,100,594863656
2850,28500,1,100,570611288
2855,28550,1,100,529148887
2860,28600,1,100,537831892
2865,28650,1,100,617809360
2870,28700,1,100,519873820
2875,28750,1,100,612715068
2880,28800,1,100,748454409
2885,28850,1,100,598038696
2890,28900,1,100,627433776
2895,28950,1,100,626485063
2900,29000,1,100,648435846
2905,29050,1,100,569525124
2910,29100,1,100,637636696
2915,29150,1,100,557159981
2920,29200,1,100,561459404
2925,29250,1,100,659511194
2930,29300,1,100,625745490
2935,29350,1,100,558883122
2940,29400,1,100,683310033
2945,29450,1,100,539332523
2950,29500,1,100,628447698
2955,29550,1,100,578445519
2960,29600,1,100,645221691
2965,29650,1,100,706257755
2970,29700,1,100,579417658
2975,29750,1,100,734581206
2980,29800,1,100,656767229
2985,29850,1,100,673061495
2990,29900,1,100,590225749
2995,29950,1,100,556758664
3000,30000,1,100,665856830
