n,m,dinic
100,100,22818
100,200,36411
100,300,60632
100,400,71077
100,500,80152
100,600,77856
100,700,97839
100,800,90556
100,900,92998
100,1000,86467
100,1100,120287
100,1200,127351
100,1300,114348
100,1400,114084
100,1500,132496
100,1600,138669
100,1700,157034
100,1800,160810
100,1900,168046
100,2000,172873
100,2100,147543
100,2200,153808
100,2300,169096
100,2400,173139
100,2500,201908
100,2600,249198
100,2700,177962
100,2800,184180
100,2900,279532
100,3000,233694
100,3100,211881
100,3200,220094
100,3300,226038
100,3400,242792
100,3500,262073
100,3600,241718
100,3700,252514
100,3800,259384
100,3900,261738
100,4000,268243
100,4100,335590
100,4200,485964
100,4300,313546
100,4400,299345
100,4500,495142
100,4600,383501
100,4700,390468
100,4800,392449
100,4900,366264
100,5000,347994
100,5100,345679
100,5200,352437
100,5300,364556
100,5400,375036
100,5500,374980
100,5600,375223
100,5700,468434
100,5800,402616
100,5900,425588
100,6000,385617
100,6100,454778
100,6200,414826
100,6300,421538
100,6400,405438
100,6500,528273
100,6600,423488
100,6700,426091
100,6800,431468
100,6900,644142
100,7000,452397
100,7100,522794
100,7200,462179
100,7300,468982
100,7400,524341
100,7500,527299
100,7600,476732
100,7700,460920
100,7800,436054
100,7900,456384
100,8000,444381
100,8100,448844
100,8200,704792
100,8300,803674
100,8400,538399
100,8500,551397
100,8600,598185
100,8700,547087
100,8800,539988
100,8900,882764
100,9000,841298
100,9100,880049
100,9200,768246
100,9300,547889
100,9400,517566
100,9500,517208
100,9600,624713
100,9700,579579
100,9800,567357
100,9900,473151
100,10000,720205
