n,m,lp_runs,exp_lp
50,600,33,37961068
55,660,26,9923496
60,720,26,9987106
65,780,34,13234695
70,840,19,8649397
75,900,28,11896060
80,960,28,12751011
85,1020,22,10795012
90,1080,21,10688409
95,1140,25,12691940
100,1200,18,10192427
105,1260,20,11465095
110,1320,18,11078820
115,1380,18,11138348
120,1440,31,19656210
125,1500,35,22431026
130,1560,31,21860520
135,1620,30,21318443
140,1680,34,24782905
145,1740,29,20376261
150,1800,29,20498665
155,1860,31,22295447
160,1920,29,21320426
165,1980,31,23513246
170,2040,30,24122147
175,2100,28,24362217
180,2160,38,33532543
185,2220,26,23872481
190,2280,34,28946370
195,2340,41,34819836
200,2400,36,33482839
205,2460,38,37149686
210,2520,34,36704663
215,2580,38,35830527
220,2640,26,26613142
225,2700,30,29342794
230,2760,38,37562048
235,2820,34,35318053
240,2880,35,36656044
245,2940,30,31432519
250,3000,39,40284740
255,3060,38,39866734
260,3120,29,34174142
265,3180,33,38793921
270,3240,27,31064068
275,3300,26,30384114
280,3360,22,26855848
285,3420,25,30410010
290,3480,16,21939522
295,3540,23,32474288
300,3600,17,25661439
305,3660,21,29750573
310,3720,21,29975204
315,3780,22,30066543
320,3840,24,32754098
325,3900,22,31029643
330,3960,22,33300203
335,4020,16,27134636
340,4080,20,30846129
345,4140,19,29970118
350,4200,20,30550019
355,4260,15,24895023
360,4320,16,26450962
365,4380,15,34400866
370,4440,12,24304616
375,4500,12,23893340
380,4560,12,24398978
385,4620,13,24561317
390,4680,12,26057958
395,4740,10,21865168
400,4800,11,22338540
405,4860,13,26620930
410,4920,14,30026680
415,4980,13,28481395
420,5040,13,28030050
425,5100,14,33812147
430,5160,12,29072430
435,5220,13,31288643
440,5280,18,45387366
445,5340,16,39405018
450,5400,16,40269171
455,5460,15,37118288
460,5520,19,43717997
465,5580,18,45166522
470,5640,16,41650160
475,5700,13,33156908
480,5760,13,33887957
485,5820,12,49063012
490,5880,12,45900644
495,5940,12,38613580
500,6000,11,33328316
505,6060,11,32858576
510,6120,14,39864544
515,6180,14,41602534
520,6240,20,58587189
525,6300,17,47142082
530,6360,21,54759793
535,6420,20,47238987
540,6480,16,39166894
545,6540,16,43747624
550,6600,16,41156427
555,6660,20,48008684
560,6720,25,58086193
565,6780,16,43252626
570,6840,14,39492996
575,6900,16,43951917
580,6960,18,45809645
585,7020,15,39599418
590,7080,19,49872511
595,7140,19,51833356
600,7200,24,62977346
605,7260,20,52902298
610,7320,24,61188230
615,7380,20,56659363
620,7440,21,58404286
625,7500,19,50912710
630,7560,17,47992667
635,7620,18,53780571
640,7680,19,57209521
645,7740,24,64534579
650,7800,18,51727206
655,7860,22,65417681
660,7920,17,52905903
665,7980,26,71356505
670,8040,24,67922013
675,8100,17,53585384
680,8160,18,54405625
685,8220,19,56583040
690,8280,24,74131401
695,8340,21,66044046
700,8400,24,70906529
705,8460,19,59722443
710,8520,27,80712252
715,8580,22,68095446
720,8640,22,72698939
725,8700,14,48263134
730,8760,19,62947650
735,8820,21,69016287
740,8880,16,57624810
745,8940,13,49434237
750,9000,17,60840939
755,9060,22,74049490
760,9120,23,80503213
765,9180,20,68199784
770,9240,20,68293408
775,9300,22,77302642
780,9360,18,65619005
785,9420,19,67117596
790,9480,18,66949392
795,9540,22,76622967
800,9600,25,85750859
805,9660,25,89763453
810,9720,22,78860851
815,9780,24,85308853
820,9840,25,92108946
825,9900,28,99021437
830,9960,19,71870309
835,10020,20,78498581
840,10080,25,92141378
845,10140,22,83643053
850,10200,20,81291132
855,10260,27,100618661
860,10320,20,79256296
865,10380,27,104983864
870,10440,21,82786521
875,10500,26,99359553
880,10560,24,97529907
885,10620,23,90241682
890,10680,25,97735751
895,10740,24,98776924
900,10800,29,112896323
905,10860,25,106171345
910,10920,22,91308377
915,10980,26,104072822
920,11040,29,116133318
925,11100,32,140030735
930,11160,28,116006008
935,11220,26,112073167
940,11280,26,109886860
945,11340,29,123299542
950,11400,30,125392105
955,11460,27,117442225
960,11520,37,154059707
965,11580,33,144821611
970,11640,26,112909221
975,11700,28,123468696
980,11760,34,144582906
985,11820,34,149397278
990,11880,32,139682469
995,11940,30,135415752
1000,12000,37,159886136
1005,12060,26,120603398
1010,12120,25,116121053
1015,12180,28,130055716
1020,12240,30,135462309
1025,12300,26,127401032
1030,12360,28,136020417
1035,12420,30,145710150
1040,12480,32,151526387
1045,12540,31,147180516
1050,12600,31,145070614
1055,12660,32,155341106
1060,12720,32,151014807
1065,12780,29,143026825
1070,12840,33,158632504
1075,12900,26,131868544
1080,12960,42,201741111
1085,13020,36,174961362
1090,13080,35,170837226
1095,13140,38,186059426
1100,13200,32,161266212
1105,13260,34,167647849
1110,13320,33,166589303
1115,13380,37,188740198
1120,13440,35,179142173
1125,13500,33,169424307
1130,13560,32,165794649
1135,13620,35,179827367
1140,13680,29,153586956
1145,13740,33,172109721
1150,13800,35,183217012
1155,13860,36,189455133
1160,13920,33,174643083
1165,13980,40,210275623
1170,14040,37,192466249
1175,14100,43,224463459
1180,14160,34,186100339
1185,14220,34,189496074
1190,14280,35,191487185
1195,14340,32,179926150
1200,14400,43,230963413
1205,14460,36,199183144
1210,14520,34,189115942
1215,14580,30,247893504
1220,14640,34,188897404
1225,14700,29,168154066
1230,14760,45,254342697
1235,14820,41,229012990
1240,14880,35,199785226
1245,14940,32,185203013
1250,15000,42,234099629
1255,15060,30,176272419
1260,15120,37,212026625
1265,15180,34,207975017
1270,15240,35,210088140
1275,15300,27,163954924
1280,15360,36,214191760
1285,15420,35,207360636
1290,15480,35,208634239
1295,15540,34,204868270
1300,15600,39,233669566
1305,15660,28,180345203
1310,15720,34,211076781
1315,15780,40,241969484
1320,15840,28,174587440
1325,15900,35,212424904
1330,15960,38,232983653
1335,16020,39,239620178
1340,16080,32,204628491
1345,16140,30,192776367
1350,16200,45,281732525
1355,16260,34,222504572
1360,16320,33,216080621
1365,16380,44,276821487
1370,16440,39,252351174
1375,16500,36,235029216
1380,16560,35,229269873
1385,16620,35,232375360
1390,16680,40,259806762
1395,16740,36,235913460
1400,16800,38,246852621
1405,16860,31,208966626
1410,16920,44,286255993
1415,16980,38,252591939
1420,17040,40,263399396
1425,17100,38,253284857
1430,17160,33,222877968
1435,17220,31,211586670
1440,17280,37,250617114
1445,17340,36,243138534
1450,17400,30,211863576
1455,17460,36,246488372
1460,17520,31,216544005
1465,17580,32,224577340
1470,17640,31,216995000
1475,17700,36,252979620
1480,17760,32,227866376
1485,17820,40,277647433
1490,17880,36,254661085
1495,17940,30,219070508
1500,18000,38,266905692
1505,18060,37,266005186
1510,18120,39,274268290
1515,18180,37,264849718
1520,18240,33,238871738
1525,18300,37,269448254
1530,18360,42,302952717
1535,18420,38,276580995
1540,18480,31,238017155
1545,18540,29,218783527
1550,18600,29,219479490
1555,18660,26,200753751
1560,18720,27,210118096
1565,18780,29,223037203
1570,18840,27,207183177
1575,18900,24,186541597
1580,18960,28,213977489
1585,19020,30,230873618
1590,19080,40,299891043
1595,19140,32,245558300
1600,19200,32,246023132
1605,19260,34,265652455
1610,19320,30,238013695
1615,19380,40,306898427
1620,19440,29,230018601
1625,19500,34,266476488
1630,19560,32,250263899
1635,19620,34,270952747
1640,19680,32,253882163
1645,19740,37,288272378
1650,19800,36,282518814
1655,19860,36,284204065
1660,19920,32,256960491
1665,19980,37,292457484
1670,20040,36,289964944
1675,20100,34,276611838
1680,20160,39,316916790
1685,20220,32,259846397
1690,20280,42,332617496
1695,20340,35,359802440
1700,20400,29,240917932
1705,20460,31,254608964
1710,20520,39,319065089
1715,20580,41,332692656
1720,20640,45,365518975
1725,20700,39,319639910
1730,20760,43,352499388
1735,20820,36,296119385
1740,20880,40,330026551
1745,20940,46,376852560
1750,21000,36,303176528
1755,21060,41,354600260
