n,m,cmin,cmax,dual_lp
720,4320,1,100,45634593
725,4350,1,100,45913073
730,4380,1,100,44085315
735,4410,1,100,45666275
740,4440,1,100,45458441
745,4470,1,100,46902662
750,4500,1,100,46582490
755,4530,1,100,47186750
760,4560,1,100,46816016
765,4590,1,100,46148428
770,4620,1,100,47610556
775,4650,1,100,49895623
780,4680,1,100,45706709
785,4710,1,100,47871588
790,4740,1,100,49301264
795,4770,1,100,47605960
800,4800,1,100,49075091
805,4830,1,100,48764600
810,4860,1,100,46281919
815,4890,1,100,49908051
820,4920,1,100,50014108
825,4950,1,100,51964249
830,4980,1,100,49597798
835,5010,1,100,50606097
840,5040,1,100,51369194
845,5070,1,100,53767268
850,5100,1,100,50082437
855,5130,1,100,53422939
860,5160,1,100,52709557
865,5190,1,100,53737127
870,5220,1,100,53943514
875,5250,1,100,52038756
880,5280,1,100,54928459
885,5310,1,100,50829394
890,5340,1,100,50986027
895,5370,1,100,55113941
900,5400,1,100,53614985
905,5430,1,100,54385010
910,5460,1,100,55147211
915,5490,1,100,59365585
920,5520,1,100,58806346
925,5550,1,100,55953986
930,5580,1,100,58299860
935,5610,1,100,59748209
940,5640,1,100,57347185
945,5670,1,100,59217037
950,5700,1,100,58825162
955,5730,1,100,60355025
960,5760,1,100,59241982
965,5790,1,100,60225955
970,5820,1,100,60325863
975,5850,1,100,60237160
980,5880,1,100,61815691
985,5910,1,100,65955021
990,5940,1,100,60269989
995,5970,1,100,66403316
1000,6000,1,100,63610323
1005,6030,1,100,63813208
1010,6060,1,100,59808696
1015,6090,1,100,65038591
1020,6120,1,100,64251136
1025,6150,1,100,63177082
1030,6180,1,100,65526178
1035,6210,1,100,67527178
1040,6240,1,100,66114208
1045,6270,1,100,65854861
1050,6300,1,100,66340340
1055,6330,1,100,66807215
1060,6360,1,100,66214192
1065,6390,1,100,69111890
1070,6420,1,100,68699754
1075,6450,1,100,69610489
1080,6480,1,100,68788650
1085,6510,1,100,72372119
1090,6540,1,100,68625800
1095,6570,1,100,70141918
1100,6600,1,100,70942494
1105,6630,1,100,67082500
1110,6660,1,100,66026602
1115,6690,1,100,69969804
1120,6720,1,100,71074559
1125,6750,1,100,72910177
1130,6780,1,100,68667105
1135,6810,1,100,72344798
1140,6840,1,100,69977728
1145,6870,1,100,73828682
1150,6900,1,100,70377933
1155,6930,1,100,77810695
1160,6960,1,100,74086087
1165,6990,1,100,74264093
1170,7020,1,100,74751244
1175,7050,1,100,74880943
1180,7080,1,100,75533160
1185,7110,1,100,71522486
1190,7140,1,100,73027030
1195,7170,1,100,76237444
1200,7200,1,100,78315610
1205,7230,1,100,78531772
1210,7260,1,100,80426215
1215,7290,1,100,78575861
1220,7320,1,100,82870244
1225,7350,1,100,87143952
1230,7380,1,100,85133361
1235,7410,1,100,79115569
1240,7440,1,100,79832641
1245,7470,1,100,79235236
1250,7500,1,100,88229857
1255,7530,1,100,81236547
1260,7560,1,100,86866897
1265,7590,1,100,82197248
1270,7620,1,100,99254069
1275,7650,1,100,87337229
1280,7680,1,100,84108586
1285,7710,1,100,83565002
1290,7740,1,100,83673077
1295,7770,1,100,81881071
1300,7800,1,100,85906127
1305,7830,1,100,83767260
1310,7860,1,100,87899326
1315,7890,1,100,81319339
1320,7920,1,100,90352116
1325,7950,1,100,87193248
1330,7980,1,100,90213430
1335,8010,1,100,86225070
1340,8040,1,100,96636876
1345,8070,1,100,89402134
1350,8100,1,100,92378857
1355,8130,1,100,93657462
1360,8160,1,100,91271307
1365,8190,1,100,84120412
1370,8220,1,100,85516161
1375,8250,1,100,88008892
1380,8280,1,100,92369438
1385,8310,1,100,95607122
1390,8340,1,100,90690892
1395,8370,1,100,91718819
1400,8400,1,100,103100614
1405,8430,1,100,104311017
1410,8460,1,100,91365336
1415,8490,1,100,92189167
1420,8520,1,100,97253934
1425,8550,1,100,91140133
1430,8580,1,100,92025237
1435,8610,1,100,93901459
1440,8640,1,100,100469372
1445,8670,1,100,101445721
1450,8700,1,100,105555831
1455,8730,1,100,108078747
1460,8760,1,100,101046230
1465,8790,1,100,91628268
1470,8820,1,100,96624443
1475,8850,1,100,101318485
1480,8880,1,100,98204179
1485,8910,1,100,105746775
1490,8940,1,100,108220651
1495,8970,1,100,176607465
1500,9000,1,100,103986263
1505,9030,1,100,178636817
1510,9060,1,100,199242994
1515,9090,1,100,193240306
1520,9120,1,100,180575362
1525,9150,1,100,169794089
1530,9180,1,100,167134475
1535,9210,1,100,188933379
1540,9240,1,100,187691921
1545,9270,1,100,170436837
1550,9300,1,100,158265613
1555,9330,1,100,194060122
1560,9360,1,100,169284183
1565,9390,1,100,240640586
1570,9420,1,100,206343955
1575,9450,1,100,185779150
1580,9480,1,100,224141741
1585,9510,1,100,186451311
1590,9540,1,100,176820223
1595,9570,1,100,200385043
1600,9600,1,100,189060512
1605,9630,1,100,204620443
1610,9660,1,100,212412384
1615,9690,1,100,223392637
1620,9720,1,100,226108573
1625,9750,1,100,233225963
1630,9780,1,100,201629954
1635,9810,1,100,223475097
1640,9840,1,100,238171148
1645,9870,1,100,250153853
1650,9900,1,100,222590188
1655,9930,1,100,230453542
1660,9960,1,100,193621618
1665,9990,1,100,200250802
1670,10020,1,100,214911888
1675,10050,1,100,330189581
1680,10080,1,100,270265107
1685,10110,1,100,289986126
1690,10140,1,100,262067641
1695,10170,1,100,264965507
1700,10200,1,100,268717927
1705,10230,1,100,216282774
1710,10260,1,100,224158788
1715,10290,1,100,275332727
1720,10320,1,100,219620440
1725,10350,1,100,278712542
1730,10380,1,100,327829590
1735,10410,1,100,297857592
1740,10440,1,100,223822126
1745,10470,1,100,277706042
1750,10500,1,100,271305549
1755,10530,1,100,225947367
1760,10560,1,100,269524335
1765,10590,1,100,287313422
1770,10620,1,100,267031031
1775,10650,1,100,287884313
1780,10680,1,100,285625346
1785,10710,1,100,274420043
1790,10740,1,100,290960407
1795,10770,1,100,240817130
1800,10800,1,100,294520021
1805,10830,1,100,290143654
1810,10860,1,100,281084028
1815,10890,1,100,222545764
1820,10920,1,100,289709411
1825,10950,1,100,295225431
1830,10980,1,100,299629859
1835,11010,1,100,359143263
1840,11040,1,100,351559494
1845,11070,1,100,291056670
1850,11100,1,100,242773461
1855,11130,1,100,291652803
1860,11160,1,100,235781148
1865,11190,1,100,297085116
1870,11220,1,100,400082494
1875,11250,1,100,298639050
1880,11280,1,100,297567502
1885,11310,1,100,301487950
1890,11340,1,100,301922055
1895,11370,1,100,311642611
1900,11400,1,100,248710046
1905,11430,1,100,300656286
1910,11460,1,100,299424767
1915,11490,1,100,302774560
1920,11520,1,100,308765872
1925,11550,1,100,299988556
1930,11580,1,100,315427945
1935,11610,1,100,377913947
1940,11640,1,100,313640600
1945,11670,1,100,307006527
1950,11700,1,100,302210304
1955,11730,1,100,396159782
1960,11760,1,100,261688058
1965,11790,1,100,258747230
1970,11820,1,100,327117759
1975,11850,1,100,320969788
1980,11880,1,100,392026257
1985,11910,1,100,308227709
1990,11940,1,100,324401452
1995,11970,1,100,324330633
2000,12000,1,100,318645670
2005,12030,1,100,389213412
2010,12060,1,100,336110644
2015,12090,1,100,323994528
2020,12120,1,100,329493912
2025,12150,1,100,313940341
2030,12180,1,100,330798460
2035,12210,1,100,322028250
2040,12240,1,100,326227215
2045,12270,1,100,321749589
2050,12300,1,100,323384328
2055,12330,1,100,334820251
2060,12360,1,100,292988047
2065,12390,1,100,335991609
2070,12420,1,100,336441664
2075,12450,1,100,328879081
2080,12480,1,100,341386817
2085,12510,1,100,423809805
2090,12540,1,100,320757861
2095,12570,1,100,421304496
2100,12600,1,100,334913956
2105,12630,1,100,420977420
2110,12660,1,100,443918678
2115,12690,1,100,347099137
2120,12720,1,100,457843492
2125,12750,1,100,327766965
2130,12780,1,100,342465823
2135,12810,1,100,340891904
2140,12840,1,100,339190048
2145,12870,1,100,336922647
2150,12900,1,100,339808815
2155,12930,1,100,351874627
2160,12960,1,100,279204779
2165,12990,1,100,344532542
2170,13020,1,100,352153341
2175,13050,1,100,354580973
2180,13080,1,100,353818342
2185,13110,1,100,457074105
2190,13140,1,100,347451777
2195,13170,1,100,345111286
2200,13200,1,100,355731251
2205,13230,1,100,368740768
2210,13260,1,100,425900998
2215,13290,1,100,358191204
2220,13320,1,100,358258957
2225,13350,1,100,350587502
2230,13380,1,100,359090773
2235,13410,1,100,353341100
2240,13440,1,100,350883459
2245,13470,1,100,285918354
2250,13500,1,100,441930328
2255,13530,1,100,474699078
2260,13560,1,100,492221318
2265,13590,1,100,454795057
2270,13620,1,100,479329598
2275,13650,1,100,375879606
2280,13680,1,100,453236505
2285,13710,1,100,457262196
2290,13740,1,100,366426666
2295,13770,1,100,365646539
2300,13800,1,100,480486423
2305,13830,1,100,374661939
2310,13860,1,100,362882181
2315,13890,1,100,363324241
2320,13920,1,100,373894629
2325,13950,1,100,370650985
2330,13980,1,100,370187198
2335,14010,1,100,325415702
2340,14040,1,100,304335213
2345,14070,1,100,394336304
2350,14100,1,100,382093530
2355,14130,1,100,386803970
2360,14160,1,100,516057150
2365,14190,1,100,519242629
2370,14220,1,100,382414474
2375,14250,1,100,471033999
2380,14280,1,100,371254562
2385,14310,1,100,506065015
2390,14340,1,100,389607300
2395,14370,1,100,387849609
2400,14400,1,100,372504169
2405,14430,1,100,383445202
2410,14460,1,100,392515612
2415,14490,1,100,386417178
2420,14520,1,100,500782025
2425,14550,1,100,455617020
2430,14580,1,100,419463332
2435,14610,1,100,527432603
2440,14640,1,100,441927103
2445,14670,1,100,607929329
2450,14700,1,100,402597490
2455,14730,1,100,414574749
2460,14760,1,100,479257515
2465,14790,1,100,339500484
2470,14820,1,100,402550785
2475,14850,1,100,492036178
2480,14880,1,100,489902115
2485,14910,1,100,506592882
2490,14940,1,100,416966656
2495,14970,1,100,407495314
2500,15000,1,100,542112921
2505,15030,1,100,416667608
2510,15060,1,100,409413251
2515,15090,1,100,458700537
2520,15120,1,100,507042747
2525,15150,1,100,498493755
2530,15180,1,100,416489103
2535,15210,1,100,525494198
2540,15240,1,100,406288495
2545,15270,1,100,415160733
2550,15300,1,100,410589782
2555,15330,1,100,555009896
2560,15360,1,100,493478662
2565,15390,1,100,403012051
2570,15420,1,100,422672144
2575,15450,1,100,402735362
2580,15480,1,100,422335428
2585,15510,1,100,430752387
2590,15540,1,100,496673781
2595,15570,1,100,428699835
2600,15600,1,100,432338938
2605,15630,1,100,441823937
2610,15660,1,100,406010078
2615,15690,1,100,421064623
2620,15720,1,100,432776403
2625,15750,1,100,534485042
2630,15780,1,100,514843731
2635,15810,1,100,433837300
2640,15840,1,100,436969120
2645,15870,1,100,427642948
2650,15900,1,100,415746732
2655,15930,1,100,432000335
2660,15960,1,100,442941340
2665,15990,1,100,645674929
2670,16020,1,100,426314963
2675,16050,1,100,435323993
2680,16080,1,100,518150383
2685,16110,1,100,453718659
2690,16140,1,100,442771045
2695,16170,1,100,436029372
2700,16200,1,100,450183357
2705,16230,1,100,432288261
2710,16260,1,100,440517296
2715,16290,1,100,561801468
2720,16320,1,100,456852817
2725,16350,1,100,435765536
2730,16380,1,100,447257260
2735,16410,1,100,442801067
2740,16440,1,100,589745482
2745,16470,1,100,448301894
2750,16500,1,100,458482756
2755,16530,1,100,440737444
2760,16560,1,100,600848323
2765,16590,1,100,456278719
2770,16620,1,100,556440828
2775,16650,1,100,532962008
2780,16680,1,100,456319186
2785,16710,1,100,425056495
2790,16740,1,100,549401625
2795,16770,1,100,549553763
2800,16800,1,100,471295997
2805,16830,1,100,442070179
2810,16860,1,100,449194908
2815,16890,1,100,465988055
2820,16920,1,100,475408560
2825,16950,1,100,476125297
2830,16980,1,100,478305362
2835,17010,1,100,464625060
2840,17040,1,100,468595084
2845,17070,1,100,490179374
2850,17100,1,100,583516775
2855,17130,1,100,475031323
2860,17160,1,100,462930783
2865,17190,1,100,567983953
2870,17220,1,100,569148987
2875,17250,1,100,481867060
2880,17280,1,100,563465836
2885,17310,1,100,490056919
2890,17340,1,100,484660387
2895,17370,1,100,570985667
2900,17400,1,100,607451937
2905,17430,1,100,592600681
2910,17460,1,100,493301766
2915,17490,1,100,490455174
2920,17520,1,100,481784674
2925,17550,1,100,498218814
2930,17580,1,100,624697505
2935,17610,1,100,482267195
2940,17640,1,100,565946284
2945,17670,1,100,582610132
2950,17700,1,100,481137336
2955,17730,1,100,497553778
2960,17760,1,100,494784013
2965,17790,1,100,582125876
2970,17820,1,100,483441898
2975,17850,1,100,562311184
2980,17880,1,100,488147063
2985,17910,1,100,484013026
2990,17940,1,100,493541828
2995,17970,1,100,485358570
3000,18000,1,100,607682139
