n,m,lp_runs,exp_lp
100,100,1,1807544
100,200,6,2402463
100,300,15,4313623
100,400,18,6281526
100,500,26,8590060
100,600,26,9809034
100,700,22,9055511
100,800,28,11784329
100,900,22,10459947
100,1000,29,13888508
100,1100,41,19601422
100,1200,59,31471145
100,1300,56,30103841
100,1400,58,31837668
100,1500,47,29956463
100,1600,48,34218957
100,1700,61,41382514
100,1800,68,43940723
100,1900,54,36278163
100,2000,64,49375851
100,2100,73,55123257
100,2200,73,54239171
100,2300,70,53679726
100,2400,69,57825509
100,2500,64,54079857
100,2600,69,58895812
100,2700,76,66271583
100,2800,80,76436981
100,2900,69,64326213
100,3000,71,67653428
100,3100,78,77604520
100,3200,80,80624115
100,3300,85,87722953
100,3400,106,114228163
100,3500,106,112645383
100,3600,102,117993621
100,3700,100,110860498
100,3800,104,118791291
100,3900,106,122421838
100,4000,108,128855628
100,4100,109,131825905
100,4200,124,154182642
100,4300,120,151616900
100,4400,114,151162153
100,4500,123,163710283
100,4600,105,145321766
100,4700,119,165128666
100,4800,121,168700003
100,4900,124,173293490
100,5000,131,188065980
100,5100,131,189628335
100,5200,138,205680274
100,5300,145,219061644
100,5400,142,217128115
100,5500,131,202829898
100,5600,138,224356545
100,5700,136,219625440
100,5800,143,237619971
100,5900,140,231839388
100,6000,170,288922923
100,6100,156,266061498
100,6200,167,289056957
100,6300,162,285567984
100,6400,156,279308437
100,6500,148,269242515
100,6600,148,277217549
100,6700,158,302071354
100,6800,159,303536808
100,6900,173,333197693
100,7000,161,312065173
100,7100,173,340281548
100,7200,169,338473996
100,7300,172,349502547
100,7400,151,321529757
100,7500,159,337345451
100,7600,166,346094614
100,7700,186,396937659
100,7800,186,399953963
100,7900,185,400995424
100,8000,194,424377899
100,8100,177,389335706
100,8200,184,408667976
100,8300,180,409489452
100,8400,186,422824156
100,8500,179,487170107
100,8600,180,419225178
100,8700,177,417966990
100,8800,190,453521159
100,8900,195,467743597
100,9000,197,480516824
100,9100,197,484209535
100,9200,206,514128374
100,9300,207,521234493
100,9400,235,595536299
100,9500,235,600501725
100,9600,227,591493418
100,9700,227,589407962
100,9800,237,627401998
100,9900,239,637140347
100,10000,228,613801957
