n,m,lp_runs,exp_lp
50,650,28,10476313
55,715,29,11287719
60,780,57,21178693
65,845,40,16420097
70,910,29,12864922
75,975,40,17322889
80,1040,35,16209718
85,1105,29,14546651
90,1170,27,13704517
95,1235,31,16363330
100,1300,35,18808005
105,1365,27,15268403
110,1430,23,14496269
115,1495,40,24298254
120,1560,41,25988873
125,1625,48,31045066
130,1690,44,30592554
135,1755,41,27061338
140,1820,48,31862658
145,1885,46,33269936
150,1950,34,26858540
155,2015,42,31876287
160,2080,34,27277272
165,2145,45,51182101
170,2210,38,31916207
175,2275,48,42165268
180,2340,40,34251456
185,2405,39,34963844
190,2470,47,42677020
195,2535,47,41583020
200,2600,45,41255777
205,2665,34,35443967
210,2730,40,39884638
215,2795,47,46489611
220,2860,39,38158714
225,2925,33,33428474
230,2990,42,43240546
235,3055,39,42924376
240,3120,46,48228408
245,3185,48,51856904
250,3250,41,45776998
255,3315,51,61610996
260,3380,39,45814326
265,3445,44,51775101
270,3510,38,45742568
275,3575,30,36586992
280,3640,32,42053198
285,3705,31,38680971
290,3770,29,40245852
295,3835,31,41039482
300,3900,30,39446470
305,3965,31,44383860
310,4030,29,40148089
315,4095,45,63316094
320,4160,22,31396280
325,4225,23,35852752
330,4290,20,34039147
335,4355,24,39056654
340,4420,24,38228884
345,4485,26,41650053
350,4550,27,42463097
355,4615,21,36323298
360,4680,21,35633448
365,4745,15,27556846
370,4810,17,31934337
375,4875,18,34252261
380,4940,19,33617139
385,5005,19,36150805
390,5070,17,34195675
395,5135,16,32672068
400,5200,20,39784096
405,5265,17,32605305
410,5330,17,34166676
415,5395,18,39004379
420,5460,21,42844025
425,5525,14,30618096
430,5590,21,43125297
435,5655,21,43288743
440,5720,16,34738193
445,5785,20,43288451
450,5850,20,42075759
455,5915,17,38210012
460,5980,21,44608863
465,6045,16,37967388
470,6110,19,41789943
475,6175,34,69904385
480,6240,27,57293050
485,6305,23,53529958
490,6370,26,62363461
495,6435,24,53074988
500,6500,26,59294226
505,6565,21,52576257
510,6630,26,60351599
515,6695,27,63739593
520,6760,21,50147964
525,6825,24,60665756
530,6890,27,66694062
535,6955,22,54098527
540,7020,36,85916477
545,7085,25,61716896
550,7150,28,67137810
555,7215,28,69488850
560,7280,29,73225414
565,7345,24,67545585
570,7410,28,74728370
575,7475,30,74529098
580,7540,29,72472218
585,7605,25,69418115
590,7670,26,67590862
595,7735,25,67525310
600,7800,27,75893576
605,7865,26,69746605
610,7930,25,67833845
615,7995,21,61373585
620,8060,26,71711312
625,8125,25,70439623
630,8190,28,81080842
635,8255,25,77237537
640,8320,24,73098121
645,8385,25,74865484
650,8450,23,70065415
655,8515,33,96865781
660,8580,27,87622737
665,8645,27,86924442
670,8710,31,100758189
675,8775,28,86773700
680,8840,21,69147724
685,8905,32,99872052
690,8970,28,96272851
695,9035,36,112127908
700,9100,28,89276404
705,9165,36,114725048
710,9230,32,104893917
715,9295,28,93701438
720,9360,34,113552537
725,9425,31,102240564
730,9490,25,84908522
735,9555,28,96687220
740,9620,27,94730514
745,9685,26,92073873
750,9750,31,107223658
755,9815,31,110360249
760,9880,26,94149507
765,9945,31,110164432
770,10010,33,119248801
775,10075,40,137895023
780,10140,39,144027397
785,10205,43,152431226
790,10270,31,113675154
795,10335,38,140831922
800,10400,41,149514084
805,10465,40,145949731
810,10530,47,173950993
815,10595,33,129245664
820,10660,39,149484969
825,10725,33,127580898
830,10790,29,114954096
835,10855,31,119881281
840,10920,32,129146451
845,10985,29,116965138
850,11050,39,158270508
855,11115,36,144716441
860,11180,36,148385784
865,11245,38,152769397
870,11310,36,148109344
875,11375,39,159188206
880,11440,41,170376299
885,11505,42,175365664
890,11570,32,139131370
895,11635,37,154229943
900,11700,42,183106855
905,11765,34,146700909
910,11830,32,142207678
915,11895,36,160691287
920,11960,30,135155481
925,12025,32,142554097
930,12090,41,184875538
935,12155,38,171006946
940,12220,34,154848853
945,12285,42,191481070
950,12350,38,173336433
955,12415,42,188818859
960,12480,38,176560319
965,12545,36,165611393
970,12610,42,198196289
975,12675,37,180998456
980,12740,42,203714231
985,12805,43,207478997
990,12870,38,186220546
995,12935,55,271988296
1000,13000,46,227268968
1005,13065,49,236872065
1010,13130,39,190099416
