n,m,dual_lp
400,400,75289457
400,500,56096613
400,600,6186025
400,700,7420991
400,800,8695039
400,900,9591342
400,1000,10767169
400,1100,11411736
400,1200,12939414
400,1300,13345323
400,1400,14728204
400,1500,14919077
400,1600,15873913
400,1700,16607410
400,1800,17071864
400,1900,18867934
400,2000,19338799
400,2100,21942223
400,2200,21441699
400,2300,22048525
400,2400,22860795
400,2500,24025089
400,2600,24658130
400,2700,29134350
400,2800,31968910
400,2900,33740272
400,3000,33198722
400,3100,35149558
400,3200,35742356
400,3300,37411989
400,3400,36114542
400,3500,38073722
400,3600,36502723
400,3700,39101843
400,3800,38711374
400,3900,146885168
400,4000,39436795
400,4100,43423124
400,4200,41199749
400,4300,43275999
400,4400,44316263
400,4500,44518048
400,4600,46104716
400,4700,48063644
400,4800,49957684
400,4900,47580067
400,5000,49730083
400,5100,50437534
400,5200,50968307
400,5300,50702510
400,5400,54505367
400,5500,54268095
400,5600,57625771
400,5700,58076251
400,5800,58490375
400,5900,62323329
400,6000,60731582
400,6100,58523178
400,6200,63582582
400,6300,58355436
400,6400,62136151
400,6500,61159332
400,6600,57972491
400,6700,67713011
400,6800,68475777
400,6900,66641268
400,7000,63555543
400,7100,67404250
400,7200,72768731
400,7300,84532249
400,7400,75590544
400,7500,71371702
400,7600,74195298
400,7700,78619772
400,7800,77959086
400,7900,78903516
400,8000,82901373
400,8100,74173136
400,8200,77915967
400,8300,77763024
400,8400,79539236
400,8500,85679044
400,8600,88800565
400,8700,83062557
400,8800,85773377
400,8900,88958216
400,9000,86448901
400,9100,93682862
400,9200,88847586
400,9300,101734792
400,9400,98292614
400,9500,100265619
400,9600,89824009
400,9700,104647229
400,9800,100590390
400,9900,97801528
400,10000,101607025
400,10100,277495552
400,10200,258351876
400,10300,245883009
400,10400,264862640
400,10500,260070241
400,10600,263458891
400,10700,266549968
400,10800,252241711
400,10900,276209318
400,11000,278825252
400,11100,294880158
400,11200,280128586
400,11300,286983809
400,11400,293530938
400,11500,290208134
400,11600,325370299
400,11700,291008291
400,11800,310073631
400,11900,302995245
400,12000,300389345
400,12100,318493299
400,12200,338574937
400,12300,338547737
400,12400,138360818
400,12500,327177850
400,12600,332688851
400,12700,334302489
400,12800,332989629
400,12900,347337093
400,13000,317511711
400,13100,351391782
400,13200,366092546
400,13300,154459365
400,13400,150538462
400,13500,143108193
400,13600,150434543
400,13700,361085061
400,13800,161317603
400,13900,392249824
400,14000,163040098
400,14100,157939105
400,14200,167763692
400,14300,164058884
400,14400,167683716
400,14500,171054203
400,14600,442341631
400,14700,446216433
400,14800,172405750
400,14900,415651374
400,15000,248569675
400,15100,189639932
400,15200,173035791
400,15300,832270971
400,15400,225280667
400,15500,195408157
400,15600,175501457
400,15700,187569163
400,15800,220088519
400,15900,190840210
400,16000,203539202
400,16100,193596856
400,16200,188990085
400,16300,226066368
400,16400,220157904
400,16500,222877419
400,16600,208344709
400,16700,212342144
400,16800,229823646
400,16900,223447567
400,17000,201663505
400,17100,229220535
400,17200,212509936
400,17300,236287005
