n,m,dinic
1000,1000,134325
1000,1100,173759
1000,1200,184925
1000,1300,196205
1000,1400,200611
1000,1500,212848
1000,1600,223176
1000,1700,228140
1000,1800,251093
1000,1900,226068
1000,2000,303677
1000,2100,340388
1000,2200,335499
1000,2300,325598
1000,2400,344412
1000,2500,371624
1000,2600,384433
1000,2700,369584
1000,2800,400194
1000,2900,387993
1000,3000,395631
1000,3100,501037
1000,3200,737569
1000,3300,763237
1000,3400,880216
1000,3500,797343
1000,3600,787122
1000,3700,704863
1000,3800,964652
1000,3900,959415
1000,4000,1122747
1000,4100,1038369
1000,4200,1037726
1000,4300,978680
1000,4400,992133
1000,4500,996796
1000,4600,1009544
1000,4700,1048657
1000,4800,1049705
1000,4900,1390209
1000,5000,1054471
1000,5100,1045866
1000,5200,927709
1000,5300,994669
1000,5400,951159
1000,5500,961709
1000,5600,1127486
1000,5700,1165282
1000,5800,993929
1000,5900,980028
1000,6000,1259285
1000,6100,1052924
1000,6200,1706702
1000,6300,1044609
1000,6400,999984
1000,6500,1610621
1000,6600,1113127
1000,6700,1120094
1000,6800,1028527
1000,6900,1141591
1000,7000,1159148
1000,7100,1091485
1000,7200,1136786
1000,7300,1306752
1000,7400,1151941
1000,7500,1155359
1000,7600,1217465
1000,7700,1241557
1000,7800,1246999
1000,7900,1228909
1000,8000,1189568
1000,8100,1273973
1000,8200,1357599
1000,8300,1406414
1000,8400,1351845
1000,8500,1461200
1000,8600,1583859
1000,8700,1464545
1000,8800,1488254
1000,8900,1563384
1000,9000,1465836
1000,9100,1457381
1000,9200,1574821
1000,9300,1604507
1000,9400,1494829
1000,9500,1602165
1000,9600,1591239
1000,9700,1587517
1000,9800,1755539
1000,9900,1531777
1000,10000,1682101
1000,10100,1731402
1000,10200,1574313
1000,10300,1596558
1000,10400,1681601
1000,10500,1580505
1000,10600,1712598
1000,10700,1617348
1000,10800,1615437
1000,10900,1679301
1000,11000,1728179
1000,11100,1836396
1000,11200,1541221
1000,11300,1398517
1000,11400,1499714
1000,11500,1351554
1000,11600,1458333
1000,11700,1562741
1000,11800,1495771
1000,11900,1490061
1000,12000,1512435
1000,12100,1484538
1000,12200,1699787
1000,12300,1525135
1000,12400,1765778
1000,12500,1676753
1000,12600,1733128
1000,12700,1671730
1000,12800,1591757
1000,12900,1719664
1000,13000,1741219
1000,13100,1726483
1000,13200,1718059
1000,13300,1727743
1000,13400,1662703
1000,13500,1705230
1000,13600,1746473
