n,m,lp_runs,exp_lp
400,400,1,24980989
400,500,1,2469147
400,600,1,3003771
400,700,2,3649715
400,800,2,3406391
400,900,2,3543821
400,1000,4,4340433
400,1100,5,5088389
400,1200,6,5863979
400,1300,3,4675552
400,1400,3,5030520
400,1500,5,6798506
400,1600,7,8945908
400,1700,6,7899931
400,1800,8,9315276
400,1900,12,12818854
400,2000,9,9620227
400,2100,13,12684828
400,2200,17,16223277
400,2300,12,13155594
400,2400,12,14601794
400,2500,14,16837290
400,2600,13,16591745
400,2700,16,19240186
400,2800,18,20627560
400,2900,20,22381951
400,3000,23,26312679
400,3100,20,26617151
400,3200,21,27561148
400,3300,21,26080814
400,3400,18,23462010
400,3500,21,26698890
400,3600,27,33707650
400,3700,23,32082714
400,3800,21,30087331
400,3900,21,29866047
400,4000,31,42719357
400,4100,32,44850913
400,4200,27,41520797
400,4300,31,48126229
400,4400,42,59526356
400,4500,29,45300178
400,4600,34,54091374
400,4700,37,56042830
400,4800,35,53797828
400,4900,35,55794686
400,5000,31,53705490
400,5100,33,57075579
400,5200,31,51706446
400,5300,33,56169822
400,5400,34,60974548
400,5500,36,62492936
400,5600,32,57286940
400,5700,33,62534391
400,5800,36,65620955
400,5900,34,66986189
400,6000,35,68657106
400,6100,37,70947863
400,6200,37,71729644
400,6300,39,81634234
400,6400,40,81739743
400,6500,38,76897486
400,6600,46,94844049
400,6700,52,105735372
400,6800,43,93424286
400,6900,46,96165449
400,7000,45,98198006
400,7100,49,105066241
400,7200,60,131357490
400,7300,55,123708437
400,7400,60,138637955
400,7500,52,120708003
400,7600,67,158358762
400,7700,55,130109457
400,7800,58,142330959
400,7900,51,125352101
400,8000,60,153959602
400,8100,58,140930787
400,8200,59,149994305
400,8300,63,158205293
400,8400,60,155532063
400,8500,58,150039794
400,8600,61,161732281
400,8700,60,157328435
400,8800,60,163482845
400,8900,66,179661497
400,9000,69,187625519
400,9100,77,217052670
400,9200,56,155272873
400,9300,67,191964542
400,9400,83,240674295
400,9500,67,203103140
400,9600,77,270880010
400,9700,70,269966133
400,9800,88,313333801
400,9900,79,240997842
400,10000,70,217273700
400,10100,85,263401720
400,10200,77,240491688
400,10300,68,219481798
400,10400,87,274616648
400,10500,72,237116707
400,10600,63,206411507
400,10700,59,195793824
400,10800,80,265281562
400,10900,93,310611157
400,11000,73,245182087
400,11100,93,315844252
400,11200,99,408550281
400,11300,74,275558641
400,11400,96,337504216
400,11500,102,363075224
400,11600,97,345905912
400,11700,89,320804776
400,11800,88,321795818
400,11900,96,352808029
400,12000,107,395715764
400,12100,109,408355819
400,12200,77,294112647
400,12300,89,348427272
400,12400,105,402528971
400,12500,89,349392635
400,12600,96,375249429
400,12700,80,315864110
400,12800,85,340185369
400,12900,93,373767181
400,13000,78,319995158
400,13100,84,343319913
400,13200,84,346159784
400,13300,94,387011023
400,13400,81,338888859
400,13500,78,330511906
400,13600,105,460936804
400,13700,97,426220194
400,13800,104,440627494
400,13900,103,442587111
400,14000,97,420738737
400,14100,112,491281482
400,14200,107,466118724
400,14300,101,443360874
400,14400,116,512542636
400,14500,115,535517732
400,14600,95,427550355
400,14700,112,511887528
400,14800,110,506105818
400,14900,95,439919119
400,15000,107,497761656
400,15100,93,438724213
400,15200,93,437442860
400,15300,79,375879601
400,15400,86,408912705
400,15500,88,429050237
400,15600,87,427243602
400,15700,72,354978506
400,15800,82,405843201
400,15900,89,447412885
400,16000,81,411287439
400,16100,92,461583950
400,16200,79,399048860
400,16300,94,479243035
400,16400,90,454317815
400,16500,95,490138507
400,16600,88,454100383
400,16700,90,473278753
400,16800,85,441428008
400,16900,93,559547764
400,17000,85,448968655
400,17100,87,459986121
400,17200,115,619689481
400,17300,134,734903583
400,17400,143,776834466
400,17500,139,740169602
400,17600,118,637327924
400,17700,136,748307982
400,17800,140,782921247
400,17900,154,852245958
400,18000,118,655958486
400,18100,119,676948863
400,18200,119,663278005
400,18300,125,701160256
400,18400,108,611336256
400,18500,129,727271298
400,18600,127,716042997
400,18700,107,612807606
400,18800,115,660828865
400,18900,114,650759337
400,19000,107,619672442
400,19100,119,690553678
400,19200,105,626934442
400,19300,121,711376116
400,19400,110,649404793
400,19500,118,711558121
400,19600,138,822122132
400,19700,126,755493223
400,19800,122,732138243
400,19900,136,818006579
400,20000,151,902761790
400,20100,147,915357458
400,20200,144,996576969
400,20300,123,792231212
400,20400,159,1030786583
400,20500,144,933154516
400,20600,168,1041223047
400,20700,168,1083891723
400,20800,133,861888281
400,20900,132,844849330
400,21000,163,1043908388
400,21100,173,1119112574
400,21200,178,1162691939
400,21300,200,1321386804
400,21400,175,1143185425
400,21500,192,1273540482
400,21600,183,1215326025
400,21700,192,1276590428
400,21800,170,1142920186
400,21900,175,1208301478
400,22000,149,1002892212
400,22100,191,1258096102
400,22200,159,1091476507
400,22300,181,1251813612
400,22400,182,1313756989
400,22500,165,1132070339
400,22600,168,1156425388
400,22700,177,1231651267
400,22800,203,1397889444
400,22900,152,1061678026
400,23000,168,1185918654
400,23100,183,1293886705
400,23200,176,1253802426
400,23300,187,1351700203
400,23400,204,1442441572
400,23500,217,1549557925
400,23600,203,1435013342
400,23700,172,1236689692
400,23800,188,1355358929
400,23900,198,1434636507
400,24000,180,1302066391
400,24100,174,1267983763
400,24200,170,1315616988
400,24300,175,1288162964
400,24400,188,1374463528
400,24500,181,1326983014
400,24600,168,1254723699
400,24700,175,1305305169
400,24800,186,1378903556
400,24900,185,1392012498
400,25000,134,1009196091
400,25100,175,1327451122
400,25200,144,1119083098
400,25300,179,1397631402
400,25400,159,1240261293
400,25500,161,1235660353
400,25600,158,1237296606
400,25700,186,1436631136
400,25800,177,1377425112
400,25900,174,1341873860
400,26000,157,1311387711
400,26100,166,1297668227
400,26200,174,1354984310
400,26300,189,1468736544
400,26400,187,1481263733
400,26500,189,1529984791
400,26600,183,1443363076
400,26700,153,1216319764
400,26800,221,1756547097
400,26900,185,1468327215
400,27000,184,1506164118
400,27100,182,1449804716
400,27200,193,1545479989
400,27300,207,1658760411
400,27400,184,1491752764
400,27500,176,1439101925
400,27600,178,1529419296
400,27700,200,1662858175
400,27800,212,1744934337
400,27900,246,2030524022
400,28000,223,1832362641
400,28100,243,1999909404
400,28200,242,2003701653
400,28300,221,1857413451
400,28400,239,1990507101
400,28500,190,1621830008
400,28600,205,1733254466
400,28700,227,1920073157
400,28800,225,1883800572
400,28900,247,2166288039
400,29000,208,1776621587
400,29100,262,2249896571
400,29200,224,1922586100
400,29300,215,1856933016
400,29400,223,1923366862
400,29500,237,2065296602
400,29600,236,2067895899
400,29700,249,2163893514
400,29800,216,1894584732
400,29900,238,2088234639
400,30000,224,1970708987
400,30100,258,2336971895
400,30200,215,1907651428
400,30300,241,2147083845
400,30400,227,2025605640
400,30500,208,1866458206
400,30600,209,1869684064
400,30700,213,1925074745
400,30800,243,2228610830
400,30900,251,2276707101
400,31000,242,2203042048
400,31100,225,2032028579
400,31200,245,2282286637
400,31300,252,2276275661
400,31400,269,2483341884
400,31500,250,2294348740
400,31600,222,2039575913
400,31700,260,2385854718
400,31800,243,2280285922
400,31900,251,2315910161
400,32000,241,2246797948
400,32100,250,2334920088
400,32200,229,2139549076
400,32300,232,2255780809
400,32400,206,1941664454
400,32500,223,2103508032
400,32600,244,2308612027
400,32700,266,2510187723
400,32800,247,2349925360
400,32900,271,2587131123
400,33000,219,2102003612
400,33100,259,2492082541
400,33200,243,2358091481
400,33300,294,2910991673
400,33400,295,2885717135
400,33500,291,2842424559
400,33600,288,2834421714
400,33700,326,3171439131
400,33800,279,2720985206
400,33900,300,2978454989
400,34000,285,2828474993
400,34100,291,2959104496
400,34200,294,2940238595
400,34300,294,2908220327
400,34400,292,2880562936
400,34500,256,2529229956
400,34600,271,2707999834
400,34700,280,2781691550
400,34800,262,2617678043
400,34900,302,3137902680
400,35000,256,2571976838
400,35100,272,2763386472
400,35200,264,2677136567
400,35300,296,3012607616
400,35400,299,3023124408
400,35500,302,3070910350
400,35600,285,2923765301
400,35700,293,3003901585
400,35800,283,2993349870
400,35900,288,2958366691
400,36000,274,2854313027
400,36100,272,2807020373
400,36200,255,2642887745
400,36300,314,3308113924
400,36400,276,2887375410
400,36500,284,2984087523
400,36600,288,3122874272
400,36700,280,2985594768
400,36800,317,3328893897
400,36900,287,3076372429
400,37000,291,3076690401
400,37100,280,2974411862
400,37200,290,3140280431
400,37300,266,2937201164
400,37400,262,2788216698
400,37500,260,2795068566
400,37600,272,2927218837
400,37700,265,2852197415
400,37800,282,3035469697
400,37900,288,3087526000
400,38000,292,3159641892
400,38100,222,2407824073
400,38200,257,2849002875
400,38300,291,3188307634
400,38400,279,3033295011
400,38500,289,3193875721
400,38600,311,3451043165
400,38700,247,2721165524
400,38800,260,2856566088
400,38900,263,2981814193
400,39000,304,3364097945
400,39100,310,3456037805
400,39200,262,3010505914
400,39300,256,2864167199
400,39400,277,3110781950
400,39500,289,3265312292
400,39600,266,3050741161
400,39700,306,3617372895
400,39800,327,3706392030
400,39900,295,3354522381
400,40000,295,3331313903
400,40100,310,3536223458
400,40200,307,3517350940
400,40300,248,2827586111
400,40400,323,3874664058
400,40500,274,3165478502
400,40600,308,3570676633
400,40700,302,3499365840
400,40800,281,3328748540
400,40900,263,3080966277
400,41000,307,3566364745
400,41100,278,3317580853
400,41200,265,3098029778
400,41300,303,3555936057
400,41400,284,3328510630
400,41500,307,3592397686
400,41600,294,3457026440
400,41700,284,3378118508
400,41800,312,3807504662
400,41900,304,3644843582
400,42000,268,3203520846
400,42100,331,3996983436
400,42200,310,3738463946
400,42300,332,4021287322
400,42400,334,4100512698
400,42500,306,3693934247
400,42600,279,3355337329
400,42700,331,4023203580
400,42800,340,4118027153
400,42900,305,3686122623
400,43000,310,3871700030
400,43100,306,3721751482
400,43200,315,3841115415
400,43300,390,4763679346
400,43400,329,4024069470
400,43500,318,3896775347
400,43600,337,4198943170
400,43700,290,3615304221
400,43800,316,3913568188
400,43900,352,4377232081
400,44000,330,4103540395
400,44100,342,4257513944
400,44200,317,4069836933
400,44300,352,4430373791
400,44400,312,3900159219
400,44500,331,4153362757
400,44600,317,4017136871
400,44700,349,4406086711
400,44800,323,4179703665
400,44900,346,4393380227
400,45000,356,4537689140
400,45100,343,4386581630
400,45200,334,4285443334
400,45300,309,4047707219
400,45400,313,4027764538
400,45500,367,4736544683
400,45600,330,4277924578
400,45700,360,4646738302
400,45800,349,4476969980
400,45900,336,4392148231
400,46000,323,4177796578
400,46100,296,3829108011
400,46200,339,4392715644
400,46300,341,4470280498
400,46400,291,3878653935
400,46500,352,4635858987
400,46600,309,4044641838
400,46700,310,4093576654
400,46800,356,4658878389
400,46900,358,4730026032
400,47000,342,4582388472
400,47100,349,4645798914
400,47200,321,4305321476
400,47300,315,4213855091
400,47400,318,4255233987
400,47500,355,4825573409
400,47600,327,4412622585
400,47700,326,4353483809
400,47800,376,5101104763
