n,m,primal_lp
870,5220,39406576
875,5250,43134661
880,5280,42227383
885,5310,43294759
890,5340,43657296
895,5370,63014384
900,5400,44247236
905,5430,52032290
910,5460,49449042
915,5490,48093047
920,5520,58550020
925,5550,57838970
930,5580,51606613
935,5610,57485270
940,5640,52264722
945,5670,53657089
950,5700,62730160
955,5730,47969299
960,5760,62637731
965,5790,56739020
970,5820,47292870
975,5850,73192038
980,5880,66012054
985,5910,59187073
990,5940,58876314
995,5970,66858731
1000,6000,57697817
1005,6030,61749464
1010,6060,54527951
1015,6090,61847070
1020,6120,63838458
1025,6150,69570009
1030,6180,63412623
1035,6210,65252738
1040,6240,71082352
1045,6270,61174096
1050,6300,67759260
1055,6330,67943629
1060,6360,78948432
1065,6390,65861705
1070,6420,76187121
1075,6450,63639468
1080,6480,70969419
1085,6510,70766482
1090,6540,76675167
1095,6570,69247165
1100,6600,77839160
1105,6630,88347271
1110,6660,74317164
1115,6690,71945422
1120,6720,70846700
1125,6750,80465705
1130,6780,73429320
1135,6810,78441329
1140,6840,73187746
1145,6870,81127466
1150,6900,72710304
1155,6930,69138234
1160,6960,88060117
1165,6990,80361748
1170,7020,80369957
1175,7050,66661347
1180,7080,73521184
1185,7110,83192209
1190,7140,78193173
1195,7170,79431096
1200,7200,91470556
1205,7230,94158147
1210,7260,95377704
1215,7290,105428255
1220,7320,90625501
1225,7350,74849560
1230,7380,93515353
1235,7410,82371231
1240,7440,107245823
1245,7470,93748351
1250,7500,93165106
1255,7530,95808702
1260,7560,93897200
1265,7590,81892562
1270,7620,111348509
1275,7650,92473493
1280,7680,102072288
1285,7710,99920165
1290,7740,92834002
1295,7770,94567124
1300,7800,96211408
1305,7830,108146617
1310,7860,102183313
1315,7890,98241655
1320,7920,112481313
1325,7950,87210213
1330,7980,110230688
1335,8010,109866162
1340,8040,113164884
1345,8070,99044243
1350,8100,101613519
1355,8130,110092308
1360,8160,101570157
1365,8190,125698539
1370,8220,122132972
1375,8250,98469136
1380,8280,121429128
1385,8310,108166499
1390,8340,126001383
1395,8370,103281485
1400,8400,105607043
1405,8430,126254809
1410,8460,114483454
1415,8490,110923454
1420,8520,116412482
1425,8550,107299813
1430,8580,126557290
1435,8610,101794575
1440,8640,132970197
1445,8670,136140316
1450,8700,119599571
1455,8730,112715700
1460,8760,113220354
1465,8790,117506696
1470,8820,118652077
1475,8850,120719884
1480,8880,116430480
1485,8910,123612567
1490,8940,115246886
1495,8970,121673222
1500,9000,104395863
1505,9030,121908935
1510,9060,108765379
1515,9090,143525131
1520,9120,109062084
1525,9150,105903003
1530,9180,119294387
1535,9210,118887587
1540,9240,124901881
1545,9270,118041209
1550,9300,118509142
1555,9330,113074100
1560,9360,110785036
1565,9390,126578350
1570,9420,135384668
1575,9450,128253091
1580,9480,122862474
1585,9510,148457648
1590,9540,118241630
1595,9570,136908594
1600,9600,112470415
1605,9630,117647700
1610,9660,142862456
1615,9690,133521252
1620,9720,127885613
1625,9750,131779864
1630,9780,131553237
1635,9810,126060263
1640,9840,144767181
1645,9870,208720418
1650,9900,135080641
1655,9930,139446102
1660,9960,133785980
1665,9990,136367652
1670,10020,160196449
1675,10050,157010326
1680,10080,143010316
1685,10110,148424598
1690,10140,137197322
1695,10170,127839529
1700,10200,154206581
1705,10230,135565735
1710,10260,132097442
1715,10290,128000550
1720,10320,133163825
1725,10350,182547227
1730,10380,132875984
1735,10410,121463470
1740,10440,141875200
1745,10470,160924512
1750,10500,144069057
1755,10530,152359690
1760,10560,149078735
1765,10590,182080321
1770,10620,179652196
1775,10650,161389616
1780,10680,175998078
1785,10710,160814202
1790,10740,144340056
1795,10770,186849310
1800,10800,147806051
1805,10830,166983247
1810,10860,144371733
1815,10890,143210672
1820,10920,174928969
1825,10950,169391809
1830,10980,152395594
1835,11010,159003984
1840,11040,163684940
1845,11070,162820107
1850,11100,160460643
1855,11130,168982222
1860,11160,142534554
1865,11190,155613787
1870,11220,176606357
1875,11250,158036994
1880,11280,147214740
1885,11310,151692450
1890,11340,140711379
1895,11370,180631499
1900,11400,148729658
1905,11430,164515951
1910,11460,172395011
1915,11490,167121583
1920,11520,170566185
1925,11550,170401442
1930,11580,164716789
1935,11610,174808860
1940,11640,178504434
1945,11670,162925592
1950,11700,210929170
1955,11730,170667907
1960,11760,162503625
1965,11790,163382424
1970,11820,164152946
1975,11850,169938242
1980,11880,174868172
1985,11910,194537752
1990,11940,180134267
1995,11970,179837671
2000,12000,171372712
2005,12030,191288432
2010,12060,170074216
2015,12090,196832286
2020,12120,179350699
2025,12150,159700351
2030,12180,165020283
2035,12210,172392695
2040,12240,187186085
2045,12270,180793131
2050,12300,152697284
2055,12330,210063869
2060,12360,194932648
2065,12390,209039152
2070,12420,183276423
2075,12450,176629586
2080,12480,175411943
2085,12510,195096890
2090,12540,200820134
2095,12570,184747897
2100,12600,185899991
2105,12630,189826619
2110,12660,177567229
2115,12690,185134648
2120,12720,207651873
2125,12750,188112587
2130,12780,180920201
2135,12810,172971272
2140,12840,179650996
2145,12870,184821005
2150,12900,202757269
2155,12930,211817340
2160,12960,204746028
2165,12990,169279922
2170,13020,197913036
2175,13050,226051369
2180,13080,203625007
2185,13110,195393984
2190,13140,222966090
2195,13170,244412812
2200,13200,184775376
2205,13230,191169091
2210,13260,228964293
2215,13290,197294125
2220,13320,225130230
2225,13350,181089051
2230,13380,202236688
2235,13410,230052683
2240,13440,217943960
2245,13470,200398573
2250,13500,220591648
2255,13530,185345457
2260,13560,223810364
2265,13590,202235712
2270,13620,172524674
2275,13650,178167656
2280,13680,212016086
2285,13710,222316825
2290,13740,218441041
2295,13770,185497903
2300,13800,191283044
2305,13830,207155592
2310,13860,200548734
2315,13890,211485914
2320,13920,214904766
2325,13950,242523487
2330,13980,230097278
2335,14010,253162652
2340,14040,225395065
2345,14070,200814723
2350,14100,258104136
2355,14130,222669683
2360,14160,199767515
2365,14190,202155577
2370,14220,219731516
2375,14250,208194760
2380,14280,221821480
2385,14310,244790966
2390,14340,202536755
2395,14370,220277626
2400,14400,269376243
2405,14430,240997008
2410,14460,222436628
2415,14490,259319998
2420,14520,217074599
2425,14550,227525298
2430,14580,239824099
2435,14610,206920968
2440,14640,214508694
2445,14670,242754341
2450,14700,215944259
2455,14730,240430448
2460,14760,245115838
2465,14790,251591921
2470,14820,210628413
2475,14850,221639797
2480,14880,252981015
2485,14910,226435727
2490,14940,286683640
2495,14970,218090324
2500,15000,229659171
2505,15030,256995940
2510,15060,290664994
2515,15090,253488018
2520,15120,275523721
2525,15150,246111359
2530,15180,354620759
2535,15210,373124951
2540,15240,287823800
2545,15270,297284205
2550,15300,345825541
2555,15330,285414333
2560,15360,337427709
2565,15390,258823972
2570,15420,298256165
2575,15450,268219822
2580,15480,276363871
2585,15510,284167247
2590,15540,285792139
2595,15570,276232842
2600,15600,302320073
2605,15630,302904989
2610,15660,287843350
2615,15690,277538397
2620,15720,253808182
2625,15750,309215015
2630,15780,306986892
2635,15810,286653425
2640,15840,391284326
2645,15870,360433496
2650,15900,293817367
2655,15930,310514908
2660,15960,308378223
2665,15990,327216520
2670,16020,313490913
2675,16050,316711636
2680,16080,302794596
2685,16110,329491067
2690,16140,323782857
2695,16170,318496893
2700,16200,321897910
2705,16230,295037941
2710,16260,301768794
2715,16290,374316070
2720,16320,342906455
2725,16350,281802785
2730,16380,312835724
2735,16410,272269342
2740,16440,290330670
2745,16470,357480715
2750,16500,295717471
2755,16530,338861794
2760,16560,321354088
2765,16590,331396332
2770,16620,296580880
2775,16650,325509858
2780,16680,310839036
2785,16710,355385229
2790,16740,347173190
2795,16770,305223816
2800,16800,321161436
2805,16830,331228956
2810,16860,287959395
2815,16890,349434520
2820,16920,361347051
2825,16950,298229706
2830,16980,354542126
2835,17010,337225619
2840,17040,363542690
2845,17070,298642644
2850,17100,358071154
2855,17130,340018940
2860,17160,323360227
2865,17190,354724341
2870,17220,380154567
2875,17250,303150096
2880,17280,340037468
2885,17310,367242592
2890,17340,316799219
2895,17370,445371858
2900,17400,350237322
2905,17430,327442166
2910,17460,375351076
2915,17490,299728661
2920,17520,340486226
2925,17550,363915284
2930,17580,321306800
2935,17610,413509802
2940,17640,375220359
2945,17670,382193708
2950,17700,371023585
2955,17730,452152027
2960,17760,328116092
2965,17790,356689405
2970,17820,391687731
2975,17850,364725153
2980,17880,333608722
2985,17910,324048642
2990,17940,388351974
2995,17970,416133534
3000,18000,358111500
