n,m,lp_runs,exp_lp
50,300,18,9732374
55,330,17,8536050
60,360,21,9345024
65,390,14,7403997
70,420,10,6229280
75,450,15,6652365
80,480,11,5048599
85,510,5,4035140
90,540,10,8416487
95,570,8,4556684
100,600,7,5075452
105,630,9,4916747
110,660,11,5950424
115,690,13,6814743
120,720,13,6384994
125,750,13,6979836
130,780,17,8884463
135,810,20,10090400
140,840,23,11911471
145,870,22,9734351
150,900,20,9865151
155,930,24,11924797
160,960,21,11588799
165,990,21,11141228
170,1020,17,9458797
175,1050,22,11693912
180,1080,18,10167785
185,1110,18,10844179
190,1140,15,10179518
195,1170,15,9940832
200,1200,18,10810374
205,1230,21,12272586
210,1260,19,11874271
215,1290,15,10014804
220,1320,17,10870288
225,1350,10,7739092
230,1380,14,9894878
235,1410,10,9046011
240,1440,10,8238182
245,1470,9,8628779
250,1500,10,8908859
255,1530,30,21263227
260,1560,22,15502940
265,1590,26,18355968
270,1620,27,19673798
275,1650,11,9701771
280,1680,16,13737332
285,1710,12,10785450
290,1740,14,12269751
295,1770,16,13376732
300,1800,9,9203147
305,1830,11,10511323
310,1860,7,8133954
315,1890,7,9172249
320,1920,10,10091596
325,1950,9,9647354
330,1980,6,7746857
335,2010,7,9433848
340,2040,6,8874521
345,2070,11,12452303
350,2100,5,8134934
355,2130,6,8555035
360,2160,7,10229349
365,2190,5,8694579
370,2220,6,9786753
375,2250,7,11302129
380,2280,9,11799423
385,2310,7,9908309
390,2340,8,11374479
395,2370,9,12425472
400,2400,6,10939312
405,2430,13,14984739
410,2460,9,11710314
415,2490,11,13385821
420,2520,11,13035497
425,2550,12,14139960
430,2580,10,13953319
435,2610,13,20712468
440,2640,10,14355158
445,2670,12,15844038
450,2700,12,15653986
455,2730,11,15048682
460,2760,13,16265317
465,2790,11,14259930
470,2820,6,10724428
475,2850,10,14057174
480,2880,11,14612457
485,2910,7,10913601
490,2940,7,11378704
495,2970,5,9886942
500,3000,6,11359676
505,3030,9,14514737
510,3060,6,11452100
515,3090,4,10006251
520,3120,7,13002743
525,3150,5,10825748
530,3180,6,13525676
535,3210,4,12134043
540,3240,9,15587300
545,3270,6,12524049
550,3300,7,14352740
555,3330,6,12326537
560,3360,5,11537491
565,3390,5,12296633
