n,m,cmin,cmax,primal_lp
50,250,1,100,28134760
55,275,1,100,3351880
60,300,1,100,3579699
65,325,1,100,3666226
70,350,1,100,3060867
75,375,1,100,3220478
80,400,1,100,3370289
85,425,1,100,3356908
90,450,1,100,4095765
95,475,1,100,3633138
100,500,1,100,3572576
105,525,1,100,4066160
110,550,1,100,4713906
115,575,1,100,4773626
120,600,1,100,4848783
125,625,1,100,4813427
130,650,1,100,5616502
135,675,1,100,5685747
140,700,1,100,5551904
145,725,1,100,7272448
150,750,1,100,7653100
155,775,1,100,6252388
160,800,1,100,7089426
165,825,1,100,7434693
170,850,1,100,7147422
175,875,1,100,7250024
180,900,1,100,7864342
185,925,1,100,6203825
190,950,1,100,7715023
195,975,1,100,7865601
200,1000,1,100,8127469
205,1025,1,100,8193530
210,1050,1,100,8109634
215,1075,1,100,8955840
220,1100,1,100,7331823
225,1125,1,100,8445116
230,1150,1,100,7478382
235,1175,1,100,8046868
240,1200,1,100,11125993
245,1225,1,100,9384270
250,1250,1,100,9608539
255,1275,1,100,9355114
260,1300,1,100,9672382
265,1325,1,100,10154315
270,1350,1,100,11237164
275,1375,1,100,11058772
280,1400,1,100,10502548
285,1425,1,100,10397026
290,1450,1,100,11283099
295,1475,1,100,11457443
300,1500,1,100,11515065
305,1525,1,100,12179393
310,1550,1,100,13392232
315,1575,1,100,13384875
320,1600,1,100,12758187
325,1625,1,100,13139995
330,1650,1,100,14427391
335,1675,1,100,14508289
340,1700,1,100,14327736
345,1725,1,100,15189970
350,1750,1,100,15598566
355,1775,1,100,15134478
360,1800,1,100,16218972
365,1825,1,100,17911811
370,1850,1,100,15928367
375,1875,1,100,16088501
380,1900,1,100,17492597
385,1925,1,100,15553286
390,1950,1,100,18859905
395,1975,1,100,17020206
400,2000,1,100,16549835
405,2025,1,100,19144023
410,2050,1,100,17800369
415,2075,1,100,18629987
420,2100,1,100,18588748
425,2125,1,100,18259969
430,2150,1,100,18027938
435,2175,1,100,18767504
440,2200,1,100,19639373
445,2225,1,100,20040601
450,2250,1,100,20143576
455,2275,1,100,20423133
460,2300,1,100,20772449
465,2325,1,100,20737314
470,2350,1,100,19223775
475,2375,1,100,19102418
480,2400,1,100,21869631
485,2425,1,100,22574484
490,2450,1,100,22530019
495,2475,1,100,24050169
500,2500,1,100,21885377
505,2525,1,100,21623378
510,2550,1,100,23995488
515,2575,1,100,20313136
520,2600,1,100,24094273
525,2625,1,100,23336733
530,2650,1,100,26611296
535,2675,1,100,24141491
540,2700,1,100,25941128
545,2725,1,100,25992686
550,2750,1,100,24373898
555,2775,1,100,26321765
560,2800,1,100,26796673
565,2825,1,100,26025914
570,2850,1,100,27051700
575,2875,1,100,23755220
580,2900,1,100,28549568
585,2925,1,100,27344187
590,2950,1,100,26063285
595,2975,1,100,24783018
600,3000,1,100,31642945
605,3025,1,100,28491253
610,3050,1,100,24782420
615,3075,1,100,25015802
620,3100,1,100,27114887
625,3125,1,100,24230755
630,3150,1,100,27557820
635,3175,1,100,26503537
640,3200,1,100,28264418
645,3225,1,100,31871823
650,3250,1,100,30818887
655,3275,1,100,29139452
660,3300,1,100,29227290
665,3325,1,100,34358846
670,3350,1,100,30584772
675,3375,1,100,34033751
680,3400,1,100,34993540
685,3425,1,100,35405949
690,3450,1,100,36312535
695,3475,1,100,34416318
700,3500,1,100,34188269
705,3525,1,100,34297985
710,3550,1,100,36217771
715,3575,1,100,31735819
720,3600,1,100,36258158
725,3625,1,100,36370236
730,3650,1,100,32530840
735,3675,1,100,36178900
740,3700,1,100,38234281
745,3725,1,100,34418761
750,3750,1,100,40720717
755,3775,1,100,40421721
760,3800,1,100,48061449
765,3825,1,100,39914072
770,3850,1,100,44660158
775,3875,1,100,49701916
780,3900,1,100,39195152
785,3925,1,100,42244701
790,3950,1,100,40917990
795,3975,1,100,40726151
800,4000,1,100,41874362
805,4025,1,100,41720521
810,4050,1,100,39254674
815,4075,1,100,40164145
820,4100,1,100,40505033
825,4125,1,100,40147451
830,4150,1,100,45596809
835,4175,1,100,47474332
840,4200,1,100,39220101
845,4225,1,100,37861566
850,4250,1,100,43042660
855,4275,1,100,41718727
860,4300,1,100,43077409
865,4325,1,100,37590259
870,4350,1,100,47649433
875,4375,1,100,46499497
880,4400,1,100,45047042
885,4425,1,100,41017002
890,4450,1,100,44276673
895,4475,1,100,61457464
900,4500,1,100,50926693
905,4525,1,100,51803915
910,4550,1,100,54219525
915,4575,1,100,51539957
920,4600,1,100,44508257
925,4625,1,100,50893570
930,4650,1,100,49770158
935,4675,1,100,51860106
940,4700,1,100,52722557
945,4725,1,100,56583297
950,4750,1,100,51717391
955,4775,1,100,56282259
960,4800,1,100,53536584
965,4825,1,100,53137422
970,4850,1,100,56038366
975,4875,1,100,58809613
980,4900,1,100,57793065
985,4925,1,100,54449800
990,4950,1,100,49716199
995,4975,1,100,57568416
1000,5000,1,100,61310773
1005,5025,1,100,62168463
1010,5050,1,100,52491543
1015,5075,1,100,60670685
1020,5100,1,100,64863773
1025,5125,1,100,65366720
1030,5150,1,100,52965307
1035,5175,1,100,56453811
1040,5200,1,100,70272316
1045,5225,1,100,62587647
1050,5250,1,100,68709992
1055,5275,1,100,62327430
1060,5300,1,100,60745727
1065,5325,1,100,64594786
1070,5350,1,100,61087646
1075,5375,1,100,61023190
1080,5400,1,100,67737740
1085,5425,1,100,57328494
1090,5450,1,100,75406270
1095,5475,1,100,53989696
1100,5500,1,100,64283635
1105,5525,1,100,76039215
1110,5550,1,100,68748871
1115,5575,1,100,69174917
1120,5600,1,100,78937541
1125,5625,1,100,67535042
1130,5650,1,100,70681629
1135,5675,1,100,78213771
1140,5700,1,100,63814721
1145,5725,1,100,74336757
1150,5750,1,100,77094169
1155,5775,1,100,64825286
1160,5800,1,100,60677213
1165,5825,1,100,68558666
