n,m,cmin,cmax,dual_lp
440,5720,1,1,55294932
445,5785,1,1,56268795
450,5850,1,1,57844807
455,5915,1,1,55502503
460,5980,1,1,55097700
465,6045,1,1,55088059
470,6110,1,1,55554811
475,6175,1,1,62789239
480,6240,1,1,59555872
485,6305,1,1,59629853
490,6370,1,1,57635529
495,6435,1,1,59859294
500,6500,1,1,63518560
505,6565,1,1,58663576
510,6630,1,1,60493051
515,6695,1,1,61209203
520,6760,1,1,62023366
525,6825,1,1,64451891
530,6890,1,1,65153315
535,6955,1,1,68148988
540,7020,1,1,66250082
545,7085,1,1,66959145
550,7150,1,1,64022430
555,7215,1,1,66960243
560,7280,1,1,68108386
565,7345,1,1,71414522
570,7410,1,1,66100678
575,7475,1,1,68128586
580,7540,1,1,73314854
585,7605,1,1,73555321
590,7670,1,1,78196241
595,7735,1,1,78166575
600,7800,1,1,74522701
605,7865,1,1,81944638
610,7930,1,1,80750807
615,7995,1,1,80031937
620,8060,1,1,82179358
625,8125,1,1,85090776
630,8190,1,1,76362533
635,8255,1,1,75341285
640,8320,1,1,82397862
645,8385,1,1,84362669
650,8450,1,1,82083597
655,8515,1,1,79526775
660,8580,1,1,84954141
665,8645,1,1,81249505
670,8710,1,1,82334880
675,8775,1,1,85863434
680,8840,1,1,92043327
685,8905,1,1,90085689
690,8970,1,1,84951001
695,9035,1,1,89421111
700,9100,1,1,87598823
705,9165,1,1,97856550
710,9230,1,1,97865718
715,9295,1,1,94547476
720,9360,1,1,97910454
725,9425,1,1,96529977
730,9490,1,1,94386282
735,9555,1,1,90849290
740,9620,1,1,94450083
745,9685,1,1,95768921
750,9750,1,1,102016681
755,9815,1,1,100422757
760,9880,1,1,98471364
765,9945,1,1,95509361
770,10010,1,1,108560118
775,10075,1,1,185699250
780,10140,1,1,184665163
785,10205,1,1,177411433
790,10270,1,1,190503150
795,10335,1,1,187730036
800,10400,1,1,180065767
805,10465,1,1,219880411
810,10530,1,1,193649016
815,10595,1,1,188922508
820,10660,1,1,186420141
825,10725,1,1,199616717
830,10790,1,1,198370423
835,10855,1,1,200846797
840,10920,1,1,190305351
845,10985,1,1,196472701
850,11050,1,1,219279964
855,11115,1,1,273653184
860,11180,1,1,206171450
865,11245,1,1,203280134
870,11310,1,1,201894611
875,11375,1,1,197451412
880,11440,1,1,213919266
885,11505,1,1,204999251
890,11570,1,1,223616339
895,11635,1,1,207218474
900,11700,1,1,207504395
905,11765,1,1,211418133
910,11830,1,1,216791499
915,11895,1,1,221643528
920,11960,1,1,216545296
925,12025,1,1,207908609
930,12090,1,1,207829604
935,12155,1,1,198752642
940,12220,1,1,227958232
945,12285,1,1,212976644
950,12350,1,1,221293396
955,12415,1,1,219570532
960,12480,1,1,224058705
965,12545,1,1,233276633
970,12610,1,1,227409703
975,12675,1,1,218540976
980,12740,1,1,216640090
985,12805,1,1,225482955
990,12870,1,1,227383128
995,12935,1,1,225129007
1000,13000,1,1,244505579
1005,13065,1,1,223885096
1010,13130,1,1,226694371
1015,13195,1,1,235456261
1020,13260,1,1,234447833
1025,13325,1,1,222318687
1030,13390,1,1,250769557
1035,13455,1,1,235058102
1040,13520,1,1,253126725
1045,13585,1,1,233817490
1050,13650,1,1,244623295
1055,13715,1,1,240687739
1060,13780,1,1,257728980
1065,13845,1,1,233549685
1070,13910,1,1,260593708
1075,13975,1,1,246204322
1080,14040,1,1,249287651
1085,14105,1,1,300637206
1090,14170,1,1,265318962
1095,14235,1,1,261268117
1100,14300,1,1,247694553
1105,14365,1,1,252562645
1110,14430,1,1,262825358
1115,14495,1,1,251639421
1120,14560,1,1,254947727
1125,14625,1,1,266902963
1130,14690,1,1,259055966
1135,14755,1,1,257357703
1140,14820,1,1,267482099
1145,14885,1,1,273664191
1150,14950,1,1,250753944
1155,15015,1,1,276670165
1160,15080,1,1,263956332
1165,15145,1,1,267370071
1170,15210,1,1,265503362
1175,15275,1,1,266873520
1180,15340,1,1,282045949
1185,15405,1,1,294959058
1190,15470,1,1,278115406
1195,15535,1,1,262757635
1200,15600,1,1,265629589
1205,15665,1,1,263469158
1210,15730,1,1,270100980
1215,15795,1,1,286534980
1220,15860,1,1,277944888
1225,15925,1,1,272347843
1230,15990,1,1,283837651
1235,16055,1,1,293260488
1240,16120,1,1,282729129
1245,16185,1,1,285983425
1250,16250,1,1,277860152
1255,16315,1,1,294660804
1260,16380,1,1,294222283
1265,16445,1,1,282110065
1270,16510,1,1,283968352
1275,16575,1,1,313130731
1280,16640,1,1,307808476
1285,16705,1,1,287141695
1290,16770,1,1,381511578
1295,16835,1,1,306883282
1300,16900,1,1,297261474
1305,16965,1,1,305906389
1310,17030,1,1,287068855
1315,17095,1,1,290249059
1320,17160,1,1,297951436
1325,17225,1,1,300816112
1330,17290,1,1,295443019
1335,17355,1,1,293330294
1340,17420,1,1,308104004
1345,17485,1,1,312887049
1350,17550,1,1,312734460
1355,17615,1,1,322520891
1360,17680,1,1,313192235
1365,17745,1,1,329436702
1370,17810,1,1,318362339
1375,17875,1,1,305847717
1380,17940,1,1,325814262
1385,18005,1,1,316175238
1390,18070,1,1,333592370
1395,18135,1,1,330388356
1400,18200,1,1,328890130
1405,18265,1,1,309715074
1410,18330,1,1,324809811
1415,18395,1,1,377491969
1420,18460,1,1,310951086
1425,18525,1,1,343211537
1430,18590,1,1,331400345
1435,18655,1,1,311381544
1440,18720,1,1,331017681
1445,18785,1,1,334425572
1450,18850,1,1,334455778
1455,18915,1,1,328136240
1460,18980,1,1,336070098
1465,19045,1,1,320792887
1470,19110,1,1,368265557
1475,19175,1,1,332212078
1480,19240,1,1,330112572
1485,19305,1,1,345601922
1490,19370,1,1,341498679
1495,19435,1,1,353255283
1500,19500,1,1,355013358
1505,19565,1,1,352993052
1510,19630,1,1,334808823
1515,19695,1,1,332855952
1520,19760,1,1,350237772
1525,19825,1,1,366536007
1530,19890,1,1,343451099
1535,19955,1,1,339745359
1540,20020,1,1,370111898
1545,20085,1,1,349653702
1550,20150,1,1,363168955
1555,20215,1,1,373895002
1560,20280,1,1,368266698
1565,20345,1,1,445138203
1570,20410,1,1,347859282
1575,20475,1,1,361267328
1580,20540,1,1,356844241
1585,20605,1,1,349479338
1590,20670,1,1,374877179
1595,20735,1,1,369600042
1600,20800,1,1,351738039
1605,20865,1,1,354593368
1610,20930,1,1,353062723
1615,20995,1,1,372705668
1620,21060,1,1,418352316
1625,21125,1,1,369815503
1630,21190,1,1,359901961
1635,21255,1,1,372288500
1640,21320,1,1,360941585
1645,21385,1,1,384928874
1650,21450,1,1,380167025
1655,21515,1,1,396519763
1660,21580,1,1,382854943
1665,21645,1,1,390536952
1670,21710,1,1,420279654
1675,21775,1,1,399240202
1680,21840,1,1,403224501
1685,21905,1,1,392418505
1690,21970,1,1,395887000
1695,22035,1,1,408999756
1700,22100,1,1,375230939
1705,22165,1,1,410934922
1710,22230,1,1,398958872
1715,22295,1,1,390134636
1720,22360,1,1,390754388
1725,22425,1,1,386569095
1730,22490,1,1,393422192
1735,22555,1,1,402599904
1740,22620,1,1,399717657
1745,22685,1,1,405217894
1750,22750,1,1,404497052
1755,22815,1,1,421512995
1760,22880,1,1,424259696
1765,22945,1,1,399387577
1770,23010,1,1,398332741
1775,23075,1,1,407741113
1780,23140,1,1,407456686
1785,23205,1,1,407242729
1790,23270,1,1,445505456
1795,23335,1,1,470450064
1800,23400,1,1,412335828
1805,23465,1,1,403781599
1810,23530,1,1,423209440
1815,23595,1,1,413878958
1820,23660,1,1,408154680
1825,23725,1,1,425412341
1830,23790,1,1,426451266
1835,23855,1,1,428470070
1840,23920,1,1,416765268
1845,23985,1,1,428845417
1850,24050,1,1,423184331
1855,24115,1,1,451278932
1860,24180,1,1,440378754
1865,24245,1,1,413866929
1870,24310,1,1,439990372
1875,24375,1,1,421742186
1880,24440,1,1,464526300
1885,24505,1,1,441063503
1890,24570,1,1,422186122
1895,24635,1,1,450752131
1900,24700,1,1,424218508
1905,24765,1,1,429956980
1910,24830,1,1,445653653
1915,24895,1,1,448921359
1920,24960,1,1,451189632
1925,25025,1,1,497400517
1930,25090,1,1,459937437
1935,25155,1,1,450077615
1940,25220,1,1,437844140
1945,25285,1,1,447393108
1950,25350,1,1,456077575
1955,25415,1,1,505433179
1960,25480,1,1,444335978
1965,25545,1,1,441939997
1970,25610,1,1,476964598
1975,25675,1,1,460628120
1980,25740,1,1,446345504
1985,25805,1,1,453330313
1990,25870,1,1,435266543
1995,25935,1,1,539020263
2000,26000,1,1,545232487
2005,26065,1,1,438679045
2010,26130,1,1,457615684
2015,26195,1,1,458715541
2020,26260,1,1,472497911
2025,26325,1,1,473810633
2030,26390,1,1,459017357
2035,26455,1,1,517141536
2040,26520,1,1,459018795
2045,26585,1,1,577435749
2050,26650,1,1,483532699
2055,26715,1,1,467789740
2060,26780,1,1,472494448
2065,26845,1,1,463080504
2070,26910,1,1,501186607
2075,26975,1,1,480322306
2080,27040,1,1,491143170
2085,27105,1,1,480159720
2090,27170,1,1,477076352
2095,27235,1,1,483806983
2100,27300,1,1,520500058
2105,27365,1,1,460390675
2110,27430,1,1,480064188
2115,27495,1,1,485502862
2120,27560,1,1,568282395
2125,27625,1,1,581840846
2130,27690,1,1,479082297
2135,27755,1,1,493320348
2140,27820,1,1,536681957
2145,27885,1,1,502301221
2150,27950,1,1,477165685
2155,28015,1,1,558794793
2160,28080,1,1,479899985
2165,28145,1,1,560937599
2170,28210,1,1,525673462
2175,28275,1,1,599640207
2180,28340,1,1,537415048
2185,28405,1,1,503950086
2190,28470,1,1,532484901
2195,28535,1,1,512095040
2200,28600,1,1,494994702
2205,28665,1,1,510786136
2210,28730,1,1,616169506
2215,28795,1,1,490175304
2220,28860,1,1,603419623
2225,28925,1,1,511044879
2230,28990,1,1,606180899
2235,29055,1,1,513103060
2240,29120,1,1,524745041
2245,29185,1,1,507649099
2250,29250,1,1,557561190
2255,29315,1,1,510167512
2260,29380,1,1,532203224
2265,29445,1,1,520033412
2270,29510,1,1,545878661
2275,29575,1,1,504227990
2280,29640,1,1,549159392
2285,29705,1,1,527295385
2290,29770,1,1,519902172
2295,29835,1,1,532799737
2300,29900,1,1,552980101
2305,29965,1,1,548022275
2310,30030,1,1,562217238
2315,30095,1,1,502155990
2320,30160,1,1,590935918
2325,30225,1,1,577785638
2330,30290,1,1,538496228
2335,30355,1,1,558864085
2340,30420,1,1,634964547
2345,30485,1,1,528140733
2350,30550,1,1,552840416
2355,30615,1,1,565809361
2360,30680,1,1,685352899
2365,30745,1,1,531023084
2370,30810,1,1,576108172
2375,30875,1,1,594734734
2380,30940,1,1,584467272
2385,31005,1,1,540049425
2390,31070,1,1,556550774
2395,31135,1,1,537775739
2400,31200,1,1,576042627
2405,31265,1,1,558301610
2410,31330,1,1,603101383
2415,31395,1,1,570013942
2420,31460,1,1,553889071
2425,31525,1,1,539879942
2430,31590,1,1,558448766
2435,31655,1,1,589816153
2440,31720,1,1,580934843
2445,31785,1,1,602904884
2450,31850,1,1,585202547
2455,31915,1,1,588470363
2460,31980,1,1,586720151
2465,32045,1,1,584472141
2470,32110,1,1,640620344
2475,32175,1,1,572697919
2480,32240,1,1,608407504
2485,32305,1,1,580535945
2490,32370,1,1,632349195
2495,32435,1,1,664393779
2500,32500,1,1,585150391
2505,32565,1,1,605522850
2510,32630,1,1,581400870
2515,32695,1,1,617319651
2520,32760,1,1,594802415
2525,32825,1,1,594116253
2530,32890,1,1,610820280
2535,32955,1,1,572246560
2540,33020,1,1,589892396
2545,33085,1,1,578990908
2550,33150,1,1,602527689
2555,33215,1,1,598757824
2560,33280,1,1,580200595
2565,33345,1,1,621104727
2570,33410,1,1,609625600
2575,33475,1,1,603403254
2580,33540,1,1,739767166
2585,33605,1,1,617128117
2590,33670,1,1,707627225
2595,33735,1,1,595253024
2600,33800,1,1,670378877
2605,33865,1,1,590166149
2610,33930,1,1,679280374
2615,33995,1,1,642740177
2620,34060,1,1,622966428
2625,34125,1,1,613388189
2630,34190,1,1,617427870
2635,34255,1,1,709337457
2640,34320,1,1,620319399
2645,34385,1,1,638768095
2650,34450,1,1,630988648
2655,34515,1,1,653045683
2660,34580,1,1,638005017
2665,34645,1,1,605309279
2670,34710,1,1,647791866
2675,34775,1,1,638421001
2680,34840,1,1,718060262
2685,34905,1,1,627860962
2690,34970,1,1,652950036
2695,35035,1,1,635024616
2700,35100,1,1,666415068
2705,35165,1,1,644822446
2710,35230,1,1,639092620
2715,35295,1,1,640711097
2720,35360,1,1,654404542
2725,35425,1,1,645103497
2730,35490,1,1,662677921
2735,35555,1,1,663678668
2740,35620,1,1,641059878
2745,35685,1,1,667315532
2750,35750,1,1,691243183
2755,35815,1,1,692525105
2760,35880,1,1,622503975
2765,35945,1,1,796465000
2770,36010,1,1,890003380
2775,36075,1,1,666454806
2780,36140,1,1,673247664
2785,36205,1,1,637586780
2790,36270,1,1,646027181
2795,36335,1,1,638809090
2800,36400,1,1,632588169
2805,36465,1,1,661428276
2810,36530,1,1,641004186
2815,36595,1,1,664303067
2820,36660,1,1,758475762
2825,36725,1,1,674396168
2830,36790,1,1,660026375
2835,36855,1,1,641932387
2840,36920,1,1,704428653
2845,36985,1,1,684851023
2850,37050,1,1,682197623
2855,37115,1,1,686974147
2860,37180,1,1,721640555
2865,37245,1,1,724849485
2870,37310,1,1,729652113
2875,37375,1,1,657964192
2880,37440,1,1,683494224
2885,37505,1,1,711602190
2890,37570,1,1,677145787
2895,37635,1,1,705235372
2900,37700,1,1,714776694
2905,37765,1,1,750339704
2910,37830,1,1,721295408
2915,37895,1,1,654835179
2920,37960,1,1,761674286
2925,38025,1,1,738923128
2930,38090,1,1,791583066
2935,38155,1,1,693615356
2940,38220,1,1,686675886
2945,38285,1,1,755822363
2950,38350,1,1,766338652
2955,38415,1,1,687657168
2960,38480,1,1,721158034
2965,38545,1,1,678277125
2970,38610,1,1,707761643
2975,38675,1,1,748516902
2980,38740,1,1,694190429
2985,38805,1,1,677631528
2990,38870,1,1,687340887
2995,38935,1,1,695721044
3000,39000,1,1,717335218
