n,m,cmin,cmax,dual_lp
50,250,1,100,3646429
55,275,1,100,3461365
60,300,1,100,3611417
65,325,1,100,4266379
70,350,1,100,4195589
75,375,1,100,4222162
80,400,1,100,4744208
85,425,1,100,4696159
90,450,1,100,5262309
95,475,1,100,4930540
100,500,1,100,5495874
105,525,1,100,6184806
110,550,1,100,6608014
115,575,1,100,6620767
120,600,1,100,7138923
125,625,1,100,6932085
130,650,1,100,7693507
135,675,1,100,7305114
140,700,1,100,7341318
145,725,1,100,7960407
150,750,1,100,8588886
155,775,1,100,8054653
160,800,1,100,8445847
165,825,1,100,8272478
170,850,1,100,8992844
175,875,1,100,8925899
180,900,1,100,8736182
185,925,1,100,9948959
190,950,1,100,9756743
195,975,1,100,9898229
200,1000,1,100,10826091
205,1025,1,100,11005936
210,1050,1,100,11457450
215,1075,1,100,11468069
220,1100,1,100,11613634
225,1125,1,100,12032069
230,1150,1,100,11283061
235,1175,1,100,12169738
240,1200,1,100,12380117
245,1225,1,100,12821777
250,1250,1,100,13619251
255,1275,1,100,13978821
260,1300,1,100,12731218
265,1325,1,100,12884878
270,1350,1,100,13435997
275,1375,1,100,13813448
280,1400,1,100,14319140
285,1425,1,100,13607100
290,1450,1,100,13873009
295,1475,1,100,14944736
300,1500,1,100,14582186
305,1525,1,100,15549347
310,1550,1,100,14534051
315,1575,1,100,14731585
320,1600,1,100,14627263
325,1625,1,100,14854945
330,1650,1,100,15894425
335,1675,1,100,16358923
340,1700,1,100,14969232
345,1725,1,100,16256605
350,1750,1,100,17315655
355,1775,1,100,15757041
360,1800,1,100,16337249
365,1825,1,100,16818880
370,1850,1,100,16351218
375,1875,1,100,17654023
380,1900,1,100,16516675
385,1925,1,100,17351019
390,1950,1,100,17655990
395,1975,1,100,18056384
400,2000,1,100,19304917
405,2025,1,100,19213153
410,2050,1,100,18924588
415,2075,1,100,19493607
420,2100,1,100,20872534
425,2125,1,100,20257401
430,2150,1,100,19381806
435,2175,1,100,20261495
440,2200,1,100,19152715
445,2225,1,100,21070050
450,2250,1,100,21770731
455,2275,1,100,21826209
460,2300,1,100,21143170
465,2325,1,100,20303368
470,2350,1,100,22632030
475,2375,1,100,21826825
480,2400,1,100,23216872
485,2425,1,100,21882760
490,2450,1,100,23075721
495,2475,1,100,23441540
500,2500,1,100,22566242
505,2525,1,100,23380924
510,2550,1,100,27306422
515,2575,1,100,26686625
520,2600,1,100,23795787
525,2625,1,100,22285855
530,2650,1,100,23713579
535,2675,1,100,23879956
540,2700,1,100,25276381
545,2725,1,100,25130646
550,2750,1,100,24054126
555,2775,1,100,24302368
560,2800,1,100,26275263
565,2825,1,100,24881324
570,2850,1,100,25252143
575,2875,1,100,26404471
580,2900,1,100,25540046
585,2925,1,100,26158949
590,2950,1,100,26707408
595,2975,1,100,27487377
600,3000,1,100,26709692
605,3025,1,100,26382926
610,3050,1,100,26467144
615,3075,1,100,27676306
620,3100,1,100,27633877
625,3125,1,100,26951459
630,3150,1,100,26753732
635,3175,1,100,26801880
640,3200,1,100,26562774
645,3225,1,100,28707121
650,3250,1,100,29655833
655,3275,1,100,28283947
660,3300,1,100,29191316
665,3325,1,100,28070535
670,3350,1,100,31821820
675,3375,1,100,34960101
680,3400,1,100,33520284
685,3425,1,100,36999039
690,3450,1,100,35180544
695,3475,1,100,34571490
700,3500,1,100,35259184
705,3525,1,100,35822071
710,3550,1,100,36427146
715,3575,1,100,35360291
720,3600,1,100,36802256
725,3625,1,100,35780497
730,3650,1,100,38744024
735,3675,1,100,36533951
740,3700,1,100,36932445
745,3725,1,100,39312191
750,3750,1,100,39144834
755,3775,1,100,39377294
760,3800,1,100,38256661
765,3825,1,100,40066626
770,3850,1,100,44020408
775,3875,1,100,42914142
780,3900,1,100,42657334
785,3925,1,100,48542235
790,3950,1,100,45950686
795,3975,1,100,41791003
800,4000,1,100,45030930
805,4025,1,100,45695519
810,4050,1,100,42845775
