n,m,lp_runs,exp_lp
50,450,18,6281711
55,495,22,7545979
60,540,25,8782028
65,585,24,8399934
70,630,21,8020938
75,675,25,9653595
80,720,46,17334930
85,765,28,11186860
90,810,50,20156608
95,855,30,12773836
100,900,49,20808829
105,945,41,18215732
110,990,36,16465603
115,1035,48,22234465
120,1080,57,28451851
125,1125,35,19350113
130,1170,38,21301439
135,1215,42,23366410
140,1260,50,27470108
145,1305,40,21984535
150,1350,49,28442880
155,1395,38,24440722
160,1440,51,32455609
165,1485,51,34556403
170,1530,75,49926059
175,1575,55,37214209
180,1620,62,41877253
185,1665,52,35867236
190,1710,69,47420549
195,1755,62,41791954
200,1800,59,39893492
205,1845,65,44710216
210,1890,50,37410154
215,1935,65,45909995
220,1980,48,37218373
225,2025,69,51327653
230,2070,51,38986511
235,2115,51,40704797
240,2160,56,45275618
245,2205,58,46236209
250,2250,69,56130143
255,2295,64,53619561
260,2340,64,56766854
265,2385,87,75709334
270,2430,79,67845387
275,2475,60,54273684
280,2520,62,56243077
285,2565,56,50641126
290,2610,60,57085043
295,2655,50,47877334
300,2700,58,54243425
305,2745,42,40710377
310,2790,42,42068800
315,2835,50,53021198
320,2880,64,63763044
325,2925,51,51299225
330,2970,46,47201101
335,3015,45,51069247
340,3060,48,52995697
345,3105,58,61845159
350,3150,59,64329675
355,3195,45,51830414
360,3240,44,51030385
365,3285,29,33836977
370,3330,24,29488334
375,3375,27,33231432
380,3420,29,35222428
385,3465,13,21192035
390,3510,32,42892330
395,3555,36,47723838
400,3600,39,47920368
405,3645,38,47151385
410,3690,34,47780343
415,3735,41,54269885
420,3780,32,42539963
425,3825,49,62291146
430,3870,62,82031813
435,3915,39,53642411
440,3960,58,77325239
445,4005,65,89017890
450,4050,83,111768939
455,4095,59,79666044
460,4140,40,59286071
465,4185,55,75586870
470,4230,51,71311574
475,4275,44,64421005
480,4320,46,66379533
485,4365,37,55064484
490,4410,35,52180406
495,4455,29,48028122
500,4500,31,50116478
505,4545,36,54622698
510,4590,57,85664717
515,4635,41,67324827
520,4680,28,46071785
525,4725,26,42607724
530,4770,44,68916434
535,4815,27,48426019
540,4860,38,64157290
545,4905,40,64985857
550,4950,44,72542043
555,4995,48,79088645
560,5040,48,78834516
565,5085,48,82971495
570,5130,31,53876676
575,5175,29,53775545
580,5220,30,54015401
585,5265,30,56307995
590,5310,28,53796840
595,5355,48,85190340
600,5400,45,82670686
605,5445,23,45018784
610,5490,12,27892005
615,5535,47,85605957
620,5580,33,66094006
625,5625,28,57062153
630,5670,23,47021363
635,5715,23,47842737
640,5760,40,80179159
645,5805,35,71170153
650,5850,37,72548782
655,5895,30,62236496
660,5940,30,61325607
665,5985,39,77746442
670,6030,28,59470959
675,6075,34,70108786
680,6120,21,46465781
685,6165,30,62926380
690,6210,45,99184004
695,6255,66,132466328
700,6300,59,123242649
705,6345,39,82240642
710,6390,68,143452683
715,6435,54,118383215
720,6480,49,108958311
725,6525,34,77152912
730,6570,24,58560708
735,6615,32,77604961
740,6660,25,62424580
745,6705,31,73195311
750,6750,41,97647018
755,6795,21,54461306
760,6840,46,103795533
765,6885,25,64867817
770,6930,32,75712323
775,6975,41,96244446
780,7020,26,69453389
785,7065,28,71646589
790,7110,42,104708209
795,7155,31,80175965
800,7200,41,100119566
805,7245,54,130996756
810,7290,54,129295688
815,7335,53,131308420
820,7380,52,126592650
825,7425,40,104044920
830,7470,52,128362074
835,7515,33,87800152
840,7560,42,108418720
845,7605,41,106914788
850,7650,29,77024737
855,7695,52,135019734
860,7740,62,155814171
865,7785,44,116537870
870,7830,46,121022753
875,7875,31,86273768
880,7920,51,135135516
885,7965,44,123574516
890,8010,33,91007895
895,8055,60,161650964
900,8100,48,128469194
905,8145,35,101432262
910,8190,37,104159992
915,8235,43,123645529
920,8280,65,178135789
925,8325,59,173019715
930,8370,52,146062651
935,8415,30,94655143
940,8460,39,114467524
945,8505,57,171906900
950,8550,49,144041323
955,8595,70,296318788
960,8640,58,172068727
965,8685,79,233296915
970,8730,86,255223397
975,8775,60,176333031
980,8820,71,213698666
985,8865,63,187780315
990,8910,66,198526592
995,8955,64,195129223
1000,9000,69,212176687
1005,9045,78,240811430
1010,9090,71,221806010
1015,9135,75,233457888
1020,9180,68,214733216
1025,9225,71,225332958
1030,9270,88,281180422
1035,9315,76,252659362
1040,9360,76,253889656
1045,9405,73,238166394
1050,9450,78,259635863
1055,9495,79,261929416
1060,9540,77,263393682
1065,9585,77,263757386
1070,9630,73,252670368
1075,9675,116,394870841
1080,9720,88,305006771
1085,9765,77,259958104
1090,9810,74,252504259
1095,9855,95,340128654
1100,9900,66,249600365
1105,9945,76,269804565
1110,9990,91,330781616
1115,10035,62,225914763
1120,10080,107,378801362
1125,10125,102,359590486
1130,10170,106,374784493
1135,10215,98,350968047
1140,10260,97,346950381
1145,10305,97,346528194
1150,10350,96,379391928
1155,10395,117,487038658
1160,10440,90,379992136
1165,10485,124,463925319
1170,10530,115,424758224
1175,10575,100,422990479
1180,10620,104,383134296
1185,10665,100,376847118
1190,10710,118,455551027
1195,10755,84,320495317
1200,10800,91,353749826
1205,10845,92,355608637
1210,10890,132,514114780
1215,10935,109,430554483
1220,10980,92,355405711
1225,11025,104,412862675
1230,11070,102,400691809
1235,11115,86,333833888
1240,11160,93,381091703
1245,11205,105,415473824
1250,11250,106,424540850
1255,11295,98,394908289
1260,11340,130,529388250
1265,11385,109,442117337
1270,11430,123,503433683
1275,11475,112,460330886
1280,11520,88,367411127
1285,11565,104,428096073
1290,11610,102,417950451
1295,11655,101,425345219
1300,11700,116,509475126
1305,11745,90,460521211
1310,11790,115,491719613
1315,11835,103,441463980
1320,11880,142,620711480
1325,11925,107,464727741
1330,11970,109,473603052
1335,12015,89,386778393
1340,12060,93,423416818
1345,12105,110,476129518
1350,12150,131,594269912
1355,12195,110,493750351
1360,12240,110,501002985
1365,12285,124,564759897
1370,12330,121,559768866
1375,12375,122,567636026
1380,12420,132,609657007
1385,12465,121,568124094
1390,12510,129,605089974
1395,12555,152,720790564
1400,12600,107,498637333
1405,12645,146,701857779
1410,12690,104,492913785
1415,12735,128,614193316
1420,12780,115,544972027
1425,12825,110,525725281
1430,12870,118,562410468
1435,12915,136,662703703
1440,12960,128,633557296
1445,13005,111,542732618
1450,13050,131,646685293
1455,13095,115,563519942
1460,13140,98,476782383
1465,13185,115,567930437
1470,13230,124,616822736
1475,13275,131,662814994
1480,13320,130,646862193
1485,13365,149,759627001
1490,13410,145,752461329
1495,13455,110,558563621
1500,13500,111,567554298
1505,13545,109,565469126
1510,13590,87,439145215
1515,13635,118,678289090
1520,13680,113,591871193
1525,13725,100,521530828
1530,13770,121,640352802
1535,13815,100,515610764
1540,13860,79,413649443
1545,13905,47,251436146
1550,13950,73,380817177
1555,13995,72,377848145
1560,14040,86,445342293
1565,14085,78,410279117
1570,14130,91,482432332
1575,14175,111,588073331
1580,14220,93,492893561
1585,14265,104,554066683
1590,14310,65,351505805
1595,14355,99,535912353
1600,14400,81,451677092
1605,14445,99,538531762
1610,14490,95,522298450
1615,14535,101,547488132
1620,14580,107,599306220
1625,14625,101,555842481
1630,14670,84,469123784
1635,14715,84,463109128
1640,14760,117,659186381
1645,14805,95,530418185
1650,14850,113,643997102
1655,14895,110,616090447
1660,14940,85,486619128
1665,14985,117,676202153
1670,15030,112,647970811
1675,15075,70,401443079
1680,15120,84,479934744
1685,15165,95,542950081
1690,15210,65,375242602
1695,15255,108,617102570
1700,15300,114,665987702
1705,15345,97,564935071
1710,15390,72,420957407
1715,15435,93,541303868
1720,15480,102,603881547
1725,15525,101,619082096
1730,15570,121,725839972
1735,15615,101,628224397
1740,15660,130,859131056
1745,15705,101,609403638
1750,15750,105,627066278
1755,15795,87,522295043
1760,15840,112,675223888
1765,15885,110,675724043
1770,15930,78,475457353
1775,15975,107,667336886
1780,16020,127,798423890
1785,16065,105,658019055
1790,16110,109,675640684
1795,16155,101,622402823
1800,16200,131,820857641
1805,16245,107,671012432
1810,16290,115,724365356
1815,16335,91,566188323
1820,16380,102,646003147
1825,16425,124,820072131
1830,16470,105,657500774
1835,16515,154,999186831
1840,16560,114,759117910
1845,16605,135,891114761
1850,16650,127,828850243
1855,16695,73,474349972
1860,16740,110,706100570
1865,16785,123,815615518
1870,16830,84,547645216
1875,16875,97,637595865
1880,16920,126,825374742
1885,16965,100,668362486
1890,17010,91,599368000
1895,17055,118,782088340
1900,17100,96,645400182
1905,17145,100,746766221
1910,17190,120,818521004
1915,17235,94,651742517
1920,17280,93,629757900
1925,17325,120,830824694
1930,17370,110,750797243
1935,17415,94,643973473
1940,17460,83,570912389
1945,17505,106,726013677
1950,17550,118,816367619
1955,17595,133,934898011
1960,17640,96,674141485
1965,17685,103,718658072
1970,17730,129,911178880
1975,17775,127,883330415
1980,17820,106,742787445
1985,17865,96,674733741
1990,17910,128,931391101
1995,17955,108,792783582
2000,18000,126,903954728
2005,18045,88,619350271
2010,18090,123,891344136
2015,18135,132,968636045
2020,18180,100,717945361
2025,18225,87,629519330
2030,18270,124,908489980
2035,18315,114,839665534
2040,18360,124,925082244
2045,18405,106,770487396
2050,18450,94,680475391
2055,18495,117,843235427
2060,18540,96,778239462
2065,18585,101,731544406
2070,18630,110,833144102
2075,18675,127,945531385
2080,18720,110,806453829
2085,18765,114,847266238
2090,18810,111,826785707
2095,18855,115,850433673
2100,18900,103,762542083
2105,18945,124,928659429
2110,18990,115,858635575
2115,19035,132,1045710646
2120,19080,133,1083835976
2125,19125,97,767400946
2130,19170,127,971077954
2135,19215,142,1112964279
2140,19260,122,958675652
2145,19305,113,852302697
2150,19350,139,1093759950
2155,19395,134,1120834617
2160,19440,135,1157517654
2165,19485,116,988960500
