n,m,dinic
400,400,62267
400,500,83806
400,600,103481
400,700,129017
400,800,139489
400,900,164887
400,1000,182030
400,1100,282089
400,1200,285181
400,1300,304534
400,1400,521291
400,1500,589524
400,1600,547354
400,1700,388786
400,1800,312498
400,1900,351177
400,2000,367381
400,2100,398763
400,2200,381991
400,2300,468103
400,2400,415474
400,2500,417951
400,2600,438956
400,2700,435380
400,2800,481604
400,2900,459438
400,3000,622234
400,3100,602268
400,3200,529845
400,3300,494617
400,3400,461915
400,3500,649985
400,3600,521343
400,3700,587842
400,3800,553723
400,3900,597887
400,4000,594537
400,4100,625401
400,4200,616055
400,4300,585802
400,4400,644022
400,4500,649392
400,4600,637148
400,4700,797997
400,4800,634285
400,4900,655491
400,5000,649657
400,5100,1132605
400,5200,725922
400,5300,668539
400,5400,630630
400,5500,690284
400,5600,699838
400,5700,739990
400,5800,654564
400,5900,781162
400,6000,734280
400,6100,990125
400,6200,810729
400,6300,748618
400,6400,785425
400,6500,778565
400,6600,846122
400,6700,821320
400,6800,829311
400,6900,734421
400,7000,760649
400,7100,728344
400,7200,700886
400,7300,854137
400,7400,943504
400,7500,1294693
400,7600,719791
400,7700,771762
400,7800,892755
400,7900,941106
400,8000,1075457
400,8100,934331
400,8200,847578
400,8300,848485
400,8400,847906
400,8500,820211
400,8600,803675
400,8700,904720
400,8800,950315
400,8900,877574
400,9000,813980
400,9100,1051117
400,9200,833001
400,9300,1163968
400,9400,874259
400,9500,916873
400,9600,1288340
400,9700,941744
400,9800,971537
400,9900,864243
400,10000,941731
400,10100,1225266
400,10200,1106198
400,10300,1001872
400,10400,877363
400,10500,961573
400,10600,943140
400,10700,1546661
400,10800,1097925
400,10900,1109387
400,11000,1148439
400,11100,992894
400,11200,962468
400,11300,1100150
400,11400,1079603
400,11500,1067634
400,11600,967472
400,11700,1019747
400,11800,1020695
400,11900,1084530
400,12000,959715
400,12100,1000504
400,12200,1029026
400,12300,1071634
400,12400,1097922
400,12500,1093694
400,12600,1588443
400,12700,1498409
400,12800,1300775
400,12900,1297444
400,13000,1358544
400,13100,1235932
400,13200,1282923
400,13300,1108901
400,13400,1177470
400,13500,1090004
400,13600,1203353
400,13700,1129575
400,13800,1255723
400,13900,1182374
400,14000,1233475
400,14100,2035159
400,14200,1160557
400,14300,1208307
400,14400,1238726
400,14500,1239283
400,14600,1157025
400,14700,1287277
400,14800,1138894
400,14900,1121875
400,15000,1123362
400,15100,1122358
400,15200,988321
400,15300,1105142
400,15400,1258036
400,15500,1508267
400,15600,1301304
400,15700,1183281
400,15800,1123406
400,15900,1289841
400,16000,1113735
400,16100,1168014
400,16200,1140056
400,16300,1068522
400,16400,1216207
400,16500,1250062
400,16600,1259095
400,16700,1173822
400,16800,1322220
400,16900,1278370
400,17000,1336974
400,17100,2018383
400,17200,1533779
400,17300,1916822
400,17400,1433072
400,17500,1429439
400,17600,1814925
400,17700,1453670
400,17800,1357307
400,17900,1451990
400,18000,1287427
400,18100,1338583
400,18200,1412628
400,18300,1311852
400,18400,1346422
400,18500,1378040
400,18600,1329596
400,18700,1554857
400,18800,1369388
400,18900,1478912
400,19000,1797779
400,19100,1360756
400,19200,1415358
400,19300,1389244
400,19400,1361718
400,19500,1252238
400,19600,1377496
400,19700,1398447
400,19800,1479872
400,19900,1556060
400,20000,1431278
400,20100,2065773
400,20200,1450346
400,20300,1459129
400,20400,1480091
400,20500,1409458
400,20600,1470235
400,20700,1349665
400,20800,1417435
400,20900,1432028
400,21000,1441597
400,21100,1346360
400,21200,1430288
400,21300,1953317
400,21400,2415470
400,21500,1646542
400,21600,1550234
400,21700,1743037
400,21800,2533557
400,21900,1715543
400,22000,1517408
400,22100,1707002
400,22200,1508297
400,22300,1749898
400,22400,1519301
400,22500,1373332
400,22600,1596636
400,22700,1501300
400,22800,1588521
400,22900,1582099
400,23000,1585116
400,23100,2026262
400,23200,1560594
400,23300,1541266
400,23400,1618667
400,23500,1704955
400,23600,1655505
400,23700,1569607
400,23800,1480976
400,23900,1621120
400,24000,1701725
400,24100,1468628
400,24200,1488126
400,24300,1583511
400,24400,1545440
400,24500,1628532
400,24600,1671358
400,24700,1784114
400,24800,1552494
400,24900,1599560
400,25000,1606573
