n,m,lp_runs,exp_lp
50,100,2,1709045
55,110,2,1962087
60,120,4,1823789
65,130,2,1477458
70,140,2,1566228
75,150,2,1525296
80,160,2,1672022
85,170,5,2117271
90,180,3,1766248
95,190,1,1398929
100,200,3,1772694
105,210,1,1428782
110,220,3,1934416
115,230,3,1941809
120,240,4,2155074
125,250,2,1718087
130,260,2,1710982
135,270,3,2069228
140,280,1,1541987
145,290,1,1568306
150,300,1,1428775
155,310,1,1650514
160,320,1,1601949
165,330,1,1886610
170,340,1,1718912
175,350,1,1629972
180,360,1,1667808
185,370,1,1645313
190,380,1,1726753
195,390,1,1574163
200,400,1,1755239
205,410,1,1713005
210,420,1,1730148
215,430,1,1843553
220,440,1,1843488
225,450,1,1760126
230,460,1,1827402
235,470,1,1780432
240,480,1,1826898
245,490,1,1939844
250,500,1,1852956
255,510,1,1864669
260,520,1,1960875
265,530,1,1919586
270,540,1,1987270
275,550,1,1910262
280,560,1,2066333
285,570,1,1909623
290,580,1,1947724
295,590,1,2114352
300,600,1,2013330
305,610,1,2320036
310,620,1,2039711
315,630,1,2170848
320,640,1,2114702
325,650,1,2086321
330,660,1,2186948
335,670,1,2156419
340,680,1,2268316
345,690,1,2249102
350,700,1,2295548
355,710,4,3277862
360,720,1,2517621
365,730,3,2994045
370,740,3,3035526
375,750,1,2402613
380,760,4,3517810
385,770,6,3889173
390,780,1,2477017
395,790,3,3343815
400,800,1,2423652
405,810,1,2742189
410,820,1,3482566
415,830,1,3220410
420,840,1,2733664
425,850,4,3883125
430,860,1,2764818
435,870,1,2585365
440,880,6,5545027
445,890,1,3129259
450,900,1,2771404
455,910,3,3955125
460,920,1,3432366
465,930,1,2925172
470,940,4,5097463
475,950,1,2858923
480,960,1,3408039
485,970,1,3401255
490,980,1,3058155
495,990,1,2990515
500,1000,1,3222286
505,1010,1,3387061
510,1020,1,3026683
515,1030,1,3351162
520,1040,1,3159405
525,1050,1,3432415
530,1060,1,3525256
535,1070,1,3222865
540,1080,1,3169561
545,1090,1,3253547
550,1100,1,3109115
555,1110,1,2960783
560,1120,1,3454147
565,1130,1,3231368
570,1140,1,3435424
575,1150,1,3758570
580,1160,1,3758329
585,1170,1,3659420
590,1180,1,3988994
595,1190,1,3671392
600,1200,1,3925725
605,1210,1,4039324
610,1220,1,3910759
615,1230,1,3581811
620,1240,1,4250638
625,1250,1,3843997
630,1260,1,4014843
635,1270,1,4250910
640,1280,1,4141741
645,1290,1,4023962
650,1300,1,4378412
655,1310,1,4370682
660,1320,1,4923365
665,1330,1,4875077
670,1340,1,4714902
675,1350,1,4602904
680,1360,1,4812928
685,1370,1,5535548
690,1380,1,4762675
695,1390,1,5285760
700,1400,1,4204987
705,1410,1,5184047
710,1420,1,5268820
715,1430,1,4579545
720,1440,1,5094176
725,1450,1,5965632
730,1460,1,6688371
735,1470,1,5764957
740,1480,1,5800183
745,1490,1,5194792
750,1500,1,5426184
755,1510,1,4948317
760,1520,1,4374599
765,1530,1,4025233
770,1540,1,4334131
775,1550,1,4441858
780,1560,1,4305239
785,1570,1,4354183
790,1580,1,4362446
795,1590,1,4623120
800,1600,1,5584738
805,1610,1,4844483
810,1620,1,5720911
815,1630,1,5848479
820,1640,1,5719086
825,1650,1,6155355
830,1660,1,6026015
835,1670,1,7364818
840,1680,1,6646761
845,1690,1,5009299
850,1700,1,5568196
855,1710,1,6828517
860,1720,1,8019026
865,1730,1,6851260
870,1740,1,7172582
875,1750,1,6771055
880,1760,1,7154937
885,1770,1,7661048
890,1780,1,7605853
895,1790,1,6945656
900,1800,1,7811616
905,1810,1,7144931
910,1820,1,6719350
915,1830,1,5706065
920,1840,1,7063934
925,1850,1,7336533
930,1860,1,7098502
935,1870,1,7020870
940,1880,1,5386303
945,1890,1,6935047
950,1900,1,7342709
955,1910,1,7094691
960,1920,1,7372435
965,1930,1,7411431
970,1940,1,8496371
975,1950,1,7751371
980,1960,1,7359232
985,1970,1,8232010
990,1980,1,8130372
995,1990,1,9054047
1000,2000,1,8206279
1005,2010,1,8059037
