n,m,dinic
400,400,63510
400,500,82028
400,600,96715
400,700,123843
400,800,116601
400,900,119306
400,1000,145951
400,1100,170036
400,1200,175035
400,1300,166772
400,1400,178261
400,1500,204427
400,1600,277576
400,1700,329130
400,1800,277902
400,1900,396145
400,2000,323988
400,2100,393518
400,2200,421560
400,2300,405554
400,2400,377340
400,2500,421508
400,2600,465194
400,2700,367146
400,2800,373479
400,2900,471888
400,3000,412248
400,3100,396818
400,3200,408099
400,3300,433850
400,3400,424043
400,3500,419788
400,3600,428797
400,3700,497885
400,3800,608399
400,3900,762940
400,4000,549628
400,4100,546139
400,4200,465260
400,4300,538383
400,4400,548307
400,4500,624306
400,4600,960970
400,4700,617827
400,4800,708392
400,4900,638323
400,5000,674091
400,5100,686897
400,5200,984680
400,5300,886871
400,5400,740597
400,5500,721286
400,5600,648036
400,5700,580712
400,5800,593334
400,5900,603512
400,6000,731209
400,6100,682670
400,6200,680281
400,6300,635967
400,6400,689695
400,6500,761938
400,6600,749173
400,6700,673754
400,6800,1002108
400,6900,875201
400,7000,944477
400,7100,620835
400,7200,643393
400,7300,728804
400,7400,732682
400,7500,702887
400,7600,748440
400,7700,742764
400,7800,700061
400,7900,706552
400,8000,762988
400,8100,766830
400,8200,819692
400,8300,990355
400,8400,914007
400,8500,1032390
400,8600,787742
400,8700,850501
400,8800,890129
400,8900,804390
400,9000,761380
400,9100,832497
400,9200,781898
400,9300,758956
400,9400,739003
400,9500,904801
400,9600,896685
400,9700,944162
400,9800,1394447
400,9900,1010387
400,10000,1053738
400,10100,897263
400,10200,847891
400,10300,1065518
400,10400,815411
400,10500,768363
400,10600,797384
400,10700,819664
400,10800,841054
400,10900,828533
400,11000,832160
400,11100,956601
400,11200,1716014
400,11300,955423
400,11400,857028
400,11500,866225
400,11600,869375
400,11700,937552
400,11800,1008195
400,11900,1025745
400,12000,875283
400,12100,897006
400,12200,944666
400,12300,1063892
400,12400,1055146
400,12500,1448033
400,12600,896987
400,12700,1073934
400,12800,979855
400,12900,865472
400,13000,1088522
400,13100,1516545
400,13200,1033709
400,13300,977471
400,13400,1003900
400,13500,988942
400,13600,1506633
400,13700,1004732
400,13800,977902
400,13900,1083605
400,14000,985412
400,14100,1088893
400,14200,1048836
400,14300,1049493
400,14400,1161161
400,14500,1554469
400,14600,1040362
400,14700,1219498
400,14800,1189936
400,14900,1092627
400,15000,1059620
400,15100,984261
400,15200,1502869
400,15300,1121494
400,15400,976032
400,15500,1031268
400,15600,1062369
400,15700,1537264
400,15800,1090191
400,15900,1581181
400,16000,1000612
400,16100,1105762
400,16200,1106821
400,16300,1280400
400,16400,1664451
400,16500,1358675
400,16600,2337375
400,16700,1342873
400,16800,1133859
400,16900,1179270
400,17000,1590532
400,17100,1222870
400,17200,1169395
400,17300,1188999
400,17400,1343698
400,17500,1261267
400,17600,1254884
400,17700,2242228
400,17800,1309014
400,17900,1424105
400,18000,1305421
400,18100,1413526
400,18200,1266619
400,18300,1235678
400,18400,1678425
400,18500,2168107
400,18600,1383928
400,18700,1343999
400,18800,1315203
400,18900,1295053
400,19000,2185708
400,19100,1362356
400,19200,1338257
400,19300,1877897
400,19400,1324078
400,19500,1423126
400,19600,1320441
400,19700,1397712
400,19800,1465143
400,19900,1273715
400,20000,1297543
400,20100,1435972
400,20200,1295822
400,20300,1777846
400,20400,1473698
400,20500,1395708
400,20600,1667628
400,20700,1863212
400,20800,1763024
400,20900,1489015
400,21000,1470799
400,21100,1415925
400,21200,1398683
400,21300,1446193
400,21400,1478615
400,21500,1427419
400,21600,1663989
400,21700,1450568
400,21800,1486184
400,21900,1613892
400,22000,2669573
400,22100,1538226
400,22200,1743051
400,22300,1700528
400,22400,1838348
400,22500,1530011
400,22600,1518476
400,22700,2242337
400,22800,1571094
400,22900,1397930
400,23000,1431531
400,23100,1545558
400,23200,1612500
400,23300,1715440
400,23400,1804250
400,23500,2696251
400,23600,1931839
400,23700,2455236
400,23800,1633454
400,23900,1774188
400,24000,1598674
400,24100,2234155
400,24200,1597779
400,24300,1546293
400,24400,1601114
400,24500,1629196
400,24600,1666605
400,24700,1497089
400,24800,1799887
400,24900,1684735
400,25000,1606825
400,25100,1651249
400,25200,1713374
400,25300,2057847
400,25400,2698041
400,25500,1973354
400,25600,1700878
400,25700,1926791
400,25800,1689435
400,25900,1574483
400,26000,1968788
400,26100,1664055
400,26200,2015518
400,26300,1670424
400,26400,2743198
400,26500,1725866
400,26600,1818599
400,26700,1747275
400,26800,1817943
400,26900,1958189
400,27000,1749740
400,27100,1582623
400,27200,1982840
400,27300,1982867
400,27400,2730288
400,27500,2268372
400,27600,2167909
400,27700,1752120
400,27800,2871301
400,27900,2462393
400,28000,2067772
400,28100,1831531
400,28200,1974638
400,28300,1818049
400,28400,1894580
400,28500,2033296
400,28600,2420008
400,28700,2057229
400,28800,1847366
400,28900,1821086
400,29000,2044353
400,29100,1958338
400,29200,1903634
400,29300,2819123
400,29400,2568235
400,29500,2435465
400,29600,3335242
400,29700,1850769
400,29800,1749913
400,29900,1679784
400,30000,1742080
400,30100,2743225
400,30200,2665524
400,30300,2238440
400,30400,1834488
400,30500,2142881
400,30600,2906418
400,30700,2771369
400,30800,2357913
400,30900,1984240
400,31000,1846983
400,31100,2050393
400,31200,2416795
400,31300,3214418
400,31400,2297924
400,31500,2185669
400,31600,1929388
400,31700,1925971
400,31800,2474720
400,31900,2551163
400,32000,2108036
400,32100,2161489
400,32200,2908542
400,32300,3127010
400,32400,1942967
400,32500,2129135
400,32600,1827413
400,32700,2930043
400,32800,2380564
400,32900,2180203
400,33000,2042480
400,33100,2193814
400,33200,3593522
400,33300,3554258
400,33400,4468075
400,33500,3168039
400,33600,4421272
400,33700,3297591
400,33800,2739295
400,33900,2923550
400,34000,2688529
400,34100,2706019
400,34200,2277279
400,34300,2663986
400,34400,2363386
400,34500,2546075
400,34600,3013470
400,34700,2839711
400,34800,2518241
400,34900,2309440
400,35000,2354700
400,35100,2138541
400,35200,2408687
400,35300,2303655
400,35400,2592534
400,35500,2346835
400,35600,2398059
400,35700,2649172
400,35800,2787018
400,35900,3045558
400,36000,2536808
400,36100,3444863
400,36200,3019029
400,36300,4197739
400,36400,2521079
400,36500,2576362
400,36600,2681558
400,36700,2814913
400,36800,2108235
400,36900,2416474
400,37000,2177959
400,37100,3657516
400,37200,2472367
400,37300,2815603
400,37400,2552142
400,37500,2591628
400,37600,2723553
400,37700,2643326
400,37800,2926406
400,37900,2756015
400,38000,2466034
400,38100,2649810
400,38200,2486144
400,38300,2393080
400,38400,2342996
400,38500,2358587
400,38600,3532083
400,38700,2687936
400,38800,4725206
400,38900,2387365
400,39000,3376368
400,39100,2580912
400,39200,2989230
400,39300,2542844
400,39400,2311684
400,39500,2207364
400,39600,2325780
400,39700,2410043
400,39800,2602665
400,39900,2538807
400,40000,2505872
400,40100,2476513
400,40200,2756643
400,40300,2743232
400,40400,3403741
400,40500,3169486
400,40600,2361835
400,40700,2522306
400,40800,2414827
400,40900,2246566
400,41000,2440302
