n,m,lp_runs,exp_lp
50,600,36,12378717
55,660,25,9425282
60,720,31,11846580
65,780,45,17344054
70,840,30,12644551
75,900,45,18926972
80,960,37,16359764
85,1020,56,25239761
90,1080,42,19659259
95,1140,53,25470388
100,1200,55,28508093
105,1260,43,25702925
110,1320,43,26076135
115,1380,57,34520970
120,1440,50,29694017
125,1500,66,38118991
130,1560,59,35154344
135,1620,41,28180043
140,1680,52,35820047
145,1740,46,31927458
150,1800,63,42233126
155,1860,66,43999033
160,1920,48,33760857
165,1980,66,51530354
170,2040,66,50862994
175,2100,72,54853413
180,2160,70,54396529
185,2220,56,46330842
190,2280,68,56899662
195,2340,70,57263887
200,2400,58,48337531
205,2460,60,53086634
210,2520,67,60586733
215,2580,79,69438751
220,2640,41,37542761
225,2700,63,60514399
230,2760,54,53636551
235,2820,64,61324506
240,2880,73,71992489
245,2940,80,86121929
250,3000,80,81366399
255,3060,50,52449725
260,3120,76,81179378
265,3180,76,82458007
270,3240,56,59441827
275,3300,57,63726378
280,3360,46,53615916
285,3420,42,47672344
290,3480,57,64353740
295,3540,67,78831576
300,3600,68,81838426
305,3660,59,71833439
310,3720,61,75263078
315,3780,71,88154533
320,3840,53,65945632
325,3900,56,72542575
330,3960,54,68341618
335,4020,68,87653889
340,4080,65,86467438
345,4140,76,98953318
350,4200,47,75102643
355,4260,67,93432081
360,4320,46,64082874
365,4380,33,47986949
370,4440,35,51640971
375,4500,30,48060428
380,4560,38,58758013
385,4620,37,55966291
390,4680,33,52765331
395,4740,19,34253100
400,4800,24,40047537
405,4860,44,69111988
410,4920,30,48926704
415,4980,38,65042446
420,5040,38,66948404
425,5100,24,43082635
430,5160,52,86419228
435,5220,47,82109718
440,5280,38,66621768
445,5340,49,87737148
450,5400,46,81460322
455,5460,45,79879166
460,5520,52,92081513
465,5580,43,79946114
470,5640,36,67158083
475,5700,56,104216787
480,5760,53,97640712
485,5820,39,74263667
490,5880,40,81013139
495,5940,24,50101175
500,6000,34,67819228
505,6060,39,78653196
510,6120,43,88428013
515,6180,29,60697328
520,6240,57,116678690
525,6300,59,118388799
530,6360,62,125873658
535,6420,55,112019398
540,6480,55,114843980
545,6540,63,128655096
550,6600,36,78201011
555,6660,72,150153237
560,6720,65,142628704
565,6780,72,154068740
570,6840,43,99242044
575,6900,49,106684134
580,6960,47,105534615
585,7020,37,85180829
590,7080,49,109434070
595,7140,67,151175088
600,7200,65,151425149
605,7260,78,177952254
610,7320,56,133035636
615,7380,79,181350445
620,7440,64,158308034
625,7500,60,141429095
630,7560,63,154906987
635,7620,61,148771114
640,7680,54,135168075
645,7740,78,190929044
650,7800,57,146717013
655,7860,61,153215818
660,7920,66,168610863
665,7980,63,158886132
670,8040,69,178986622
675,8100,46,119516032
680,8160,65,172782947
685,8220,83,221686411
690,8280,61,162247292
695,8340,58,158648192
700,8400,55,151513271
705,8460,64,180080615
710,8520,72,202690039
715,8580,70,191407216
720,8640,71,194958260
725,8700,65,179691850
730,8760,53,153392388
735,8820,71,203008132
740,8880,66,189439052
745,8940,60,175052742
750,9000,54,158931292
755,9060,64,191730458
760,9120,83,350783597
765,9180,101,307799298
770,9240,92,280479132
775,9300,70,214466428
780,9360,83,260527967
785,9420,65,205832001
790,9480,77,245484424
795,9540,77,243140223
800,9600,84,269943136
805,9660,80,262575779
