n,m,cmin,cmax,primal_lp
50,450,1,1,21973412
55,495,1,1,6954806
60,540,1,1,5141837
65,585,1,1,3721197
70,630,1,1,3342624
75,675,1,1,4791523
80,720,1,1,4634306
85,765,1,1,4480925
90,810,1,1,5934800
95,855,1,1,5085030
100,900,1,1,4710064
105,945,1,1,6526587
110,990,1,1,5164605
115,1035,1,1,6346403
120,1080,1,1,6123581
125,1125,1,1,5761007
130,1170,1,1,7556690
135,1215,1,1,6642655
140,1260,1,1,7171428
145,1305,1,1,6918214
150,1350,1,1,7040021
155,1395,1,1,8238441
160,1440,1,1,7709339
165,1485,1,1,7908959
170,1530,1,1,8203128
175,1575,1,1,8771784
180,1620,1,1,7428907
185,1665,1,1,8985973
190,1710,1,1,9132928
195,1755,1,1,7802603
200,1800,1,1,8244335
205,1845,1,1,7774163
210,1890,1,1,8527269
215,1935,1,1,9247199
220,1980,1,1,10574807
225,2025,1,1,10793813
230,2070,1,1,13303884
235,2115,1,1,15390207
240,2160,1,1,9543252
245,2205,1,1,11479858
250,2250,1,1,11958463
255,2295,1,1,12020171
260,2340,1,1,11734208
265,2385,1,1,12430613
270,2430,1,1,11014270
275,2475,1,1,13402642
280,2520,1,1,11180739
285,2565,1,1,11117055
290,2610,1,1,13593290
295,2655,1,1,11152433
300,2700,1,1,13557761
305,2745,1,1,12789068
310,2790,1,1,11179492
315,2835,1,1,12644040
320,2880,1,1,15631793
325,2925,1,1,14613671
330,2970,1,1,15363317
335,3015,1,1,15844262
340,3060,1,1,16508031
345,3105,1,1,15449755
350,3150,1,1,16810483
355,3195,1,1,17146025
360,3240,1,1,15793413
365,3285,1,1,16639069
370,3330,1,1,16965557
375,3375,1,1,16879083
380,3420,1,1,17181132
385,3465,1,1,17552382
390,3510,1,1,18081225
395,3555,1,1,18396146
400,3600,1,1,19625162
405,3645,1,1,19273193
410,3690,1,1,19908971
415,3735,1,1,18967908
420,3780,1,1,19652207
425,3825,1,1,19050052
430,3870,1,1,19378518
435,3915,1,1,21347363
440,3960,1,1,16895946
445,4005,1,1,20138916
450,4050,1,1,17735577
455,4095,1,1,20036703
460,4140,1,1,21911103
465,4185,1,1,20418353
470,4230,1,1,22825271
475,4275,1,1,22831117
480,4320,1,1,23127494
485,4365,1,1,22310625
490,4410,1,1,20966583
495,4455,1,1,23885806
500,4500,1,1,22775004
505,4545,1,1,25686909
510,4590,1,1,23724419
515,4635,1,1,22236033
520,4680,1,1,28265391
525,4725,1,1,26940555
530,4770,1,1,28021309
535,4815,1,1,22652859
540,4860,1,1,24539155
545,4905,1,1,28713189
550,4950,1,1,30737599
555,4995,1,1,31126415
560,5040,1,1,31347103
565,5085,1,1,36813574
570,5130,1,1,28230821
575,5175,1,1,31068286
580,5220,1,1,26829245
585,5265,1,1,27147295
590,5310,1,1,28956591
595,5355,1,1,29331619
600,5400,1,1,28446582
605,5445,1,1,27011049
610,5490,1,1,32878918
615,5535,1,1,30315615
620,5580,1,1,32579836
625,5625,1,1,33414099
630,5670,1,1,35351828
635,5715,1,1,37378453
640,5760,1,1,33473984
645,5805,1,1,28916000
650,5850,1,1,33765633
655,5895,1,1,31823238
660,5940,1,1,34683545
665,5985,1,1,33415638
670,6030,1,1,30079064
675,6075,1,1,32969424
680,6120,1,1,36999966
685,6165,1,1,38686170
690,6210,1,1,40769988
695,6255,1,1,35532892
700,6300,1,1,37125064
705,6345,1,1,41516474
710,6390,1,1,40267837
715,6435,1,1,37145134
720,6480,1,1,35040759
725,6525,1,1,37521502
730,6570,1,1,38365398
735,6615,1,1,35325278
740,6660,1,1,39732370
745,6705,1,1,39389726
750,6750,1,1,39986348
755,6795,1,1,45874418
760,6840,1,1,40245414
765,6885,1,1,43757298
770,6930,1,1,50988908
775,6975,1,1,41561316
780,7020,1,1,40731403
785,7065,1,1,40605097
790,7110,1,1,49899824
795,7155,1,1,37270528
800,7200,1,1,48617193
805,7245,1,1,47918775
810,7290,1,1,49029178
815,7335,1,1,52328672
820,7380,1,1,48442768
825,7425,1,1,45112072
830,7470,1,1,49138512
835,7515,1,1,42769950
840,7560,1,1,48830462
845,7605,1,1,50877060
850,7650,1,1,61914418
855,7695,1,1,47600950
860,7740,1,1,49000679
865,7785,1,1,46797613
870,7830,1,1,48354243
