n,m,cmin,cmax,dinic
595,2975,1,100,624848
600,3000,1,100,669385
605,3025,1,100,639472
610,3050,1,100,414591
615,3075,1,100,536747
620,3100,1,100,453196
625,3125,1,100,545569
630,3150,1,100,521246
635,3175,1,100,517531
640,3200,1,100,438027
645,3225,1,100,535142
650,3250,1,100,447248
655,3275,1,100,351226
660,3300,1,100,636278
665,3325,1,100,371031
670,3350,1,100,424111
675,3375,1,100,620298
680,3400,1,100,458398
685,3425,1,100,610440
690,3450,1,100,563403
695,3475,1,100,613947
700,3500,1,100,642172
705,3525,1,100,576417
710,3550,1,100,765142
715,3575,1,100,545247
720,3600,1,100,637439
725,3625,1,100,641621
730,3650,1,100,613978
735,3675,1,100,857909
740,3700,1,100,717184
745,3725,1,100,678610
750,3750,1,100,774509
755,3775,1,100,658349
760,3800,1,100,735497
765,3825,1,100,787300
770,3850,1,100,863602
775,3875,1,100,746656
780,3900,1,100,701879
785,3925,1,100,876456
790,3950,1,100,1038328
795,3975,1,100,820878
800,4000,1,100,838766
805,4025,1,100,680340
810,4050,1,100,787155
815,4075,1,100,868864
820,4100,1,100,952557
825,4125,1,100,783562
830,4150,1,100,880794
835,4175,1,100,1038741
840,4200,1,100,1012572
845,4225,1,100,850299
850,4250,1,100,934277
855,4275,1,100,789525
860,4300,1,100,1030958
865,4325,1,100,1071594
870,4350,1,100,928549
875,4375,1,100,800838
880,4400,1,100,1083152
885,4425,1,100,1078100
890,4450,1,100,791079
895,4475,1,100,1148071
900,4500,1,100,807799
905,4525,1,100,1045550
910,4550,1,100,889400
915,4575,1,100,875019
920,4600,1,100,961431
925,4625,1,100,913823
930,4650,1,100,880236
935,4675,1,100,962809
940,4700,1,100,946493
945,4725,1,100,1014463
950,4750,1,100,948948
955,4775,1,100,821353
960,4800,1,100,1263781
965,4825,1,100,897600
970,4850,1,100,723353
975,4875,1,100,1079565
980,4900,1,100,981290
985,4925,1,100,1156090
990,4950,1,100,1064051
995,4975,1,100,955398
1000,5000,1,100,1161463
1005,5025,1,100,985899
1010,5050,1,100,1016773
1015,5075,1,100,1160322
1020,5100,1,100,1049303
1025,5125,1,100,1052098
1030,5150,1,100,991764
1035,5175,1,100,959862
1040,5200,1,100,920565
1045,5225,1,100,1137811
1050,5250,1,100,974331
1055,5275,1,100,964172
1060,5300,1,100,977703
1065,5325,1,100,981432
1070,5350,1,100,1102707
1075,5375,1,100,1124742
1080,5400,1,100,1120127
1085,5425,1,100,1106734
1090,5450,1,100,940630
1095,5475,1,100,892927
1100,5500,1,100,979283
1105,5525,1,100,1028122
1110,5550,1,100,1076579
1115,5575,1,100,1120007
1120,5600,1,100,920951
1125,5625,1,100,996065
1130,5650,1,100,1009476
1135,5675,1,100,1196654
1140,5700,1,100,1275279
1145,5725,1,100,1377475
1150,5750,1,100,1130863
1155,5775,1,100,1255446
1160,5800,1,100,1142972
1165,5825,1,100,1150245
1170,5850,1,100,1200966
1175,5875,1,100,1390527
1180,5900,1,100,912401
1185,5925,1,100,1177548
1190,5950,1,100,1290490
1195,5975,1,100,1086424
1200,6000,1,100,1194923
1205,6025,1,100,1255867
1210,6050,1,100,1267849
1215,6075,1,100,1299813
1220,6100,1,100,1063391
1225,6125,1,100,1364849
1230,6150,1,100,1192704
1235,6175,1,100,1203304
1240,6200,1,100,1098210
1245,6225,1,100,1237061
1250,6250,1,100,1186548
1255,6275,1,100,1323142
1260,6300,1,100,2139554
1265,6325,1,100,1849575
1270,6350,1,100,1335552
1275,6375,1,100,1525264
1280,6400,1,100,1368854
1285,6425,1,100,1255799
1290,6450,1,100,1204171
1295,6475,1,100,1623128
1300,6500,1,100,1354701
1305,6525,1,100,1198264
1310,6550,1,100,1172949
1315,6575,1,100,1334956
1320,6600,1,100,1140487
1325,6625,1,100,1170806
1330,6650,1,100,1413534
1335,6675,1,100,1419405
1340,6700,1,100,1378199
1345,6725,1,100,1438840
1350,6750,1,100,1477511
1355,6775,1,100,1271691
1360,6800,1,100,1422005
1365,6825,1,100,1352177
1370,6850,1,100,1325670
1375,6875,1,100,1350561
1380,6900,1,100,1533642
1385,6925,1,100,1455591
1390,6950,1,100,1278848
1395,6975,1,100,1427955
1400,7000,1,100,1518402
1405,7025,1,100,1462999
1410,7050,1,100,1369306
1415,7075,1,100,1281810
1420,7100,1,100,1524084
1425,7125,1,100,1358448
1430,7150,1,100,1500786
1435,7175,1,100,1598462
1440,7200,1,100,1732514
1445,7225,1,100,1387103
1450,7250,1,100,1511920
1455,7275,1,100,1699697
1460,7300,1,100,1378048
1465,7325,1,100,1654653
1470,7350,1,100,1354218
1475,7375,1,100,1720282
1480,7400,1,100,1477545
1485,7425,1,100,1628297
1490,7450,1,100,1671574
1495,7475,1,100,1609618
1500,7500,1,100,1501416
1505,7525,1,100,1524116
1510,7550,1,100,1286684
1515,7575,1,100,1715412
1520,7600,1,100,1587509
1525,7625,1,100,1340970
1530,7650,1,100,1778801
1535,7675,1,100,1896790
1540,7700,1,100,1470861
1545,7725,1,100,1304273
1550,7750,1,100,1414342
1555,7775,1,100,1709169
1560,7800,1,100,1819988
1565,7825,1,100,1385680
1570,7850,1,100,1476582
1575,7875,1,100,1504317
1580,7900,1,100,1891054
1585,7925,1,100,1714513
1590,7950,1,100,1309209
1595,7975,1,100,1253431
1600,8000,1,100,1233053
1605,8025,1,100,1683607
1610,8050,1,100,1757070
1615,8075,1,100,1875398
1620,8100,1,100,1794377
1625,8125,1,100,1875539
1630,8150,1,100,1333482
1635,8175,1,100,1478842
1640,8200,1,100,2026408
1645,8225,1,100,1513949
1650,8250,1,100,1826148
1655,8275,1,100,1690583
1660,8300,1,100,1898686
1665,8325,1,100,1376538
1670,8350,1,100,1387827
1675,8375,1,100,1756921
1680,8400,1,100,1741091
1685,8425,1,100,1834640
1690,8450,1,100,1501246
1695,8475,1,100,1489531
1700,8500,1,100,1508936
1705,8525,1,100,1753061
1710,8550,1,100,1524882
1715,8575,1,100,1765469
1720,8600,1,100,1800203
1725,8625,1,100,1502787
1730,8650,1,100,1685200
1735,8675,1,100,1869851
1740,8700,1,100,1753327
1745,8725,1,100,2185159
1750,8750,1,100,1829607
1755,8775,1,100,2346052
1760,8800,1,100,1858981
1765,8825,1,100,1855189
1770,8850,1,100,1756772
1775,8875,1,100,1995105
1780,8900,1,100,1612530
1785,8925,1,100,1730955
1790,8950,1,100,2061504
1795,8975,1,100,1315726
1800,9000,1,100,1440225
1805,9025,1,100,1749116
1810,9050,1,100,1715163
1815,9075,1,100,2174217
1820,9100,1,100,2400842
1825,9125,1,100,1999006
1830,9150,1,100,2727832
1835,9175,1,100,2280626
1840,9200,1,100,2377254
1845,9225,1,100,2502850
1850,9250,1,100,1766163
1855,9275,1,100,2366297
1860,9300,1,100,1971865
1865,9325,1,100,2636437
1870,9350,1,100,2256687
1875,9375,1,100,2151263
1880,9400,1,100,2343350
1885,9425,1,100,2651765
1890,9450,1,100,2287846
1895,9475,1,100,2167695
1900,9500,1,100,2271368
1905,9525,1,100,2331783
1910,9550,1,100,2592738
1915,9575,1,100,2087926
1920,9600,1,100,1734895
1925,9625,1,100,2266373
1930,9650,1,100,1940341
1935,9675,1,100,2409821
1940,9700,1,100,2283944
1945,9725,1,100,2172085
1950,9750,1,100,2363439
1955,9775,1,100,2452118
1960,9800,1,100,2351406
1965,9825,1,100,2419236
1970,9850,1,100,2052583
1975,9875,1,100,2217879
1980,9900,1,100,2107119
1985,9925,1,100,2445058
1990,9950,1,100,2091519
1995,9975,1,100,2497593
2000,10000,1,100,2453069
2005,10025,1,100,2498637
2010,10050,1,100,2081966
2015,10075,1,100,2908409
2020,10100,1,100,2071175
2025,10125,1,100,1985703
2030,10150,1,100,2748333
2035,10175,1,100,2291617
2040,10200,1,100,2410308
2045,10225,1,100,2465373
2050,10250,1,100,2159314
2055,10275,1,100,2465265
2060,10300,1,100,2906268
2065,10325,1,100,2396716
2070,10350,1,100,2709695
2075,10375,1,100,2917632
2080,10400,1,100,2462040
2085,10425,1,100,2123764
2090,10450,1,100,1846877
2095,10475,1,100,2731857
2100,10500,1,100,2203107
2105,10525,1,100,2773505
2110,10550,1,100,2436291
2115,10575,1,100,2528662
2120,10600,1,100,2246483
2125,10625,1,100,2861449
2130,10650,1,100,2236631
2135,10675,1,100,2322794
2140,10700,1,100,2532571
2145,10725,1,100,2091135
2150,10750,1,100,2529036
2155,10775,1,100,1556932
2160,10800,1,100,2442677
2165,10825,1,100,2821744
2170,10850,1,100,2252611
2175,10875,1,100,2379980
2180,10900,1,100,2506560
2185,10925,1,100,2348277
2190,10950,1,100,2082446
2195,10975,1,100,2470815
2200,11000,1,100,3373699
2205,11025,1,100,2223693
2210,11050,1,100,2518043
2215,11075,1,100,2553176
2220,11100,1,100,2988765
2225,11125,1,100,3300692
2230,11150,1,100,2668977
2235,11175,1,100,2535449
2240,11200,1,100,2393072
2245,11225,1,100,3435713
2250,11250,1,100,3830686
2255,11275,1,100,4265302
2260,11300,1,100,4888345
2265,11325,1,100,3928816
2270,11350,1,100,4323225
2275,11375,1,100,4693262
2280,11400,1,100,4641827
2285,11425,1,100,3533099
2290,11450,1,100,4322312
2295,11475,1,100,2543328
2300,11500,1,100,2244172
2305,11525,1,100,2848250
2310,11550,1,100,3024335
2315,11575,1,100,2455018
2320,11600,1,100,2666029
2325,11625,1,100,3369589
2330,11650,1,100,2774752
2335,11675,1,100,2605359
2340,11700,1,100,2244498
2345,11725,1,100,2420204
2350,11750,1,100,2861119
2355,11775,1,100,2370510
2360,11800,1,100,2111889
2365,11825,1,100,2588180
2370,11850,1,100,2152927
2375,11875,1,100,2455027
2380,11900,1,100,2979361
2385,11925,1,100,2114937
2390,11950,1,100,2777855
2395,11975,1,100,2482329
2400,12000,1,100,2512874
2405,12025,1,100,2704903
2410,12050,1,100,2693333
2415,12075,1,100,2790858
2420,12100,1,100,3036508
2425,12125,1,100,2611251
2430,12150,1,100,2431265
2435,12175,1,100,2615218
2440,12200,1,100,2780288
2445,12225,1,100,2461755
2450,12250,1,100,3016190
2455,12275,1,100,2764049
2460,12300,1,100,2954754
2465,12325,1,100,3320854
2470,12350,1,100,2709822
2475,12375,1,100,2772474
2480,12400,1,100,3107592
2485,12425,1,100,2642282
2490,12450,1,100,2612645
2495,12475,1,100,2810941
2500,12500,1,100,2493697
2505,12525,1,100,2259927
2510,12550,1,100,2899830
2515,12575,1,100,2728385
2520,12600,1,100,2955415
2525,12625,1,100,2704952
2530,12650,1,100,2892013
2535,12675,1,100,3182217
2540,12700,1,100,3065472
2545,12725,1,100,2925023
2550,12750,1,100,2344581
2555,12775,1,100,2768523
2560,12800,1,100,2671318
2565,12825,1,100,2624654
2570,12850,1,100,2970769
2575,12875,1,100,2486294
2580,12900,1,100,2670678
2585,12925,1,100,2882283
2590,12950,1,100,3773530
2595,12975,1,100,2518240
2600,13000,1,100,2776269
2605,13025,1,100,3003557
2610,13050,1,100,3135182
2615,13075,1,100,2218118
2620,13100,1,100,2884924
2625,13125,1,100,3012973
2630,13150,1,100,3150724
2635,13175,1,100,2392236
2640,13200,1,100,2757216
2645,13225,1,100,2616416
2650,13250,1,100,2869163
2655,13275,1,100,2441973
2660,13300,1,100,3016499
2665,13325,1,100,2943545
2670,13350,1,100,2294981
2675,13375,1,100,2898461
2680,13400,1,100,2520445
2685,13425,1,100,3049150
2690,13450,1,100,2924209
2695,13475,1,100,2816808
2700,13500,1,100,2741496
2705,13525,1,100,2925402
2710,13550,1,100,3510493
2715,13575,1,100,2912363
2720,13600,1,100,3452784
2725,13625,1,100,2957270
2730,13650,1,100,3092049
2735,13675,1,100,3151473
2740,13700,1,100,2973534
2745,13725,1,100,3110364
2750,13750,1,100,2954697
2755,13775,1,100,2399760
2760,13800,1,100,2955657
2765,13825,1,100,2897395
2770,13850,1,100,3363465
2775,13875,1,100,2764424
2780,13900,1,100,3408512
2785,13925,1,100,3240408
2790,13950,1,100,3297696
2795,13975,1,100,2587315
2800,14000,1,100,3451882
2805,14025,1,100,3128269
2810,14050,1,100,3762307
2815,14075,1,100,4065847
2820,14100,1,100,4013760
2825,14125,1,100,4395924
2830,14150,1,100,3650857
2835,14175,1,100,3439857
2840,14200,1,100,2737002
2845,14225,1,100,3820494
2850,14250,1,100,3381309
2855,14275,1,100,4513553
2860,14300,1,100,3977390
2865,14325,1,100,3418784
2870,14350,1,100,3560455
2875,14375,1,100,4049907
2880,14400,1,100,3136147
2885,14425,1,100,3646225
2890,14450,1,100,3162580
2895,14475,1,100,3222822
2900,14500,1,100,3687187
2905,14525,1,100,3660065
2910,14550,1,100,3221768
2915,14575,1,100,3775090
2920,14600,1,100,3788687
2925,14625,1,100,3569478
2930,14650,1,100,4425841
2935,14675,1,100,4046611
2940,14700,1,100,3356671
2945,14725,1,100,3981646
2950,14750,1,100,3102860
2955,14775,1,100,3770507
2960,14800,1,100,3845866
2965,14825,1,100,2964482
2970,14850,1,100,3429333
2975,14875,1,100,3468873
2980,14900,1,100,3136709
2985,14925,1,100,3434822
2990,14950,1,100,3520546
2995,14975,1,100,3751769
3000,15000,1,100,3683244
