n,m,lp_runs,exp_lp
50,750,42,41437506
55,825,33,13281819
60,900,45,18616176
65,975,43,18825796
70,1050,24,12038927
75,1125,38,18410682
80,1200,38,19120652
85,1275,35,18627264
90,1350,20,11980940
95,1425,27,15783750
100,1500,29,19952865
105,1575,25,18391853
110,1650,29,20308151
115,1725,39,25833851
120,1800,58,39032363
125,1875,53,36893699
130,1950,40,29541962
135,2025,38,28683152
140,2100,37,30280809
145,2175,38,31569828
150,2250,35,29323011
155,2325,43,34631880
160,2400,47,38522327
165,2475,39,33461371
170,2550,40,38357696
175,2625,39,38187191
180,2700,39,36694711
185,2775,38,35601877
190,2850,45,44255012
195,2925,35,37596780
200,3000,36,38023751
205,3075,41,42479767
210,3150,38,40229151
215,3225,35,38222320
220,3300,46,51865242
225,3375,39,45591548
230,3450,31,35792391
235,3525,32,38156566
240,3600,37,43285161
245,3675,36,46288840
250,3750,48,60327771
255,3825,49,60455563
260,3900,44,54962852
265,3975,46,60395919
270,4050,32,44974621
275,4125,21,30490439
280,4200,38,53882593
285,4275,32,45032179
290,4350,26,41575778
295,4425,27,42358849
300,4500,26,39347465
305,4575,24,37508248
310,4650,29,44524125
315,4725,25,42590087
320,4800,17,31774458
325,4875,24,40322023
330,4950,19,34255034
335,5025,16,29949128
340,5100,18,33600589
345,5175,17,34059546
350,5250,23,44208105
355,5325,18,35183447
360,5400,15,31208633
365,5475,14,31764411
370,5550,14,30796825
375,5625,16,37390563
380,5700,14,33339998
385,5775,14,32722550
390,5850,15,32872646
395,5925,13,30130973
400,6000,17,37843572
405,6075,15,37377738
410,6150,18,46858151
415,6225,25,54470133
420,6300,22,47564479
425,6375,21,50664872
430,6450,22,51579693
435,6525,21,48288267
440,6600,21,47818203
445,6675,21,49551853
450,6750,27,64165748
455,6825,22,52181220
460,6900,26,60325836
465,6975,25,63164542
470,7050,25,61357011
475,7125,39,89391924
480,7200,26,65781289
485,7275,26,63718707
490,7350,24,60085562
495,7425,28,70190000
500,7500,29,92179565
505,7575,26,83297260
510,7650,26,84586274
515,7725,28,87270780
520,7800,23,73909734
525,7875,25,112137855
530,7950,25,85530193
535,8025,28,93419053
540,8100,21,76242930
545,8175,23,79368609
550,8250,19,60434422
555,8325,24,75238293
560,8400,23,68695485
565,8475,27,77849272
570,8550,25,76580449
575,8625,26,76577607
580,8700,28,83497553
585,8775,31,98765458
590,8850,24,75140658
595,8925,20,66400964
600,9000,30,99242974
605,9075,32,97003811
610,9150,23,76430246
615,9225,32,106878196
620,9300,23,76282121
625,9375,23,76638832
630,9450,22,78111095
635,9525,21,74863005
640,9600,27,90340053
645,9675,28,96850196
650,9750,26,100650284
