n,m,lp_runs,exp_lp
50,700,33,12347666
55,770,43,16397606
60,840,47,18990219
65,910,50,20814925
70,980,43,18745541
75,1050,50,22701687
80,1120,55,25944023
85,1190,47,23983227
90,1260,44,22594992
95,1330,41,22505182
100,1400,65,37892757
105,1470,51,30828527
110,1540,55,33735509
115,1610,67,40384087
120,1680,70,43751931
125,1750,67,44289673
130,1820,80,54163466
135,1890,67,45417166
140,1960,68,47287911
145,2030,74,53773253
150,2100,46,36529949
155,2170,54,43449834
160,2240,72,56897147
165,2310,89,72028925
170,2380,80,66379526
175,2450,69,57223797
180,2520,85,73165733
185,2590,76,69960196
190,2660,71,62369613
195,2730,67,60080820
200,2800,69,64049929
205,2870,60,58632649
210,2940,59,58103381
215,3010,75,73319601
220,3080,76,77753882
225,3150,86,89047295
230,3220,85,89216104
235,3290,87,98010870
240,3360,85,92247622
245,3430,90,100983845
250,3500,88,101126657
255,3570,73,85349522
260,3640,91,105335347
265,3710,73,87775482
270,3780,77,92216614
275,3850,88,105980858
280,3920,70,88074386
285,3990,76,94906660
290,4060,68,89668829
295,4130,67,86690997
300,4200,75,98444596
305,4270,51,71481106
310,4340,54,73806887
315,4410,81,110157736
320,4480,62,88997418
325,4550,50,71728594
330,4620,44,63457741
335,4690,51,77996899
340,4760,42,64741949
345,4830,57,85376952
350,4900,37,63964982
355,4970,37,61339779
360,5040,48,107719768
365,5110,31,98265287
370,5180,40,78001886
375,5250,43,70581833
380,5320,30,55639803
385,5390,30,52853199
390,5460,36,62350036
395,5530,55,98664033
400,5600,38,67873892
405,5670,44,79219887
410,5740,39,75373043
415,5810,49,89415811
420,5880,44,81668897
425,5950,50,97642977
430,6020,41,78194237
435,6090,40,77070027
440,6160,56,110638319
445,6230,59,114667317
450,6300,53,108797624
455,6370,78,151970311
460,6440,88,180123694
465,6510,54,110594703
470,6580,80,167372238
475,6650,63,127598746
480,6720,68,145439001
485,6790,52,113660059
490,6860,58,132491434
495,6930,28,66897806
500,7000,45,104942690
505,7070,57,134811681
510,7140,68,152477210
515,7210,67,152963566
520,7280,57,129058705
525,7350,65,151656667
530,7420,79,186493506
535,7490,68,160739927
540,7560,65,155646990
545,7630,62,152956497
550,7700,68,163963298
555,7770,62,152832472
560,7840,74,179661443
565,7910,82,202638815
570,7980,64,158258781
575,8050,65,165675554
580,8120,59,148815052
585,8190,57,151224224
590,8260,41,113767097
595,8330,59,160873908
600,8400,64,174132612
605,8470,80,222117843
610,8540,89,249464343
615,8610,108,303324754
620,8680,73,199326402
625,8750,75,209410318
630,8820,75,212169432
635,8890,59,168210241
640,8960,89,264575406
645,9030,79,228673356
650,9100,108,315507474
655,9170,85,250667863
660,9240,89,265126801
665,9310,93,279916824
670,9380,72,222409048
675,9450,97,309132237
680,9520,83,257061876
685,9590,106,324636127
690,9660,102,325174967
695,9730,113,359417254
700,9800,86,277800683
705,9870,118,375170276
710,9940,129,416259844
715,10010,132,433012871
720,10080,126,423249207
725,10150,102,348109217
730,10220,80,278884851
735,10290,104,359489708
740,10360,88,309904742
745,10430,93,329645739
750,10500,102,363540128
755,10570,92,326914957
760,10640,98,356252943
765,10710,92,335751433
770,10780,95,352877149
775,10850,74,276795880
780,10920,107,396170714
785,10990,86,314146896
790,11060,96,355063799
795,11130,102,380069387
800,11200,114,427322337
805,11270,114,428479220
810,11340,94,356641878
815,11410,87,330685101
820,11480,115,442774891
825,11550,108,419578875
830,11620,82,327842398
835,11690,121,477766861
840,11760,111,446532320
845,11830,96,391197068
850,11900,102,428685738
855,11970,107,438909846
860,12040,96,389868957
865,12110,85,415552326
870,12180,79,347710463
875,12250,84,360868042
880,12320,103,438892792
885,12390,110,482646609
890,12460,93,402319792
895,12530,120,516931445
900,12600,97,422874779
905,12670,102,474188315
910,12740,116,505492456
915,12810,129,568837459
920,12880,102,465504359
925,12950,114,520458736
930,13020,100,449028033
935,13090,151,702753218
940,13160,106,494938499
945,13230,137,640925457
950,13300,98,457869941
955,13370,121,574618257
960,13440,131,624743433
965,13510,115,538543433
970,13580,150,713900202
975,13650,113,558758583
980,13720,113,550487760
985,13790,118,573518676
990,13860,110,543183736
995,13930,100,494278959
1000,14000,152,762598246
1005,14070,144,722046064
1010,14140,149,743738678
1015,14210,118,603772344
1020,14280,113,580309510
1025,14350,135,704726982
1030,14420,145,761566482
1035,14490,139,716887426
1040,14560,146,763484306
1045,14630,120,624877944
1050,14700,145,767287876
1055,14770,112,593672904
1060,14840,179,964441706
1065,14910,128,733583611
1070,14980,107,601812294
1075,15050,155,842439023
1080,15120,137,755589162
1085,15190,136,741631250
1090,15260,112,611939834
1095,15330,150,842525268
1100,15400,171,962693421
1105,15470,142,794833328
1110,15540,153,856328988
1115,15610,126,717254202
1120,15680,147,833520510
1125,15750,142,813965339
1130,15820,151,880338599
1135,15890,101,577350972
1140,15960,130,743737045
1145,16030,159,952431335
1150,16100,149,916788453
1155,16170,149,898356377
1160,16240,141,831215922
1165,16310,146,865845365
1170,16380,135,798275018
1175,16450,142,852987597
1180,16520,136,827740719
1185,16590,133,812396903
1190,16660,137,830697744
1195,16730,184,1118065313
1200,16800,129,822150825
1205,16870,138,856428018
1210,16940,124,795366901
1215,17010,139,924272630
1220,17080,140,877050370
1225,17150,144,914975109
1230,17220,124,795684842
1235,17290,132,848227842
1240,17360,150,961573478
1245,17430,138,891210010
1250,17500,140,909221676
1255,17570,159,1026439103
1260,17640,113,754395554
1265,17710,135,882000939
1270,17780,141,921660977
1275,17850,141,916859488
1280,17920,152,1004957574
1285,17990,135,921940806
1290,18060,141,934426759
1295,18130,162,1081451196
1300,18200,146,999687116
1305,18270,156,1059966347
1310,18340,141,980084918
1315,18410,149,1015990820
1320,18480,161,1117765642
1325,18550,162,1138249851
1330,18620,136,973528484
1335,18690,118,807078707
1340,18760,140,1030555877
1345,18830,142,1017272481
1350,18900,131,945658002
1355,18970,167,1177953975
1360,19040,147,1061201691
1365,19110,164,1233609021
1370,19180,148,1088161196
1375,19250,131,965301827
1380,19320,151,1087896897
1385,19390,191,1392300025
1390,19460,131,997076582
1395,19530,142,1036002187
1400,19600,142,1045708497
1405,19670,146,1086497986
1410,19740,136,1036273180
1415,19810,153,1180633495
1420,19880,181,1391348393
1425,19950,207,1584776332
1430,20020,187,1426384642
1435,20090,169,1296248242
1440,20160,186,1513906098
1445,20230,155,1201717568
1450,20300,175,1357004628
1455,20370,197,1526656083
1460,20440,174,1376930975
1465,20510,197,1547362740
1470,20580,187,1479903689
1475,20650,197,1559811108
1480,20720,182,1457797832
