n,m,cmin,cmax,primal_lp
1020,13260,1,100,112488060
1025,13325,1,100,119069107
1030,13390,1,100,127896930
1035,13455,1,100,128252121
1040,13520,1,100,141564140
1045,13585,1,100,116524082
1050,13650,1,100,119035955
1055,13715,1,100,126166676
1060,13780,1,100,113257608
1065,13845,1,100,121335389
1070,13910,1,100,146852134
1075,13975,1,100,142752319
1080,14040,1,100,126164063
1085,14105,1,100,124512196
1090,14170,1,100,123772865
1095,14235,1,100,141496437
1100,14300,1,100,159635137
1105,14365,1,100,147098186
1110,14430,1,100,143162065
1115,14495,1,100,120501816
1120,14560,1,100,158910712
1125,14625,1,100,137145956
1130,14690,1,100,120419524
1135,14755,1,100,150750161
1140,14820,1,100,141534514
1145,14885,1,100,186978977
1150,14950,1,100,119258909
1155,15015,1,100,148163886
1160,15080,1,100,161390914
1165,15145,1,100,192784957
1170,15210,1,100,174728343
1175,15275,1,100,153077035
1180,15340,1,100,195474558
1185,15405,1,100,190652311
1190,15470,1,100,175897776
1195,15535,1,100,158932130
1200,15600,1,100,147184006
1205,15665,1,100,163214956
1210,15730,1,100,164279455
1215,15795,1,100,177157113
1220,15860,1,100,198401767
1225,15925,1,100,194572641
1230,15990,1,100,132240586
1235,16055,1,100,205235594
1240,16120,1,100,165772590
1245,16185,1,100,160174795
1250,16250,1,100,213327660
1255,16315,1,100,177097467
1260,16380,1,100,213680186
1265,16445,1,100,190903227
1270,16510,1,100,225382945
1275,16575,1,100,198227931
1280,16640,1,100,201147558
1285,16705,1,100,198976461
1290,16770,1,100,198806703
1295,16835,1,100,241679138
1300,16900,1,100,187172804
1305,16965,1,100,181447759
1310,17030,1,100,192043972
1315,17095,1,100,199929377
1320,17160,1,100,205769356
1325,17225,1,100,196296219
1330,17290,1,100,201102721
1335,17355,1,100,169463517
1340,17420,1,100,211593163
1345,17485,1,100,225713212
1350,17550,1,100,212436891
1355,17615,1,100,250390766
1360,17680,1,100,188380314
1365,17745,1,100,210964098
1370,17810,1,100,250047537
1375,17875,1,100,212989774
1380,17940,1,100,198951854
1385,18005,1,100,216824264
1390,18070,1,100,214095633
1395,18135,1,100,222334351
1400,18200,1,100,268690593
1405,18265,1,100,218335432
1410,18330,1,100,303904627
1415,18395,1,100,271142350
1420,18460,1,100,226499029
1425,18525,1,100,264617272
1430,18590,1,100,212161409
1435,18655,1,100,318772458
1440,18720,1,100,236450974
1445,18785,1,100,269645566
1450,18850,1,100,221231245
1455,18915,1,100,304384641
1460,18980,1,100,245891196
1465,19045,1,100,224417131
1470,19110,1,100,245588124
1475,19175,1,100,239597620
1480,19240,1,100,248048214
1485,19305,1,100,255221382
1490,19370,1,100,252306996
1495,19435,1,100,329614858
1500,19500,1,100,239025464
1505,19565,1,100,274959326
1510,19630,1,100,274185345
1515,19695,1,100,265946883
1520,19760,1,100,244600635
1525,19825,1,100,256140442
1530,19890,1,100,313425786
1535,19955,1,100,251822156
1540,20020,1,100,280919084
1545,20085,1,100,339420399
1550,20150,1,100,252950951
1555,20215,1,100,237386378
1560,20280,1,100,253603269
1565,20345,1,100,250654351
1570,20410,1,100,295090314
1575,20475,1,100,294508133
1580,20540,1,100,285590209
1585,20605,1,100,259855704
1590,20670,1,100,328364896
1595,20735,1,100,293747135
1600,20800,1,100,298323733
1605,20865,1,100,268092416
1610,20930,1,100,243707248
1615,20995,1,100,288161854
1620,21060,1,100,362900672
1625,21125,1,100,371487933
1630,21190,1,100,276192913
1635,21255,1,100,381612133
1640,21320,1,100,481172454
1645,21385,1,100,421474608
1650,21450,1,100,312823242
1655,21515,1,100,329052160
1660,21580,1,100,424926136
1665,21645,1,100,317571092
1670,21710,1,100,436695157
1675,21775,1,100,369907014
1680,21840,1,100,380477842
1685,21905,1,100,325508301
1690,21970,1,100,391019264
1695,22035,1,100,355845763
1700,22100,1,100,287399278
1705,22165,1,100,293524021
1710,22230,1,100,552282708
1715,22295,1,100,481042440
1720,22360,1,100,529563475
1725,22425,1,100,290366457
1730,22490,1,100,448190378
1735,22555,1,100,521081665
1740,22620,1,100,415899781
1745,22685,1,100,448845988
1750,22750,1,100,351182225
1755,22815,1,100,315579516
1760,22880,1,100,306236248
1765,22945,1,100,340145921
1770,23010,1,100,283653350
1775,23075,1,100,324183711
1780,23140,1,100,551650429
1785,23205,1,100,601801028
1790,23270,1,100,391674958
1795,23335,1,100,298732545
1800,23400,1,100,336227650
1805,23465,1,100,359404707
1810,23530,1,100,402944241
1815,23595,1,100,439236174
1820,23660,1,100,318537647
1825,23725,1,100,374478904
1830,23790,1,100,379655450
1835,23855,1,100,358902443
1840,23920,1,100,318163609
1845,23985,1,100,355269783
1850,24050,1,100,375343028
1855,24115,1,100,368994670
1860,24180,1,100,320418521
1865,24245,1,100,440096238
1870,24310,1,100,317781735
1875,24375,1,100,370829186
1880,24440,1,100,292503259
1885,24505,1,100,338637073
1890,24570,1,100,342603708
1895,24635,1,100,318244674
1900,24700,1,100,343315206
1905,24765,1,100,357917047
1910,24830,1,100,402540537
1915,24895,1,100,393023249
1920,24960,1,100,358011547
1925,25025,1,100,362551306
1930,25090,1,100,420213018
1935,25155,1,100,479266978
1940,25220,1,100,347315923
1945,25285,1,100,330407100
1950,25350,1,100,351162123
1955,25415,1,100,382928708
1960,25480,1,100,358105637
1965,25545,1,100,338117590
1970,25610,1,100,349302672
1975,25675,1,100,366655939
1980,25740,1,100,331245845
1985,25805,1,100,351936425
1990,25870,1,100,409447869
1995,25935,1,100,355158242
2000,26000,1,100,337710272
2005,26065,1,100,342432349
2010,26130,1,100,361768552
2015,26195,1,100,376125014
2020,26260,1,100,355841751
2025,26325,1,100,386294831
2030,26390,1,100,367243846
2035,26455,1,100,368525454
2040,26520,1,100,325362058
2045,26585,1,100,375105211
2050,26650,1,100,388856990
2055,26715,1,100,345858768
2060,26780,1,100,357596685
2065,26845,1,100,352294575
2070,26910,1,100,363611839
2075,26975,1,100,366132759
2080,27040,1,100,371761571
2085,27105,1,100,376061281
2090,27170,1,100,459189709
2095,27235,1,100,392295215
2100,27300,1,100,465877412
2105,27365,1,100,364332445
2110,27430,1,100,367335675
2115,27495,1,100,367389924
2120,27560,1,100,370926927
2125,27625,1,100,361492582
2130,27690,1,100,377708432
2135,27755,1,100,382404122
2140,27820,1,100,380381774
2145,27885,1,100,381900651
2150,27950,1,100,354238933
2155,28015,1,100,381739956
2160,28080,1,100,378506236
2165,28145,1,100,365164870
2170,28210,1,100,385623933
2175,28275,1,100,366821025
2180,28340,1,100,411286644
2185,28405,1,100,411875165
2190,28470,1,100,370693690
2195,28535,1,100,428654462
2200,28600,1,100,412122551
2205,28665,1,100,385618623
2210,28730,1,100,417193845
2215,28795,1,100,405406797
2220,28860,1,100,467394224
2225,28925,1,100,419669944
2230,28990,1,100,388533779
2235,29055,1,100,434700286
2240,29120,1,100,408706264
2245,29185,1,100,391383360
2250,29250,1,100,514937165
2255,29315,1,100,409997920
2260,29380,1,100,494624064
2265,29445,1,100,423804705
2270,29510,1,100,445093885
2275,29575,1,100,445920918
2280,29640,1,100,435318897
2285,29705,1,100,462870454
2290,29770,1,100,452184227
2295,29835,1,100,470062045
2300,29900,1,100,494016006
2305,29965,1,100,439230565
2310,30030,1,100,418357986
2315,30095,1,100,403164785
2320,30160,1,100,429212467
2325,30225,1,100,427090968
2330,30290,1,100,448527050
2335,30355,1,100,405266925
2340,30420,1,100,416699159
2345,30485,1,100,439089805
2350,30550,1,100,456625046
2355,30615,1,100,515063572
2360,30680,1,100,554196844
2365,30745,1,100,568084783
2370,30810,1,100,440129570
2375,30875,1,100,461773358
2380,30940,1,100,495112274
2385,31005,1,100,750346505
2390,31070,1,100,574882766
2395,31135,1,100,575163053
2400,31200,1,100,504197431
2405,31265,1,100,438713187
2410,31330,1,100,504628068
2415,31395,1,100,587309072
2420,31460,1,100,507155430
2425,31525,1,100,485064094
2430,31590,1,100,409581441
2435,31655,1,100,496528984
2440,31720,1,100,455244593
2445,31785,1,100,464894019
2450,31850,1,100,450556037
2455,31915,1,100,514537407
2460,31980,1,100,498719390
2465,32045,1,100,633500651
2470,32110,1,100,515470308
2475,32175,1,100,423451235
2480,32240,1,100,478129657
2485,32305,1,100,498405262
2490,32370,1,100,494401278
2495,32435,1,100,502637979
2500,32500,1,100,520804740
2505,32565,1,100,451984434
2510,32630,1,100,474075237
2515,32695,1,100,521941377
2520,32760,1,100,413120702
2525,32825,1,100,442614179
2530,32890,1,100,494604063
2535,32955,1,100,501809293
2540,33020,1,100,489239820
2545,33085,1,100,594644583
2550,33150,1,100,497510243
2555,33215,1,100,458192129
2560,33280,1,100,502839611
2565,33345,1,100,520715900
2570,33410,1,100,510339217
2575,33475,1,100,552639067
2580,33540,1,100,483558477
2585,33605,1,100,485337325
2590,33670,1,100,591645288
2595,33735,1,100,507738527
2600,33800,1,100,539198704
2605,33865,1,100,526535237
2610,33930,1,100,496747412
2615,33995,1,100,560742188
2620,34060,1,100,472788723
2625,34125,1,100,572492572
2630,34190,1,100,517075660
2635,34255,1,100,526602769
2640,34320,1,100,509815067
2645,34385,1,100,538965024
2650,34450,1,100,494080632
2655,34515,1,100,592659798
2660,34580,1,100,508390361
2665,34645,1,100,538552961
2670,34710,1,100,564649001
2675,34775,1,100,525753966
2680,34840,1,100,541616102
2685,34905,1,100,516919239
2690,34970,1,100,557948086
2695,35035,1,100,630870580
2700,35100,1,100,518687398
2705,35165,1,100,546953778
2710,35230,1,100,582314701
2715,35295,1,100,518760559
2720,35360,1,100,512528444
2725,35425,1,100,562342555
2730,35490,1,100,515241835
2735,35555,1,100,601655620
2740,35620,1,100,585307259
2745,35685,1,100,574247282
2750,35750,1,100,594628578
2755,35815,1,100,512251643
2760,35880,1,100,580412414
2765,35945,1,100,547519833
2770,36010,1,100,545824202
2775,36075,1,100,700003168
2780,36140,1,100,533031954
2785,36205,1,100,670914352
2790,36270,1,100,666748843
2795,36335,1,100,552913712
2800,36400,1,100,608927409
2805,36465,1,100,556483458
2810,36530,1,100,574737281
2815,36595,1,100,576892692
2820,36660,1,100,551081921
2825,36725,1,100,545219593
2830,36790,1,100,590286514
2835,36855,1,100,569610080
2840,36920,1,100,602902911
2845,36985,1,100,545143237
2850,37050,1,100,608591418
2855,37115,1,100,715358411
2860,37180,1,100,657474609
2865,37245,1,100,596070803
2870,37310,1,100,626946018
2875,37375,1,100,510478264
2880,37440,1,100,588058979
2885,37505,1,100,628796310
2890,37570,1,100,622059409
2895,37635,1,100,644279411
2900,37700,1,100,618919466
2905,37765,1,100,605449368
2910,37830,1,100,613766434
2915,37895,1,100,570568697
2920,37960,1,100,660354035
2925,38025,1,100,722260022
2930,38090,1,100,696798718
2935,38155,1,100,767472719
2940,38220,1,100,625843777
2945,38285,1,100,808778107
2950,38350,1,100,746011041
2955,38415,1,100,673851253
2960,38480,1,100,706177073
2965,38545,1,100,700980181
2970,38610,1,100,715182892
2975,38675,1,100,780944553
2980,38740,1,100,711992920
2985,38805,1,100,754849927
2990,38870,1,100,763748426
2995,38935,1,100,747868866
3000,39000,1,100,604878914
