n,m,lp_runs,exp_lp
1120,5600,36,70905207
1125,5625,43,84564927
1130,5650,37,76801556
1135,5675,54,106412981
1140,5700,34,68831202
1145,5725,46,96087122
1150,5750,39,79448083
1155,5775,43,87002671
1160,5800,45,95279054
1165,5825,40,83042312
1170,5850,38,79339409
1175,5875,44,94306968
1180,5900,50,102772872
1185,5925,48,100885675
1190,5950,47,96558410
1195,5975,55,116985468
1200,6000,45,94397200
1205,6025,53,117133147
1210,6050,41,88274923
1215,6075,42,89405234
1220,6100,50,110834294
1225,6125,43,95464701
1230,6150,33,74414848
1235,6175,34,81043718
1240,6200,38,86977440
1245,6225,33,77358768
1250,6250,23,62016275
1255,6275,33,76391510
1260,6300,57,131541801
1265,6325,36,84180391
1270,6350,48,110326153
1275,6375,48,113749776
1280,6400,43,100295385
1285,6425,51,122443381
1290,6450,52,122743061
1295,6475,40,99886508
1300,6500,56,131651760
1305,6525,44,112604164
1310,6550,61,171472103
1315,6575,38,100249261
1320,6600,58,139736997
1325,6625,47,119038400
1330,6650,30,75066630
1335,6675,56,135921214
1340,6700,52,122910158
1345,6725,55,132633281
1350,6750,45,111156681
1355,6775,56,138015537
1360,6800,44,107293445
1365,6825,57,141804326
1370,6850,43,102097158
1375,6875,39,95419468
1380,6900,39,96499871
1385,6925,52,131114251
1390,6950,55,132965776
1395,6975,30,79687303
1400,7000,33,85224447
1405,7025,45,112095466
1410,7050,43,110228885
1415,7075,55,140286653
1420,7100,51,129903458
1425,7125,33,90776853
1430,7150,48,121630217
1435,7175,56,144625879
1440,7200,42,108017784
1445,7225,47,123921125
1450,7250,58,148198321
1455,7275,61,158946060
1460,7300,45,115992599
1465,7325,77,202152320
1470,7350,72,187557458
1475,7375,91,241460899
1480,7400,83,229118153
1485,7425,92,252302386
1490,7450,81,221058152
1495,7475,53,145803835
1500,7500,55,153306841
1505,7525,40,111160637
1510,7550,72,199897700
1515,7575,55,153028494
1520,7600,56,160253135
1525,7625,56,159940953
1530,7650,69,195563231
1535,7675,63,173752456
1540,7700,22,69473252
1545,7725,29,85907719
1550,7750,33,98637682
1555,7775,24,77662413
1560,7800,34,100218367
1565,7825,10,38960600
1570,7850,41,126198348
1575,7875,8,36445338
1580,7900,16,57056213
1585,7925,13,48231134
1590,7950,9,37615434
1595,7975,28,89502797
1600,8000,20,64252736
1605,8025,38,111715519
1610,8050,29,94961752
1615,8075,43,130690910
1620,8100,44,134541150
1625,8125,17,58728055
1630,8150,37,115231227
1635,8175,17,64101925
1640,8200,39,122552945
1645,8225,22,75607898
1650,8250,24,79036418
1655,8275,23,77292969
1660,8300,30,101448016
1665,8325,27,91647679
1670,8350,5,28891162
1675,8375,26,86375764
1680,8400,22,73903490
1685,8425,26,85387631
1690,8450,18,67160084
1695,8475,41,127633754
1700,8500,15,55745539
1705,8525,35,115671531
1710,8550,28,93320694
1715,8575,36,122418166
1720,8600,24,81318198
1725,8625,39,134380960
1730,8650,23,96773650
1735,8675,36,142822905
1740,8700,26,99330302
1745,8725,27,95935750
1750,8750,33,113331431
1755,8775,37,125841497
1760,8800,41,135689381
1765,8825,23,86584551
1770,8850,45,149686157
1775,8875,33,116961743
1780,8900,17,66089011
1785,8925,23,82998374
1790,8950,18,73917809
1795,8975,20,76608949
1800,9000,28,101560739
1805,9025,43,149202492
1810,9050,26,92182030
1815,9075,55,188928085
1820,9100,80,284421887
1825,9125,52,183193729
1830,9150,56,195196850
1835,9175,76,262389084
1840,9200,82,297761519
1845,9225,86,393116431
1850,9250,74,259431397
1855,9275,78,279324576
1860,9300,76,274561285
1865,9325,62,219819333
1870,9350,66,234411281
1875,9375,63,226334001
1880,9400,65,235640189
1885,9425,79,288879658
1890,9450,79,283497536
1895,9475,84,307599748
1900,9500,72,268621416
1905,9525,83,319365085
1910,9550,91,341331042
1915,9575,78,296106807
1920,9600,67,252261019
1925,9625,76,284838646
1930,9650,68,257068099
1935,9675,84,329518290
1940,9700,95,355030137
1945,9725,77,289896642
1950,9750,69,258872590
1955,9775,81,316660697
1960,9800,83,347213729
1965,9825,81,314799924
1970,9850,112,439517453
1975,9875,73,292175410
1980,9900,69,265568120
1985,9925,92,369686982
1990,9950,94,402514021
1995,9975,53,214655591
2000,10000,95,391073918
2005,10025,81,326230767
2010,10050,104,416581602
2015,10075,95,367967714
2020,10100,86,346357619
2025,10125,91,355510072
2030,10150,79,317733527
2035,10175,78,315037824
2040,10200,88,354720363
2045,10225,85,352232445
2050,10250,71,286364322
2055,10275,102,433053982
2060,10300,73,296553381
2065,10325,89,358263549
2070,10350,73,295155305
2075,10375,102,416196477
2080,10400,93,382094541
2085,10425,73,299558277
2090,10450,111,462574968
2095,10475,74,306780990
2100,10500,87,356623202
2105,10525,100,412524669
2110,10550,83,353659982
2115,10575,109,469806234
2120,10600,84,356476919
2125,10625,66,277647319
2130,10650,75,317021113
2135,10675,107,456580133
2140,10700,85,354360848
2145,10725,87,366294421
2150,10750,73,308052863
2155,10775,91,385122969
2160,10800,70,299990656
2165,10825,86,362728656
2170,10850,87,374935914
2175,10875,62,265683907
2180,10900,85,364804534
2185,10925,90,393768483
2190,10950,64,274133150
2195,10975,88,392682863
2200,11000,55,241889056
2205,11025,98,518929708
2210,11050,88,389512273
2215,11075,80,358673878
2220,11100,46,205772697
2225,11125,69,302033018
2230,11150,66,296914074
2235,11175,101,452106884
2240,11200,102,450346916
2245,11225,80,362191731
2250,11250,88,394958948
2255,11275,91,412721082
2260,11300,92,416529836
2265,11325,56,261920036
2270,11350,76,349403191
2275,11375,26,125265783
2280,11400,49,223299800
2285,11425,72,325349703
2290,11450,43,202713160
2295,11475,64,298444359
2300,11500,54,249379889
2305,11525,54,249363988
2310,11550,65,309567635
2315,11575,50,238284580
2320,11600,49,235694455
2325,11625,44,206742365
2330,11650,63,297283321
2335,11675,48,229229142
2340,11700,70,327612615
2345,11725,60,312638594
2350,11750,50,235752439
2355,11775,66,316286302
2360,11800,64,301384843
2365,11825,34,165479588
2370,11850,60,285775296
2375,11875,63,301613393
2380,11900,47,226787336
2385,11925,86,416870122
2390,11950,71,345412261
2395,11975,37,188897397
2400,12000,49,246970475
2405,12025,80,408858314
2410,12050,60,304856971
2415,12075,46,237216270
2420,12100,86,421140660
2425,12125,49,242993412
2430,12150,51,259639069
2435,12175,64,330798479
2440,12200,54,270169393
2445,12225,46,232615152
2450,12250,56,278406276
2455,12275,48,243444648
2460,12300,55,276597489
2465,12325,67,338581398
2470,12350,74,376503976
2475,12375,39,200584966
2480,12400,58,298332231
2485,12425,52,268974302
2490,12450,54,278750145
2495,12475,35,181880121
2500,12500,66,341100278
2505,12525,73,381862485
2510,12550,80,467786292
2515,12575,52,271746355
2520,12600,52,272272311
2525,12625,73,378452934
2530,12650,45,243464917
2535,12675,50,268085799
2540,12700,59,302859037
2545,12725,47,248367342
2550,12750,34,183004767
2555,12775,71,372813942
2560,12800,76,397102361
2565,12825,42,227468381
2570,12850,60,315753611
2575,12875,64,335260508
2580,12900,38,206780940
2585,12925,43,239656930
2590,12950,52,284732567
2595,12975,71,378740838
2600,13000,55,376452051
2605,13025,59,321653066
2610,13050,61,323196691
2615,13075,59,317109007
2620,13100,55,293942505
2625,13125,41,227807337
2630,13150,49,267245515
2635,13175,61,332708836
2640,13200,69,371005916
2645,13225,70,382352467
2650,13250,66,360292162
2655,13275,62,343410890
2660,13300,64,353071878
2665,13325,62,341874305
2670,13350,77,432195665
2675,13375,63,351330640
2680,13400,57,317130451
2685,13425,77,428442070
2690,13450,64,356573114
2695,13475,56,319790532
2700,13500,49,286763312
2705,13525,68,397215984
2710,13550,64,362157538
2715,13575,59,335248567
2720,13600,50,284721448
2725,13625,29,172143198
2730,13650,56,322613107
2735,13675,57,325210517
2740,13700,61,348883293
2745,13725,42,246351346
2750,13750,29,181293328
2755,13775,51,309128837
2760,13800,45,272739776
2765,13825,62,374240414
2770,13850,31,193340000
2775,13875,24,156802626
2780,13900,45,277218709
2785,13925,27,166280365
2790,13950,68,395910746
2795,13975,61,365256159
2800,14000,60,366430750
2805,14025,94,556252984
2810,14050,101,599333103
2815,14075,109,658153285
2820,14100,127,794305884
2825,14125,109,664812567
2830,14150,122,778079933
2835,14175,108,658635564
2840,14200,96,577618197
2845,14225,105,627302098
2850,14250,83,499264056
2855,14275,102,632108546
2860,14300,119,758143171
2865,14325,124,789272807
2870,14350,118,741415770
2875,14375,105,661594885
2880,14400,68,422054120
2885,14425,70,514171365
2890,14450,107,679670470
2895,14475,77,492422370
2900,14500,126,862445916
2905,14525,101,667435703
2910,14550,111,727294245
2915,14575,92,591821064
2920,14600,71,456863318
2925,14625,87,569857244
2930,14650,94,619338078
2935,14675,113,751142138
2940,14700,127,859117351
2945,14725,120,832165844
2950,14750,80,532393922
2955,14775,114,763785513
2960,14800,97,663452493
2965,14825,115,766128896
2970,14850,127,864609567
2975,14875,96,639844518
2980,14900,112,749788128
2985,14925,120,830200689
2990,14950,104,693016389
2995,14975,127,849413903
3000,15000,109,730344303
