n,m,lp_runs,exp_lp
50,450,14,27618346
55,495,16,8977332
60,540,23,7891375
65,585,21,7707139
70,630,16,6452357
75,675,15,6645871
80,720,19,7709938
85,765,25,10234255
90,810,18,8194748
95,855,20,8978239
100,900,23,11301336
105,945,16,8411733
110,990,18,9657239
115,1035,15,9002476
120,1080,17,9375003
125,1125,23,12238878
130,1170,22,12622940
135,1215,15,9269036
140,1260,19,11905682
145,1305,16,11565469
150,1350,14,10029011
155,1395,17,12755086
160,1440,16,12519948
165,1485,19,13494522
170,1530,32,21435995
175,1575,23,16822999
180,1620,27,18427018
185,1665,21,15089532
190,1710,30,20382223
195,1755,28,19074499
200,1800,30,21324656
205,1845,23,18195698
210,1890,23,19228718
215,1935,23,20364603
220,1980,25,21678009
225,2025,27,22409990
230,2070,32,26201846
235,2115,25,21253853
240,2160,25,22281762
245,2205,27,24322946
250,2250,24,23705933
255,2295,23,22802137
260,2340,29,28372732
265,2385,27,26752175
270,2430,27,25434947
275,2475,19,23194322
280,2520,21,20483937
285,2565,19,19116789
290,2610,18,20675695
295,2655,19,21513611
300,2700,19,22481828
305,2745,16,18762129
310,2790,16,19635310
315,2835,18,20460207
320,2880,10,13632481
325,2925,16,19125891
330,2970,15,17990345
335,3015,11,14838992
340,3060,14,17355479
345,3105,13,19293095
350,3150,13,19751416
355,3195,9,15570062
360,3240,10,16468760
365,3285,7,13487898
370,3330,6,12663582
375,3375,7,12788963
380,3420,7,12634355
385,3465,7,12844316
390,3510,9,15109461
395,3555,10,16199814
400,3600,9,15188635
405,3645,10,16847131
410,3690,10,18581846
415,3735,12,21215100
420,3780,9,18170358
425,3825,17,28103408
430,3870,14,24345709
435,3915,11,18705563
440,3960,13,21347020
445,4005,16,24791901
450,4050,14,22916705
455,4095,14,26032186
460,4140,15,26933838
465,4185,16,29374225
470,4230,14,26165634
475,4275,10,19321864
480,4320,15,27184767
485,4365,11,21210176
490,4410,9,18324611
495,4455,10,19955606
500,4500,13,26515404
505,4545,12,25135738
510,4590,9,20387162
515,4635,10,21765115
520,4680,10,20821145
525,4725,10,21465867
530,4770,12,23622992
535,4815,10,21180115
540,4860,9,23598838
545,4905,10,23641864
550,4950,12,27948353
555,4995,10,24240690
560,5040,11,24168126
565,5085,9,21846009
570,5130,12,26028105
575,5175,9,22119914
580,5220,12,27818003
585,5265,10,26136944
590,5310,10,26200057
595,5355,10,24514395
600,5400,9,22746701
605,5445,9,22659769
610,5490,8,20937786
615,5535,7,19509276
620,5580,8,21185862
625,5625,7,23904595
630,5670,8,24278979
635,5715,6,20605787
640,5760,7,21850425
645,5805,8,23019940
650,5850,7,20930960
655,5895,7,20949356
660,5940,7,20895348
665,5985,7,21274136
670,6030,8,25842084
675,6075,8,26791627
680,6120,7,23860385
685,6165,9,27467137
690,6210,12,31283818
695,6255,14,34396078
700,6300,15,37026081
705,6345,14,38835121
710,6390,11,32521081
715,6435,8,26831059
720,6480,10,28739100
725,6525,7,23867688
730,6570,6,21541395
735,6615,9,27171074
740,6660,7,23480303
745,6705,9,31126410
750,6750,7,26681238
755,6795,8,28507726
760,6840,7,26244778
765,6885,6,22584369
770,6930,7,24845249
775,6975,7,25369564
780,7020,7,26714076
785,7065,10,34882606
790,7110,8,29005615
