n,m,cmin,cmax,primal_lp
50,250,1,1,21962001
55,275,1,1,4532985
60,300,1,1,3698139
65,325,1,1,3498714
70,350,1,1,3523429
75,375,1,1,2853815
80,400,1,1,2976074
85,425,1,1,3201193
90,450,1,1,3672739
95,475,1,1,3550675
100,500,1,1,3390342
105,525,1,1,3349381
110,550,1,1,3716517
115,575,1,1,4975765
120,600,1,1,4609090
125,625,1,1,4056325
130,650,1,1,5175826
135,675,1,1,4518686
140,700,1,1,4838216
145,725,1,1,5499858
150,750,1,1,5006720
155,775,1,1,5694907
160,800,1,1,5993283
165,825,1,1,5675350
170,850,1,1,5959466
175,875,1,1,6974248
180,900,1,1,5818948
185,925,1,1,6460306
190,950,1,1,6398375
195,975,1,1,7388445
200,1000,1,1,6706006
205,1025,1,1,6707332
210,1050,1,1,7975204
215,1075,1,1,7686822
220,1100,1,1,6562002
225,1125,1,1,6887289
230,1150,1,1,7835038
235,1175,1,1,7484702
240,1200,1,1,8089333
245,1225,1,1,7870026
250,1250,1,1,8401190
255,1275,1,1,7931794
260,1300,1,1,8476012
265,1325,1,1,8197217
270,1350,1,1,9095229
275,1375,1,1,9243261
280,1400,1,1,9056515
285,1425,1,1,9646434
290,1450,1,1,8968800
295,1475,1,1,9635942
300,1500,1,1,10198241
305,1525,1,1,9427680
310,1550,1,1,11297604
315,1575,1,1,10898526
320,1600,1,1,10801163
325,1625,1,1,11180003
330,1650,1,1,12310629
335,1675,1,1,12276962
340,1700,1,1,12101057
345,1725,1,1,10807128
350,1750,1,1,12459135
355,1775,1,1,11351397
360,1800,1,1,11666092
365,1825,1,1,13083886
370,1850,1,1,13217274
375,1875,1,1,14015817
380,1900,1,1,11675563
385,1925,1,1,14815558
390,1950,1,1,12680104
395,1975,1,1,13514976
400,2000,1,1,14088855
405,2025,1,1,13182089
410,2050,1,1,13954745
415,2075,1,1,13150257
420,2100,1,1,12975561
425,2125,1,1,14124250
430,2150,1,1,15551591
435,2175,1,1,15017891
440,2200,1,1,14305352
445,2225,1,1,14694124
450,2250,1,1,15954600
455,2275,1,1,17042184
460,2300,1,1,15084326
465,2325,1,1,16219152
470,2350,1,1,17286190
475,2375,1,1,17939950
480,2400,1,1,16350982
485,2425,1,1,17794298
490,2450,1,1,18988473
495,2475,1,1,18611583
500,2500,1,1,17292145
505,2525,1,1,17911646
510,2550,1,1,18559450
515,2575,1,1,17415300
520,2600,1,1,20190575
525,2625,1,1,20076062
530,2650,1,1,21101865
535,2675,1,1,19166881
540,2700,1,1,17650687
545,2725,1,1,19387930
550,2750,1,1,19210836
555,2775,1,1,18776722
560,2800,1,1,24008352
565,2825,1,1,19498291
570,2850,1,1,20510850
575,2875,1,1,23330163
580,2900,1,1,23901906
585,2925,1,1,20630065
590,2950,1,1,22099113
595,2975,1,1,21918474
600,3000,1,1,20094135
605,3025,1,1,25309660
610,3050,1,1,23897316
615,3075,1,1,19313279
620,3100,1,1,20328988
625,3125,1,1,21027900
630,3150,1,1,19804789
635,3175,1,1,20702362
640,3200,1,1,23477284
645,3225,1,1,24996346
650,3250,1,1,24729584
655,3275,1,1,29432467
660,3300,1,1,22907926
665,3325,1,1,26657009
670,3350,1,1,28719566
675,3375,1,1,27103452
680,3400,1,1,26305488
685,3425,1,1,24531828
690,3450,1,1,25076040
695,3475,1,1,29605379
700,3500,1,1,30130465
705,3525,1,1,26971916
710,3550,1,1,28423383
715,3575,1,1,29988798
720,3600,1,1,28451038
725,3625,1,1,27352575
730,3650,1,1,30624012
735,3675,1,1,28168973
740,3700,1,1,32048413
745,3725,1,1,27831285
750,3750,1,1,30916664
755,3775,1,1,27650770
760,3800,1,1,31000391
765,3825,1,1,33571174
770,3850,1,1,31626671
775,3875,1,1,32356990
780,3900,1,1,34721900
785,3925,1,1,34808956
790,3950,1,1,35395262
795,3975,1,1,33441841
800,4000,1,1,31006563
805,4025,1,1,39646369
810,4050,1,1,49661587
815,4075,1,1,29905350
820,4100,1,1,36059615
825,4125,1,1,34861441
830,4150,1,1,29469598
835,4175,1,1,33369150
840,4200,1,1,31558331
845,4225,1,1,34356731
850,4250,1,1,32769583
855,4275,1,1,31673029
860,4300,1,1,35323541
865,4325,1,1,33246030
870,4350,1,1,31562010
875,4375,1,1,31737806
880,4400,1,1,39250609
885,4425,1,1,34179571
890,4450,1,1,33308658
895,4475,1,1,41955129
900,4500,1,1,39958326
905,4525,1,1,40686464
910,4550,1,1,46032833
915,4575,1,1,45179221
920,4600,1,1,41333691
925,4625,1,1,45518863
930,4650,1,1,43364453
935,4675,1,1,42164873
940,4700,1,1,50748515
945,4725,1,1,44515928
950,4750,1,1,45409446
955,4775,1,1,43171453
960,4800,1,1,48719150
965,4825,1,1,44064710
970,4850,1,1,42292590
975,4875,1,1,39700835
980,4900,1,1,53750699
985,4925,1,1,68618517
990,4950,1,1,50045956
995,4975,1,1,54017297
1000,5000,1,1,53882839
1005,5025,1,1,59318574
1010,5050,1,1,78153276
1015,5075,1,1,63130385
1020,5100,1,1,52463976
1025,5125,1,1,50601134
1030,5150,1,1,52360851
