n,m,primal_lp
300,300,24233985
300,400,4956731
300,500,6042564
300,600,6170416
300,700,7656738
300,800,8206384
300,900,10460665
300,1000,9259077
300,1100,9382486
300,1200,10853104
300,1300,12139095
300,1400,12632770
300,1500,14342471
300,1600,14007378
300,1700,17336452
300,1800,15569788
300,1900,13839601
300,2000,16234006
300,2100,16317848
300,2200,15751020
300,2300,16347572
300,2400,16281088
300,2500,16998556
300,2600,23239405
300,2700,16002920
300,2800,16773334
300,2900,19165411
300,3000,19133285
300,3100,20298947
300,3200,22294948
300,3300,20319321
300,3400,20409393
300,3500,21420687
300,3600,21634938
300,3700,22123678
300,3800,23461007
300,3900,20811366
300,4000,23681886
300,4100,26793603
300,4200,25283846
300,4300,28168921
300,4400,24393827
300,4500,27275909
300,4600,27412869
300,4700,31066752
300,4800,28871305
300,4900,30398041
300,5000,32481115
300,5100,29732520
300,5200,34397986
300,5300,33894884
300,5400,34372688
300,5500,33586635
300,5600,36505631
300,5700,35427807
300,5800,36568389
300,5900,34118160
300,6000,34708768
300,6100,34626615
300,6200,33679945
300,6300,44116865
300,6400,35617820
300,6500,37243693
300,6600,34550583
300,6700,42214120
300,6800,40687676
300,6900,46865479
300,7000,43699718
300,7100,42569897
300,7200,41424514
300,7300,39785893
300,7400,38654293
300,7500,43291506
300,7600,38837267
300,7700,49863898
300,7800,42628572
300,7900,43875505
300,8000,46188006
300,8100,48818696
300,8200,46693770
300,8300,44742517
300,8400,44416546
300,8500,46875910
300,8600,53718023
300,8700,52401209
300,8800,57149152
300,8900,46054452
300,9000,53847755
300,9100,62062754
300,9200,54566005
300,9300,48362517
300,9400,63686310
300,9500,55352623
300,9600,53238749
300,9700,60721076
300,9800,53485681
300,9900,57633259
300,10000,52782346
300,10100,51605463
300,10200,63308474
300,10300,58241663
300,10400,57515404
300,10500,73929273
300,10600,66767960
300,10700,62898541
300,10800,60208653
300,10900,62219064
300,11000,79168917
300,11100,63703392
300,11200,57669306
300,11300,63840844
300,11400,58349870
300,11500,63865925
300,11600,65804071
300,11700,62020663
300,11800,69537077
300,11900,63382602
300,12000,76155914
300,12100,77365113
300,12200,58906438
300,12300,64938781
300,12400,70300832
300,12500,67879724
300,12600,72247735
300,12700,67814034
300,12800,69038101
300,12900,77343171
300,13000,85441294
300,13100,79205179
300,13200,84090041
300,13300,87423266
300,13400,73418004
300,13500,72920850
300,13600,81893348
300,13700,101644847
300,13800,80487033
300,13900,84715253
300,14000,104144613
300,14100,101581016
300,14200,82776047
300,14300,101781299
300,14400,86050874
300,14500,85207387
300,14600,88760592
300,14700,79656691
300,14800,103455196
300,14900,108903169
300,15000,106004764
300,15100,75202891
300,15200,100783832
300,15300,117409522
300,15400,109855550
300,15500,164111914
300,15600,93666447
300,15700,112567084
300,15800,100377063
300,15900,107352444
300,16000,112930586
300,16100,115074993
300,16200,131053159
300,16300,123750736
300,16400,113225553
300,16500,131037230
300,16600,116293921
300,16700,141294868
300,16800,140641136
300,16900,125703171
300,17000,148045692
300,17100,140783413
300,17200,132128385
300,17300,114652248
300,17400,140177821
300,17500,131918864
300,17600,141207228
300,17700,131138958
300,17800,125088730
300,17900,124808819
300,18000,117735485
300,18100,140251162
300,18200,139727814
300,18300,130768088
300,18400,130927009
300,18500,140402155
300,18600,142825475
300,18700,154493292
300,18800,142002941
300,18900,135633509
300,19000,160367501
300,19100,169261575
300,19200,176927261
300,19300,171334230
300,19400,138561547
300,19500,143615102
300,19600,161369095
300,19700,162355708
300,19800,143229683
300,19900,151252330
300,20000,146757870
300,20100,145152475
300,20200,156345542
300,20300,154659143
300,20400,155478293
300,20500,159623538
300,20600,185023593
300,20700,171109068
300,20800,188067405
300,20900,157897133
300,21000,172123275
300,21100,186306593
300,21200,178922892
300,21300,282837489
300,21400,228686896
300,21500,147734671
300,21600,198084584
300,21700,141136015
300,21800,180734043
300,21900,189347672
300,22000,236879111
300,22100,202580027
300,22200,198089474
300,22300,179509865
300,22400,205370421
300,22500,174823180
300,22600,231645705
300,22700,181307019
300,22800,206758041
300,22900,189763997
300,23000,199025238
300,23100,189649421
300,23200,202045005
300,23300,184172201
300,23400,194762762
300,23500,216676868
300,23600,221391030
300,23700,195821237
300,23800,224038977
300,23900,225007234
300,24000,193887718
300,24100,202718859
300,24200,217894539
300,24300,211434408
300,24400,196780049
300,24500,204262314
300,24600,219203302
300,24700,211465104
300,24800,200714222
300,24900,321428324
300,25000,244364639
300,25100,204626129
300,25200,199744316
300,25300,225130713
300,25400,215125834
300,25500,226111972
300,25600,238182738
300,25700,229891262
300,25800,217008464
300,25900,206203524
300,26000,211217768
300,26100,192611811
300,26200,199721647
300,26300,211172357
300,26400,219974439
300,26500,204794693
300,26600,297233356
300,26700,211012566
300,26800,175009746
300,26900,224914247
300,27000,229067393
300,27100,207297671
300,27200,267678218
300,27300,257150541
300,27400,226935085
300,27500,199021749
300,27600,218691321
300,27700,233640657
300,27800,270642255
300,27900,246712214
300,28000,276673336
300,28100,316440192
300,28200,224115234
300,28300,185056308
300,28400,262986494
300,28500,219537147
300,28600,271606100
300,28700,197502590
300,28800,287917446
300,28900,302815178
300,29000,304768420
300,29100,224207744
300,29200,276991932
300,29300,254022448
300,29400,284796669
300,29500,282990301
300,29600,260847156
300,29700,207996213
300,29800,242025811
300,29900,271838662
300,30000,226873110
300,30100,205971116
300,30200,237870584
300,30300,196633660
300,30400,292182221
300,30500,286772777
300,30600,261970240
300,30700,247318560
300,30800,299017293
300,30900,396863634
300,31000,335510335
300,31100,303662055
300,31200,311100525
300,31300,202236142
300,31400,321233861
300,31500,212830501
300,31600,346041832
300,31700,279017145
300,31800,285285054
300,31900,305821021
300,32000,260537400
300,32100,311931406
300,32200,291603635
300,32300,245628486
300,32400,292770765
300,32500,303077477
300,32600,292189006
300,32700,302848753
300,32800,252130460
300,32900,313451314
300,33000,213976280
300,33100,249728522
300,33200,303124838
300,33300,349859104
300,33400,264291397
300,33500,243727415
300,33600,373089749
300,33700,359067235
300,33800,275584105
300,33900,305477169
300,34000,322194423
300,34100,378559834
300,34200,267685840
300,34300,296716125
300,34400,239768144
300,34500,297144212
300,34600,370097611
300,34700,323739391
300,34800,340384309
300,34900,273507824
