n,m,lp_runs,exp_lp
50,400,18,29316340
55,440,11,5388354
60,480,18,6687477
65,520,25,8632851
70,560,13,5330402
75,600,11,5168214
80,640,15,6275904
85,680,12,6643816
90,720,9,5334630
95,760,11,5621575
100,800,24,10731947
105,840,16,7634999
110,880,22,10212409
115,920,21,10177317
120,960,15,8105725
125,1000,22,10981842
130,1040,20,10300285
135,1080,21,11404528
140,1120,16,9508046
145,1160,11,7253523
150,1200,11,7242244
155,1240,19,12653756
160,1280,12,8762765
165,1320,17,12389568
170,1360,18,11997646
175,1400,17,12143263
180,1440,13,10623514
185,1480,12,9852524
190,1520,22,15767637
195,1560,19,14030667
200,1600,16,12581294
205,1640,22,16015325
210,1680,25,17800998
215,1720,31,22124023
220,1760,28,19940999
225,1800,24,18368644
230,1840,24,19604330
235,1880,20,16579753
240,1920,20,17193860
245,1960,22,19248464
250,2000,23,20567106
255,2040,22,18746126
260,2080,18,16251719
265,2120,21,19223231
270,2160,20,18248385
275,2200,15,14475398
280,2240,17,17108243
285,2280,12,13662684
290,2320,16,16977615
295,2360,13,15286688
300,2400,20,21084710
305,2440,22,23079978
310,2480,18,19211693
315,2520,15,16420332
320,2560,14,15917216
325,2600,13,15621799
330,2640,12,14587613
335,2680,13,15560105
340,2720,14,17648211
345,2760,13,17193806
350,2800,10,15695750
355,2840,10,14900215
360,2880,7,12280887
365,2920,7,11660012
370,2960,7,12468263
375,3000,7,11398804
380,3040,7,11648539
385,3080,8,13008400
390,3120,7,11836263
395,3160,8,12768678
400,3200,6,10905144
405,3240,7,11959838
410,3280,7,12377001
415,3320,7,13657143
420,3360,7,13456034
425,3400,7,15016166
430,3440,7,14911958
435,3480,7,15145378
440,3520,11,18693881
445,3560,13,20346705
450,3600,10,16482247
455,3640,8,14493740
460,3680,11,17699201
465,3720,11,18123780
470,3760,12,19305096
475,3800,9,17831277
480,3840,11,21577375
485,3880,9,18267440
490,3920,9,19401383
495,3960,10,19478024
500,4000,10,18649627
505,4040,11,19495256
510,4080,12,20970711
515,4120,11,19810019
520,4160,11,20218961
525,4200,9,19898029
530,4240,11,22575133
535,4280,9,20450941
540,4320,13,25426216
545,4360,11,23789018
550,4400,11,22356436
555,4440,9,19235615
560,4480,10,21154380
565,4520,11,21783104
570,4560,11,25045239
575,4600,11,23909460
580,4640,12,26291836
585,4680,9,20862028
590,4720,9,20376375
595,4760,11,22418283
600,4800,11,23176375
605,4840,10,21308037
610,4880,7,17657625
615,4920,7,19837864
620,4960,6,17936693
625,5000,9,23433674
630,5040,8,21773983
635,5080,7,20327302
640,5120,7,18363016
645,5160,9,21353214
650,5200,7,19039049
655,5240,7,20176557
660,5280,8,21139493
665,5320,8,23498893
670,5360,8,23602102
675,5400,8,23611228
680,5440,7,22663023
685,5480,8,21635819
690,5520,7,20219096
695,5560,7,19972890
700,5600,10,25177254
705,5640,7,20452766
710,5680,7,24813155
715,5720,7,23913667
720,5760,7,24113528
725,5800,7,24021931
730,5840,6,19686282
735,5880,7,21260815
740,5920,8,22716632
745,5960,6,19825443
750,6000,7,21622844
755,6040,6,24114204
760,6080,7,25683220
765,6120,7,26330247
770,6160,7,25115550
775,6200,7,22196751
780,6240,8,24014709
785,6280,6,20743278
790,6320,8,24560575
795,6360,7,25466845
800,6400,8,29871035
805,6440,9,29883213
810,6480,9,29077841
815,6520,7,23638289
820,6560,6,21683094
825,6600,7,23732141
830,6640,5,20675023
835,6680,5,22766696
840,6720,5,22996105
845,6760,5,23306179
850,6800,5,23994541
855,6840,6,23850586
860,6880,5,21052045
865,6920,5,20919796
870,6960,5,21162223
875,7000,4,19089101
880,7040,5,25188970
885,7080,5,24843302
890,7120,5,23194701
895,7160,8,30403184
900,7200,7,26072234
905,7240,10,32936593
910,7280,10,32825875
915,7320,10,37037702
920,7360,10,36588193
925,7400,13,43216687
930,7440,9,31647415
935,7480,11,36699551
940,7520,12,38386289
945,7560,10,38583499
950,7600,9,34998782
955,7640,8,30623137
960,7680,10,35387837
965,7720,11,37980042
970,7760,12,39954672
975,7800,10,39689187
980,7840,10,47612560
985,7880,11,45763552
990,7920,10,42757313
995,7960,13,53049612
1000,8000,11,47760730
1005,8040,12,48417436
1010,8080,9,39384694
1015,8120,11,46197967
1020,8160,11,49920892
1025,8200,11,47471955
1030,8240,11,82482771
1035,8280,9,41575250
1040,8320,11,50511503
1045,8360,11,51072093
1050,8400,12,55030689
1055,8440,10,45226453
1060,8480,10,45914623
1065,8520,9,46141706
1070,8560,10,47386853
1075,8600,9,39142716
1080,8640,11,41839226
1085,8680,10,43338304
1090,8720,12,48525753
1095,8760,10,42235139
1100,8800,12,45540790
1105,8840,9,38036259
1110,8880,12,55754736
1115,8920,12,46153136
1120,8960,11,44151443
1125,9000,10,41405069
1130,9040,13,50241909
1135,9080,15,60948857
1140,9120,14,54945738
1145,9160,18,64606585
1150,9200,15,56614629
1155,9240,12,52314902
1160,9280,13,102250880
1165,9320,15,62253214
1170,9360,14,63801959
1175,9400,13,64494419
1180,9440,17,65155717
1185,9480,13,52614681
1190,9520,15,64832300
1195,9560,15,60594745
1200,9600,13,53012092
1205,9640,15,59900140
1210,9680,22,87551420
1215,9720,25,90933189
1220,9760,17,66888205
1225,9800,20,82466269
1230,9840,20,78264988
1235,9880,15,62354000
1240,9920,17,72209692
1245,9960,21,81107423
1250,10000,18,72175444
1255,10040,18,78355367
1260,10080,25,97035310
1265,10120,20,79650041
1270,10160,28,110607001
1275,10200,24,94476848
1280,10240,25,97496209
1285,10280,22,89613293
1290,10320,22,89556935
1295,10360,24,95234407
1300,10400,21,89048889
1305,10440,28,114817686
1310,10480,23,103044225
1315,10520,23,98164323
1320,10560,21,90533900
1325,10600,25,105408549
1330,10640,25,105207096
1335,10680,21,93858921
1340,10720,23,99366640
1345,10760,22,95811582
1350,10800,23,101408525
1355,10840,19,85601370
1360,10880,22,100162462
1365,10920,26,108554468
1370,10960,18,80175489
1375,11000,22,95491162
1380,11040,26,111351277
1385,11080,22,100228609
1390,11120,24,104079186
1395,11160,23,103820137
1400,11200,20,89902072
1405,11240,24,109478017
1410,11280,21,94849162
1415,11320,25,114496451
1420,11360,26,114140171
1425,11400,23,107352915
1430,11440,24,107173687
1435,11480,23,108477426
1440,11520,23,105540748
1445,11560,23,107603335
1450,11600,27,123262950
1455,11640,24,113594569
1460,11680,30,137655985
1465,11720,24,114618737
1470,11760,21,100963190
1475,11800,23,111547017
1480,11840,29,134258154
1485,11880,20,99169799
1490,11920,23,111684545
1495,11960,18,90586175
1500,12000,21,102235433
1505,12040,20,102773144
1510,12080,20,99720913
1515,12120,22,110029107
1520,12160,19,94926932
1525,12200,19,96049993
1530,12240,24,129053917
1535,12280,19,101608505
1540,12320,20,105562416
1545,12360,19,97549108
1550,12400,15,82967747
1555,12440,14,78979595
1560,12480,15,84347249
1565,12520,15,83032550
1570,12560,13,76823210
1575,12600,11,66919822
1580,12640,12,71321469
1585,12680,19,107299124
1590,12720,12,71579399
1595,12760,13,76008922
1600,12800,18,100466920
1605,12840,13,76481659
1610,12880,14,84144705
1615,12920,22,122376312
1620,12960,15,88489101
1625,13000,13,78600293
1630,13040,16,96382649
1635,13080,17,98189919
1640,13120,17,99211022
1645,13160,16,99021348
1650,13200,12,76097991
1655,13240,13,81839984
1660,13280,16,95017067
1665,13320,17,97575152
1670,13360,17,99695776
1675,13400,17,99546988
1680,13440,17,101024401
1685,13480,15,91267285
1690,13520,17,100789320
1695,13560,12,77899724
1700,13600,18,111531788
1705,13640,11,75913361
1710,13680,17,104269112
1715,13720,16,102080807
1720,13760,16,101065934
1725,13800,14,90915220
1730,13840,16,102274115
1735,13880,14,92752043
1740,13920,15,96825992
1745,13960,17,110659092
1750,14000,21,128563008
1755,14040,19,122797253
1760,14080,20,124172199
1765,14120,18,115709891
1770,14160,15,95499390
1775,14200,17,108605485
1780,14240,19,117295419
1785,14280,23,141748148
1790,14320,23,137593624
1795,14360,20,126592323
1800,14400,18,112619318
1805,14440,21,131991488
1810,14480,17,110625032
1815,14520,20,127338333
1820,14560,18,114588080
1825,14600,15,102313196
1830,14640,17,110095947
1835,14680,18,119491956
1840,14720,22,136393402
1845,14760,17,115338887
1850,14800,18,117571569
1855,14840,15,104638740
1860,14880,13,90703505
1865,14920,19,126793786
1870,14960,15,102419291
1875,15000,10,76609250
1880,15040,15,105100583
1885,15080,18,118347636
1890,15120,19,126709747
1895,15160,22,141874152
1900,15200,18,122367857
1905,15240,12,88581220
1910,15280,16,112924388
1915,15320,15,106470535
1920,15360,18,126711260
1925,15400,19,128665205
1930,15440,12,93498955
1935,15480,16,112794621
1940,15520,15,110043218
1945,15560,18,124683098
1950,15600,16,118174960
1955,15640,16,119681218
1960,15680,17,122573626
1965,15720,14,103913692
1970,15760,12,94522643
1975,15800,14,107380140
1980,15840,17,127123827
1985,15880,15,111814113
1990,15920,19,138181432
1995,15960,17,126529625
2000,16000,13,105129743
2005,16040,19,138844724
2010,16080,19,138672931
2015,16120,19,137720451
2020,16160,20,144310766
2025,16200,20,146995423
2030,16240,20,151266295
2035,16280,18,135900685
2040,16320,18,136305350
