n,m,lp_runs,exp_lp
400,400,1,24919210
400,500,1,2523123
400,600,1,2630847
400,700,3,3335189
400,800,4,3978169
400,900,3,3883631
400,1000,6,5379874
400,1100,6,5519271
400,1200,11,7944466
400,1300,14,9477031
400,1400,37,23908855
400,1500,48,35390978
400,1600,36,25685649
400,1700,28,20870057
400,1800,32,23899124
400,1900,46,34839136
400,2000,46,37919261
400,2100,60,50605292
400,2200,48,39659001
400,2300,37,33174503
400,2400,42,38298411
400,2500,34,31286251
400,2600,43,39819970
400,2700,38,36170642
400,2800,50,51815512
400,2900,91,93065408
400,3000,56,61210298
400,3100,59,65353659
400,3200,57,61552164
400,3300,83,96841632
400,3400,60,70337785
400,3500,52,59216640
400,3600,76,89507273
400,3700,65,80469863
400,3800,59,72604290
400,3900,64,79359027
400,4000,81,104365006
400,4100,97,123682570
400,4200,71,96270892
400,4300,80,106604600
400,4400,118,165463507
400,4500,99,137723417
400,4600,94,135856299
400,4700,86,124358828
400,4800,100,150093582
400,4900,99,150286996
400,5000,88,139257961
400,5100,87,135303214
400,5200,91,147594400
400,5300,107,173459717
400,5400,90,150598972
400,5500,75,124121453
400,5600,83,144729593
400,5700,70,119569527
400,5800,96,171083851
400,5900,98,172113311
400,6000,89,162608652
400,6100,81,148666558
400,6200,81,154542718
400,6300,77,142584742
400,6400,87,172718667
400,6500,95,190647565
400,6600,111,221277968
400,6700,89,186469986
400,6800,105,211957084
400,6900,83,168659254
400,7000,115,241214440
400,7100,102,220284761
400,7200,135,291470889
400,7300,122,267999477
400,7400,128,282517512
400,7500,137,307445030
400,7600,152,347761391
400,7700,144,338522078
400,7800,161,381233514
400,7900,130,309061227
400,8000,137,338661062
400,8100,137,341070510
400,8200,134,334969574
400,8300,125,323219301
400,8400,124,316091327
400,8500,140,356070743
400,8600,107,277459055
400,8700,130,338455720
400,8800,125,321825765
400,8900,145,390114555
400,9000,151,408533355
400,9100,146,408602361
400,9200,162,460314595
400,9300,154,430431817
400,9400,165,470193976
400,9500,141,407095441
400,9600,159,466536907
400,9700,149,435088231
400,9800,166,492735868
400,9900,166,497687634
400,10000,151,451283447
400,10100,155,522574586
400,10200,188,606543954
400,10300,173,545357722
400,10400,161,505103135
400,10500,134,420029044
400,10600,160,535671712
400,10700,170,548857314
400,10800,186,605362612
400,10900,196,647991729
400,11000,230,775381826
400,11100,163,559164220
400,11200,174,591477239
400,11300,183,621407446
400,11400,212,736684276
400,11500,164,569722332
400,11600,155,545618881
400,11700,167,597671346
400,11800,196,714079733
400,11900,155,563887268
400,12000,183,676311674
400,12100,194,724125341
400,12200,199,739906444
400,12300,182,685847613
400,12400,196,736454316
400,12500,160,606327643
400,12600,213,818298023
400,12700,215,835517814
400,12800,219,862630980
400,12900,201,805123566
400,13000,204,823769491
400,13100,184,742705102
400,13200,228,930867663
400,13300,219,906096240
400,13400,184,776071471
400,13500,189,783507632
400,13600,195,872810002
400,13700,195,832077262
400,13800,175,740658300
400,13900,184,792986936
400,14000,198,865902754
400,14100,195,845767168
400,14200,168,727377608
400,14300,205,905016900
400,14400,183,808883793
400,14500,217,974321505
400,14600,184,813602473
400,14700,201,899547883
400,14800,197,895465838
400,14900,202,937051225
400,15000,198,901616660
400,15100,174,798955247
400,15200,207,977795240
400,15300,207,976085583
400,15400,155,727324165
400,15500,175,827110031
400,15600,194,926842427
400,15700,187,890654944
400,15800,164,787348447
400,15900,173,838315084
400,16000,190,938090500
400,16100,198,975609352
400,16200,180,886263659
400,16300,221,1225550597
400,16400,198,1027857643
400,16500,199,1040246363
400,16600,196,1014847230
400,16700,193,1011945165
400,16800,198,1035415663
400,16900,181,971226347
400,17000,224,1180720269
400,17100,173,937647835
400,17200,246,1309851682
400,17300,216,1171820363
400,17400,211,1158540548
400,17500,249,1358818156
400,17600,240,1346762747
