n,m,primal_lp
1000,1000,74354571
1000,1100,6524323
1000,1200,8787063
1000,1300,7658837
1000,1400,9805882
1000,1500,9415956
1000,1600,11101670
1000,1700,11514277
1000,1800,16247163
1000,1900,17843404
1000,2000,18332372
1000,2100,21400966
1000,2200,25657167
1000,2300,24350082
1000,2400,30761556
1000,2500,34178222
1000,2600,32602023
1000,2700,36862135
1000,2800,41830981
1000,2900,38770077
1000,3000,39024754
1000,3100,39365952
1000,3200,44920120
1000,3300,42731507
1000,3400,48663316
1000,3500,54080990
1000,3600,53346465
1000,3700,49049583
1000,3800,52745706
1000,3900,60233001
1000,4000,56346346
1000,4100,55589147
1000,4200,58816537
1000,4300,57270635
1000,4400,63989184
1000,4500,60068414
1000,4600,60974722
1000,4700,70486585
1000,4800,70996444
1000,4900,56796083
1000,5000,63418266
1000,5100,60577056
1000,5200,64593912
1000,5300,85737556
1000,5400,72819363
1000,5500,70402373
1000,5600,64771503
1000,5700,66964313
1000,5800,68592391
1000,5900,71136235
1000,6000,62930704
1000,6100,65820517
1000,6200,61361145
1000,6300,66053448
1000,6400,73216820
1000,6500,75891566
1000,6600,72265670
1000,6700,80555158
1000,6800,83047638
1000,6900,66421409
1000,7000,74338767
1000,7100,75865513
1000,7200,81970447
1000,7300,76674449
1000,7400,85655429
1000,7500,67109069
1000,7600,85894093
1000,7700,96385108
1000,7800,80517175
1000,7900,95057443
1000,8000,74883796
1000,8100,71691292
1000,8200,85959581
1000,8300,79093856
1000,8400,87885030
1000,8500,101425427
1000,8600,94064703
1000,8700,78420690
1000,8800,89527388
1000,8900,80612120
1000,9000,77995076
1000,9100,93690093
1000,9200,98219810
1000,9300,102498818
1000,9400,117271595
1000,9500,91073984
1000,9600,98246981
1000,9700,96802055
1000,9800,116276217
1000,9900,96883625
1000,10000,106846191
1000,10100,103315011
1000,10200,97361341
1000,10300,101154844
1000,10400,101493956
1000,10500,106669613
1000,10600,102041245
1000,10700,106647114
1000,10800,113492588
1000,10900,99278838
1000,11000,119185384
1000,11100,106710409
1000,11200,113103847
1000,11300,110740771
1000,11400,109214962
1000,11500,142656195
1000,11600,120972135
1000,11700,113222127
1000,11800,113860383
1000,11900,124292724
1000,12000,113435343
1000,12100,118193133
1000,12200,136606931
1000,12300,131119266
1000,12400,123490407
1000,12500,105384850
1000,12600,158051726
1000,12700,170903427
1000,12800,126358760
1000,12900,128684726
1000,13000,115666749
1000,13100,120121056
1000,13200,148268442
1000,13300,117848282
1000,13400,149502830
1000,13500,126701293
1000,13600,123296187
1000,13700,118697553
1000,13800,142437890
1000,13900,118992549
1000,14000,156554628
1000,14100,143640825
1000,14200,106056367
1000,14300,119457121
1000,14400,130457605
1000,14500,135955584
1000,14600,145018159
1000,14700,233168792
1000,14800,168301921
1000,14900,155843649
1000,15000,139615516
1000,15100,156954850
1000,15200,138502459
1000,15300,137488018
1000,15400,141012961
1000,15500,154056613
1000,15600,184274454
1000,15700,162012141
1000,15800,134809245
1000,15900,149392751
1000,16000,180199932
1000,16100,135772710
1000,16200,169933869
1000,16300,143745897
1000,16400,169435492
1000,16500,144719082
1000,16600,181558166
1000,16700,136718198
1000,16800,168594070
1000,16900,148494285
1000,17000,140977516
1000,17100,192105728
1000,17200,147820710
1000,17300,196483765
1000,17400,167995148
1000,17500,233127800
1000,17600,183790345
1000,17700,180061680
1000,17800,142793955
1000,17900,185131901
1000,18000,178492821
1000,18100,221615512
1000,18200,154195564
1000,18300,203186542
1000,18400,172492727
1000,18500,189453489
1000,18600,185163673
1000,18700,171620154
1000,18800,205639768
1000,18900,194128143
1000,19000,180495944
1000,19100,229552657
1000,19200,188113319
1000,19300,177472758
1000,19400,216391953
1000,19500,227841374
1000,19600,217189873
1000,19700,220890406
1000,19800,230957986
1000,19900,206513336
1000,20000,190144211
1000,20100,242333636
1000,20200,217573872
1000,20300,182648988
1000,20400,180349846
1000,20500,241352653
1000,20600,203002543
1000,20700,310400436
1000,20800,201742691
1000,20900,224905590
1000,21000,199635316
1000,21100,176411205
1000,21200,188558542
1000,21300,240593168
1000,21400,214708955
1000,21500,184684381
1000,21600,218273389
1000,21700,177060867
1000,21800,176290189
1000,21900,270726495
1000,22000,314064318
1000,22100,171993953
1000,22200,251713276
1000,22300,245231486
1000,22400,279105136
1000,22500,350002539
1000,22600,242327130
1000,22700,189318848
1000,22800,245540844
1000,22900,243206033
1000,23000,232372391
1000,23100,202100373
1000,23200,208635694
1000,23300,191855820
1000,23400,217961383
1000,23500,226574449
1000,23600,235024991
1000,23700,274321873
1000,23800,269689914
1000,23900,198071898
1000,24000,236293647
1000,24100,245994894
1000,24200,232473160
1000,24300,235958632
1000,24400,264199031
1000,24500,332049605
1000,24600,286797319
1000,24700,265747551
1000,24800,219288597
1000,24900,271774278
1000,25000,243514694
1000,25100,408689217
1000,25200,347798924
1000,25300,286607642
1000,25400,357266388
1000,25500,325269517
1000,25600,237942984
1000,25700,298748116
1000,25800,281347985
1000,25900,279081846
1000,26000,230322677
1000,26100,276363968
1000,26200,259694360
1000,26300,273361665
1000,26400,284967814
1000,26500,291492556
1000,26600,244248398
1000,26700,280179377
1000,26800,294867199
1000,26900,332434604
1000,27000,240661659
1000,27100,295759865
1000,27200,299200652
1000,27300,232613501
1000,27400,298640829
1000,27500,230296247
1000,27600,353850282
1000,27700,275380509
