n,m,cmin,cmax,dinic
615,2460,1,100,474762
620,2480,1,100,367549
625,2500,1,100,463379
630,2520,1,100,436203
635,2540,1,100,424401
640,2560,1,100,648914
645,2580,1,100,391491
650,2600,1,100,496902
655,2620,1,100,291797
660,2640,1,100,555027
665,2660,1,100,322607
670,2680,1,100,505148
675,2700,1,100,323334
680,2720,1,100,492375
685,2740,1,100,594003
690,2760,1,100,605838
695,2780,1,100,533219
700,2800,1,100,486777
705,2820,1,100,579557
710,2840,1,100,528998
715,2860,1,100,500683
720,2880,1,100,532130
725,2900,1,100,450208
730,2920,1,100,412875
735,2940,1,100,621611
740,2960,1,100,584858
745,2980,1,100,741298
750,3000,1,100,351800
755,3020,1,100,499927
760,3040,1,100,334259
765,3060,1,100,673139
770,3080,1,100,362167
775,3100,1,100,573203
780,3120,1,100,343191
785,3140,1,100,647456
790,3160,1,100,350811
795,3180,1,100,462607
800,3200,1,100,358657
805,3220,1,100,560357
810,3240,1,100,356863
815,3260,1,100,646439
820,3280,1,100,383517
825,3300,1,100,447021
830,3320,1,100,472251
835,3340,1,100,730475
840,3360,1,100,637208
845,3380,1,100,627665
850,3400,1,100,516741
855,3420,1,100,622009
860,3440,1,100,595575
865,3460,1,100,641505
870,3480,1,100,494078
875,3500,1,100,498657
880,3520,1,100,489113
885,3540,1,100,822933
890,3560,1,100,785335
895,3580,1,100,745134
900,3600,1,100,741124
905,3620,1,100,617448
910,3640,1,100,663588
915,3660,1,100,680594
920,3680,1,100,787503
925,3700,1,100,636372
930,3720,1,100,620684
935,3740,1,100,662149
940,3760,1,100,771616
945,3780,1,100,699998
950,3800,1,100,585603
955,3820,1,100,788180
960,3840,1,100,676732
965,3860,1,100,876794
970,3880,1,100,771210
975,3900,1,100,678781
980,3920,1,100,1023752
985,3940,1,100,918312
990,3960,1,100,1078328
995,3980,1,100,1025386
1000,4000,1,100,1089864
1005,4020,1,100,845180
1010,4040,1,100,884053
1015,4060,1,100,1094172
1020,4080,1,100,707250
1025,4100,1,100,1064454
1030,4120,1,100,1179829
1035,4140,1,100,1048325
1040,4160,1,100,897260
1045,4180,1,100,1154479
1050,4200,1,100,1286504
1055,4220,1,100,936627
1060,4240,1,100,1106530
1065,4260,1,100,1036460
1070,4280,1,100,1119345
1075,4300,1,100,840651
1080,4320,1,100,1189667
1085,4340,1,100,1199512
1090,4360,1,100,844509
1095,4380,1,100,1132190
1100,4400,1,100,1027040
1105,4420,1,100,906747
1110,4440,1,100,1127844
1115,4460,1,100,1181056
1120,4480,1,100,1044395
1125,4500,1,100,1007335
1130,4520,1,100,976111
1135,4540,1,100,948042
1140,4560,1,100,1022765
1145,4580,1,100,989800
1150,4600,1,100,1048648
1155,4620,1,100,1312355
1160,4640,1,100,1173765
1165,4660,1,100,1101679
1170,4680,1,100,947543
1175,4700,1,100,891015
1180,4720,1,100,839140
1185,4740,1,100,1431471
1190,4760,1,100,1248414
1195,4780,1,100,845803
1200,4800,1,100,1038442
1205,4820,1,100,1105716
1210,4840,1,100,1083401
1215,4860,1,100,1248834
1220,4880,1,100,1042342
1225,4900,1,100,904668
1230,4920,1,100,1284207
1235,4940,1,100,1121794
1240,4960,1,100,1083726
1245,4980,1,100,1145543
1250,5000,1,100,1042694
1255,5020,1,100,1099080
1260,5040,1,100,1118508
1265,5060,1,100,1157472
1270,5080,1,100,1138514
1275,5100,1,100,1161489
1280,5120,1,100,1218649
1285,5140,1,100,1105954
1290,5160,1,100,944885
1295,5180,1,100,933306
1300,5200,1,100,1116600
1305,5220,1,100,940713
1310,5240,1,100,1087896
1315,5260,1,100,1346590
1320,5280,1,100,1097945
1325,5300,1,100,1104460
1330,5320,1,100,1196214
1335,5340,1,100,1383611
1340,5360,1,100,955323
1345,5380,1,100,1099282
1350,5400,1,100,1184122
1355,5420,1,100,1069688
1360,5440,1,100,908032
1365,5460,1,100,1125779
1370,5480,1,100,1105760
1375,5500,1,100,1177576
1380,5520,1,100,886400
1385,5540,1,100,1255582
1390,5560,1,100,1050249
1395,5580,1,100,1225977
1400,5600,1,100,1275962
1405,5620,1,100,1513642
1410,5640,1,100,1570281
1415,5660,1,100,883307
1420,5680,1,100,1227001
1425,5700,1,100,1218249
1430,5720,1,100,1210349
1435,5740,1,100,1236312
1440,5760,1,100,1329859
1445,5780,1,100,1203000
1450,5800,1,100,1199296
1455,5820,1,100,1384461
1460,5840,1,100,1426744
1465,5860,1,100,1471595
1470,5880,1,100,1134984
1475,5900,1,100,1652559
1480,5920,1,100,1315736
1485,5940,1,100,1501576
1490,5960,1,100,1067450
1495,5980,1,100,1270725
1500,6000,1,100,1070372
1505,6020,1,100,1297865
1510,6040,1,100,1566642
1515,6060,1,100,1071236
1520,6080,1,100,1492547
1525,6100,1,100,1442972
1530,6120,1,100,1367290
1535,6140,1,100,1491729
1540,6160,1,100,920924
1545,6180,1,100,952976
1550,6200,1,100,1063971
1555,6220,1,100,988166
1560,6240,1,100,1205079
1565,6260,1,100,1121019
1570,6280,1,100,956514
1575,6300,1,100,1141059
1580,6320,1,100,1051267
1585,6340,1,100,1205438
1590,6360,1,100,932269
1595,6380,1,100,1178732
1600,6400,1,100,1144414
1605,6420,1,100,1233471
1610,6440,1,100,1397637
1615,6460,1,100,1106684
1620,6480,1,100,1315292
1625,6500,1,100,1169546
1630,6520,1,100,1402661
1635,6540,1,100,1389008
1640,6560,1,100,1470131
1645,6580,1,100,987111
1650,6600,1,100,1024952
1655,6620,1,100,1623278
1660,6640,1,100,1162785
1665,6660,1,100,1144597
1670,6680,1,100,1164225
1675,6700,1,100,1366329
1680,6720,1,100,1162286
1685,6740,1,100,1197671
1690,6760,1,100,1121757
1695,6780,1,100,1346513
1700,6800,1,100,1198646
1705,6820,1,100,1131543
1710,6840,1,100,1435398
1715,6860,1,100,1077255
1720,6880,1,100,1335824
1725,6900,1,100,1199560
1730,6920,1,100,1294202
1735,6940,1,100,1181185
1740,6960,1,100,1255050
1745,6980,1,100,1108639
1750,7000,1,100,1327267
1755,7020,1,100,1694635
1760,7040,1,100,1524349
1765,7060,1,100,1336062
1770,7080,1,100,1463148
1775,7100,1,100,1372375
1780,7120,1,100,1253950
1785,7140,1,100,1645784
1790,7160,1,100,1535931
1795,7180,1,100,1473359
1800,7200,1,100,1337163
1805,7220,1,100,1284119
1810,7240,1,100,1436372
1815,7260,1,100,1512996
1820,7280,1,100,1632633
1825,7300,1,100,1515637
1830,7320,1,100,1436335
1835,7340,1,100,1788920
1840,7360,1,100,1422727
1845,7380,1,100,1904296
1850,7400,1,100,1655844
1855,7420,1,100,1569404
1860,7440,1,100,1357956
1865,7460,1,100,1094846
1870,7480,1,100,1656184
1875,7500,1,100,1457032
1880,7520,1,100,1488252
1885,7540,1,100,1653633
1890,7560,1,100,1801857
1895,7580,1,100,1649856
1900,7600,1,100,1742899
1905,7620,1,100,1739749
1910,7640,1,100,1503254
1915,7660,1,100,1815757
1920,7680,1,100,1519432
1925,7700,1,100,1819869
1930,7720,1,100,1355454
1935,7740,1,100,1790475
1940,7760,1,100,1529884
1945,7780,1,100,1668728
1950,7800,1,100,2242042
1955,7820,1,100,1640190
1960,7840,1,100,1741484
1965,7860,1,100,1515510
1970,7880,1,100,1717565
1975,7900,1,100,1604813
1980,7920,1,100,1867753
1985,7940,1,100,1561090
1990,7960,1,100,1750228
1995,7980,1,100,1537427
2000,8000,1,100,1589495
2005,8020,1,100,1593975
2010,8040,1,100,1588926
2015,8060,1,100,1728431
2020,8080,1,100,1577231
2025,8100,1,100,1431204
2030,8120,1,100,1618954
2035,8140,1,100,1418564
2040,8160,1,100,2039248
2045,8180,1,100,1746836
2050,8200,1,100,1586933
2055,8220,1,100,1842306
2060,8240,1,100,1370436
2065,8260,1,100,1671342
2070,8280,1,100,1663334
2075,8300,1,100,1818236
2080,8320,1,100,1571053
2085,8340,1,100,1628217
2090,8360,1,100,1937266
2095,8380,1,100,1969951
2100,8400,1,100,1934940
2105,8420,1,100,1929883
2110,8440,1,100,1658690
2115,8460,1,100,1834482
2120,8480,1,100,1723164
2125,8500,1,100,2217249
2130,8520,1,100,1622177
2135,8540,1,100,1611703
2140,8560,1,100,1838247
2145,8580,1,100,1984606
2150,8600,1,100,1929826
2155,8620,1,100,1643282
2160,8640,1,100,1580655
2165,8660,1,100,1558090
2170,8680,1,100,1763431
2175,8700,1,100,1791863
2180,8720,1,100,1697472
2185,8740,1,100,1630092
2190,8760,1,100,1492009
2195,8780,1,100,1933914
2200,8800,1,100,2223525
2205,8820,1,100,1847559
2210,8840,1,100,2000068
2215,8860,1,100,1705501
2220,8880,1,100,1815775
2225,8900,1,100,2090897
2230,8920,1,100,2170150
2235,8940,1,100,2032260
2240,8960,1,100,1828099
2245,8980,1,100,2077395
2250,9000,1,100,2037473
2255,9020,1,100,2135140
2260,9040,1,100,1892104
2265,9060,1,100,1465393
2270,9080,1,100,2333469
2275,9100,1,100,2697875
2280,9120,1,100,2393847
2285,9140,1,100,2682450
2290,9160,1,100,2375106
2295,9180,1,100,2395056
2300,9200,1,100,1658625
2305,9220,1,100,2494595
2310,9240,1,100,2504316
2315,9260,1,100,1806081
2320,9280,1,100,2166288
2325,9300,1,100,2813156
2330,9320,1,100,2302207
2335,9340,1,100,2735589
2340,9360,1,100,2828188
2345,9380,1,100,2546601
2350,9400,1,100,2254451
2355,9420,1,100,2484486
2360,9440,1,100,2384685
2365,9460,1,100,2242468
2370,9480,1,100,2445498
2375,9500,1,100,2159700
2380,9520,1,100,1865430
2385,9540,1,100,2291812
2390,9560,1,100,2345855
2395,9580,1,100,2262914
2400,9600,1,100,2089040
2405,9620,1,100,2740741
2410,9640,1,100,2188805
2415,9660,1,100,2719503
2420,9680,1,100,2500718
2425,9700,1,100,2414092
2430,9720,1,100,2207579
2435,9740,1,100,2626943
2440,9760,1,100,2294389
2445,9780,1,100,2932152
2450,9800,1,100,1889719
2455,9820,1,100,2133256
2460,9840,1,100,2718137
2465,9860,1,100,2457789
2470,9880,1,100,2339224
2475,9900,1,100,2210377
2480,9920,1,100,2866982
2485,9940,1,100,3058379
2490,9960,1,100,1903948
2495,9980,1,100,2693543
2500,10000,1,100,2092865
2505,10020,1,100,1992973
2510,10040,1,100,2797959
2515,10060,1,100,2495662
2520,10080,1,100,2189129
2525,10100,1,100,2920983
2530,10120,1,100,2022868
2535,10140,1,100,2649783
2540,10160,1,100,3003560
2545,10180,1,100,2607887
2550,10200,1,100,2623126
2555,10220,1,100,2734085
2560,10240,1,100,2575342
2565,10260,1,100,2596853
2570,10280,1,100,2621533
2575,10300,1,100,2436475
2580,10320,1,100,2746391
2585,10340,1,100,3059531
2590,10360,1,100,2743490
2595,10380,1,100,2399312
2600,10400,1,100,2839577
2605,10420,1,100,2574472
2610,10440,1,100,2176922
2615,10460,1,100,2455304
2620,10480,1,100,2540375
2625,10500,1,100,2185343
2630,10520,1,100,3054693
2635,10540,1,100,2863224
2640,10560,1,100,2975986
2645,10580,1,100,2829373
2650,10600,1,100,2340516
2655,10620,1,100,2889022
2660,10640,1,100,2315928
2665,10660,1,100,2576186
2670,10680,1,100,2322370
2675,10700,1,100,2406003
2680,10720,1,100,2543134
2685,10740,1,100,2899598
2690,10760,1,100,2441183
2695,10780,1,100,2939922
2700,10800,1,100,2736834
2705,10820,1,100,3410616
2710,10840,1,100,3232897
2715,10860,1,100,2018875
2720,10880,1,100,2695946
2725,10900,1,100,2268492
2730,10920,1,100,2458482
2735,10940,1,100,3411081
2740,10960,1,100,2388936
2745,10980,1,100,2255074
2750,11000,1,100,2381335
2755,11020,1,100,2619845
2760,11040,1,100,2907726
2765,11060,1,100,3286918
2770,11080,1,100,2267021
2775,11100,1,100,2617561
2780,11120,1,100,2481075
2785,11140,1,100,2608806
2790,11160,1,100,2387838
2795,11180,1,100,2502819
2800,11200,1,100,2872625
2805,11220,1,100,2313380
2810,11240,1,100,2957156
2815,11260,1,100,2554829
2820,11280,1,100,2145022
2825,11300,1,100,2932945
2830,11320,1,100,3181169
2835,11340,1,100,2847728
2840,11360,1,100,2726275
2845,11380,1,100,3360957
2850,11400,1,100,2406832
2855,11420,1,100,3080796
2860,11440,1,100,2606512
2865,11460,1,100,2529368
2870,11480,1,100,2859905
2875,11500,1,100,2681380
2880,11520,1,100,2140189
2885,11540,1,100,2427746
2890,11560,1,100,2324261
2895,11580,1,100,2720574
2900,11600,1,100,3487762
2905,11620,1,100,2909995
2910,11640,1,100,2575472
2915,11660,1,100,3051879
2920,11680,1,100,2634223
2925,11700,1,100,2586759
2930,11720,1,100,2948553
2935,11740,1,100,3067701
2940,11760,1,100,2593148
2945,11780,1,100,3082900
2950,11800,1,100,3028514
2955,11820,1,100,2672237
2960,11840,1,100,2812088
2965,11860,1,100,2571957
2970,11880,1,100,3424185
2975,11900,1,100,2630049
2980,11920,1,100,3555533
2985,11940,1,100,3131907
2990,11960,1,100,3694663
2995,11980,1,100,2762481
3000,12000,1,100,2225079
