n,m,dual_lp
400,400,65938441
400,500,8721897
400,600,6426622
400,700,18704340
400,800,8097296
400,900,9206207
400,1000,10828823
400,1100,12651964
400,1200,14636048
400,1300,15335141
400,1400,16968562
400,1500,17618468
400,1600,16995111
400,1700,17885927
400,1800,19252336
400,1900,20500782
400,2000,20599918
400,2100,22763237
400,2200,23156034
400,2300,22114971
400,2400,23897756
400,2500,24443761
400,2600,24990908
400,2700,28599216
400,2800,29843947
400,2900,34632459
400,3000,33267721
400,3100,32845504
400,3200,33073309
400,3300,35734659
400,3400,38083827
400,3500,35745729
400,3600,37202392
400,3700,37232646
400,3800,39835384
400,3900,39920022
400,4000,43240580
400,4100,45387978
400,4200,46699876
400,4300,51292370
400,4400,51196222
400,4500,51893696
400,4600,51404120
400,4700,50890112
400,4800,54952001
400,4900,55467230
400,5000,56095695
400,5100,54236934
400,5200,56271074
400,5300,62834602
400,5400,61714541
400,5500,60162687
400,5600,64870093
400,5700,65919689
400,5800,67956532
400,5900,64594113
400,6000,64866658
400,6100,64027420
400,6200,71432518
400,6300,67710641
400,6400,64879929
400,6500,67890148
400,6600,69713304
400,6700,67238434
400,6800,72582241
400,6900,70842390
400,7000,76110337
400,7100,74694753
400,7200,76651006
400,7300,79270475
400,7400,79487359
400,7500,82628702
400,7600,78698107
400,7700,83741728
400,7800,77604754
400,7900,79632834
400,8000,83519324
400,8100,83192500
400,8200,84240189
400,8300,88675667
400,8400,88483099
400,8500,104345503
400,8600,91734781
400,8700,84270207
400,8800,89370747
400,8900,93381971
400,9000,87876696
400,9100,97614324
400,9200,104168578
400,9300,101185309
400,9400,96767764
400,9500,100508459
400,9600,103481585
400,9700,101362240
400,9800,102193283
400,9900,103575095
400,10000,102596977
400,10100,499899646
400,10200,354479383
400,10300,239999408
400,10400,270888316
400,10500,263558792
400,10600,263753487
400,10700,266493127
400,10800,277522206
400,10900,271220567
400,11000,278574464
400,11100,297276477
400,11200,279900366
400,11300,287871026
400,11400,291854881
400,11500,290819943
400,11600,121054537
400,11700,289949038
400,11800,312474715
400,11900,300058685
400,12000,303970532
400,12100,320307168
400,12200,330395195
400,12300,332165883
400,12400,333261613
400,12500,336966116
400,12600,134787157
400,12700,331817047
